accepted_species,estimate
t145,-0.08488218
t199,0.38277093
t185,0.38368967
t186,0.23975761
t136,-0.048870146
t147,-0.27428985
t162,-0.27868882
t204,0.12343756
t335,0.40907702
t245,0.3701007
t384,0.44204542
t278,0.49751174
t184,0.15242557
t407,0.58978236
t403,0.73286337
t382,0.6526733
t466,0.7268573
t360,0.48368758
t368,0.48260152
t327,0.44190276
t315,0.46755347
t367,0.53778565
t366,0.49946636
t259,0.32065937
t221,0.38455904
t194,0.18235144
t421,0.78751063
t422,0.78751063
t252,0.69879246
t173,0.33339345
t167,-0.07614893
t227,0.20969479
t317,0.28199112
t470,0.6697063
t308,0.3552673
t309,0.3552673
t282,0.35596296
t302,0.34346455
t310,0.5599149
t381,0.75824064
t330,0.6085001
t357,0.6680145
t358,0.6680145
t328,0.6680145
t307,0.50520533
t273,0.43832138
t431,0.78886914
t413,0.62304854
t409,0.5290256
