"accepted_species","Medicinal"
"Leichhardtia_papuana",0
"Orbea_ciliata",0
"Landolphia_micrantha",0
"Dischidia_lanceolata",0
"Crucianella_exasperata",0
"Vangueriella_nigerica",0
"Eumachia_damasiana",NA
"Lacmellea_foxii",0
"Rudgea_vallis",0
"Lehmanniella_splendens",0
"Odontadenia_geminata",0
"Villaria_purpurea",0
"Palicourea_debilis",0
"Mandevilla_hirsuta",1
"Gaertnera_divaricata",NA
"Tainus_pitreanus",0
"Scyphostelma_bifidum",0
"Ruehssia_calcaria",0
"Vincetoxicum_lugardiae",0
"Metastelma_arenicola",0
"Galium_hirtiflorum",1
"Matelea_quercetorum",0
"Guettarda_cobrensis",0
"Chomelia_glabriuscula",0
"Xanthophytum_grandiflorum",0
"Asperula_glomerata",0
"Bouvardia_tenuifolia",0
"Tarenna_citrina",0
"Tarenna_puberula",0
"Pentagonia_gigantifolia",1
"Strychnos_ignatii",1
"Houstonia_caerulea",1
"Notopleura_tubulistipula",NA
"Gardenia_resinosa",0
"Rondeletia_filisepala",0
"Ceropegia_citrina",0
"Kadua_coriacea",0
"Psychotria_timonioides",0
"Psychotria_praecox",NA
"Psychotria_polytricha",0
"Galium_pusillosetosum",0
"Psychotria_gneissica",NA
"Galium_azuayicum",0
"Psychotria_rapensis",0
"Galium_martirense",0
"Galium_brachyphyllum",0
"Psychotria_pulchrebracteata",NA
"Manettia_tillettii",0
"Porterandia_kalimantanensis",0
"Ixora_nienkui",0
"Ixora_kerrii",0
"Ixora_gardneriana",0
"Ixora_elongata",0
"Alyxia_vera",0
"Ixora_macilenta",0
"Hoya_cinnamomifolia",0
"Lintersemina_chucuriensis",0
"Hoya_bakoensis",0
"Tabernaemontana_solanifolia",1
"Gynochthodes_leparensis",NA
"Plocama_calabrica",0
"Psychotria_elmeriana",0
"Forsteronia_pilosa",0
"Calycophyllum_tefense",0
"Mitracarpus_scaberulus",0
"Macrocarpaea_rubra",0
"Palicourea_azulina",0
"Simira_grazielae",0
"Fagraea_dolichopoda",0
"Matelea_acevedoi",0
"Dolichopetalum_kwangsiense",1
"Aripuana_cullmaniorum",0
"Gonolobus_sagasteguii",0
"Lasianthus_subaureus",0
"Echidnopsis_chrysantha",0
"Wrightia_angustifolia",0
"Lasianthus_capitatus",0
"Lasianthus_solomonensis",0
"Lasianthus_calycinus",0
"Pavetta_kedahica",0
"Heterophyllaea_pustulata",1
"Craterispermum_puffianum",NA
"Randia_obovata",0
"Alstonia_legouixiae",0
"Rudgea_discolor",0
"Salzmannia_nitida",1
"Elaeagia_barbata",0
"Anthocleista_grandiflora",1
"Casasia_longipes",0
"Gleasonia_duidana",0
"Raphionacme_sylvicola",0
"Faramea_juruana",NA
"Exacum_darae",0
"Gentiana_prattii",0
"Gentiana_khammouanensis",0
"Argostemma_sarmentosum",1
"Gentiana_×_curtisii",0
"Exacum_zombense",0
"Chassalia_grandistipula",NA
"Faramea_hyacinthina",0
