accepted_species,estimate
t2,2.052922
t157,-1.0487773
t50,0.20989768
t31,-0.38978115
t277,-1.118251
t306,-0.9401383
t20,-0.44554642
t127,-0.2605934
t219,-0.47663093
t196,-0.47663093
t318,-0.47663093
t250,0.55466425
t319,0.2846838
t125,-0.08973772
t239,-0.3840268
t280,0.033461735
t233,0.8049115
t236,0.6107313
t289,0.6107313
t290,0.6107313
t161,0.24252172
t228,0.6901189
t199,-0.018853728
t82,-0.9035701
t83,-0.9264956
t30,-0.62729627
t226,0.019042326
t159,0.019042326
t304,-0.070880786
t177,-0.52516353
t180,-0.33909965
t15,-0.37186316
