accepted_species,estimate
t79,1.0271167928376987
t68,1.0236612021806268
t126,1.3300354806088872
t127,1.329377491797096
t356,1.577000096579016
t266,1.5768189716198757
t319,1.5651326612456757
t387,1.5638239807832257
t297,1.5690519096773536
t273,1.5702711020188114
t312,1.55774193662939
t315,1.5552082909110276
t466,1.5456449337458589
t429,1.5462841477820561
t278,1.5697303965703682
t272,1.569512897358704
t210,1.7204603294790888
t251,1.73739835665579
t256,1.7366298221190235
t257,1.7379018158669943
t254,1.882652646530309
t382,2.0475028464984826
t378,2.053101612240006
t228,1.8113079084526416
t229,1.8051268471333175
t261,1.6993400115000874
t262,1.698820841055715
t175,1.4025464766900044
t205,1.4235023425462807
t360,1.4571525114040342
t361,1.4616253996570403
t104,1.322336529714517
t99,1.2936908106909275
t65,1.0334566808268748
t89,0.9015176355107366
t90,0.9018351217542668
t170,0.9259202057033564
t93,0.8970109520784935
t42,0.741346824045799
t113,0.5693003444724116
t124,0.569556894527518
t87,0.5673523800290794
t61,0.5592234712617183
t58,0.5551176203684025
t102,0.5603883417845421
t103,0.5604231266994208
t64,0.5580080306888531
