accepted_species,estimate
t79,1.5939877
t68,0.80172616
t126,1.6008562
t127,1.8636078
t356,2.3861136
t266,1.4784031
t319,1.8812457
t387,2.1501868
t297,1.5075309
t273,1.6286025
t312,1.8033693
t315,1.6687124
t466,1.4013795
t429,1.8239692
t278,1.5973934
t272,2.3717492
t210,1.4265387
t251,1.6819198
t256,1.4506083
t257,1.8112612
t254,1.4574947
t382,2.3081932
t378,2.4762323
t228,1.4527473
t229,1.5138935
t261,1.5587095
t262,1.2569098
t175,1.4932616
t205,0.8460894
t360,1.9688352
t361,2.3873222
t104,1.724615
t99,1.6852612
t65,1.0145504
t89,1.5906606
t90,1.3824743
t170,0.47338337
t93,1.3539641
t42,1.3002331
t113,0.2067671
t124,0.3446458
t87,0.25591457
t61,0.2585144
t58,1.0573409
t102,0.22008902
t103,0.20026971
t64,0.09929209
