"accepted_species","Medicinal"
"Psychotria_puffii",0
"Hedyotis_marginata",0
"Ruehssia_gallardoae",0
"Bathysa_australis",1
"Hedyotis_rigida",1
"Psychotria_brachypus",0
"Ruehssia_linearis",0
"Gentianella_saxifragoides",0
"Chiococca_motleyana",0
"Sabicea_ceylanica",0
"Kailarsenia_lineata",0
"Benkara_malabarica",1
"Ruehssia_saturejifolia",0
"Leichhardtia_destituta",0
"Otomeria_cameronica",1
"Arachnothryx_torresii",0
"Empogona_maputensis",0
"Gongronema_thomsonii",NA
"Palicourea_ernestii",0
"Galium_ruwenzoriense",0
"Tricalysia_pedunculosa",0
"Cryptolepis_decidua",1
"Ruehssia_macrophylla",NA
"Ophiorrhiza_xizangensis",0
"Tarenna_rhypalostigma",0
"Cordylostigma_longifolium",0
"Guettarda_rotundifolia",0
"Strophanthus_kombe",1
"Rytigynia_stolzii",0
"Genianthus_ridleyi",NA
"Macrosphyra_brachysiphon",0
"Gentianella_multicaulis",1
"Allamanda_thevetifolia",0
"Oxypetalum_urceolatum",NA
"Strychnos_cerradoensis",0
"Metastelma_thysanotum",0
"Coccocypselum_pulchellum",0
"Cynanchum_magale",0
"Spigelia_reitzii",0
"Bertiera_longithyrsa",0
"Galium_spathulatum",0
"Psychotria_gitingensis",0
"Galium_×_pseudoboreale",0
"Galium_×_fictum",0
"Galium_saipalense",0
"Coprosma_cymosa",0
"Gaertnera_rubra",0
"Gaertnera_hispida",0
"Coprosma_fowerakeri",0
"Huernia_collenetteae",0
"Ixora_platythyrsa",0
"Ixora_yunnanensis",0
"Ixora_megalophylla",0
"Ixora_krewanhensis",0
"Hoya_yvesrocheri",NA
"Hoya_mitrata",0
"Hoya_torricellensis",0
"Hoya_lagunaensis",NA
"Hoya_amorosoae",0
"Mussaenda_magallanensis",0
"Parsonsia_blakeana",0
"Diplolepis_descolei",0
"Faramea_frondosa",0
"Ochrosia_bodenheimarum",NA
"Mitracarpus_steyermarkii",0
"Palicourea_yamayakatensis",0
"Secamone_capitata",0
"Palicourea_gemmiflora",0
"Kopsia_tonkinensis",NA
"Secamone_brachystigma",NA
"Palicourea_flexuosa",0
"Lachnostoma_huilaense",0
"Spermacoce_lignosa",0
"Spermacoce_aquatica",0
"Motandra_lujae",0
"Ancylobothrys_pyriformis",NA
"Timonius_salsedoi",0
"Exostema_nitens",0
"Timonius_urdanetensis",0
"Tassadia_capitata",0
"Lasianthus_pedunculatus",0
"Pavetta_urophylla",0
"Streblosa_scabridula",0
"Pavetta_gossweileri",0
"Echidnopsis_thulinii",0
"Microloma_penicillatum",0
"Rudgea_mcphersonii",0
"Casasia_ekmanii",0
"Elaeagia_karstenii",1
"Anthorrhiza_mitis",0
"Ladenbergia_amazonensis",1
"Myrmecodia_beccarii",0
"Secondatia_duckei",0
"Oldenlandia_erythraeoides",0
"Pyrostria_lobulata",0
"Sabicea_dichrosepala",0
"Ophiorrhiza_polytricha",0
"Faramea_vasquezii",0
"Argostemma_wrayi",0
"Gentiana_faucipilosa",0
