accepted_species,estimate
t69,-1.3477873519822192
t142,-1.6781914309309287
t194,-1.6297319700795245
t115,0.6618702743306899
t184,-1.3816607938557273
t216,-1.3641465201418286
t205,-1.3699447636284838
t68,-0.9339390771575495
t99,-0.9339390771575495
t100,-0.9339390771575495
t101,0.20194843053775569
t229,-0.8562806257814702
t244,1.4213460419380384
t187,1.3818273828512133
t209,1.2162974884321978
t20,-1.032553100773817
t89,-0.4873735994419413
t172,0.16000666378111444
t140,0.24246948804346075
t81,-0.14546819245094067
t241,0.23495947609303192
t177,-0.613456081509722
t167,0.16454183402810285
t93,0.8629217585996453
t11,0.10742228858764644
