"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98"
"t13",-0.127341570044412,-0.00329994638247304,-0.00242916712183353,0.234006289659885,-0.00867043639034462,-0.00315498015300212,0.0229132327470288,-0.000841816510183414,0.000212172240809167,-0.00276955064961413,0.00443555368552216,-0.000129058793883985,0.000832006252004606,-0.00154488064851635,0.00202760335145182,8.56951597663471e-05,0.00903938140312254,-0.277251387660024,0.016421517440543,0.0106628563805659,-0.000294979015272547,0.00820761590489557,-2.21047627047606e-05,0.000105612439624798,-0.00172313151440815,0.000517454823235077,0.00270315363464129,-0.00773987513941197,0.000278867833049985,0.00235216613489702,-0.106723280383829,0.00364250087035742,-0.000236545030804994,-0.0370166842539435,0.0014026544365203,0.00945812727354494,0.000152710457430708,0.0194208091428497,-0.350126643966581,0.000214279516979775,0.00257776985143566,-0.00325487543932896,-0.0121786757733277,0.838328996162819,3.70228390543006e-05,-0.000894604478476021,-1.02215773212677e-05,-2.22789651464774e-05,-5.82906753474185e-07,-1.83769320183251e-05,0.00204620461470928,-0.0022720117001375,-3.51120579899942e-05,-9.00514491359074e-17,3.40593127386023e-06,9.40871828112732e-05,7.91856146338025e-06,-0.000260178758174184,-6.58050049010085e-17,-3.35714792737402e-08,-6.92848431599796e-05,0.0387527360836544,-0.0217704279599942,-2.17933054598011e-05,0.000174441848665137,1.03933706639991e-16,-0.00258119296070202,-1.3837179204491e-16,-4.79973683130186e-05,5.88728809449768e-16,-2.33733939111524e-17,7.10680251609337e-07,1.78885277508636e-17,-0.000385866997544432,-1.49115462739291e-16,-1.23131390616541e-16,-4.61763288175313e-17,-3.01048639209038e-17,-1.4390273767499e-16,-2.00565658231286e-17,2.94760977637404e-05,-2.20075596534391e-17,-0.000574665845265071,0.000216065019298737,1.08207972113708e-16,1.12990792692298e-16,6.70536862818597e-16,-4.20739874230813e-18,1.76198045197804e-16,-5.64888941610704e-18,-7.90700126330511e-18,2.56196321413391e-15,7.41853954779175e-17,1.68173308798869e-17,6.67400021832865e-18,-9.69144440996337e-17,4.21692575322962e-17,-1.02636505988658e-16
"t92",-0.129600762825639,-0.0034348876445535,-0.0025626072779324,0.251458316959186,-0.00940067881416449,-0.0035142998998388,0.0259258727031432,-0.000960937066028763,0.000271589405540499,-0.0036796948362828,0.00669550778760285,-0.00033077736985563,0.00101720242140878,-0.00217188261503374,0.00290008749320791,0.000131710997422489,0.0169126965722168,-0.559929015002295,0.0391466236909407,0.057546132621914,-0.00267671103887404,-0.0741153181502304,7.51816448163695e-05,-0.000272405160587425,0.00320930000825885,-0.000880136551145775,-0.00429186384067941,0.0117765917894085,-0.000368101623978607,-0.002816675552142,0.0975862095607951,-0.00309467989702004,0.000177745686567894,0.0232214680432449,-0.000806968383530628,-0.0053710098033931,-8.64878608778606e-05,-0.0109595315484074,0.188878288206741,-6.66137828342903e-05,-0.000754603805580125,0.000801874515311389,0.00288068932059312,-0.196648480509889,-5.95032487495633e-06,0.000138598724039115,6.23726093775704e-07,7.13355442103018e-07,3.71279649291943e-09,-8.68523958720956e-08,3.18706849531589e-05,-0.000101988789753345,-2.3238903799071e-06,3.14197314603493e-17,2.90001173794976e-07,8.51805689448669e-06,9.74722754750982e-07,-3.59730965558914e-05,-2.78323153987971e-17,-5.17426239326173e-09,-1.08648255086492e-05,0.00934788966600968,-0.00380450794794143,-4.07529861310667e-06,3.55368899843856e-05,-6.79466143229432e-17,-0.000835530219276468,-3.88585985456537e-16,-1.22780350935323e-05,-1.16915985325643e-16,-1.95104861790823e-17,1.98158239526924e-07,6.45120739294645e-17,-0.000109373088243788,-6.70147157252511e-18,-3.08536102209488e-16,7.59894325173146e-17,-3.04021824477461e-16,3.83572579114078e-16,1.30793105417835e-16,8.89258802204022e-06,2.93169143015208e-16,-0.000182020454607346,6.94306542487032e-05,-2.57363491450651e-16,3.36841856245943e-16,-3.76323194653481e-16,-2.74167406619253e-15,8.67262430219614e-16,-4.70626800063358e-16,-1.5134709884812e-15,0.707106781186548,8.64792453821786e-14,1.81801573700467e-15,-1.86501153521701e-15,-6.40388719571169e-16,-1.0396842406401e-16,6.60370860636523e-16
"t93",-0.129600762825639,-0.00343488764455351,-0.0025626072779323,0.251458316959185,-0.00940067881416442,-0.00351429989983867,0.025925872703143,-0.000960937066028823,0.000271589405540377,-0.00367969483628316,0.00669550778760302,-0.000330777369855688,0.00101720242140881,-0.00217188261503349,0.00290008749320787,0.000131710997422401,0.0169126965722169,-0.559929015002295,0.0391466236909414,0.057546132621914,-0.00267671103887383,-0.0741153181502303,7.51816448162775e-05,-0.000272405160587492,0.0032093000082587,-0.000880136551145812,-0.00429186384067922,0.011776591789408,-0.000368101623978423,-0.00281667555214193,0.0975862095607944,-0.00309467989701994,0.000177745686568164,0.0232214680432442,-0.000806968383530765,-0.00537100980339279,-8.64878608778402e-05,-0.0109595315484074,0.188878288206741,-6.66137828338207e-05,-0.000754603805580288,0.000801874515310825,0.00288068932059341,-0.196648480509887,-5.95032487524663e-06,0.000138598724039315,6.23726093888375e-07,7.13355442381154e-07,3.71279624580356e-09,-8.68523959667265e-08,3.18706849522141e-05,-0.000101988789753905,-2.323890379791e-06,5.84908055054223e-17,2.90001173535064e-07,8.51805689441923e-06,9.74722754164256e-07,-3.59730965560183e-05,-2.1167386297968e-17,-5.17426263448437e-09,-1.08648255089135e-05,0.00934788966601055,-0.00380450794794188,-4.07529861332936e-06,3.55368899846245e-05,-2.7145939941904e-17,-0.000835530219277222,4.11026124183109e-16,-1.22780350938928e-05,2.83701175637308e-16,2.04302019440899e-18,1.98158240265344e-07,-9.41926678239219e-17,-0.000109373088244058,-5.28245346137114e-17,3.19146366197887e-16,-1.01083318490044e-16,3.30185732052985e-16,-2.00081915356162e-16,-4.10748372840926e-17,8.89258802191019e-06,-3.63618572372674e-16,-0.000182020454603296,6.94306542479142e-05,2.56232280923373e-16,-2.64567122917329e-16,5.66855943256588e-16,2.81376124004783e-15,-9.89097731417209e-16,3.69959127907629e-16,1.50832510570589e-15,-0.707106781186547,-8.64270559671563e-14,-1.7739025463997e-15,1.89347429963748e-15,7.19365906665048e-16,1.07170321303144e-16,-8.92310951260277e-16
"t102",-0.136464517139337,-0.00386953787687438,-0.00300775716757001,0.312567590288217,-0.0120184320391701,-0.0048969603141468,0.0380021587162201,-0.001449482124946,0.000593160918815915,-0.00900668956369981,0.0230825025688511,-0.00242652482726715,-0.00206283240277867,0.00269762775641923,-0.00340931376509795,-0.00012500248202073,-0.0100169199181886,0.285899988231476,-0.0151628337344609,-0.00910304480074291,0.000293632119365738,-0.000156579833431821,5.7843544466396e-06,-3.06622944921441e-05,0.000540542360858287,-0.000165232484288641,-0.000874721097599757,0.00252552665915286,-9.37529277857414e-05,-0.000809944743083216,0.0405811546225097,-0.00144398198080692,0.000103100797214652,0.0206902339301859,-0.000991270729409661,-0.00704004348599072,-0.000114998030870768,-0.0148635884979712,0.375612873734697,0.000139980781554729,0.000976168968786024,-0.000570426545266891,-0.00185809366570898,0.12445813030849,1.97388636605065e-06,-4.37625846113238e-05,-7.46447607193066e-08,-5.11155343465949e-08,-1.12242124321354e-10,1.05084396854698e-09,1.92007785337466e-07,-6.01605608529425e-06,-2.43232663379974e-07,-1.6913060610187e-16,4.51679537663672e-08,1.47533968575489e-06,3.33151374890551e-07,-1.86917297770857e-05,1.00215396744278e-17,-5.25692317380677e-09,-1.29731880059138e-05,0.291088838601748,0.00654383148028718,3.14263798449326e-06,-1.4425333252759e-05,-6.20792596856079e-16,0.213148040251913,2.24927498691024e-16,2.40232840519153e-07,1.37935102676051e-15,-3.3176461372184e-16,-1.61855458444535e-09,4.99620514799031e-16,2.19749420260108e-07,9.35858563137055e-16,-4.44553505082009e-16,-2.02123888653224e-16,1.7621393465723e-16,1.29095043616259e-16,1.85213253491659e-17,2.00815969184786e-07,-3.51295916775769e-16,-7.61630111738557e-06,3.29711868551182e-06,4.3489720501767e-16,4.81822446112429e-16,-1.74805313982658e-17,5.97395623577641e-16,1.38869947328496e-17,-1.15785366482998e-17,-1.87257999092445e-16,-3.88949340603087e-16,-8.97198252623577e-16,1.18963591773568e-15,-3.73424869763264e-16,-0.707106781186549,7.86500269546446e-16,-6.48544462570026e-16
"t103",-0.136464517139337,-0.00386953787687483,-0.00300775716756999,0.312567590288217,-0.0120184320391701,-0.0048969603141467,0.0380021587162205,-0.001449482124946,0.000593160918815987,-0.0090066895636999,0.0230825025688511,-0.00242652482726724,-0.00206283240277856,0.00269762775641919,-0.00340931376509791,-0.000125002482020858,-0.0100169199181886,0.285899988231476,-0.0151628337344609,-0.00910304480074308,0.000293632119365826,-0.000156579833431819,5.78435444651004e-06,-3.06622944920566e-05,0.000540542360858355,-0.000165232484288783,-0.000874721097599899,0.00252552665915289,-9.37529277861526e-05,-0.000809944743082756,0.0405811546225098,-0.0014439819808074,0.000103100797215072,0.0206902339301861,-0.000991270729410364,-0.00704004348599047,-0.000114998030870894,-0.0148635884979711,0.375612873734697,0.000139980781554269,0.000976168968785805,-0.000570426545266875,-0.00185809366570892,0.124458130308489,1.97388636545388e-06,-4.37625846114567e-05,-7.4644761197607e-08,-5.1115534355947e-08,-1.12241949600903e-10,1.05084346653427e-09,1.92007785513541e-07,-6.01605608509422e-06,-2.43232662890433e-07,-3.18870289676737e-17,4.51679533534176e-08,1.47533968524674e-06,3.33151375148998e-07,-1.86917297771598e-05,4.84477280454909e-17,-5.25692338652084e-09,-1.29731880062955e-05,0.291088838601749,0.00654383148028667,3.14263798395974e-06,-1.4425333252671e-05,-3.94422677865437e-16,0.213148040251914,-2.87470460638227e-16,2.40232839756418e-07,1.38327527882821e-15,3.18444100331362e-16,-1.61855339425649e-09,-5.34638308989279e-16,2.19749419647195e-07,3.69827353440806e-16,3.37819477436109e-16,1.22953523521471e-16,-5.06476684576423e-16,-2.64039416893511e-16,2.36661581929898e-17,2.00815967826397e-07,2.86543945607705e-16,-7.61630111834681e-06,3.29711868624352e-06,-3.39023129588973e-16,-6.0965345737571e-16,6.0682512868763e-18,-7.4592667834489e-16,8.12921136424529e-16,-4.33325559290607e-16,-1.06678895193916e-16,9.53712771004162e-16,1.10666219384905e-15,-1.20718541783818e-15,3.14795536054306e-16,0.707106781186548,-7.76829722560489e-16,2.9766311839987e-16
"t61",-0.135685572118618,-0.00382077730073901,-0.00295815100175811,0.305818277904896,-0.0117305232559712,-0.00474673711490056,0.0366989001583549,-0.0013969520701217,0.000559919330964417,-0.00846125436669326,0.0214427921687928,-0.00222301879672748,-0.00179838033607446,0.00230397229896799,-0.00290367917623541,-0.000105207185167615,-0.0081689528057183,0.230555046679692,-0.0119628515079881,-0.00671247822237731,0.000211981469610771,-0.000106411423211858,3.74725717191477e-06,-1.93983404532133e-05,0.000329626472782565,-9.95281714642739e-05,-0.000521643644464733,0.00149635746764506,-5.42580513573709e-05,-0.000460455773698636,0.0217741892514649,-0.000760806829338273,5.25477540915876e-05,0.00996014156758414,-0.000461389923540136,-0.00325762564410705,-5.31460944257024e-05,-0.00685742919554306,0.168492387215372,5.50192039129917e-05,0.000367300200824829,-0.000195044134163893,-0.000621417567771418,0.0414345442890357,5.28978980221269e-07,-1.14688969421536e-05,-1.042206749218e-08,-4.46984589350319e-09,-3.67374715578145e-12,6.29096943402562e-12,-4.27788139092077e-09,6.697369912764e-07,4.64188708802681e-08,-2.32309948830998e-17,-1.24542236358701e-08,-4.46773499276046e-07,-1.678557581119e-07,1.17019882762613e-05,1.62081133208996e-16,4.08702244249423e-09,1.04398284909928e-05,-0.283304478572128,-0.00735735529119063,-4.17148162887293e-06,2.50182894414192e-05,2.0420147954272e-15,-0.843451189262839,-1.80723590676172e-16,-1.46122170245342e-06,-2.58065012051307e-15,-1.72301113101047e-16,5.12712402175843e-08,-4.19040948352692e-17,-2.90989121768469e-05,-2.00619395095062e-15,4.2136164763428e-16,-1.13315705899547e-16,5.34230197171607e-16,5.73061682284984e-16,-1.48159722579369e-16,2.51050913970166e-06,-1.09246907638916e-16,-5.27048885731212e-05,2.02282015261978e-05,2.16764399407594e-16,3.20392770303036e-16,-1.31454932112686e-16,4.19249939055322e-17,-9.88075692277301e-16,6.97513539657116e-16,3.78494223553988e-16,4.32704485053722e-16,9.27211129685215e-17,1.28212907912717e-17,7.58737711103005e-17,4.85058471598568e-16,6.35844975064219e-17,1.44543615729147e-16
"t47",-0.13475728959438,-0.00376270146503543,-0.00289908702285169,0.297785545976698,-0.011387934087279,-0.00456808286032995,0.0351494549431089,-0.00133450916677256,0.000520470194369955,-0.00781421018596833,0.0194993388230998,-0.0019820770660528,-0.00148646932784235,0.00184038531483813,-0.00230834413192147,-8.19206432137373e-05,-0.00600006345875049,0.165651210772265,-0.00821602945344535,-0.00392643807112513,0.000116958371580327,-4.82561206091815e-05,1.39293406449932e-06,-6.3991788935864e-06,8.67539545453234e-05,-2.39234322894638e-05,-0.000115600879033868,0.000313247456083646,-8.91670451138298e-06,-5.96352064136884e-05,0.000273240265468717,1.94717457341938e-05,-5.09056954775717e-06,-0.00223863309467917,0.000140030994683814,0.00103425408871651,1.7032599460401e-05,0.00222580893006573,-0.0661808935953561,-4.06827322525945e-05,-0.000317305660761132,0.000225462600562678,0.000762782031221542,-0.0514774607138772,-1.07635495261816e-06,2.43862512149492e-05,5.98689103997514e-08,4.62590028173368e-08,1.13590365402726e-10,-1.11806945752155e-09,-2.147860126301e-07,7.75497108759229e-06,3.49976686404238e-07,1.20866275835999e-16,-7.20969432983876e-08,-2.42816279413673e-06,-6.67843305370178e-07,4.1383530457786e-05,3.88004981082375e-16,1.29490316498259e-08,3.25217638979041e-05,-0.80544973009896,-0.0195357748228806,-1.02254416953705e-05,5.3171608674237e-05,-1.42917430267398e-15,0.444369667236283,8.69006949575406e-16,-1.18464707724589e-05,1.66918401011459e-15,2.68565434959445e-16,1.54001535574173e-07,1.65241599821271e-16,-8.27382952845684e-05,6.84661682893488e-16,-4.52021542317873e-16,5.08228723175876e-17,-2.70560867346575e-16,-1.05119088541864e-15,2.14313145218482e-16,6.1758287551088e-06,1.05169895360994e-16,-0.000119837681534238,4.50726557275107e-05,-2.03994226031499e-16,-1.19866973900214e-16,1.15045500096145e-16,2.06140592766001e-16,-1.60507545465526e-15,-4.25956232674723e-16,-2.84712859264783e-17,-7.9663740286226e-16,-9.05690863138883e-17,-1.26749953941551e-16,-5.6152964603941e-17,2.86025499608826e-16,-8.36628677297921e-17,-3.36121401536107e-17
"t51",-0.134341923496762,-0.00373627217008165,-0.00287195094959047,0.294048777791542,-0.0112276434691163,-0.00448311537923018,0.0344060380025208,-0.00130440748221414,0.000500520188064985,-0.00748340899572653,0.0184803939057415,-0.00185180501823484,-0.00129901043342432,0.00154977277467734,-0.00193302169951494,-6.68850867329054e-05,-0.00450994619468172,0.120083958575459,-0.00547375900265239,-0.00161908770409632,3.52656117814464e-05,7.18599582080412e-06,-1.03577444239524e-06,7.53245121360032e-06,-0.00018910944507662,6.36117700922639e-05,0.000361851434158806,-0.00109191785763458,4.6901978477061e-05,0.000447277154161413,-0.0293494585098643,0.00112329559444997,-9.0607974900759e-05,-0.0218502277396297,0.00115285771561985,0.00832027845726754,0.000136374310433848,0.0177083360226135,-0.481716837470744,-0.000242330242888204,-0.00184237914092765,0.0012810423177389,0.0043330967289626,-0.292464327371046,-6.46119329015411e-06,0.000147784971387907,5.35866540142182e-07,5.87439108772201e-07,2.97090253751982e-09,-6.88254305539589e-08,2.50599143310176e-05,-7.93109702303795e-05,-1.81426054781297e-06,6.73100816572944e-17,2.30157762054963e-07,6.81362173833301e-06,8.6585441384701e-07,-3.61758724148068e-05,-4.85218088459826e-17,-7.04660059234712e-09,-1.62174561632198e-05,0.22289138887122,0.00267279117838197,6.22763792429784e-09,9.3331851673239e-06,-1.61285093616797e-15,-0.0112540194545864,1.0208518141081e-14,-5.40379640492698e-06,0.707106781186546,5.2867277322826e-15,9.23959538541478e-08,8.11623046511929e-15,-5.14050118860388e-05,2.70013995678919e-15,-5.79693063814527e-16,7.88026175308541e-16,-1.22488203486992e-16,2.04409108280596e-15,-2.10473219473966e-16,4.28583292695231e-06,2.04396693818693e-15,-8.9105144272563e-05,3.41294246683931e-05,-9.71610718055313e-16,7.56791688961203e-16,2.39842359818734e-16,-2.90309740383588e-16,2.61108112778542e-16,1.64153772819792e-16,-4.41198930992345e-16,3.46235418473457e-16,7.34384722084375e-16,6.40787505240869e-17,1.64283431515175e-16,-1.79024906055833e-16,3.99702602746536e-17,-1.46658333987704e-16
"t52",-0.134341923496762,-0.00373627217008163,-0.00287195094959075,0.294048777791542,-0.0112276434691163,-0.00448311537923017,0.0344060380025207,-0.00130440748221426,0.000500520188065123,-0.00748340899572641,0.0184803939057416,-0.0018518050182349,-0.00129901043342422,0.00154977277467721,-0.00193302169951484,-6.68850867327484e-05,-0.00450994619468161,0.120083958575459,-0.00547375900265244,-0.00161908770409674,3.52656117813457e-05,7.18599582136964e-06,-1.03577444240854e-06,7.53245121349558e-06,-0.000189109445076462,6.36117700917279e-05,0.000361851434158835,-0.0010919178576348,4.69019784771893e-05,0.000447277154160897,-0.0293494585098637,0.00112329559445006,-9.06079749003634e-05,-0.0218502277396296,0.00115285771562011,0.00832027845726715,0.000136374310433709,0.0177083360226131,-0.481716837470742,-0.000242330242888587,-0.0018423791409271,0.00128104231773894,0.00433309672896235,-0.292464327371044,-6.46119329051547e-06,0.000147784971387497,5.35866539606811e-07,5.87439109027608e-07,2.97090124344004e-09,-6.88254308726873e-08,2.50599143302513e-05,-7.93109702307568e-05,-1.81426054859207e-06,7.80846509243162e-18,2.30157761606036e-07,6.81362173919061e-06,8.65854413268837e-07,-3.61758724146255e-05,-4.73879549764436e-16,-7.04660161294605e-09,-1.62174561607808e-05,0.22289138887122,0.00267279117838197,6.22763551186669e-09,9.33318516954987e-06,1.92330291266145e-15,-0.0112540194545812,-1.0350639153954e-14,-5.40379635747274e-06,-0.707106781186548,-5.37575737570988e-15,9.23959609126733e-08,-8.19552292419581e-15,-5.14050118746168e-05,-2.29712426866125e-15,4.1897725756236e-16,-7.16065002053352e-16,1.3808525675214e-16,-1.63561721078432e-15,2.26777919507324e-16,4.28583292364129e-06,-2.06071024953433e-15,-8.91051442723292e-05,3.41294246680836e-05,1.13983347246983e-15,-1.12249366570462e-15,2.40133070088705e-17,2.6341477714757e-16,1.48014261352826e-15,-2.0932105502519e-16,1.41345542346828e-16,-1.412701701917e-16,-9.40196945498093e-16,1.45782863440385e-16,-1.29215316721204e-17,-1.77031312206319e-16,7.59839174409895e-17,-1.11271304995889e-16
"t75",-0.159916438251532,-0.00807969356632024,0.163336802049227,-0.119380808581791,0.000677077740099286,-0.00139509695110118,0.0139451893784666,-0.000581133373497779,0.000555942780718369,-0.241668195671943,0.00412906969021976,-0.000741735237579903,-0.000654727102131096,0.000776459832172834,-0.000964482097655425,-3.24011896684741e-05,-0.00160102920772677,0.02533285274952,0.283972640876582,0.000566275743652034,-8.19881138283097e-05,-0.00529726303147223,7.11088106921348e-06,-2.8511384906424e-05,0.000384109587155743,-0.000109797266848377,-0.000553447051986775,0.00155142394862923,-5.24149120717202e-05,-0.000426454483797391,0.018868485960917,-0.00066716911441558,5.18994756140475e-05,-0.0319822890604332,8.95462122466302e-05,0.0004336653047608,6.50911816188027e-06,0.000747870301653013,0.000162146386775808,-2.26371576594663e-05,-0.226987025997165,-2.61237944001215e-05,-2.87362802203566e-05,0.00124058273266825,-3.43816753315655e-07,8.35065630027396e-06,5.48723883614504e-08,7.090982311865e-08,6.39567966967415e-10,3.14482040625688e-09,1.51962916791152e-06,-0.000127826908723979,-1.57167146819042e-07,2.45131536816087e-18,1.94173298797511e-08,5.63750356788234e-07,5.54582658137296e-08,-1.78033249781384e-06,-1.04547872408242e-17,-2.02278106220493e-10,-4.02640716671383e-07,5.72151260114229e-06,-6.0322176509503e-05,3.5915606626984e-09,-2.36611941820571e-05,-3.02197364533594e-18,3.77561775486909e-06,1.17130848542573e-16,8.17432324790597e-05,6.95727387300054e-15,2.01380043823484e-16,-7.15778946785989e-07,3.61009055501923e-15,0.854555089177873,3.56278672527163e-13,-1.1562416019057e-15,-2.75554709165912e-15,9.46616521052321e-16,2.82449069667976e-15,5.58638002105123e-16,1.07001567050712e-05,3.60274745210436e-16,-0.014957711922758,4.07837064206572e-05,6.96315239215487e-18,3.55718461574588e-16,-2.02392724924961e-16,6.33620524299741e-16,1.55690614666896e-15,5.91589009536496e-16,8.61847214053937e-19,-8.94246931812809e-17,9.20746685471673e-16,-1.47350788201898e-16,-6.16094504543998e-17,3.79561355216747e-16,5.32424730911569e-17,-2.04184528545155e-16
