"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97"
"t13",-0.132182028199119,-0.00245657360481045,0.0299260987009053,-0.000444903553457843,0.283757548767599,0.00177387867508362,-0.00712855760825544,0.0357675687067325,-0.00638312136517064,4.24539917200834e-05,-4.60019586699534e-05,0.00146282910503967,-0.00679263513181925,0.000270755054867182,-0.000147288476860533,-3.61197815331744e-06,-1.14142272569681e-05,0.00145379080336048,-0.0134320153596157,0.222826235936885,-0.000144723413827528,0.000201527074822648,-1.42570109135057e-05,1.60040377058738e-05,-0.00977580829266603,0.00024040466658689,-0.000625611516772865,0.00688760846318138,-7.73407219378121e-06,-0.00215338419620611,3.27222765808958e-06,0.0490103859319832,-9.01699351534573e-05,-0.000810792863730229,0.00314147267404736,1.01032229209213e-11,0.0155678317064541,-0.0218467710871229,0.0147022599926137,0.874835352454318,-0.0126954607953314,-0.00169008384944854,0.00330068296271025,0.183237184806134,-0.000139624631737566,-0.000729149827762844,-1.69012331481409e-05,-0.00130310435459578,0.0057003788801874,-8.13541676555856e-14,-0.00212730418499165,5.95794922882572e-06,0.191760033471962,-1.66399282505521e-15,-5.24091004774018e-05,-3.877388613272e-06,-2.28190358698887e-14,-7.66804816056935e-05,-5.90685400569904e-06,8.41225909414828e-17,5.43062743789299e-08,7.10649906731286e-06,3.39943596516431e-17,0.000225296913978289,-1.51008094578113e-06,-0.0158251018690965,3.35445447062213e-05,-6.20676515496283e-05,3.814223242804e-16,-3.16972189325169e-17,-3.2496643264009e-06,-1.64391010062749e-16,0.000496862974312977,1.09001901018097e-16,-0.000116744885906215,1.66813319436898e-17,-8.38163055798008e-17,-1.9780737518237e-17,-2.43200235686981e-16,-3.16150892251872e-17,4.62294856830879e-05,6.66938959667315e-17,-0.00075732987115416,0.000713537095230275,3.85993905450542e-17,8.41348628425669e-17,1.17214113580534e-15,2.74664258653458e-17,1.2609808020249e-16,2.51439674635951e-17,1.8361121894412e-17,3.26106134733273e-17,1.97954282646839e-15,8.55605127509484e-18,4.06790471399518e-16,6.07757197809621e-17,5.87502559750958e-17
"t92",-0.13451261515935,-0.00254896112383902,0.0316511217349147,-0.000476067179283189,0.309602855575712,0.00195809896065379,-0.0079093247378654,0.0416051025874221,-0.00794335802215862,5.29734408572627e-05,-5.76607924041465e-05,0.00257008445809556,-0.0124042784409106,0.000173603712276868,-0.00013474885708073,-3.73601256019033e-06,-1.40708061825649e-05,0.00245242494521145,-0.0282540755694127,0.542464197163117,-0.000435594372796981,-0.0209699406754419,0.000157611245058598,-6.01989947373244e-05,0.0199950791186422,-0.000472163422283705,0.00110234201762355,-0.0110603501056732,1.05721419628638e-05,0.00259097386753659,-2.58601074430196e-06,-0.0330466358979065,5.67402158310028e-05,0.000472272623380136,-0.00161288919391053,-4.27343064964681e-12,-0.00587068003721967,0.00806213409200049,-0.00466090715326548,-0.273005768650892,0.00377302797607429,0.000491524998568023,-0.000798199919550663,-0.0190520948269947,3.80497400580306e-06,1.94988869231296e-05,3.82804222658924e-07,1.45278865695531e-05,3.57284243662776e-05,-1.9403382385525e-15,-8.32336179437792e-05,4.0221083558286e-07,0.0251029638196626,-1.72775900149393e-16,-4.36825926442975e-06,-4.02518563876844e-07,-2.73995824555637e-15,-9.44528584808032e-06,-7.34201281789587e-07,-8.43821563858457e-17,7.40565464997247e-09,1.0027247610242e-06,-2.84911458124092e-16,4.1730947986958e-05,-2.90179813548293e-07,-0.00449938387363429,6.90459589064168e-06,-1.50007413585186e-05,-1.21859739171648e-15,-1.06416221649441e-16,-8.58778627983818e-07,4.98249412876232e-17,0.000132939014677352,-3.91417462210942e-16,-3.17621149976768e-05,-2.5189924706084e-17,7.70311289331484e-17,-1.56423143825788e-16,4.67838681423555e-16,2.02209127451387e-16,1.33653548781253e-05,2.49617006965383e-16,-0.00022864998134367,0.000220373107365615,-1.89136412014894e-16,8.10795916755293e-16,5.73054515151359e-16,6.10419072158709e-16,-2.08140044380715e-15,-1.63598677859644e-15,-1.39181766841217e-16,7.84402722806428e-16,0.707106781186547,-1.70201610273099e-17,-8.14562395555452e-16,-1.07176752164823e-15,9.86966126165308e-16
"t93",-0.13451261515935,-0.0025489611238392,0.031651121734915,-0.00047606717928317,0.309602855575712,0.00195809896065374,-0.00790932473786534,0.041605102587422,-0.00794335802215822,5.29734408573854e-05,-5.76607924040533e-05,0.00257008445809579,-0.0124042784409105,0.000173603712276883,-0.000134748857081045,-3.73601256003887e-06,-1.40708061825466e-05,0.00245242494521127,-0.0282540755694125,0.542464197163115,-0.000435594372797136,-0.0209699406754417,0.000157611245058643,-6.01989947373614e-05,0.0199950791186421,-0.000472163422283559,0.0011023420176236,-0.0110603501056729,1.05721419629796e-05,0.00259097386753657,-2.58601074449698e-06,-0.0330466358979055,5.67402158304453e-05,0.000472272623380601,-0.00161288919391097,-4.27305696921169e-12,-0.00587068003721798,0.0080621340920004,-0.00466090715326476,-0.273005768650887,0.003773027976074,0.00049152499856793,-0.000798199919550819,-0.0190520948269949,3.80497400578754e-06,1.94988869231458e-05,3.82804222152507e-07,1.45278865698613e-05,3.57284243664609e-05,-1.9827550284352e-15,-8.32336179437841e-05,4.0221083581519e-07,0.0251029638196623,-2.32890235673539e-16,-4.36825926394319e-06,-4.02518564346117e-07,-2.26495855140336e-15,-9.44528584798482e-06,-7.34201281923072e-07,1.1469040274804e-16,7.40565442651211e-09,1.00272476078515e-06,8.22628862391132e-17,4.17309479854861e-05,-2.90179813989408e-07,-0.00449938387363458,6.90459589004394e-06,-1.50007413570606e-05,1.42134669731618e-15,5.55416408391668e-17,-8.58778627544211e-07,-1.7150478103737e-16,0.00013293901467847,6.80657449109493e-16,-3.17621149981171e-05,1.2217539075636e-16,-3.73159079128571e-16,1.0104129515262e-16,7.85305302323318e-17,-2.05810686080856e-16,1.33653548779189e-05,-1.09553373730371e-16,-0.000228649981345808,0.000220373107365714,1.53084145464199e-16,-8.34505550009715e-16,2.71020423361017e-16,-5.62207853061091e-16,1.58934322071913e-15,2.02521032616689e-15,3.643261750726e-16,-6.55871680024759e-16,-0.707106781186548,-5.54951242721337e-17,1.17878959802999e-15,1.08672167808858e-15,-9.26413701609644e-16
"t102",-0.138546417329515,-0.0027146718461088,0.0348567827665429,-0.000535253062897286,0.360516428812364,0.00232906900291003,-0.0094969357530025,0.0545959894907446,-0.0118970658630665,7.97683440285025e-05,-8.76169660393335e-05,0.00756521205836139,-0.0389530247370232,-0.00227119401975928,0.000905962895637556,1.9071676036642e-05,4.62036620402638e-05,-0.00348688143119388,0.0244212039949634,-0.357223209433608,0.000206139681527721,0.00140125589715247,-2.36526436364371e-06,-4.34000717766773e-06,0.00304115231974136,-7.47050227730517e-05,0.000192974483810974,-0.002101208734262,2.29362810408376e-06,0.000619930048803344,-8.23655946315378e-07,-0.0115918321471368,2.07242268657119e-05,0.000180292725153219,-0.000660496721382467,-1.94078951597654e-12,-0.00282931838850403,0.00392857202517929,-0.00245117200132931,-0.144697210865298,0.00204840399371667,0.000269695822130269,-0.000478677222737059,-0.0165885248723533,5.01430390447234e-06,2.5797675077229e-05,5.23217840844581e-07,2.19657972759759e-05,6.51303333116494e-05,-4.00193986018257e-15,-0.000260360792684986,2.61697369141657e-06,0.408168611588828,-3.63895614108434e-15,1.49873195762957e-05,7.41185827103778e-07,1.70721003065524e-15,1.11523748890429e-05,8.4739298734501e-07,2.47746982697812e-16,-6.79657198504399e-09,-8.47615391880991e-07,1.69095447654089e-16,-2.53578737909459e-05,2.42596100907626e-07,0.1356156608601,1.05507756949061e-06,-7.13300183554115e-08,1.29128601274296e-17,7.65409761548486e-17,-4.09857538032108e-08,-4.86417976409298e-16,7.21876780319725e-06,4.22916829049931e-16,-2.0097900279225e-06,-1.44132634833882e-16,-9.24095911769487e-17,-3.96999053194574e-16,1.35503220279024e-16,1.42234501776188e-16,1.28754988249238e-06,-2.7657614773873e-16,-2.74186125027671e-05,2.91295465392713e-05,-1.64303192430162e-17,7.40615243859515e-16,4.59231145867366e-17,-5.54636081124069e-16,3.48677735504616e-16,-4.71117203481281e-16,-8.98899334428807e-16,-7.63192641382136e-16,-1.25364984636812e-15,3.08324065645987e-16,-0.707106781186548,-9.60384217744668e-16,1.44484002370127e-15
"t103",-0.138546417329515,-0.00271467184610863,0.0348567827665429,-0.000535253062897148,0.360516428812364,0.00232906900291021,-0.00949693575300249,0.0545959894907448,-0.0118970658630667,7.97683440285424e-05,-8.7616966039265e-05,0.00756521205836138,-0.038953024737023,-0.00227119401975917,0.000905962895637612,1.90716760364707e-05,4.62036620405476e-05,-0.00348688143119368,0.0244212039949634,-0.357223209433609,0.000206139681527764,0.00140125589715249,-2.36526436341568e-06,-4.34000717782059e-06,0.00304115231974075,-7.47050227731281e-05,0.000192974483811051,-0.00210120873426177,2.29362810406956e-06,0.000619930048803478,-8.23655945919614e-07,-0.0115918321471367,2.07242268655842e-05,0.000180292725153061,-0.00066049672138214,-1.9405997467907e-12,-0.00282931838850384,0.00392857202517955,-0.00245117200132933,-0.144697210865298,0.00204840399371684,0.000269695822130196,-0.000478677222736781,-0.0165885248723541,5.01430390423248e-06,2.57976750771565e-05,5.23217841609585e-07,2.19657972760022e-05,6.51303333115126e-05,-4.13647878616304e-15,-0.000260360792684884,2.61697369129193e-06,0.408168611588828,-3.50544236643418e-15,1.49873195764958e-05,7.41185827458087e-07,1.86009665586037e-15,1.11523748886852e-05,8.47392986896724e-07,6.90281923777046e-17,-6.79657187522703e-09,-8.47615392038602e-07,-9.91835857908812e-17,-2.53578737909585e-05,2.42596101086447e-07,0.135615660860098,1.05507756944013e-06,-7.13300186669655e-08,-5.29949007658595e-16,-1.47335459795388e-16,-4.09857550570468e-08,2.20795061356736e-16,7.21876780298333e-06,-4.39494470769797e-16,-2.00979002741058e-06,8.05895958325528e-18,-3.21256592840024e-17,1.73140197958769e-16,-5.72457044474743e-17,-2.27116972912472e-17,1.28754988286443e-06,4.58587797818851e-16,-2.74186125034607e-05,2.91295465401644e-05,1.25376065323551e-16,-8.08438916064342e-16,9.51219841570406e-17,5.63263878066431e-16,-2.521364372663e-16,4.90339097343971e-16,1.24094507098443e-15,4.80056486874933e-16,7.41438001286104e-16,-2.89800828852921e-16,0.707106781186547,1.14544005310622e-15,-1.47375144982594e-15
"t47",-0.137530227741615,-0.00267344566279326,0.0340688902617353,-0.00052081222974191,0.348242708471333,0.00224027177845704,-0.00911809443646319,0.0515810539188694,-0.0110127776387653,7.37837601054235e-05,-8.09419438186871e-05,0.00658020537780407,-0.033759426386086,-0.00185656645017056,0.00073381072081626,1.53589949797881e-05,3.67425630753554e-05,-0.00266504921180465,0.0180210926048713,-0.257766161954904,0.000144479620130038,0.000855956109009926,-1.39715682208887e-06,-2.38256385216726e-06,0.00152012318707078,-3.70239770808685e-05,9.33107433148671e-05,-0.000992577078039429,1.03461986034637e-06,0.000268038874112147,-2.95267049453059e-07,-0.00377444499984471,6.43442269843811e-06,5.28237079086497e-05,-0.000173825673485197,-4.16584390509415e-13,-0.00052246057279086,0.000702840212285747,-0.000337824658155606,-0.0193176812028312,0.000245946742586508,3.07682371086017e-05,-3.00397154275529e-05,0.0026450112390035,-1.90182189745547e-06,-9.83238303542931e-06,-2.07335831222921e-07,-9.68998382060962e-06,-3.3613198543963e-05,1.90549251853859e-15,0.000176758401502115,-2.10897903216634e-06,-0.35905486833485,3.09682911524568e-15,-1.77562277414394e-05,-1.05736056054307e-06,-4.28424794847042e-15,-1.954767210154e-05,-1.5043549090931e-06,-4.72711507719612e-16,1.39350090844396e-08,1.84533178512126e-06,-3.64258998998617e-16,0.000111968891121832,-1.23415281188471e-06,-0.805163310101098,-8.25677514775178e-06,-6.49666731219328e-06,1.17470419004741e-15,-4.44333228596992e-17,-4.62254045967566e-07,3.82846407322658e-16,7.26485317459986e-05,1.13287972613518e-16,-1.76627538489188e-05,3.75764832380647e-16,-4.0548547748063e-16,2.00823224485757e-16,1.13085789917013e-16,-3.10633386613547e-16,7.75993534953687e-06,3.54310847330632e-18,-0.000135223884355603,0.000131259537242927,-8.69369051428131e-18,2.77911083810453e-16,7.06547539806577e-17,1.02351645789691e-16,3.67146562733543e-16,6.88369970295077e-17,6.97434660730202e-17,4.19503714956317e-16,4.61355859921403e-16,7.48743325507229e-17,-7.8646277355823e-16,-2.45549763694272e-17,3.04059018804385e-16
"t52",-0.136712755091483,-0.00264033378374438,0.0334370224822252,-0.000509241349903948,0.338422351038536,0.00216928296828804,-0.00881533916699635,0.0491791683788007,-0.0103110590689316,6.90354318918411e-05,-7.56470701857956e-05,0.00580760455993615,-0.0296884506563322,-0.00153494364750712,0.000600487515939908,1.24865832974893e-05,2.94386634625144e-05,-0.00203484878052873,0.0131416760486357,-0.182214299773689,9.78555091508273e-05,0.000451987407332082,-6.83312591272606e-07,-9.5330569462139e-07,0.000422493344974482,-9.85987539632989e-06,2.16734213201375e-05,-0.000197865795404991,1.36812719946247e-07,1.82606847784191e-05,7.2880534378605e-08,0.00162634801209912,-3.39922531322585e-06,-3.44948132118481e-05,0.000156937511053167,6.06348468332075e-13,0.0010124667791364,-0.00144008824013969,0.00105018276246607,0.062929551875304,-0.000931972552590939,-0.0001251086509157,0.000258379044109087,0.0141995672003834,-5.75818899447112e-06,-2.96861616095255e-05,-6.12202136674837e-07,-2.69477253063688e-05,-8.59423659709461e-05,5.42397748570252e-15,0.000393676740327741,-4.32696651202889e-06,-0.706923317379775,6.2217780202506e-15,-3.03786374814623e-05,-1.64920110107344e-06,-5.16665353318344e-15,-2.71931773211641e-05,-2.07664363677333e-06,2.45229743930059e-16,1.74969810470589e-08,2.21585520932192e-06,5.05827350615833e-16,2.44819562265364e-05,1.79446995679545e-07,0.560923856164057,2.11421516241759e-05,-2.41196907389517e-05,1.217111556783e-16,1.32242694558314e-16,-1.20334179741112e-06,2.72072341656137e-17,0.000183301478536747,-4.03459144129177e-16,-4.28876891150891e-05,-2.19557593323257e-16,2.75171121591066e-16,1.20119881475754e-17,-2.65514957060606e-16,1.53978707139101e-16,1.68346568108879e-05,-1.19154411840375e-16,-0.000275472939589958,0.00025975722010027,2.49764862423157e-17,7.01073301236671e-17,7.02733057445687e-16,5.35643610763341e-18,-1.36260808463066e-16,-3.9873660352291e-16,-8.33189940565146e-17,-1.02378135768575e-16,3.94938376773611e-16,-1.08190155385227e-16,3.9876636309732e-16,-1.1806006974063e-16,-6.2883926821853e-17
"t75",-0.17745133050136,-0.00661843621016936,-0.159582658428846,0.000605242610461992,-0.100614153571483,-0.000225552123842399,0.000390344205958959,0.0125840746718997,-0.241381672217211,-0.000215573900836082,6.75048535546388e-05,0.00205008063292304,-0.0106602209379334,-0.000663226262555857,0.000265807232801044,5.61457971390462e-06,1.37415544166509e-05,-0.00117986145571241,0.282872668420145,0.0117511467563146,7.67464339854345e-06,-0.0011609982790284,1.08772333962125e-05,-5.67036492019343e-06,0.00244660186700587,-5.89777201084615e-05,0.000145940782759869,-0.00154556804688778,1.64413461875395e-06,0.000446620065728808,-9.06832340171997e-07,-0.0417828321788261,-0.000103787645776727,-0.000175516386169077,0.000153764903982227,-2.28934825242606e-13,-0.22166837138139,-0.00321552275800402,0.000119625244196144,0.00547861991570935,-2.50711649356922e-05,-9.87458739341869e-07,-1.75395009496842e-05,-0.000823084645531019,1.76079395537568e-08,6.89545539181002e-08,-2.683046354206e-09,-1.13065438618978e-06,1.09317201034799e-05,-1.31605329706703e-16,-0.000171675944891249,2.05541438080343e-08,7.62029530854136e-06,3.06635078363376e-16,-3.38041404623242e-07,-2.38498091657019e-08,1.19436816591642e-16,-4.0349604543772e-07,-3.06117861509357e-08,7.27543358384245e-16,2.20563355511218e-10,2.46522448617602e-08,2.85907250654803e-16,-2.99707109600247e-05,2.00775843301345e-08,7.69651201922711e-06,-9.30262521955095e-07,0.000109389562952742,-2.31736248954947e-15,-8.89912923959919e-16,5.01279359141493e-06,2.95041674464585e-14,-0.856012874798752,-9.00308396159172e-15,-0.000147250600826153,2.58359641457691e-15,-2.04662667389418e-15,7.64399084740813e-16,-4.5714819209342e-16,-1.06040024961951e-16,1.55940854686224e-05,5.67006542379196e-16,-0.0168100532082502,0.000134379528459871,-8.73033666797753e-16,6.21109141215119e-16,-4.58923379423378e-16,1.20285319243338e-16,-5.46836272825876e-17,1.38429895511815e-15,-2.75943543006736e-16,-8.50492360956741e-16,-9.66462722342305e-16,2.13394366192365e-16,-1.1561793127366e-16,-9.71969870303956e-17,1.77959503870619e-16
"t86",-0.178141293048418,-0.00667182778847135,-0.161502537575452,0.000613943657854665,-0.10244279446221,-0.000230147808559067,0.000398669709014088,0.0129571456380749,-0.251062653168275,-0.000224302435741741,7.02812130740039e-05,0.002196289329641,-0.0114394149897548,-0.000730501091304053,0.000293929291730988,6.22390671780725e-06,1.53146178353092e-05,-0.0013366630753862,0.324983227421877,0.0136181890651725,8.99236249054294e-06,-0.00142714071734371,1.35152874773015e-05,-7.20453208146306e-06,0.00319150642852863,-7.71101030999667e-05,0.000192050193727637,-0.00204612074123937,2.20170959743543e-06,0.000604146830631379,-1.27670996597188e-06,-0.0598854791594934,-0.000149985441464509,-0.000256073358093569,0.000228025333777145,-3.49498257366066e-13,-0.343223264711874,-0.00499464910320421,0.000190089302282604,0.00872664424083827,-4.02341336389527e-05,-1.58995633765745e-06,-2.90627014157062e-05,-0.00154786447532057,3.77123251410786e-08,1.47851255543523e-07,-5.80595191154986e-09,-2.51455350056516e-06,2.54652922978219e-05,-6.93900072344527e-16,-0.000443624748702938,5.77818643438776e-08,2.25318051659817e-05,-1.06246007405663e-16,-1.25012347203577e-06,-1.0770648469555e-07,-5.84186845965763e-16,-2.50378360950698e-06,-1.9470604740862e-07,-2.11844335490572e-16,1.98299872518166e-09,2.70144070792469e-07,7.2172463985924e-17,0.00017605202639149,-8.90487913117547e-08,-2.69692221294277e-05,2.38826730216828e-06,-0.000102830132515784,1.04568700247857e-15,1.84060001199512e-16,-2.37683301138307e-06,-1.23709505208423e-14,0.361651017628705,3.90876418865276e-15,5.25072521796029e-05,-1.00957044016565e-15,1.15182540333228e-15,-2.48484133573229e-16,-5.0628924026533e-17,-3.74781298514501e-17,-2.32079206418439e-06,-6.95582194789314e-16,0.000428002632345026,4.36155032040343e-06,-2.09992839646905e-16,4.2130641605979e-15,-4.41046218569638e-15,-5.85672592964391e-15,-2.2501333187347e-14,-0.707106781186548,2.04184815116333e-15,-8.07520241734765e-15,-1.89170357944154e-15,-2.9733159335133e-16,6.99542908688793e-16,7.1706628225976e-17,2.24719973101155e-16
"t87",-0.178141293048418,-0.00667182778847136,-0.161502537575452,0.000613943657854499,-0.102442794462211,-0.000230147808559063,0.000398669709014046,0.0129571456380748,-0.251062653168275,-0.000224302435741881,7.02812130739107e-05,0.00219628932964078,-0.0114394149897548,-0.000730501091303987,0.000293929291730864,6.22390671791695e-06,1.53146178352215e-05,-0.00133666307538623,0.324983227421877,0.0136181890651724,8.99236249034038e-06,-0.00142714071734378,1.35152874775961e-05,-7.20453208142148e-06,0.00319150642852865,-7.71101030998137e-05,0.000192050193727681,-0.00204612074123951,2.20170959753487e-06,0.000604146830631304,-1.27670996545769e-06,-0.0598854791594942,-0.000149985441464175,-0.000256073358093664,0.000228025333776992,-3.48796863452998e-13,-0.343223264711874,-0.00499464910320426,0.000190089302282666,0.00872664424083805,-4.02341336389076e-05,-1.58995633717478e-06,-2.90627014157478e-05,-0.00154786447532024,3.77123244965747e-08,1.47851255651076e-07,-5.80595159157469e-09,-2.51455350005212e-06,2.5465292297952e-05,-6.56858087310814e-16,-0.000443624748702748,5.77818642374784e-08,2.25318051657597e-05,-6.3022871051581e-17,-1.25012347146336e-06,-1.07706485449009e-07,-1.41526897301681e-15,-2.50378360936042e-06,-1.94706048380733e-07,-3.29775182611635e-16,1.98299830253639e-09,2.70144070928868e-07,-2.81528763539041e-16,0.000176052026392402,-8.90487911046856e-08,-2.69692221291779e-05,2.38826730172809e-06,-0.000102830132514947,1.82608937458607e-15,5.40860897021716e-16,-2.37683301081278e-06,-1.2616667828901e-14,0.361651017628708,4.13232545728688e-15,5.25072521796599e-05,-1.10214834793646e-15,3.57700823083311e-16,-3.27573160084722e-16,8.25174060298646e-16,1.35546487876546e-16,-2.32079206313439e-06,4.22062575819787e-16,0.000428002632343012,4.361550317493e-06,9.71486503968812e-16,-4.43057715659054e-15,5.1116484195087e-15,5.63577182720832e-15,2.25736446974883e-14,0.707106781186546,-1.83837661753137e-15,8.51808766208468e-15,1.77363095615162e-15,-1.15081305069622e-16,-6.7783998013605e-17,-1.22200307933461e-17,-2.65511542990183e-16
