accepted_species,estimate
t26,0.11866539
t121,-0.05676326
t132,0.35966077
t113,-0.3819554
t180,-0.07526649
t188,-0.05916138
t396,0.57612777
t278,-0.15413563
t364,0.62901145
t216,0.16271675
t208,0.05190918
t272,0.031018961
t326,0.06540953
t313,0.052134186
t248,0.13691661
t301,-0.13734087
t310,-0.06382528
t250,-0.021019973
t274,0.2800684
t351,-0.2549661
t322,0.28257227
t299,-0.21081409
t348,-0.018039828
t217,0.24201286
t290,0.035576515
t261,0.035576515
t262,0.035576515
t383,-0.3432605
t334,0.22879758
t203,-0.19883847
t70,0.07256736
t90,-0.11970673
t104,-0.19471107
t53,-0.25584364
t75,0.21476635
t140,-0.34796876
t54,-0.25584364
t55,-0.25584364
t20,-0.17990293
t3,-0.25324783
