accepted_species,estimate
t48,-0.045350727
t287,0.42427158
t184,-0.14196819
t172,-0.14196819
t366,-0.5272974
t174,-0.011500855
t32,-0.084147446
t111,-0.094028085
t271,-0.4697247
t298,-0.6132452
t345,-0.6651652
t163,-0.05889897
t323,0.12534066
t162,0.030238574
t224,-0.26026902
t217,0.030177321
t373,0.9523368
t351,0.8014593
t278,0.25512224
t227,-0.15015595
t64,-0.107957214
t11,-0.071641095
t139,0.32621455
t349,0.3821039
t199,0.005640164
t169,0.01857637
t203,-0.0792055
t106,-0.09516175
t294,-0.12104166
t261,-0.6671292
t133,-0.10774608
t93,-0.10697828
t317,-0.023518257
t182,-0.044974998
t204,-0.08620239
t49,-0.105189554
t288,0.043031443
t3,-0.09262775
