accepted_species,estimate
t48,-0.08076791
t287,-0.08356247
t184,0.050838202
t172,0.30129334
t366,-0.2864227
t174,0.533944
t32,-0.090463474
t111,-0.090463474
t271,-0.10342012
t298,-0.84778595
t345,-0.84778595
t163,-0.090463474
t323,-1.547139
t162,-1.547139
t224,-0.08076791
t217,-0.090463474
t373,1.0549327
t351,1.2221988
t278,1.2221988
t227,-0.090463474
t64,-0.090463474
t11,-0.090463474
t139,-0.076415
t349,0.7932244
t199,-0.04495695
t169,-0.076415
t203,-0.0988147
t106,-0.10342012
t294,-0.546703
t261,-0.63828546
t133,-0.09168184
t93,-0.090463474
t317,-0.10874487
t182,-0.115040414
t204,0.34474856
t49,-0.090463474
t288,-0.115040414
t3,-0.090463474
