accepted_species,estimate
t1,-2.0594168
t45,-2.0957618
t55,-1.7539334
t66,-1.1661179
t22,-1.558473
t28,-1.4973456
t255,-0.13093345
t325,-0.64540774
t175,-0.19669162
t320,-0.02525971
t275,-0.0031909915
t102,0.44510645
t202,0.7611205
t294,1.0021914
t272,1.1735373
t371,1.469414
t246,0.8299822
t321,0.7590251
t330,0.79427487
t350,0.71556
t418,0.751844
t376,1.3527393
t315,1.2653395
t359,0.88760734
t248,1.4741621
t304,0.1532379
t425,0.46953985
t416,0.77955043
t357,0.028823862
t421,-0.22878045
t280,0.23141776
t361,-0.0047541377
t333,0.48725107
t183,0.30085453
t309,0.51295054
t257,0.72847515
t137,-0.29256928
t133,-0.8814118
t222,0.14395228
t209,-1.3232741
t110,-1.068879
t24,-1.1174569
t21,-1.3479724
t15,-1.4815055
