"accepted_species","trait_OU_scaled"
"t9",0.305332404449962
"t14",0.561598550315921
"t47",-1.21713260552619
"t95",0.0891598791830112
"t96",-0.1010733885775
"t48",-0.055499274038066
"t24",-0.677011445222942
"t19",-0.599549287943213
"t58",-0.934950686670751
"t59",-0.380998444472945
"t31",-1.35951056253569
"t49",-0.369310445796685
"t93",-0.191689059086288
"t94",0.348002062768652
"t55",-1.46622408656529
"t76",-2.43427651195712
"t77",-0.898811593457603
"t1",-0.974652759800112
"t6",1.61428305717661
"t7",-1.37361579984813
"t3",-0.475791119381407
"t43",-1.96589375728629
"t44",0.62117631354137
"t36",-0.687155077498634
"t37",-1.00717239581419
"t83",1.38611432019576
"t84",1.93573696879977
"t73",1.3617112946919
"t54",1.02900073400484
"t42",0.20479544458269
"t45",0.300624843203609
"t46",1.19944618786671
"t40",0.0533097416996127
"t25",-0.630737054470632
"t26",0.694182469597979
"t15",0.941929874977537
"t53",-0.0185162849248247
"t62",1.84179973313318
"t63",1.07647268981941
"t11",0.678347864795706
"t12",0.888228187361388
"t10",1.07695132964076
"t70",-0.037987645598985
"t71",-0.492388638904103
"t39",-1.45929230513332
"t29",0.883485303478086
"t13",-1.52204413269835
"t4",-0.705613947982223
"t5",0.66087606719376
"t2",-0.194125688736105
"t56",0.0132407049478332
"t57",0.284635170864252
"t86",-0.354726755106955
"t87",0.0361509390084036
"t78",-0.213240063069248
"t79",-0.232896373974916
"t72",0.322450093155182
"t97",-2.06045522823902
"t98",-2.05986013048667
"t22",0.670397476838965
"t85",-1.31860299108815
"t64",-0.252478129357693
"t68",-0.162138537704052
"t69",1.35580915812333
"t52",0.412751550642062
"t80",-0.801104465461577
"t88",1.58012466453815
"t89",-0.353901637204276
"t23",-1.19320060382717
"t65",-1.15162580636573
"t66",-0.0193981177306754
"t30",1.61748536713872
"t18",1.30268920577015
"t16",-0.94155832504415
"t17",-0.44447419590752
"t50",1.07720560225455
"t51",0.963734457754929
"t20",0.526087896541886
"t34",-0.50972222522767
"t35",1.60630296288371
"t21",-0.794523653159052
"t27",-1.79979840302662
"t28",2.4619713121555
"t99",-0.651217780468253
"t100",0.0225071999859659
"t90",-0.225503958849499
"t74",0.405605817366414
"t75",0.454785994328943
"t41",0.41060267823682
"t32",-0.352087126943959
"t33",0.930472034545768
"t60",-0.259235650335574
"t61",0.344161973041423
"t38",-1.29236497257856
"t81",1.07627437573075
"t82",1.41584838160367
"t91",0.0872914709679019
"t92",0.766401716942498
"t67",0.127269420138689
"t8",-0.349683816900075
