accepted_species,estimate
t109,0.012381231
t122,0.1357568
t123,0.012381231
t227,-0.57573885
t228,-0.36603597
t377,-1.9571598
t313,-0.8924801
t384,-1.0759574
t249,0.16933152
t367,-0.7482106
t366,-1.4784487
t257,-0.48602137
t220,0.33810732
t217,-0.33626497
t183,-0.025204973
t184,-0.12109034
t164,0.12914573
t139,0.012381231
t304,-0.6146976
t305,-0.25648668
t300,-0.28153762
t231,-0.44824418
t247,-0.44824418
t235,-0.44824418
t237,-0.8209316
t271,-0.658952
t242,-0.5580646
t351,-1.2646505
t389,-0.78717023
t198,-0.016548963
t256,0.057726942
t331,-1.2950922
t234,0.11756899
t364,0.8440073
t381,0.9931382
t173,0.05581604
t174,0.08466039
t134,-0.2084178
