accepted_species,estimate
t89,-0.9499435
t45,-1.7275851
t84,-1.1984502
t115,-0.83257216
t68,-1.2596375
t31,-1.5816182
t354,0.75466347
t383,0.8118839
t469,1.0191691
t365,0.92850363
t304,0.8263201
t484,1.0507678
t255,0.23974557
t232,0.20354106
t267,0.46238393
t202,0.19893266
t121,-0.5823834
t273,0.5825391
t274,0.5825391
t295,0.75453997
t251,0.51878846
t294,0.6499951
t291,0.54889095
t292,0.54889095
t480,0.7009481
t463,0.6635726
t448,0.6162867
t486,0.6060162
t399,0.68199855
t262,0.55795455
t394,0.82394665
t413,0.86162543
t356,0.56820565
t428,0.7525962
t278,0.4872852
t468,0.7094719
t242,0.5682208
t456,0.81995887
t210,0.25974238
t223,0.1385711
t389,0.7624762
t145,-0.48911515
t114,-0.73283625
t107,-0.7465316
t124,-0.47955275
t183,-0.091440305
t79,-1.0767576
t77,-0.7612766
t27,-2.152032
t3,-3.1175833
