"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112"
"t12",-0.0418115281271945,0.116302355346829,-0.00931128860835667,0.00116063813667074,0.0172184254581486,-0.0684404590374633,0.00580760070902179,-0.00144192802019538,0.00277621393573655,-2.5322207671647e-05,0.000655546042029326,-0.000592883560121797,0.000527265945599297,-0.00524156912074891,7.55561646358416e-06,0.00895539918590941,-0.0879857860762638,0.000353656656778953,0.0700460324335375,-0.033494758262104,0.00725495034706307,-0.048079280792331,0.0890027452360725,-0.00795366352014077,0.00036365187631183,-0.0105027550946131,0.0165211865488635,-0.274956264326236,0.027539265648829,-0.000180979025674953,0.467101846461812,-4.46853493884721e-06,6.71238877104281e-05,-0.000475176549550904,0.00648064299493587,-4.20586367390573e-07,-7.30718434848875e-06,-0.310195143820905,0.16190072052884,-0.250080257383159,-8.05953277367106e-05,0.116153357578439,-0.00694358556966327,0.0459616048241019,0.0414482130324892,-0.242890252633364,-0.00531882052407076,0.0702753549239664,0.0156598917822401,-0.0527219219036164,-0.0200801579780689,0.611867996750273,-0.0775721055894557,-0.000615212065014667,-0.000447878694490472,2.91670510229566e-17,-0.000631373491269992,0.0342903999557633,1.47786622601882e-05,0.00170646749907419,0.000269249640033662,5.80159893009639e-05,0.00368901264311882,-0.0127335499656214,1.10095472715242e-16,0.000664221074817554,0.00327156910776162,0.0052096045897923,0.000302009601989725,-4.00112283125303e-17,-0.00624855332815434,9.92699880295528e-17,-2.86582407640188e-17,-7.67206509547622e-05,-5.40638626784156e-05,0.000415329496609558,3.00788140974386e-17,9.34096151535144e-17,1.86884413427082e-16,-1.54324281779346e-06,-6.31846646984175e-05,-2.56186087109867e-05,-8.82851206630255e-18,-1.31879523508512e-08,0.000186735389025647,1.45779214504181e-06,5.96073938294602e-16,5.20098258249057e-17,1.50332708529359e-16,1.07908667593759e-06,1.75894284349155e-16,-6.38939620988283e-05,-1.16521724038291e-16,-1.10417949266175e-17,-2.00087069219214e-08,-1.15580879424998e-17,-4.56973691676203e-17,-3.06221793044148e-17,0.000235786203886599,-1.58208368619646e-05,-7.9538926411549e-17,-1.24729290410831e-17,1.14288460020218e-16,-5.16946556873761e-17,-1.44414465136596e-16,7.10018848763045e-05,8.06084891860367e-17,9.90884997843533e-16,2.22054807401631e-17,-7.95977875783658e-19,3.60523514799583e-17,3.04617339442003e-17
"t43",-0.0530247218636125,0.155049416353162,-0.0234168176596426,-0.00644295314811518,0.0459434094991657,-0.229934799167612,-0.0277778247701864,0.00479658093414674,-0.00511188430225722,3.07952057245575e-05,-0.000577686727594957,0.000442245806574846,-0.000207088669357711,0.00116685794628735,-1.34502687335757e-07,0.00169692999076798,-0.0472704448413556,0.000292784598717659,0.318636572053319,0.028721682073991,-0.00381593942370897,0.0175707990760504,-0.0276376979376897,0.00229749621467273,-0.000104096560539532,0.00266513001794983,-0.00415504959884811,0.0679934118215202,-0.0021976462964406,3.17095330053202e-05,-0.0783847580180683,5.95944789942036e-07,-7.45912163581563e-06,5.23615195342641e-05,-0.000548853884404517,3.29749431533961e-08,5.45668638153151e-07,-0.00833337910233645,0.0327054702478456,-0.0845042522824117,-5.42113825806565e-05,-0.485483189882583,0.00152680507124925,0.229319104357102,0.00945016431304569,-0.0142445519327557,-0.000172818608197403,-0.00165247925841919,7.13436467841486e-05,-0.00170203892940015,8.40380726436531e-06,-0.00227342671685604,9.90391877661798e-05,5.12416282898761e-07,-7.44417349300713e-07,9.14886680988348e-16,-9.90726231672165e-06,0.0510086638120023,-1.27958249304431e-05,-7.21381062964658e-06,1.05884565495537e-06,2.70367200177297e-07,1.83065224863947e-05,-0.000100149257819351,1.45684525995945e-15,3.94251863733495e-05,0.00542835401030628,4.86692143667955e-05,3.13234638561639e-06,5.88709154017863e-16,-7.71683080555701e-05,-1.20695530029978e-15,1.57184321717676e-15,-1.43845055623046e-06,-1.11421698303565e-06,0.701374569975839,1.55390325173123e-15,-5.4939780144698e-16,2.71150581655011e-15,-2.47034410119549e-08,-1.04560861726525e-06,-5.44449347658803e-07,-1.40476938013852e-15,-3.02450732680323e-10,1.60649667642399e-05,3.43961830221483e-08,-1.25898322910649e-15,1.87666648945913e-15,-7.11315608926583e-17,2.97384223547364e-08,1.54359986542549e-15,-1.91342583617012e-06,-1.18691746612644e-16,-2.49331002088967e-16,-6.62812608936308e-10,-2.93289553457648e-16,6.76891636822421e-16,2.60903393888827e-17,2.628740150792e-05,-5.64324815665481e-07,-2.15477521483697e-16,8.73537834334199e-17,-4.4942068628349e-16,-6.8299823214544e-17,-6.49559904648704e-16,2.94672420344083e-06,3.59842289061554e-17,1.53858070788779e-15,-7.16216801852731e-16,-4.70759017190887e-17,2.52511329497565e-16,-2.61452977429039e-16
"t44",-0.0530123896699716,0.155007318795779,-0.0234037800539929,-0.0064382131854211,0.0458912859938772,-0.229662752657158,-0.0277335608907432,0.00478855643658593,-0.00510227842815968,3.07304619325151e-05,-0.000576341279336836,0.000441156203888643,-0.000206459349843431,0.00116280196128738,-1.33959497171771e-07,0.001689400653011,-0.0470474349339812,0.000291301915770894,0.316934229315271,0.0285455933109363,-0.00379017376127234,0.0174373696615098,-0.0274129036810925,0.00227815435565944,-0.000103216223189952,0.00264096924276844,-0.00411711496189919,0.0673583453112736,-0.00217615618750461,3.13741094119235e-05,-0.0775294960650058,5.88434892994362e-07,-7.35446701416667e-06,5.16233504289449e-05,-0.000539983114468304,3.24228832242141e-08,5.36318461914302e-07,-0.00815728877095118,0.0319790782114248,-0.0826070323590893,-5.29817187238176e-05,-0.474296028734779,0.00148529557270081,0.222455521853246,0.00915726578069758,-0.0137774424225232,-0.000166953699362511,-0.0015940871175998,6.87417767766116e-05,-0.0016328654352098,8.05516828846289e-06,-0.00216414247864347,9.34855940858612e-05,4.83121647222232e-07,-6.97888216187202e-07,4.72242617740663e-16,-9.18252510312721e-06,0.047100318652035,-1.18016725418247e-05,-6.60768216845996e-06,9.50183813796191e-07,2.41660001046427e-07,1.63333766534075e-05,-8.74163330351705e-05,-9.40757003843947e-16,3.38220847347279e-05,0.00461840182303289,4.10597903407049e-05,2.61891170344426e-06,3.44682907746839e-16,-6.23789366933573e-05,1.61377277459562e-15,-1.56765174108977e-15,-8.9158228477632e-07,-6.01343128405677e-07,-0.712769360640928,-1.60630323862226e-15,3.88383226726353e-16,-2.59582459133888e-15,-4.12865428127374e-08,-1.68356590543628e-06,-7.00233698927573e-07,1.75356789815497e-15,-3.71686821942401e-10,1.95513194484243e-05,4.16618724368338e-08,1.02135894711679e-15,-1.6292340895952e-15,2.480247624107e-16,3.39256685461965e-08,-1.79323655705305e-15,-2.1352038606918e-06,6.19554566490481e-17,1.3931692513427e-16,-7.24594313936595e-10,8.98232920610578e-17,-5.46494370617022e-16,6.05852009858088e-18,2.84361667746861e-05,-6.09646597652148e-07,2.53881824732233e-16,-4.02457247034357e-17,6.2872874007402e-17,-3.7418700968548e-16,4.27546706975807e-16,3.12532018113077e-06,-5.39706460472179e-17,-1.09447251176763e-15,5.74096023880212e-16,3.68451060549859e-17,-6.7136700194247e-17,1.41065783661927e-16
"t110",-0.05332731764911,0.156084677545916,-0.023742779166853,-0.00656271099484536,0.0472920638952633,-0.236994517867565,-0.028955755182913,0.00501118369507548,-0.00537212443582907,3.25743177204856e-05,-0.000615203175381127,0.000472896640909881,-0.000225484730717732,0.00128905520424539,-1.51539321292667e-07,0.00194014738104786,-0.0546293015292024,0.000343044111527283,0.377635276092205,0.0352374769895848,-0.00482301046730526,0.0232161301028854,-0.0376793085785299,0.00318771872581578,-0.000144780365717508,0.00385932489281317,-0.00604390459438519,0.100398906960209,-0.00335397322193915,5.17460723466814e-05,-0.131930093466105,1.21763460485932e-06,-1.93566537768269e-05,0.000137775944117508,-0.00281886132835934,2.46834512995694e-07,6.10701887199508e-06,0.0153538317127457,-0.0407514984715479,0.0972836198316067,5.79584546513685e-05,0.464082955799398,-0.000434474054003807,-0.0216410512068835,-0.000397813070324115,-0.000416312373517636,-1.14498904631487e-05,-0.000173295661399547,9.40652894451492e-06,-0.000353589980674605,1.84709244422775e-06,-0.000659727101325724,3.3896259012664e-05,1.78143366988214e-07,-2.7541456063443e-07,-8.11608254153615e-16,-3.97082005226129e-06,0.0208217165326808,-5.25001361437002e-06,-3.03745838643569e-06,4.67901157935919e-07,1.20215037642287e-07,8.1606144557093e-06,-4.56547552249711e-05,4.54920469456014e-16,1.8150625549273e-05,0.00250698406791155,2.25309550333699e-05,1.45274409682879e-06,-1.17368620949763e-18,-3.58613262606835e-05,-1.45201366302557e-16,1.31472429552395e-16,-6.27660154594875e-07,-4.66014842552911e-07,0.00321585276481873,-6.59151428755036e-17,3.12059989630965e-16,-6.67506385206678e-17,-1.87281597891573e-08,-7.76285595885434e-07,-3.6298118182814e-07,-4.27946051993746e-16,-1.98692320873113e-10,1.05270153440707e-05,2.25133297636254e-08,2.07860945380987e-16,6.61955867595977e-18,-4.53582372818077e-17,1.93399194797592e-08,7.7762284854346e-16,-1.24883208998109e-06,-1.33320430986307e-15,-5.67207720870844e-16,-4.36382084404262e-10,2.22423315734397e-17,3.67002503430625e-17,2.53662280175169e-16,1.74373308834907e-05,-3.74759474003471e-07,-4.98072324684136e-16,-1.01060745987625e-15,2.19290282198152e-15,-2.55277249128995e-15,2.47162219432053e-15,1.99985599897356e-06,-2.71053779784313e-16,-0.707106781186548,1.20768474300576e-15,-6.96499726287721e-16,2.18144659013067e-15,-3.73808400918962e-16
"t111",-0.0533273176491101,0.156084677545916,-0.0237427791668526,-0.00656271099484525,0.0472920638952634,-0.236994517867565,-0.028955755182913,0.00501118369507542,-0.0053721244358291,3.25743177204401e-05,-0.00061520317538124,0.000472896640909914,-0.000225484730717822,0.00128905520424525,-1.5153932141167e-07,0.00194014738104785,-0.0546293015292026,0.000343044111527382,0.377635276092205,0.0352374769895848,-0.00482301046730513,0.0232161301028851,-0.0376793085785295,0.00318771872581587,-0.000144780365717625,0.00385932489281264,-0.00604390459438515,0.100398906960209,-0.00335397322193873,5.17460723467933e-05,-0.131930093466105,1.21763460471027e-06,-1.93566537770481e-05,0.000137775944117335,-0.00281886132835964,2.46834512953565e-07,6.10701887213914e-06,0.0153538317127457,-0.0407514984715481,0.0972836198316068,5.7958454650967e-05,0.464082955799399,-0.000434474054003741,-0.0216410512068844,-0.000397813070324127,-0.000416312373516969,-1.14498904632602e-05,-0.000173295661400001,9.4065289439017e-06,-0.000353589980674054,1.84709244432923e-06,-0.000659727101327556,3.38962590127403e-05,1.78143367099724e-07,-2.75414561057595e-07,-6.87314063326921e-16,-3.97082005184094e-06,0.0208217165326796,-5.2500136150609e-06,-3.03745838692608e-06,4.67901157926324e-07,1.20215037858141e-07,8.16061445593351e-06,-4.56547552250804e-05,-4.04769439999191e-16,1.81506255494203e-05,0.00250698406791223,2.25309550336301e-05,1.45274409740291e-06,-4.91006962496064e-16,-3.58613262605384e-05,-2.51868512843924e-16,3.68974696221536e-17,-6.27660153816438e-07,-4.66014842679144e-07,0.00321585276481588,7.01453578129269e-17,-2.4563857182558e-16,2.16825989075149e-16,-1.87281601978827e-08,-7.76285594749165e-07,-3.62981181827042e-07,4.66831660973673e-17,-1.98692258180182e-10,1.05270153439841e-05,2.25133308138806e-08,-9.37021822474746e-17,1.72804961527433e-16,3.20798388002347e-17,1.93399200554306e-08,-4.59510349595136e-16,-1.2488320910843e-06,1.31208530417871e-15,6.58615229284277e-16,-4.36381903170465e-10,6.52927046430286e-17,-1.9685936336231e-16,-3.66054064647117e-16,1.74373308817195e-05,-3.7475947464276e-07,4.98253667243066e-16,9.83151241827559e-16,-2.05184471917098e-15,2.91445888492726e-15,-2.4116811624068e-15,1.99985599964827e-06,2.78643238694343e-16,0.707106781186548,-1.09941890365211e-15,8.64534411179441e-16,-2.21301856903233e-15,4.99445906662398e-16
"t45",-0.0536747828877085,0.157301091069501,-0.0241953145082049,-0.00674718710023782,0.0499152542864261,-0.251127436659784,-0.0319822640564298,0.00559090533180921,-0.0061757385096376,3.89735134752715e-05,-0.000774466826348852,0.00061745804910553,-0.000374319329532192,0.00311361589860079,-4.05245536058468e-06,-0.00513263498136102,0.0693041858407305,-0.000228478652646287,-0.162129222240983,-0.00465461004370875,0.000199659506465253,0.000184083924152492,-0.000623251250324752,5.25992429711332e-05,-2.35967143372964e-06,3.04713651102951e-05,-3.93570636770049e-05,0.000142444432914057,3.91312925833616e-05,-2.19420078264001e-06,0.00756059891617331,-1.78091081316205e-07,4.49867985238838e-06,-3.25965122205999e-05,0.00102896264068589,-9.84929361219866e-08,-2.5704345428129e-06,-0.0074506502207313,0.0157649541078547,-0.0341819958664138,-1.80497129254607e-05,-0.109641918872514,-0.00155649970270777,-0.529906385844469,-0.0290121086599014,0.0720380227725594,0.00125267013734584,0.0207095344493302,-0.00171864067522394,-0.0304065474900859,0.00012010401092109,-0.0161266157233842,0.000570009223436724,2.92178896445455e-06,-4.23059170424038e-06,9.35403928077887e-16,-6.77124364047134e-05,0.398392515150513,-0.000105380456503036,-0.000101408351240054,-2.29815675818334e-06,-2.53969504858772e-07,-9.54511377777075e-06,-0.000288526805201625,4.61313967761168e-15,0.000399598938388268,0.635905349276271,-0.000607530643424443,-1.77713849086513e-05,-1.09073137749005e-14,0.000129913546095326,3.04258416756121e-15,1.31834272943336e-15,-1.5377769045445e-07,-2.20819930748373e-07,0.00036684178970416,-2.27300846421127e-16,-1.74886375899119e-16,2.53596358968539e-16,-2.49056222366333e-08,-1.04473310379342e-06,-5.4098969809928e-07,2.58167716129147e-16,-3.04622378762815e-10,1.62412677915438e-05,3.48415874626867e-08,3.37533707819158e-16,1.45592479665721e-16,1.82604586905537e-16,3.10647193915682e-08,2.25565142482769e-16,-2.0258129746567e-06,-3.76181553947659e-18,4.56314279893371e-17,-7.10268536975867e-10,-4.38354001719444e-17,1.24282760490866e-16,-9.90838660859319e-17,2.83177149737e-05,-6.08259578004567e-07,-1.11940210251156e-16,-4.11570740167431e-16,-2.10953943659227e-16,-4.89448997592254e-16,-3.17430028078403e-16,3.19075098555474e-06,2.46333113434644e-16,-3.43560963078441e-16,7.26658477079195e-16,1.86821737266528e-17,1.19978517129046e-16,-6.27630776909749e-17
"t100",-0.0551673824299072,0.162429618049836,-0.0258655226864212,-0.00737542920287282,0.0574310952936583,-0.290796155893798,-0.0391467659633036,0.0069194273966863,-0.00786957853819256,5.1301452574218e-05,-0.00105460795054475,0.000858351000334122,-0.00057083651027094,0.00512221962393011,-7.41041354688386e-06,-0.0101827637622176,0.146179579612955,-0.000522371888869185,-0.397329665107846,-0.0142821351830198,0.000761763377863906,0.00104019983661023,-0.00506026666353825,0.000553666002526025,-2.58637832620014e-05,0.00096029836990244,-0.0015437396754872,0.0277206447535788,-0.00105752322365857,1.94584371910575e-05,-0.0525275619473717,5.9647617636323e-07,-1.05950548183002e-05,7.57321197390365e-05,-0.0017014060035529,1.51035898246322e-07,3.75865870469951e-06,0.00753858307357823,-0.0148027232790522,0.0315972201052188,1.644122793404e-05,0.0976701049627995,0.00112130576270469,0.342975601371484,0.0181114700803238,-0.0425537465301301,-0.000716835847865633,-0.0114366575505853,0.000924354958968909,0.0150800650496002,-5.87577756779242e-05,0.00728496740120266,-0.000246704028723913,-1.26236179525806e-06,1.83700684411694e-06,4.04343163580988e-16,3.18335560381945e-05,-0.19659038481777,5.29236744629512e-05,5.82105982467414e-05,3.72328075013716e-06,7.5396428785206e-07,4.69042889545946e-05,-0.000166783346888855,1.20987987635547e-16,0.000110084523699164,0.13679297570338,-0.000105623856703096,-2.53765180263985e-06,-2.33614874625237e-15,1.0555520789224e-05,6.4350741333019e-16,7.89260526459875e-16,-2.00817091476841e-09,-1.85941458588537e-09,-6.69123626095705e-08,-1.8837118732655e-16,-2.91668473586827e-16,8.60849115088454e-17,5.97885174317153e-12,-3.3178979258041e-11,-2.98153302523104e-09,1.3156785320391e-16,-2.77440576718196e-12,1.65300437333427e-07,3.74699665711617e-10,-1.01525537175767e-15,-9.26204518989496e-16,4.40436698332315e-16,7.11129923938963e-10,3.9960131147894e-16,-6.40830227383065e-08,-1.12684643639248e-15,-3.69600733092392e-16,-3.14941133880166e-11,-9.85354695673232e-16,1.4668295744334e-15,2.86366906697216e-16,1.52141449830914e-06,-3.35129611401726e-08,6.85153599537149e-16,2.69834422549654e-15,-0.707106781186548,-8.21288274327957e-15,-5.3156829970547e-15,2.57694316137551e-07,8.16387615282283e-16,-2.29597746102887e-15,6.24074317476745e-17,6.36572875818481e-17,-1.143842446535e-16,-4.65527702713136e-17
"t101",-0.0551673824299072,0.162429618049836,-0.0258655226864211,-0.00737542920287237,0.0574310952936581,-0.290796155893798,-0.0391467659633035,0.0069194273966863,-0.00786957853819247,5.13014525742268e-05,-0.0010546079505448,0.000858351000334231,-0.00057083651027098,0.00512221962393013,-7.41041354698568e-06,-0.0101827637622176,0.146179579612956,-0.000522371888869157,-0.397329665107846,-0.0142821351830197,0.000761763377864147,0.00104019983661009,-0.00506026666353826,0.000553666002525855,-2.58637832620356e-05,0.000960298369902362,-0.00154373967548701,0.0277206447535788,-0.00105752322365871,1.94584371913613e-05,-0.0525275619473715,5.96476176614329e-07,-1.05950548184189e-05,7.57321197390649e-05,-0.00170140600355275,1.51035898409987e-07,3.75865870461396e-06,0.00753858307357793,-0.0148027232790519,0.0315972201052182,1.64412279341482e-05,0.0976701049627993,0.00112130576270447,0.342975601371483,0.0181114700803235,-0.0425537465301301,-0.000716835847865611,-0.0114366575505854,0.000924354958968605,0.0150800650496001,-5.87577756778037e-05,0.0072849674012021,-0.000246704028723968,-1.26236179544801e-06,1.8370068448768e-06,3.73775464003069e-16,3.18335560379169e-05,-0.19659038481777,5.29236744632575e-05,5.82105982470603e-05,3.72328075083929e-06,7.53964287042818e-07,4.69042889545308e-05,-0.000166783346889193,5.95306595683704e-16,0.000110084523698791,0.13679297570338,-0.000105623856703562,-2.53765180227699e-06,-2.75944492950765e-15,1.0555520788904e-05,9.75667694033459e-16,9.87063671214645e-17,-2.00817054248726e-09,-1.85941526911570e-09,-6.69123620205777e-08,1.11284099176203e-16,-1.25008142857455e-16,-4.81546807272084e-16,5.97855616954228e-12,-3.31788716103178e-11,-2.98153331667814e-09,-9.32839744709614e-17,-2.77381162127958e-12,1.65300436699305e-07,3.74699541122599e-10,3.08896687781211e-16,1.34706585102224e-16,-2.93542211067085e-16,7.1112944307423e-10,-1.57239007515069e-16,-6.40830225291639e-08,9.76947352573313e-16,3.5413947709741e-16,-3.14937958358758e-11,7.61382052875139e-16,-1.28553535383303e-15,-5.33793508689783e-16,1.52141449627575e-06,-3.35129592060643e-08,-5.84666702295533e-16,-2.79523859343452e-15,0.707106781186548,8.27087135960376e-15,5.31778280514967e-15,2.57694315845934e-07,-7.33722976238419e-16,1.82678243987006e-15,-2.46064209327049e-17,2.1835368741104e-17,6.37395583021299e-17,-1.40253873732647e-16
"t55",-0.0545028300676524,0.160145547816871,-0.0251200223480443,-0.00709462219863866,0.0540612683987433,-0.273003408346974,-0.0359229180006286,0.00632125301459993,-0.00710568280242152,4.57319730270841e-05,-0.000927820440314607,0.00074921058715581,-0.000481394936008192,0.00420485281396293,-5.86986279935536e-06,-0.00785846379036883,0.110717965096507,-0.000386423178434686,-0.288285354566084,-0.00978987129859155,0.000498144151144422,0.000635896084937936,-0.0029554603849706,0.000315407471309751,-1.46839481005204e-05,0.000515762854123367,-0.000824130020183372,0.01450547098917,-0.000530070409366154,8.97338582894235e-06,-0.0233477181847974,2.14812910017169e-07,-3.06413796884778e-06,2.1650285241884e-05,-0.000312988005027123,2.34824221499284e-08,5.11795867696826e-07,-0.000441619650668801,0.001639760970049,-0.0038677183991096,-2.19611467429037e-06,-0.0147428033641934,-0.000391528692909895,-0.164283835107486,-0.00958176047930913,0.0260969879548364,0.0004778751572147,0.00836750203174255,-0.000724769078041789,-0.0147113544113451,5.9580499797568e-05,-0.00954716294327659,0.000410314531577631,2.15961307326008e-06,-3.56457593781882e-06,-2.35655911218853e-15,-7.60250978574746e-05,0.497593769851321,-0.000136278728655637,-0.000164813225409601,-1.32488755419448e-05,-2.78447726101229e-06,-0.000176055534172796,0.000744048730097051,-3.29048697196137e-15,-0.000548669203821604,-0.714654099987572,0.000576918146693119,1.44873405095855e-05,1.32687429395283e-14,-6.94021467654397e-05,-3.87047096141837e-15,-1.96784609371057e-15,2.24589808675685e-08,2.35285937419074e-08,1.5697505797941e-06,4.07989234510327e-17,8.49008635666076e-16,5.36114768422626e-16,-2.32858754374582e-09,-1.03441592839548e-07,-8.54829929333748e-08,-4.21271823450161e-16,-5.51205302627152e-11,3.03405118208668e-06,6.61400224184616e-09,5.89505353087982e-16,9.67818013472698e-16,-2.20818787223288e-16,7.43525137899875e-09,-1.72300309416055e-16,-5.38068959451756e-07,-1.8203685467529e-16,-6.63500130285573e-19,-2.10697101984455e-10,4.06691147933485e-16,-3.4623858290988e-16,1.68929493088417e-16,8.95033070511672e-06,-1.938623774062e-07,-7.73722332331486e-17,1.65566673355895e-16,5.76750802230948e-17,1.78161551508289e-16,4.24349960843188e-17,1.1552010015224e-06,2.43763756494095e-17,4.57527938402675e-16,-3.4887839007218e-16,-5.62082371002515e-17,6.37410545230957e-17,2.99168736301975e-16
"t41",-0.0524794335044561,0.153198387705451,-0.0228698915903089,-0.00625116492627767,0.0440488321589032,-0.220207978951676,-0.0264645264655589,0.00457014004607535,-0.00488221479828377,2.96217484271515e-05,-0.000563403785496061,0.000436706368064338,-0.000229452013523496,0.0016531087997321,-1.65439829250048e-06,-0.00157276638556445,0.0156156728859632,-2.55997036955714e-05,-0.00129681136112045,0.00175074485328251,-0.000166077281037118,-0.000355845636880736,0.00211786302638836,-0.000253528798491698,1.19786476929579e-05,-0.000523139549512087,0.000854006861616465,-0.0160944766956527,0.000673145578606137,-1.42908625218446e-05,0.0406402379533355,-5.72177708159474e-07,1.16384382262224e-05,-8.36558011814838e-05,0.00217251441554756,-1.99281463241956e-07,-5.0624839473522e-06,-0.011772956783718,0.023688358562527,-0.0508015597949577,-2.65465032849245e-05,-0.158670812578805,-0.0018799249626953,-0.566127321531337,-0.0294900618027921,0.0670348303688245,0.00109815567034151,0.0168012262053064,-0.00130367890189082,-0.0171515376942756,6.29736277826922e-05,-0.00329311562854473,-0.000128323125605095,-8.43626849450919e-07,2.62794219404539e-06,1.02096695928074e-15,9.80338011088007e-05,-0.713231082293737,0.000200926651496209,0.000277454358101153,2.59290423129186e-05,5.42072896369859e-06,0.00034065781370517,-0.00104220747385813,-2.95495184496219e-15,0.000216507693398309,-0.217679168456357,0.000680627059207564,3.35972769088334e-05,2.62832963713193e-15,-0.000622496762734195,-8.84218793936715e-16,-2.08125135917725e-16,-7.44632425181916e-06,-5.26384017000718e-06,0.00352037518159431,9.92723736025194e-17,-4.51471129112122e-16,-6.24749113602089e-16,-1.56707796395207e-07,-6.42927606527429e-06,-2.67560168383104e-06,9.0373205478314e-17,-1.39452950891449e-09,7.29372534168174e-05,1.54943939395105e-07,-2.39307940532324e-16,2.91829132713592e-16,-1.38148772221171e-16,1.18566575936794e-07,-2.13743669846239e-16,-7.1683750288658e-06,2.64755120625488e-16,-8.01356995390725e-17,-2.30818690287944e-09,2.15856283560347e-16,-2.62070154833551e-16,-4.53491746019245e-17,8.74495538763338e-05,-1.86563309439069e-06,-2.34218604842561e-16,2.7200867384572e-16,-1.98938833949714e-16,8.54784582660246e-17,-9.01098351107381e-17,8.79208096516606e-06,-3.17394074149193e-16,-1.02557439561085e-15,-3.67075488206164e-16,-2.18421049817874e-16,-1.17179845208538e-16,-2.41672321681815e-16
