accepted_species,estimate
t125,-0.2329452
t109,-0.2273208
t110,-0.2273208
t148,0.27229956
t257,0.91173697
t273,0.94299036
t296,0.97013766
t106,-0.0834133
t160,0.116330184
t346,0.9550672
t333,0.9550672
t292,0.77692705
t221,0.7679834
t123,-0.12748897
t329,0.982832
t330,0.982832
t193,0.575081
t325,0.9963818
t307,0.97949445
t226,1.0124114
t198,0.8136345
t140,-0.12791522
t197,0.347744
t213,0.86611044
t324,0.96071726
t348,0.97160167
t191,0.91481733
t171,0.28765598
t183,0.34614083
t184,0.34614083
t176,0.8729013
t328,1.0245597
t357,1.0245597
t289,1.0218104
t315,1.0097967
t355,1.0097967
