"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105","V_106","V_107","V_108","V_109","V_110","V_111","V_112","V_113","V_114","V_115","V_116","V_117","V_118","V_119","V_120","V_121","V_122","V_123","V_124"
"t13",-0.0620019043594295,0.0110989947432601,-0.2101424360134,0.0399319923055454,-0.134955240608447,0.00620061264952754,0.0113331940422274,-0.00635153306337475,0.0200345913530176,-0.0438787288618607,0.00110133344714705,-0.033492618169752,0.00195574800615917,-0.000115676454494754,0.000213683211442483,-0.00198294845780659,0.00130190247126794,-0.000361722275062674,-4.96512150805611e-05,0.00252126312827688,0.000202086656607319,-0.000857215964493262,-0.00301836754460075,-0.000716342810262966,0.00595911672661776,-0.00119373057944843,0.000936839577383869,-0.275310477913213,0.000396046579099072,-3.01448531274231e-05,2.30076618583402e-05,-0.000115075056243474,0.00413990465195418,-3.33236024799734e-05,1.78860816499887e-14,8.78192476457836e-16,-2.13587827979644e-17,0.0648639831083743,-0.438315966784133,0.0804077840963285,-3.27464202906272e-05,0.13626805300557,-0.023940900435838,0.000903727091242273,-0.122199372209421,0.0284850517289659,-0.0115370176962839,-0.00853839811194261,0.0989260350284435,-0.0423717455880084,-0.150068854132928,0.000271089441266567,0.00880350200106357,-0.0102403875378378,0.163549270120058,-1.90314689026414e-05,-0.00482087542821442,-0.00247746374060141,0.00585203699324744,-0.000972051539268835,-6.88611882356681e-06,-0.00217010666289966,-0.000443797467054688,-0.000285673663386145,-3.69689603749358e-06,1.60205610624152e-06,0.00125323822620391,0.0188872442308377,-0.00060997329416946,-1.18412682938937e-05,-0.000228460986802287,-5.95336026686914e-06,-0.738358182531866,0.000905170997091765,0.00175952059836935,6.78137768022097e-06,-0.000626841632674917,-0.000448957594815689,0.00179551797267814,1.54572359011951e-05,5.3188723895541e-06,8.51686881576591e-07,0.00143742569659289,-6.56265472078416e-05,-2.47433566371027e-06,-3.99889217398924e-06,0.00040560253911177,7.97972798949331e-17,1.27881646244665e-16,-2.19008838842072e-17,3.52857515050544e-15,4.98732999343332e-18,1.96836904414743e-16,1.08976717894897e-16,3.66270598919916e-16,8.13151629364128e-18,-4.74880551548651e-17,1.28342432167972e-16,-1.50704101975485e-17,5.19332840620557e-17,-8.74409052109559e-17,-1.75336667114587e-16,-6.37510877421477e-17,1.96728484197495e-16,-1.22514845490862e-16,5.11743425413158e-17,-4.62412226565068e-17,-1.06089182577707e-16,-1.64093998805681e-16,-1.1418004128988e-16,-4.31105888834549e-17,6.34800371990263e-17,5.54569411226336e-17,-1.14383329197221e-17,5.63785129692462e-18,1.26851654180804e-16,-6.75457953458469e-17,-3.30681662608079e-17,8.23993651088983e-17,-5.35650083316463e-16,2.66713734431434e-17,-2.37223435339828e-16,1.73363927380432e-16,8.71637928823445e-15
"t25",-0.0646647146667201,0.0121352966373391,-0.244416073606527,0.0476393941717346,-0.174335846558049,0.00830643050932322,0.0161174482844984,-0.0091809992574266,0.0322037559805669,-0.0959104295965365,0.0027727617099377,-0.0905255729040484,0.00736275829845957,-0.000587823828786203,-0.000633453725669278,0.00446568873243669,-0.00133704007651523,0.00024067499238378,2.66585175634938e-05,-0.00115199257428136,-8.87070195270411e-06,-0.000145751605448364,-0.00173289243639236,-0.000517849629783832,0.00447422169315169,-0.00114874013888312,0.00111386754200542,-0.488460901350217,0.000792024700338332,-0.000139776563221796,0.000202331882349455,0.00419796578555094,-0.030961457917717,0.000167952142558491,-1.34247653021435e-14,1.09718110903754e-15,-9.5672925495698e-17,-0.0509727123535087,0.341730772015299,-0.0574238709261343,1.8958061546654e-05,-0.0742605544900036,0.0101265277102102,-0.000333279415760598,0.0426794147961529,-0.00894082901981228,0.0032963816533005,0.00241916268800508,-0.0265805024792621,0.0107994802050622,0.0347682736249135,-6.0488702957582e-05,-0.00196213036006262,0.00197855445755896,-0.027982858907845,3.11458332256136e-06,0.000762746856609038,0.00036438914741018,-0.000804991320569553,0.00011979629405048,7.87346986562642e-07,0.000242682389166367,4.85577272868825e-05,3.10746499184459e-05,4.00023314483063e-07,-1.73009323067426e-07,-0.000135221932103031,-0.00193962908746785,6.20149577960004e-05,1.19087112195501e-06,2.26703891755641e-05,5.74866378980086e-07,0.0608591985219251,-7.32313854049042e-05,-0.000137492368129563,-5.28181760768121e-07,4.49937396492937e-05,3.09880360925189e-05,-0.000123668764711328,-1.06387454618237e-06,-3.63648994018151e-07,-5.77877311012036e-08,-8.68822905810441e-05,3.95076487566288e-06,1.48472660353968e-07,2.25070794155242e-07,-2.20319967243783e-05,-0.00335242346327478,0.0168310812813794,-0.0138187172486862,0.189710113386652,-0.0389747886907327,0.00953523826133681,-0.00947691509683377,0.0177963118656761,0.0143071016190019,-0.00684462474900474,0.00118889057107992,0.0230011110884063,0.000459764876408028,-0.00384787581680023,-0.011661093089022,0.00251729782022217,0.0154281759509479,0.0057646084057075,0.00861262991201716,-0.00532619344681446,0.000351018061211664,-0.0168198451712247,-0.010773682243702,-0.00645517940781359,0.00337652507240491,-0.00728288218441689,0.0157801225381794,-0.0176961343860117,-0.00376260826769442,0.00506241947865918,-0.00160432513801942,-0.0130071151879698,0.0244289342461982,-0.00685534578794679,0.064002544268815,0.0566278505877848,-0.671542432461071
"t90",-0.0646647146667204,0.0121352966373389,-0.244416073606527,0.0476393941717349,-0.174335846558049,0.00830643050932357,0.0161174482844988,-0.0091809992574267,0.0322037559805668,-0.0959104295965375,0.00277276170993782,-0.0905255729040497,0.00736275829845981,-0.000587823828786219,-0.000633453725669279,0.00446568873243679,-0.00133704007651591,0.000240674992383842,2.66585175632797e-05,-0.0011519925742814,-8.87070195258207e-06,-0.000145751605448042,-0.00173289243639305,-0.000517849629784492,0.00447422169315242,-0.00114874013888192,0.00111386754200547,-0.488460901350217,0.000792024700338075,-0.000139776563221328,0.000202331882348956,0.00419796578555114,-0.0309614579177167,0.000167952142558124,-1.34715426012931e-14,-2.53365512711759e-15,1.95327105866866e-17,-0.0509727123535102,0.341730772015312,-0.0574238709261385,1.89580615450281e-05,-0.0742605544900051,0.0101265277102116,-0.000333279415761285,0.0426794147961541,-0.00894082901981247,0.00329638165330108,0.00241916268800722,-0.026580502479263,0.0107994802050628,0.0347682736249121,-6.04887029541371e-05,-0.00196213036006485,0.00197855445755747,-0.0279828589078412,3.11458332263785e-06,0.000762746856608261,0.000364389147410073,-0.000804991320570111,0.000119796294049688,7.87346987304358e-07,0.000242682389162222,4.85577272820472e-05,3.10746499224917e-05,4.00023317809861e-07,-1.73009322661048e-07,-0.000135221932102761,-0.0019396290874693,6.20149577995471e-05,1.1908711239514e-06,2.26703891763489e-05,5.74866371039739e-07,0.0608591985219303,-7.32313854071521e-05,-0.000137492368133129,-5.28181761616932e-07,4.49937396508803e-05,3.09880360963247e-05,-0.000123668764698971,-1.06387454880795e-06,-3.63648996042938e-07,-5.77877371344237e-08,-8.68822905869897e-05,3.95076488072604e-06,1.48472660416028e-07,2.25070797719906e-07,-2.2031996720969e-05,0.00335242346327466,-0.0168310812813792,0.0138187172486858,-0.189710113386648,0.0389747886907324,-0.0095352382613367,0.0094769150968339,-0.0177963118656746,-0.0143071016190013,0.00684462474900506,-0.00118889057107976,-0.0230011110884055,-0.000459764876408373,0.0038478758168001,0.0116610930890218,-0.00251729782022193,-0.0154281759509477,-0.0057646084057075,-0.00861262991201703,0.00532619344681453,-0.000351018061211224,0.0168198451712246,0.0107736822437019,0.00645517940781373,-0.00337652507240501,0.00728288218441669,-0.0157801225381787,0.0176961343860118,0.00376260826769364,-0.00506241947865853,0.00160432513801921,0.0130071151879695,-0.0244289342461984,0.00685534578794699,-0.0640025442688139,-0.0566278505877843,0.671542432461063
"t68",-0.0660238117519087,0.0126760326606737,-0.262794793189632,0.051816827028347,-0.196366521195302,0.00950055406799465,0.0188882647471094,-0.0108287287726586,0.039531401332954,-0.129723688332646,0.00388841694253842,-0.129048033084205,0.0111791660553237,-0.000930444967483566,-0.00136790007678288,0.0102156126782592,-0.00396433919588049,0.000887176936336505,0.000111721385443772,-0.00536281628291355,-0.000313704227111992,0.00113177815840417,0.00321048391739837,0.000733442628349967,-0.00607157388142855,0.00119416673907019,-0.000944139505923315,0.300672033018972,-0.000450472195601919,5.42909280581853e-05,-6.77074741073792e-05,-0.00112798495103655,0.00696476699216276,-3.36875358261617e-05,-0.499935589108453,0.0067779809380532,-0.0042971754890615,-0.00206204019985863,0.014278584194488,-0.00324273831634045,1.72352317542608e-06,-0.00746728595456553,0.00140754168237346,-5.27292327259713e-05,0.00706304409915387,-0.00160205269399676,0.00062816493071269,0.000463390461122744,-0.00525387509303126,0.0021981021762343,0.0074284610250904,-1.31543016681921e-05,-0.000426919773490149,0.000457344985240865,-0.00676120422996382,7.63733470454699e-07,0.00018905332847805,9.23136047360593e-05,-0.00020775810809191,3.17864109607416e-05,2.12514779349103e-07,6.58181571940593e-05,1.32303030817725e-05,8.47707411601157e-06,1.09244244065444e-07,-4.72671356599782e-08,-3.69500298340208e-05,-0.000535288458850213,1.71479780634283e-05,3.29979680447299e-07,6.29773403936422e-06,1.60504996739808e-07,0.0174508678685218,-2.10584829763208e-05,-3.97423773870079e-05,-1.52744535605917e-07,1.31609289055527e-05,9.110802254555e-06,-3.63697532475688e-05,-3.12903668307731e-07,-1.07046368295591e-07,-1.70272248060336e-08,-2.59539678637423e-05,1.18072363776416e-06,4.43885215023599e-08,6.775295291361e-08,-6.65633686458802e-06,0.0222155900548053,-0.0374409447256434,0.0732905262389835,-0.379341735786927,-0.105658534928553,-0.0953109162076828,-0.00160923202177093,-0.140732241933048,-0.0765719528799224,-0.141381365433239,-0.00124750203162946,-0.134437419590793,0.093557497038993,0.0283425426074414,-0.0386815335603013,-0.0730476112572066,0.0146123505024627,-0.0219627916230345,0.0126645650189183,-0.0300010117886899,-0.119064975260422,-0.062151018665698,0.00889259375224984,-0.0946067816308385,0.108231117949993,0.044848477221141,-0.14740747174773,-0.0869114947779512,0.270654155895682,-0.218947406997338,0.114503487702322,-0.00644872045059483,-0.063285177613839,-0.0578787103596949,-0.115024786457855,-0.0637071541947813,-0.132815459646214
"t69",-0.0660238117519087,0.012676032660674,-0.262794793189633,0.0518168270283471,-0.196366521195302,0.00950055406799468,0.0188882647471094,-0.0108287287726587,0.0395314013329543,-0.129723688332647,0.00388841694253839,-0.129048033084206,0.0111791660553237,-0.000930444967483634,-0.00136790007678306,0.0102156126782592,-0.00396433919588051,0.000887176936336498,0.000111721385443826,-0.0053628162829138,-0.000313704227111969,0.00113177815840414,0.00321048391739838,0.000733442628349716,-0.00607157388142875,0.00119416673907024,-0.000944139505923354,0.300672033018977,-0.000450472195602183,5.42909280577581e-05,-6.7707474107121e-05,-0.00112798495103634,0.00696476699216295,-3.36875358262695e-05,-0.499935589108463,0.00677798093805516,-0.00429717548906164,-0.00206204019985842,0.0142785841944871,-0.00324273831634065,1.72352317543845e-06,-0.00746728595456586,0.00140754168237358,-5.27292327258579e-05,0.00706304409915428,-0.00160205269399683,0.000628164930712844,0.000463390461123182,-0.00525387509303131,0.00219810217623489,0.00742846102509038,-1.31543016676468e-05,-0.000426919773491633,0.000457344985240879,-0.00676120422996478,7.63733471781378e-07,0.000189053328476783,9.23136047358339e-05,-0.000207758108092043,3.17864109592277e-05,2.12514779519264e-07,6.58181571938582e-05,1.32303030825957e-05,8.47707411701471e-06,1.09244242082191e-07,-4.72671378584906e-08,-3.6950029836039e-05,-0.000535288458849916,1.7147978061054e-05,3.29979681495913e-07,6.29773403972723e-06,1.60504997947257e-07,0.0174508678685268,-2.10584829774314e-05,-3.97423773882818e-05,-1.52744538098284e-07,1.31609289055987e-05,9.1108022530263e-06,-3.63697532497692e-05,-3.12903668549632e-07,-1.07046371182517e-07,-1.70272235465066e-08,-2.59539678642189e-05,1.18072364033731e-06,4.43885210253341e-08,6.77529546804402e-08,-6.65633686111534e-06,-0.022215590054805,0.0374409447256429,-0.0732905262389829,0.379341735786921,0.105658534928552,0.0953109162076817,0.00160923202177086,0.140732241933046,0.0765719528799215,0.141381365433237,0.00124750203162968,0.134437419590792,-0.093557497038992,-0.0283425426074413,0.0386815335603007,0.073047611257206,-0.0146123505024622,0.0219627916230346,-0.0126645650189181,0.0300010117886895,0.119064975260421,0.0621510186656975,-0.00889259375224948,0.0946067816308374,-0.108231117949991,-0.0448484772211406,0.147407471747728,0.0869114947779504,-0.270654155895679,0.218947406997335,-0.114503487702321,0.00644872045059494,0.063285177613838,0.0578787103596942,0.115024786457854,0.0637071541947812,0.132815459646211
"t102",-0.0660238117519087,0.0126760326606739,-0.262794793189633,0.0518168270283473,-0.196366521195302,0.00950055406799446,0.0188882647471095,-0.010828728772659,0.0395314013329542,-0.129723688332646,0.00388841694253857,-0.129048033084205,0.0111791660553236,-0.00093044496748379,-0.00136790007678319,0.0102156126782594,-0.00396433919588061,0.000887176936336506,0.000111721385444052,-0.00536281628291355,-0.000313704227112076,0.00113177815840409,0.00321048391739759,0.000733442628350108,-0.00607157388142841,0.00119416673906976,-0.000944139505923615,0.300672033018976,-0.00045047219560162,5.42909280557717e-05,-6.77074741070426e-05,-0.00112798495103605,0.00696476699216177,-3.36875358247632e-05,0.499935589108454,-0.00677798093805278,0.00429717548906137,-0.0020620401998619,0.0142785841945262,-0.00324273831634659,1.72352317351131e-06,-0.00746728595456831,0.00140754168237297,-5.27292327258786e-05,0.00706304409915572,-0.00160205269399661,0.000628164930711554,0.00046339046112487,-0.00525387509303216,0.00219810217623476,0.00742846102509198,-1.31543016661516e-05,-0.00042691977348959,0.000457344985241401,-0.00676120422996418,7.63733470211123e-07,0.000189053328477443,9.23136047348955e-05,-0.000207758108091683,3.17864109574399e-05,2.1251478331864e-07,6.58181571960736e-05,1.32303030809598e-05,8.47707411585655e-06,1.09244246143063e-07,-4.72671345744748e-08,-3.69500298341417e-05,-0.000535288458850744,1.71479780619464e-05,3.29979682425228e-07,6.2977340402568e-06,1.60504995866157e-07,0.017450867868527,-2.10584829763958e-05,-3.97423773869177e-05,-1.5274453751342e-07,1.31609289061018e-05,9.11080225350281e-06,-3.63697532489085e-05,-3.12903667935679e-07,-1.07046368890486e-07,-1.7027224350507e-08,-2.59539678635815e-05,1.18072363784105e-06,4.43885205785419e-08,6.77529542302352e-08,-6.65633685996192e-06,0.0477726537924064,0.00127402815598808,0.0709961170257649,0.50827599241852,-0.0564570374795978,-0.00452304772260581,-0.00393443705509194,0.0284947468609421,-0.00733617214549123,-0.133764853276105,0.0333629457644866,-0.0406292160136708,0.0729311179831852,0.0312206023624053,-0.108765370551821,-0.067630823915083,0.0333901396129177,-0.0351880556884593,0.0222357051585094,-0.0323380636836549,-0.0841261289730674,-0.0877259189539013,-0.0605239330453327,-0.0971693997156766,0.0830550242632691,0.0100475470493275,-0.0883874627283469,-0.0804016002976864,0.23673940314359,-0.109471163308968,0.0856809229808716,0.0226287552222777,-0.132826066595592,-0.0407422098918331,-0.0468164064749336,0.116975437253353,0.150930635871588
"t103",-0.0660238117519087,0.0126760326606737,-0.262794793189633,0.051816827028347,-0.196366521195302,0.00950055406799467,0.0188882647471095,-0.0108287287726587,0.0395314013329542,-0.129723688332647,0.00388841694253862,-0.129048033084206,0.0111791660553238,-0.000930444967483642,-0.0013679000767833,0.010215612678259,-0.00396433919588074,0.000887176936336783,0.000111721385443862,-0.00536281628291351,-0.000313704227112087,0.0011317781584037,0.00321048391739771,0.000733442628350388,-0.0060715738814288,0.00119416673906969,-0.000944139505923804,0.300672033018977,-0.000450472195601822,5.42909280557796e-05,-6.77074741073772e-05,-0.00112798495103611,0.00696476699216152,-3.36875358246082e-05,0.499935589108457,-0.00677798093805596,0.00429717548906176,-0.00206204019986208,0.0142785841945292,-0.0032427383163467,1.72352317376577e-06,-0.00746728595456781,0.00140754168237352,-5.27292327268991e-05,0.00706304409915541,-0.00160205269399721,0.000628164930711376,0.00046339046112363,-0.00525387509303443,0.00219810217623456,0.00742846102509073,-1.31543016695349e-05,-0.00042691977348979,0.00045734498524166,-0.00676120422996414,7.63733471625859e-07,0.000189053328477972,9.23136047372589e-05,-0.000207758108091856,3.17864109604745e-05,2.12514777268931e-07,6.58181571949771e-05,1.32303030822346e-05,8.47707411736224e-06,1.09244241884135e-07,-4.72671382887914e-08,-3.69500298338117e-05,-0.000535288458849726,1.71479780624893e-05,3.29979679463107e-07,6.29773403930528e-06,1.60504998653146e-07,0.0174508678685165,-2.10584829767631e-05,-3.9742377388685e-05,-1.52744537114768e-07,1.31609289050775e-05,9.11080225414319e-06,-3.63697532469855e-05,-3.12903669585761e-07,-1.07046370694635e-07,-1.7027224846402e-08,-2.59539678640648e-05,1.18072363922637e-06,4.43885221913712e-08,6.77529542597715e-08,-6.6563368631875e-06,-0.0477726537924066,-0.00127402815598776,-0.0709961170257651,-0.508275992418516,0.0564570374795978,0.00452304772260667,0.00393443705509215,-0.0284947468609407,0.00733617214549162,0.133764853276106,-0.0333629457644868,0.0406292160136715,-0.0729311179831857,-0.0312206023624056,0.108765370551821,0.067630823915083,-0.0333901396129175,0.035188055688459,-0.0222357051585094,0.0323380636836549,0.0841261289730682,0.0877259189539014,0.0605239330453325,0.0971693997156768,-0.0830550242632692,-0.0100475470493274,0.0883874627283476,0.080401600297687,-0.236739403143592,0.109471163308969,-0.0856809229808721,-0.0226287552222777,0.132826066595592,0.0407422098918335,0.0468164064749337,-0.116975437253352,-0.150930635871588
"t136",-0.0596820476999811,0.0102002283308778,-0.18057675658318,0.0332968712728812,-0.10125053811487,0.00440262763028255,0.00726310222034551,-0.00394665042586507,0.00974728422779936,-0.000375969497058148,-0.000291309892089843,0.0139584713062181,-0.00252031427768302,0.000274064131620488,0.000904143323391215,-0.00723307936303907,0.00344604974138185,-0.000851546160168735,-0.000111765462193146,0.00551436185548505,0.000377103259388909,-0.0014666332588739,-0.00440115369001855,-0.000988342641875515,0.00813872960987123,-0.00151200905497773,0.00109641570209322,-0.261251662375459,0.000344395551637921,-4.77032471459572e-07,-2.92218808715687e-05,-0.00143882042949413,0.0150827798962598,-9.62221906995327e-05,2.79591582348517e-14,1.12383255871776e-15,1.44703544234779e-17,0.0896158255116703,-0.603885253161019,0.107336618647109,-4.02863683148607e-05,0.163394452096661,-0.0253751276625574,0.000882695784889584,-0.115082517533144,0.0247619611239362,-0.00923937553703583,-0.00678359479055203,0.0745323762372548,-0.0301192496268074,-0.0944179917158496,0.000161346653980232,0.00523054720661932,-0.00465498357066688,0.0525536491111814,-5.11655809473512e-06,-0.00109694327013691,-0.000331571237757015,0.000246684658274992,0.000117964012060515,1.67359875969539e-06,0.000609228332375153,0.000141407527315609,9.39594049912818e-05,1.25035554489381e-06,-5.47446887091211e-07,-0.000430189530126093,-0.00818192874654369,0.000275716704771004,5.59576385666901e-06,0.000113820381945115,3.28276115872014e-06,0.656868213306718,-0.000844506003908988,-0.00178749349218092,-6.94307028708609e-06,0.000771626056196362,0.000599946432160571,-0.00240979149896503,-2.07758801426014e-05,-7.24686988339491e-06,-1.1784262889904e-06,-0.00247966929036254,0.000114036002642221,4.32483867503455e-06,7.82139832914896e-06,-0.000842469692436933,-3.46841813429611e-16,-3.34124999236588e-16,-1.07642768885705e-15,-6.81587818976422e-15,2.41973249954812e-16,-1.02650853634501e-16,2.00863515816316e-16,9.8393214777343e-17,-4.12134240987e-16,6.30749989250467e-16,-4.56760999124814e-17,-1.41553185129402e-16,-4.45159192011652e-16,-3.30184830115013e-16,5.75435176279883e-16,7.4687182226556e-16,-2.49795494675437e-16,2.8039231835864e-16,-6.49108765860483e-18,4.19488027205679e-16,5.69857469840885e-16,6.68416799022952e-16,4.39016612657984e-16,6.79306456781191e-16,-2.72579387389785e-16,1.34748560164308e-16,1.8909456503606e-16,-9.66805708840456e-18,-1.20583577481826e-15,7.56419104474071e-16,-2.85148326690225e-16,-1.20669171486458e-16,1.52792646071844e-16,-3.23349401398815e-17,-1.8338752818874e-16,-3.02767976439492e-16,1.76487489963464e-15
"t7",-0.0781859863037835,-0.00514453613869595,-0.0614510066597269,0.0110955701734685,0.129605165471287,0.00561192191638496,0.00553569329613984,-0.0310625212454194,0.00139889030377605,0.0427920414712246,0.00117678711960592,7.23121545546102e-05,0.012893722077199,-0.000275025965792116,0.0338099299242226,-0.155666525815006,0.369577845550293,0.0233150039050387,0.00176889396699701,-0.0656898523660622,-0.00136790899179978,0.00314442614366967,0.0183766313899371,0.000915275311256548,-0.0228723843757899,0.000610715168431142,-0.000316412401498473,0.0101925816098643,1.90387046780714e-05,-2.45155355622239e-05,4.58321049370733e-05,0.00155699808237828,-0.0623026536933622,-8.32658954852498e-05,8.03892954891193e-16,-5.26709832108896e-16,-1.05951833203876e-16,0.000465077054168758,-0.00288074855480216,0.000370532367839724,7.58786150751189e-07,-0.0116328957850081,0.00131495715004694,-0.0002201627010454,0.0177096732808644,-0.00685512557022655,0.0110416187346062,0.00380905363915086,-0.107208927498756,-0.0675152217078844,-0.0172811408553811,9.70014877468939e-06,-1.17662448776411e-05,0.000887933043454943,0.00200674593141302,-0.000142727081692451,-0.00179766279656024,-0.00399053995696489,0.0437403031005156,0.579114892395741,-9.32098022933034e-05,-0.131906254043668,-0.000708621387913311,-0.00051800046756807,-6.771898134425e-06,2.90673619513979e-06,0.00226037941711569,-0.00108728954257901,0.000563523993755467,3.57727165739941e-05,-0.630041619844196,-1.71618610302916e-05,-0.00452424334848986,-0.00108721654514943,-0.00549218556515957,-2.16959472443957e-06,0.00503163002617852,0.0171717635296826,-0.138655688085907,0.000440057518940924,7.46090680507666e-06,2.34654376053284e-07,-0.0122299010847222,1.17510388145403e-05,1.50306047860598e-06,4.50546367462637e-05,-0.0451450563114294,-5.39056653028888e-17,-5.06353122892945e-17,-6.36902297476066e-16,-2.33588124233485e-16,-1.23404868413562e-15,8.80955222964263e-16,2.41205940087085e-16,-2.54524465656011e-15,-8.26041283332782e-16,-1.06380326418662e-16,2.21017120876814e-16,-2.19851387842676e-16,-3.60076977436825e-17,-1.04663295006462e-15,-1.92895217397858e-16,-1.56793326152773e-16,8.79866519291302e-16,-4.52049041144565e-16,5.00464442483374e-17,-8.80597525568121e-17,6.27824061747035e-16,-4.41794932570989e-16,-1.5772156922606e-16,-4.49511196254495e-16,2.28203890514067e-16,6.04468404091713e-16,6.03030473473836e-18,8.82712944305536e-17,2.71601019227504e-16,-1.48141736017974e-16,1.24516467107668e-16,-6.98709264985723e-17,9.75075871968469e-15,5.50581030132649e-16,-7.87508552311943e-15,1.58877239600901e-14,2.33357841458871e-15
"t16",-0.0789907137442962,-0.0052542643197446,-0.063599814110953,0.0115428283525552,0.136875471057047,0.00596460282961481,0.00594172292147294,-0.0334258010979363,0.00152854131142191,0.048369042821982,0.00134560758395507,8.31051981512732e-05,0.0150945884346155,-0.000325662872253234,0.0428864626643371,-0.199475483365419,0.492043595852379,0.0318100372690267,0.00244229769006768,-0.0914793231559566,-0.00203252311559735,0.00491911050161803,0.0325244370498686,0.00169602956984909,-0.0427360551999295,0.00120981440716183,-0.000661265544625783,0.0235681219849171,4.52950770967709e-05,-6.83319580672541e-05,0.000137228751214934,0.00523279848914964,-0.231935353474694,-0.000332463528593964,-1.21938759833212e-15,1.62477032074044e-16,6.53690333485985e-18,-0.00505063290245873,0.0301514976392694,-0.00272497849361057,-3.03499197612015e-06,0.0403939809638119,-0.00275777943815984,0.000365534102060509,-0.026942057590356,0.00884605374609088,-0.0124087764655213,-0.00422913655157492,0.110383307637883,0.0645814457919937,0.0145197362644845,-7.7523449507789e-06,9.38956099518677e-06,-0.000588777317515931,-0.00114257981990372,7.69372066702938e-05,0.00092989434420283,0.00189011180318346,-0.0191288719593149,-0.222608744172081,3.2852009490533e-05,0.0453206640892259,0.000237455516564722,0.00017242376791566,2.24059622101203e-06,-9.59579704139243e-07,-0.000745460986302096,0.000338974049014479,-0.000173694689308913,-1.08914075261907e-05,0.188939786602577,4.99075885723554e-06,0.00110269316570943,0.00025958613747002,0.00126207932089414,4.9677435176534e-07,-0.001053461972698,-0.00344500960010329,0.0277532564606278,-8.80129622425939e-05,-1.48142479453238e-06,-4.62085412380842e-08,0.00212527119608443,-2.03324611831622e-06,-2.59160375239951e-07,-7.25229453283679e-06,0.00699586177501801,0.00511101652248861,-0.00811726622431358,0.0074413601077803,0.0494623086416788,0.0481208394704454,-0.00408929013725186,-0.00951402703804031,0.100979647912316,0.0235470016497645,0.00628796191705791,0.0129217815218199,-0.00159909632282748,0.000278292409022062,0.0283847226621918,-0.0174005074194788,0.00410727468707705,-0.0346647144167006,0.0114324194463192,-0.0138276823005381,0.00242328851896771,-0.0174277591016986,0.000833082021730325,-0.000459769054077437,0.0108383099440224,-0.0069016839317335,-0.0157834265834742,-0.00384057268657779,-0.00361750673249292,0.0112811453823307,-0.012187118931502,0.00329547773223607,-0.0039664582022094,-0.352779567675025,-0.0188519926048366,0.246928361905426,-0.542278565604016,-0.0216894867046546
