accepted_species,estimate
t316,-0.61581814
t149,-0.85641426
t142,1.4543178
t108,0.67688704
t58,1.1113386
t396,2.3305387
t217,1.1990886
t368,0.12399598
t388,1.6337856
t178,1.5745137
t29,1.2177314
t45,0.41727996
t138,0.40106106
t245,-0.47574356
t246,-0.47574356
t285,0.00029988465
t286,0.00029988465
t431,1.1510112
t325,-1.7714846
t326,-1.7714846
t439,-0.93771446
t352,-0.83170646
t209,-0.91564184
t289,-0.30273476
t402,-0.5155541
t111,0.015545966
t84,-0.3979163
t25,-0.11442647
t8,-0.084725924
t416,-0.18027806
t443,-0.18027806
t466,-0.108611554
t304,0.5534311
t93,-0.5431133
t86,0.03339875
t290,-1.0967997
t152,-0.025791653
t444,-0.16385801
t374,-0.043668583
t301,-2.033162
t277,-2.0416496
t120,0.4805014
t75,-0.21367867
t394,-0.37368992
t327,-0.12627809
t270,0.16897455
t362,0.22184213
t10,-0.06749014
