,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,5.522321,7.289683,3.3688488,1.9426942,7.51553,1.4947708,6.472772,6.775991,6.287892,7.63027,7.3902006,1.4310428,1.2667586,5.889261
t2,5.107022,11.282535,5.8402,-0.74988073,5.612857,2.6326773,2.3114958,5.697504,3.7878225,7.0673294,5.096094,2.5285697,1.1241591,2.0751498
t3,5.541386,7.278912,3.3523846,1.9034843,7.598498,1.4126345,6.5283813,6.8581934,6.362061,7.7202497,7.449718,1.4286987,1.1837384,5.9731455
t4,5.5150514,7.310662,3.3379533,1.9204255,7.56729,1.4487904,6.5003853,6.836201,6.326133,7.685751,7.428327,1.4035023,1.2145376,5.9399767
t5,5.151186,11.471569,5.9792204,-0.8195336,5.5453444,2.6813905,2.1410677,5.5941153,3.633821,7.0133104,4.9902377,2.6074862,1.0183268,1.9357346
t6,5.140795,11.375102,5.9178486,-0.82312506,5.544103,2.7022417,2.216228,5.637752,3.7118425,6.9975767,5.0282855,2.5825212,1.0797527,1.9941058
t7,5.3385754,12.063976,6.497639,-1.0121859,5.5291977,2.7419395,1.5658084,5.309245,3.2845018,6.8893995,4.7586827,2.574606,0.841867,1.624333
t8,5.7301264,7.024858,3.7488768,2.019039,7.384621,1.4605823,6.5190525,6.528877,6.4478784,7.439365,7.284726,1.6663702,1.4541504,5.9803543
t9,5.6167755,7.1554656,3.5294037,1.9570059,7.495272,1.4440542,6.498311,6.695728,6.3890643,7.5716434,7.351699,1.5391325,1.3283423,5.962885
t10,-1.8580371,-0.17119125,6.0900383,1.0961188,6.0807285,3.9476497,6.034708,8.592725,6.2807035,10.394784,5.1468043,3.6879306,1.4090171,5.1767077
t11,-1.7982363,-0.056378122,6.04409,1.017496,6.114143,4.032335,5.993113,8.598675,6.25005,10.335514,5.2638826,3.6586647,1.4718894,5.0994143
t12,5.491968,8.007209,3.1997101,1.9959306,7.8533382,1.19265,6.7591023,7.344508,6.551817,8.094321,8.392351,0.60364604,0.80035824,6.4580784
t13,5.4191117,7.213813,2.745249,1.5587856,7.756023,1.6047246,6.3010006,7.0312815,5.96752,7.77974,6.8837004,1.5920539,1.1225187,5.587001
t14,5.25188,12.10437,6.4274907,-0.86434495,5.6405616,2.7128162,1.5907272,5.3982563,3.264438,6.896469,4.9413414,2.5803404,0.7904431,1.6060712
t15,5.4872518,7.4758344,3.2022424,1.8758657,7.6842165,1.3767385,6.5434847,7.017753,6.3198156,7.8284454,7.5647736,1.2589353,1.083049,6.0219564
t16,5.4842324,7.6049647,3.210323,1.8852508,7.7353168,1.3408105,6.5750966,7.098864,6.3551087,7.878124,7.7267594,1.1304015,1.0173732,6.1092615
t17,5.4007444,7.1853886,2.6471186,1.511417,7.7547607,1.6485914,6.2673545,7.0069942,5.898554,7.807059,6.770823,1.6437142,1.1042714,5.520307
t18,5.3161545,7.181066,2.4031866,1.3677701,7.839461,1.7320555,6.175522,7.0517793,5.747726,7.820567,6.4994354,1.7052852,1.0653334,5.332656
t19,5.3978,7.708513,3.1634784,1.9602582,7.7026114,1.2592765,6.691768,7.1089106,6.3516345,7.98649,7.9051447,0.99325037,0.93225133,6.218856
t20,5.1519604,11.593018,6.0972834,-0.82717264,5.560701,2.6916428,2.0089972,5.501528,3.5588384,6.988622,4.9223294,2.6102102,0.97439426,1.8326898
t21,-1.4748561,0.10914499,5.6862926,0.9641485,5.8514185,4.2503552,6.055028,8.214799,5.721996,10.014982,5.194456,3.5836523,1.5370204,5.2893662
t22,-1.354024,0.18194766,5.6601458,0.8159919,5.930189,4.186708,6.0412545,8.2221,5.741298,9.976619,5.1913977,3.4232233,1.4171408,5.288611
