"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105"
"t7",0.136707990817478,-0.0236671331895815,0.184870626979505,-0.0164430993440332,0.0100815619908424,-0.292392143396199,0.00102181116308354,-0.00770096313740133,0.000284671296182402,-0.00355410606772192,0.0129611201185681,-0.00188493301555534,0.000106389634687968,-0.000113559176990413,0.00113018206522518,-0.000218408030833496,-0.000657636558200014,0.00832024462630897,-0.000157332555612961,5.89755278842037e-05,-0.00253626699285704,0.00626591072629747,-0.146659496246312,0.00445482654526444,-5.06584400236795e-05,0.000589104950872829,-0.000723909272775002,0.000218911227291201,-0.0440800809154073,0.0252245060013835,-0.00250131071224357,0.00206604431225909,-0.00743609453613205,0.130257378453778,-2.69952345319494e-06,-0.000401611228917545,-0.000782112291895814,0.000132912516045251,0.000237861771736463,0.000879016079486065,-0.00120960551396077,0.000861539101161211,9.26553588637485e-06,0.000758521460816551,-0.00116756089443249,-0.000193606312121186,-2.16737484617176e-16,0.000159536457011227,0.000112525821091937,0.00109128990688717,0.898807075834371,-0.000280023613628486,-6.52689707836274e-17,-5.60396470469275e-17,-0.00469736873448035,0.0337437867140732,-0.00401012596068322,-0.000795220107217422,-0.001206093191715,-0.000488568922817065,0.014568581113019,1.34404865432342e-16,2.85652389652666e-05,0.000186476833748094,-0.000970288043927386,-3.31776602091951e-05,0.00513098598459684,8.20490880238457e-13,7.32841898268575e-06,2.02618232831796e-16,5.18622049502623e-05,6.33546265916114e-17,1.01927347623002e-05,-0.00394690189789645,0.0218000388992968,9.05745351482715e-17,2.47225794297822e-05,1.94569874360194e-18,-0.000704098383657002,2.30604440945873e-16,7.36027069431798e-05,1.79100417849012e-16,-6.01333829923716e-06,-8.23373948976026e-17,3.74383972705481e-17,-6.5735247565517e-08,-4.02516859938577e-17,1.08504020623881e-07,6.4137878930465e-17,5.11699935839982e-17,5.22663641627899e-17,3.27565675944687e-17,-1.31554999772105e-17,-4.8432285169695e-07,-3.01346989649896e-17,6.86036548828264e-07,8.51987317525992e-17,-5.86746239421056e-17,-2.04471836435543e-17,5.4238098973437e-17,-1.11813893570415e-17,-6.89932137740629e-18,1.59062740993248e-17,-8.50630859645623e-17,1.50589002800659e-16
"t66",0.149542711931606,-0.02730776816535,0.216565008621868,-0.0198421559566694,0.0127886661705628,-0.376375966003038,0.00133210989580875,-0.0118545775757274,0.000507031394153456,-0.00738589524006305,0.0279204363609537,-0.00546337412086547,0.000343936486857906,-0.000380874644585887,0.00520220111482211,-0.00461419376917978,0.00471279364334571,-0.0442097377094108,0.000655503808037644,-0.00022618283340064,0.00775001487751339,-0.017596814416115,0.353804317596632,-0.00943590137838709,8.0833186278882e-05,-0.000820266530216036,0.000985282837101361,-0.000281477305830816,0.045756487930187,-0.0257264213531983,0.00240208607485002,-0.00235451964783715,0.0131727727487169,-0.373171085506758,1.22798473908754e-05,-0.000966819158423618,-0.00120319049444137,8.20495808378548e-05,1.91452785959843e-05,8.59946973249599e-06,6.07799236843041e-05,-6.87218987236482e-05,-9.35066965774823e-07,-7.73712517677093e-05,0.000120180586729264,1.99233874315415e-05,1.76083060832813e-16,-1.61479307407639e-05,-1.11725510400029e-05,-0.000108065722773684,-0.0863953626322631,2.54743392362718e-05,-3.06605198517317e-16,3.14161283258243e-16,0.000401052448395226,-0.00243551500662074,0.000282580955281659,5.24570665027864e-05,7.840179454048e-05,2.89893152643044e-05,-0.000824399223483517,9.59395517638434e-16,-1.15170297675783e-06,-7.27120612974422e-06,3.47693910576097e-05,1.05747860550009e-06,-9.15538411028234e-05,-0.707106781187289,-7.65970532733479e-08,-1.43208258533007e-15,-3.19432510475013e-07,1.59433775482014e-15,-1.51019295506595e-08,-1.40984165763729e-05,0.000114007745632657,1.07613092919252e-15,2.74303434993848e-07,1.40809850433653e-15,-1.8584780028572e-05,-5.74944898317331e-16,2.53137816451636e-06,-1.96273985470294e-17,-2.34809706715303e-07,-3.48977024869243e-16,5.28675820538213e-16,-3.44470865105986e-09,-4.90800475337685e-16,6.93659018917949e-09,3.05955650331488e-16,-2.19927878799303e-16,3.91034681120913e-17,-2.52750444885161e-17,1.21432479340915e-16,-4.00469049297511e-08,1.6743756347718e-16,6.05226975344854e-08,-7.59434840567695e-17,2.19134178827974e-16,-7.41174930530907e-17,-2.94810198870436e-17,1.49100849258467e-16,2.3544519366972e-17,-1.45187300687766e-16,-1.07405132664602e-16,3.70233193825591e-16
"t48",0.149542711931622,-0.0273077681653546,0.216565008621907,-0.0198421559566737,0.0127886661705662,-0.376375966003142,0.00133210989580909,-0.0118545775757327,0.000507031394153658,-0.0073858952400679,0.0279204363609726,-0.00546337412086996,0.000343936486858193,-0.000380874644586677,0.00520220111482711,-0.00461419376918545,0.00471279364335279,-0.0442097377094816,0.000655503808038603,-0.000226182833400963,0.00775001487752718,-0.0175968144161477,0.353804317597324,-0.00943590137840656,8.08331862794318e-05,-0.000820266530217926,0.000985282837103939,-0.000281477305831615,0.0457564879303302,-0.0257264213532803,0.0024020860748589,-0.00235451964784778,0.0131727727487776,-0.373171085508518,1.22798473907656e-05,-0.000966819158428684,-0.00120319049444776,8.20495808381429e-05,1.91452785965797e-05,8.59946973233428e-06,6.07799236858656e-05,-6.87218987230519e-05,-9.35066966497409e-07,-7.73712517683089e-05,0.000120180586729588,1.99233874313813e-05,-1.30941724369299e-16,-1.61479307409735e-05,-1.11725510412089e-05,-0.000108065722774757,-0.0863953626332178,2.54743392361934e-05,1.73793383225903e-16,-2.89956351626177e-16,0.000401052448399929,-0.00243551500666024,0.00028258095528679,5.24570665052307e-05,7.8401794543607e-05,2.89893152643607e-05,-0.000824399223501294,-9.08477469487588e-16,-1.15170297694987e-06,-7.27120612697473e-06,3.4769391061439e-05,1.05747860445029e-06,-9.15538411076534e-05,0.707106781185806,-7.65970482046077e-08,1.30827744386927e-15,-3.19432508993153e-07,-1.64426656430588e-15,-1.51019400298968e-08,-1.4098416573811e-05,0.000114007745616498,-1.21047011341561e-15,2.74303437554041e-07,-1.34440910619938e-15,-1.85847800289284e-05,2.91829488703982e-16,2.53137816423358e-06,1.3750465950129e-16,-2.34809706770421e-07,1.64051134178773e-16,-4.03127621037865e-16,-3.44470914990376e-09,4.85085811731971e-16,6.93659016821954e-09,-3.14176312488895e-16,1.74704881509363e-16,2.37463419865521e-17,5.17076043171545e-17,-1.21891462036809e-16,-4.00469048373918e-08,-2.28984337186981e-16,6.05226979529354e-08,2.1429238933439e-18,1.85969669714723e-16,1.61657865425179e-17,7.0568900459188e-17,-2.07099351462979e-16,3.28616936470807e-18,1.58634713462781e-16,-9.5026575048823e-17,-9.08465016436937e-17
"t92",0.146942810260255,-0.0265610428893525,0.210041711663247,-0.0191378891759261,0.0122216163205998,-0.358729039992135,0.00126673384548903,-0.0109501611996241,0.000457351967438328,-0.00650878970021911,0.0244782254193874,-0.00460814675797683,0.000286492659101836,-0.000315990971305976,0.00418619160567218,-0.00344739289410669,0.00317529629070307,-0.028847389553707,0.000412132583588272,-0.000139973722425074,0.00453860739789576,-0.0100378851673906,0.190343946237412,-0.00475169571124798,3.19833999145332e-05,-0.000259870708962718,0.000296470295418965,-7.21978353825768e-05,-0.0013188141003576,0.00186309425070505,-0.00106656056237694,0.00278492778409794,-0.0241967633925797,0.822545509583654,-2.95862710665426e-05,0.00321815672571943,0.004386046692136,-0.000401028202997657,-0.000329663555772887,-0.000993791170218518,0.00106036362944395,-0.000616205226153368,-4.830635579115e-06,-0.00037847562081723,0.000487129649018677,8.0529991129699e-05,1.35426251368779e-16,-5.95265684901318e-05,-3.89217623539586e-05,-0.000374096961920448,-0.282238607726811,7.72753175216564e-05,7.33587627387696e-17,-1.02245719066966e-16,0.0011451761840692,-0.00626592716866468,0.000718987435949085,0.000129867183701461,0.000193027514979247,6.92111826888401e-05,-0.0019411187789958,2.80989086846259e-17,-2.52443781818936e-06,-1.58554546025707e-05,7.49109999683614e-05,2.2455959208731e-06,-0.000185553957811711,7.05321120035218e-13,-1.51840267873056e-07,6.91769348765362e-17,-6.25534902741043e-07,1.21965530958351e-17,-2.91973287246766e-08,-2.68971328848562e-05,0.000216583612700243,2.15725430906785e-17,5.13548591295698e-07,2.33687090963828e-16,-3.35882833520891e-05,-4.57765247530028e-17,4.49773968022149e-06,1.05578728174671e-16,-4.13258297747787e-07,8.39603681202617e-17,-4.79529013205624e-17,-5.90799960890618e-09,-3.34366417689324e-17,1.16527702497283e-08,-2.81753835230856e-17,8.08865957528549e-17,3.11516055836594e-17,-6.62918076545555e-17,-4.71391100723319e-17,-6.52154869692009e-08,-1.36118445569522e-16,9.77144436546328e-08,3.92068804018423e-17,-5.1560349468312e-16,-1.88040219012005e-17,5.5105992251472e-17,2.81095695764781e-17,-8.78555659247789e-17,2.54475388995146e-17,-3.12332050976328e-17,1.8899365638774e-16
"t11",0.139455111071275,-0.0243927241515314,0.191055165909474,-0.017078641868751,0.0105507218762449,-0.306611922167678,0.00107327775743157,-0.00820473108123582,0.000303214643367831,-0.0037262635612253,0.0135031573037042,-0.00177337392331299,9.35990035192088e-05,-9.71957668690867e-05,0.000646246034422425,0.000974839489004628,-0.00344541488561009,0.040143574139593,-0.000737010052219669,0.000276077206754197,-0.0122248818175421,0.0309745170538065,-0.779378765771077,0.0261580455954355,-0.000475110120700201,0.0100204886998939,-0.0146950749662889,0.0095029809781801,0.340632645026744,-0.167947598724522,0.00820201543297044,-0.00383376569355127,0.00988361022622264,-0.126450928514993,1.51011492047609e-06,0.000746707420718393,0.00127947365642853,-0.000177184093107181,-0.00023362470984884,-0.000776987375269315,0.000916124868298911,-0.00056452296138252,-4.64671640197746e-06,-0.000364954073197504,0.00046896081167323,7.75113950605934e-05,5.63397783205365e-17,-5.66876163407499e-05,-3.66255466863646e-05,-0.000351439845232194,-0.260078492153955,6.84868237803153e-05,1.89658292408972e-16,-7.92917539222444e-17,0.00096462940308025,-0.00443995717157408,0.000494207632479311,8.13034450477462e-05,0.00011810082950761,3.58773382754835e-05,-0.000905048608718282,-2.59612447403816e-17,-2.88725255300614e-08,6.71278934608288e-07,-1.39657884941779e-05,-9.14784491567398e-07,0.000366641269773825,-2.29807453194026e-14,6.81981406269478e-07,9.87584137418787e-17,5.45529803777475e-06,-1.04974880408872e-18,1.20355986502468e-06,-0.000519617667527057,0.00296539566128819,2.05853335790938e-17,3.73851701124789e-06,4.63160853047805e-17,-0.000133004545373314,-9.87481564751981e-17,1.52791447949813e-05,4.86355389659265e-17,-1.3119868744354e-06,2.36780411086048e-17,2.65719996442429e-17,-1.62670858229453e-08,-5.42578641363407e-18,2.94633872755829e-08,6.76425406794079e-18,3.86311387586872e-17,4.2762116595652e-18,-2.60826887984302e-17,4.61697739935048e-18,-1.49467215867908e-07,2.22365417263396e-16,2.18907512807894e-07,-9.20260114015699e-18,3.61341998267887e-16,-4.80602305751672e-17,1.0235139486957e-16,-2.66557254611809e-17,1.53956859580022e-17,2.60798289736916e-17,-6.89784268913469e-17,1.45831919275327e-16
"t1",0.107772683894997,-0.01551945576958,0.114088200034021,-0.00888344586928985,0.00410311172736376,-0.10730521255991,0.000339198291523246,0.00121932531353036,-0.00018273689777704,0.0043195829296437,-0.0176163754043584,0.00512537891668816,-0.000352068001399987,0.000399811661660543,-0.00638445128431103,0.00699697420622575,-0.00763461330780441,0.0701516520361324,-0.000990333565975608,0.000331619065885154,-0.00970730729945072,0.0196812305543476,-0.261973859861363,0.00161476863293645,0.000298546347526145,-0.0103757960934709,0.0163245888964441,-0.0124642031842971,-0.80289368796911,0.418037276006305,-0.0279158429961504,0.01642012925276,-0.0329735202791846,-0.104532099159646,2.34772664434616e-05,-0.00947442983589331,-0.0152814931068951,0.00203162782573367,0.00318370203271559,0.0119982148286605,-0.018264643837557,0.0162940162270798,-0.0037559659470158,-0.0435390214444575,0.00901765212020746,0.00145965125695213,3.86891311630974e-17,-0.0005079715675987,-0.000173185643030099,-0.00151212695142659,-0.171212268488965,-0.000257554857736285,-4.17091160880273e-16,-1.37302604060318e-15,-0.00745194324643137,0.0807928545431719,-0.00986744833538026,-0.00207628336955079,-0.00318306588331315,-0.0013599075339495,0.0414036475479163,6.09217152218803e-17,8.8164547932877e-05,0.000578206426334012,-0.00303904717832245,-0.000105071570151567,0.0167172233612305,-1.44371474677814e-14,2.411572397767e-05,3.50693769934474e-17,0.000171451835423288,1.11932593084696e-16,3.38376420565278e-05,-0.013150996488049,0.0727120694844391,-8.20357917205725e-16,8.27095990404613e-05,1.55902565633426e-16,-0.00236527592838065,-6.70488589363711e-17,0.000247357058138938,2.26480203399861e-16,-2.02050078746784e-05,-1.7620416942794e-17,2.0424814008813e-16,-2.20408797197032e-07,-9.18270864527978e-17,3.62602984944465e-07,-4.13847774301576e-17,2.47120367979551e-17,8.67405083441337e-17,-9.09534989075266e-18,4.0922780039994e-17,-1.60604651002191e-06,-1.72684337846535e-16,2.26872278363069e-06,-5.02647058765147e-17,1.50530444298298e-17,1.04765091738078e-17,-5.4379357535417e-17,-1.10596184110465e-17,2.60893301085496e-17,4.26358801227902e-17,-1.08138339245898e-16,1.35554578645329e-16
"t2",0.072848239658437,-0.00680360917959444,-0.0288925548486968,-0.000455812672814471,-0.00133167675464499,0.00169013523794283,-0.0118787802697912,0.00947216417363184,-0.000542339482336788,0.00773764203109417,-0.00970992529525827,0.00946322627375007,-0.000606989336433736,0.00127449529953886,-0.00947615725270684,0.00809152642444758,-0.00585499503855045,0.0208840593683497,-0.00092285635211842,0.000269084592374371,-0.00218062026638924,0.00392946294579666,-0.0279459648671155,-0.00432730408438391,0.000236311121562761,-0.00576509942445723,0.00853029161751584,-0.00842071566456771,-0.0818462423209685,0.0269869633989025,0.00505569492528529,-0.0127990477236631,0.0218994450922117,-0.00635551765901499,-1.33955151591694e-05,0.0111748181422828,0.0117750662525484,-0.00174863730745103,-0.00342753001406571,-0.0139988570341478,0.00814089166853591,-0.0348812851832186,0.00556550368072574,0.0291373314344216,-0.0195394073058017,-0.0059041751081391,9.16411728109699e-17,0.00107675807834723,0.000357273371147984,0.00308758130277731,0.0116274363020515,0.00105179626540575,1.3015903440073e-15,3.93080467589237e-15,0.0236694069758354,-0.275051103794766,0.0336906794996494,0.00451212151512654,0.0105325453370886,0.00341550776896441,-0.0260610762142713,-1.03250688824886e-16,-0.000617413709595146,-0.00406033997944245,0.0216836499827259,0.000774615262870983,-0.171855873101642,4.49912387312144e-15,-0.000225007596184584,-3.5050005981898e-15,-0.0017321696832592,-1.65686818833991e-15,-0.000372590801711007,0.159734475400756,-0.913532176524013,8.97903274394545e-15,-0.00118050540995018,-1.18544580511769e-15,0.0512735201514927,1.27175855050701e-17,-0.00725223212825882,-8.19961494138189e-16,0.000741361274274212,-1.77343504729799e-16,-5.24077173483567e-16,2.70133469154004e-05,-3.34031621042961e-17,4.71762768820581e-05,9.11482964914087e-17,-2.8568720215819e-16,9.74243597442836e-17,7.20267104829381e-18,-2.60648283413169e-16,-4.9690285484696e-05,5.44841822223856e-18,5.76730257020701e-05,-9.47810246254317e-17,-2.98222256261148e-16,-9.47512999261935e-17,2.05025081293861e-17,7.33067245791528e-18,-8.23313721366673e-17,1.24254044514815e-16,-4.29409034920248e-17,6.70597358737883e-17
"t34",0.145934348246104,-0.0296559605284787,-0.18305345000033,-0.0168018948723009,0.0102732013002628,-0.0132974908377809,0.230798261627026,-0.00771178905969921,0.000310085521290346,-0.00343925435230102,0.0041183209348602,-0.00302228948451211,0.000180363822740767,-0.000702330199141626,0.00237233796195802,-0.00155695244409859,0.00088738160890029,-0.00299483951575527,0.000125143423864716,-3.57144451815867e-05,0.000271222274539303,-0.000476189863452192,0.00322900865109126,0.000481475026212885,-2.65958771506129e-05,0.000924283776682885,-0.0016627849344664,0.13317558483466,0.000501744255780159,-0.000168416345129652,1.59013143433539e-05,-0.000513456907098374,0.000902691705991571,-0.000312561612921702,-7.14510786511942e-07,0.0011840462361075,0.000858289180899868,-0.000158059887783049,-0.000563923047027708,-0.00316351724862766,0.00378149535849687,-0.385447018521249,-0.000886443252734558,-0.00265481205051124,-0.177349494273293,-0.775215008256677,4.00660971076292e-15,-0.000459392646142323,-0.00010633464584566,-0.000890947503246104,-0.0026466452402886,-0.0118963066419874,6.58176568483763e-15,5.78332718084024e-15,-0.00370001583333166,0.0418198920328841,-0.00559406474369461,0.281149399817719,0.00204792718004389,-0.000154885720668903,0.00141741994082267,1.12060256044791e-15,3.5506684717858e-05,0.000231332032451241,-0.00120591063518716,-4.16959412916887e-05,0.00929418165312521,-6.16913950095058e-16,9.37775396950396e-06,-1.83392912990492e-16,6.95575747911073e-05,5.17522604934808e-17,1.42503406159945e-05,-0.00577141777939669,0.0323740739879614,-1.31243153758018e-16,3.89679468863977e-05,-4.30074973971507e-16,-0.00138001194525331,8.31456197783744e-17,0.00017313044076449,5.81270475367494e-16,-1.64164909900248e-05,-2.89474321946855e-16,4.64530749844646e-16,-4.68320747814305e-07,3.36685851595126e-16,-6.29546567734627e-07,1.72555205539437e-16,-1.4529635414184e-16,7.573903956394e-17,1.87487861540066e-16,2.30577166547596e-16,3.5250466399528e-07,-1.82536110722454e-16,-3.05492517965845e-07,1.59095279305141e-16,-1.02022302746325e-16,-1.91903690342016e-16,-4.26855685397566e-17,-3.40929839343273e-17,-1.39344207845388e-17,2.0240958415807e-16,2.5070926411582e-17,-4.72019833333416e-18
"t99",0.149618997696322,-0.0308423517977482,-0.191136836443725,-0.0176796649522923,0.010948124180754,-0.0142230444314559,0.247641022339246,-0.00860501542170755,0.000356997622097329,-0.00408036049934792,0.00491821134152992,-0.00378809919503521,0.000229551883473506,-0.000898237511214418,0.00314718250452788,-0.00224954935136328,0.00143284158568063,-0.00499690377758723,0.000216688090484579,-6.28068976382685e-05,0.000502808019341985,-0.000904618654340154,0.00646735264389528,0.00102117836548416,-6.81371794497754e-05,0.00274976053995858,-0.00510573863913572,0.448002588140956,0.00362125707354161,-0.00143459556549699,-0.000421861701172059,0.00202161310949763,-0.00234606298843836,0.000706333235129031,1.51681229918804e-06,-0.00206034147656169,-0.0014226170864986,0.000228329932283376,0.000580797308866073,0.00284380421456631,-0.0027609245425111,0.229688908114074,0.000353127193750105,0.000988890644982245,0.0481295850220168,0.209087423316055,-1.33419099281726e-15,9.71954909291623e-05,1.83052285922106e-05,0.00014925656407702,0.000324559584112982,0.00066628566478751,1.2405176882339e-15,2.0036826192165e-15,-4.72738092808559e-05,0.0114088543475968,-0.00196494518165291,0.262211258502498,0.00280979630872251,0.000117535512158451,-0.000577077403799031,6.36617728174756e-16,-8.67719133732086e-07,-2.98358714387645e-06,-1.40356630877855e-05,-1.58556742919705e-06,0.00101668525641773,-6.82202689292622e-16,1.30467108731378e-06,-8.6318952171214e-18,1.07712797822921e-05,-6.88369118629883e-17,2.43644282210931e-06,-0.00108147077721259,0.00623415358888013,3.10943783237987e-16,8.1912259128868e-06,-1.93673010542062e-16,-0.000347756007000662,5.75989687160044e-18,4.70741877446709e-05,4.51440235424426e-17,-4.64555667270995e-06,-2.71827286757698e-16,-6.66065135415698e-16,-1.46575194075583e-07,-8.83952992388512e-17,-2.12180517650803e-07,3.71880634166814e-16,-8.33352156488247e-17,7.93479821438527e-16,-1.65000894962335e-16,4.36034306305863e-16,1.31548902678714e-07,1.7171594358677e-15,-1.17074425732084e-07,-5.15479199653786e-15,-0.707106781186547,6.91904977840664e-16,-3.42022225207887e-16,-7.97660446670718e-16,3.33088778817828e-16,-3.82401537572353e-16,-1.17646408292408e-16,-5.99519506829944e-16
"t100",0.149618997696322,-0.0308423517977482,-0.191136836443725,-0.017679664952292,0.0109481241807546,-0.0142230444314558,0.247641022339246,-0.00860501542170733,0.000356997622097495,-0.00408036049934798,0.00491821134153009,-0.00378809919503531,0.000229551883473488,-0.000898237511214237,0.00314718250452786,-0.00224954935136345,0.00143284158568075,-0.00499690377758746,0.000216688090484416,-6.28068976382492e-05,0.000502808019342008,-0.000904618654340255,0.0064673526438955,0.00102117836548403,-6.81371794498611e-05,0.00274976053995846,-0.00510573863913567,0.448002588140956,0.00362125707354141,-0.00143459556549663,-0.000421861701171998,0.00202161310949759,-0.00234606298843824,0.000706333235129364,1.51681229923542e-06,-0.00206034147656164,-0.00142261708649878,0.000228329932283317,0.000580797308866543,0.00284380421456633,-0.00276092454251129,0.229688908114074,0.000353127193750156,0.000988890644982277,0.0481295850220168,0.209087423316055,-1.25012981568545e-15,9.71954909290491e-05,1.83052285921131e-05,0.000149256564076888,0.000324559584113052,0.000666285664787554,5.20901268401051e-16,1.84534249831523e-15,-4.72738092808693e-05,0.0114088543475965,-0.00196494518165284,0.262211258502499,0.00280979630872241,0.000117535512158446,-0.000577077403799198,2.78357740576637e-16,-8.67719133590679e-07,-2.98358714389971e-06,-1.40356630884799e-05,-1.58556742939167e-06,0.0010166852564177,-3.44642370748658e-16,1.30467108689283e-06,-1.06199818701064e-16,1.07712797820981e-05,2.29515684932096e-16,2.43644282186299e-06,-0.00108147077721265,0.00623415358887944,6.68136909876235e-18,8.19122591244145e-06,1.62357965939344e-16,-0.000347756007000632,-1.36267701759794e-16,4.70741877450502e-05,2.6652400398706e-16,-4.64555667303733e-06,4.29034693912778e-16,9.51611389732458e-17,-1.46575194086656e-07,2.15056301768515e-17,-2.12180518027815e-07,-6.96830082968846e-16,3.76030318575789e-16,-4.35022551164788e-16,-1.40176027872207e-17,-5.21439291598536e-16,1.31548901750386e-07,-1.47854872096747e-15,-1.17074425587985e-07,5.03377079105104e-15,0.707106781186547,-5.68418367132511e-16,6.38597897081852e-16,1.05222046485968e-15,-3.82135147783646e-16,6.44474420196543e-16,-8.68083102955249e-17,6.61521492079516e-16
