"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104"
"t114",0.242412651243201,-0.125190355404772,0.00161548200303732,-0.0134867821147988,0.0924113498960198,-0.0038619129230914,0.00101062180655666,-0.0035002056669731,0.000678499875529389,-0.157274177873086,0.00650680150186594,-0.170465649587444,0.000148441049467112,-0.000607597096281643,1.51476485841312e-06,3.45621850929255e-06,1.89245524361306e-05,-0.000263072358590334,0.000572984808556834,-0.00666835864138343,0.243213649459083,-2.13753420436675e-06,0.000119425839532211,-7.99837416339487e-06,6.54907009705288e-06,-4.86635837948204e-05,0.000328301176429036,-7.90642952099931e-05,0.000597535375051435,-0.0107532945463347,0.000867836456635008,-0.00437076152801128,0.00637201154286015,-2.01242934016864e-16,-0.000315022198353299,2.85187370392241e-05,0.000152023100409516,-8.91753171527143e-05,-0.000120333384568479,0.00338476453253028,3.87432014805231e-05,-6.0279065534713e-05,-2.89245889857254e-05,2.994841981587e-07,3.05799626222727e-05,4.65148721643138e-05,1.82156818941741e-06,9.32115351510274e-16,-0.540970156185063,1.23236413854495e-05,1.19660773485057e-06,9.10569580646633e-17,1.15786418743159e-16,7.24259850322866e-06,8.37220552421603e-06,0.000250056827833283,-0.000136288965537149,-1.11037599814497e-05,-1.51711877229538e-05,-0.000499283105900615,1.20016395535595e-16,0.0340417415305067,-2.04578080063301e-05,-3.76150317316032e-05,-8.13938321644106e-05,-1.57843510774599e-06,5.46403763166697e-05,-1.08952279899465e-16,-9.99284354489053e-09,-4.4208523227593e-08,-5.6523300763369e-07,-2.41779344158581e-05,0.000146355394231882,2.09969778578629e-16,0.0149212848423867,-1.4528018336682e-05,-1.42500254063871e-16,1.66499786746335e-06,2.83577079109932e-16,1.45795374837342e-07,-0.00580809577745065,-2.91782700340251e-16,-1.19144061983415e-16,1.37339733295466e-17,-3.38797125882954e-09,9.08206985874223e-17,-7.63963617518468e-18,6.3488462151712e-17,-5.37313925134357e-19,-5.7565127830291e-17,3.25914543027168e-16,2.21765914979509e-08,4.07398909781321e-16,-2.51125243744265e-08,-1.17997315933871e-16,3.39493029485143e-17,-2.36725111199058e-18,-2.32935613857141e-16,-2.52455268244391e-16,7.82737291445093e-17,-1.26949309146238e-16,-1.20078617195587e-15,0.707106781186548,2.8343952975608e-15
"t115",0.242412651243201,-0.125190355404772,0.00161548200303717,-0.0134867821147987,0.0924113498960195,-0.00386191292309192,0.00101062180655649,-0.00350020566697272,0.00067849987552913,-0.157274177873086,0.00650680150186642,-0.170465649587444,0.000148441049467542,-0.000607597096281488,1.51476485866726e-06,3.45621850926269e-06,1.89245524360861e-05,-0.000263072358590053,0.000572984808556705,-0.00666835864138315,0.243213649459083,-2.13753420428401e-06,0.000119425839532247,-7.9983741634336e-06,6.54907009704501e-06,-4.86635837948131e-05,0.000328301176428906,-7.90642952103205e-05,0.000597535375051399,-0.0107532945463353,0.000867836456634802,-0.00437076152801068,0.0063720115428597,-2.90544237156904e-16,-0.000315022198353344,2.85187370392717e-05,0.000152023100409809,-8.91753171522365e-05,-0.000120333384568383,0.00338476453253043,3.87432014805083e-05,-6.02790655347124e-05,-2.89245889855481e-05,2.99484198233538e-07,3.05799626222169e-05,4.65148721643495e-05,1.8215681895378e-06,9.91726410666042e-16,-0.540970156185062,1.23236413855051e-05,1.19660773484141e-06,1.75045594997046e-16,1.48232964494582e-16,7.24259850304462e-06,8.37220552426693e-06,0.000250056827833023,-0.000136288965537415,-1.11037599816066e-05,-1.51711877230197e-05,-0.00049928310590066,6.24082601578153e-17,0.0340417415305069,-2.04578080063342e-05,-3.76150317314294e-05,-8.13938321644243e-05,-1.57843510766274e-06,5.46403763169461e-05,1.77793645237196e-16,-9.99284345992709e-09,-4.42085232929166e-08,-5.6523300753145e-07,-2.4177934415712e-05,0.000146355394231694,5.9649554573077e-16,0.0149212848423857,-1.45280183371389e-05,-2.81057070774219e-16,1.66499786764144e-06,-2.35933083854573e-16,1.45795374556329e-07,-0.00580809577744966,2.61799096988185e-16,1.70997694277021e-16,1.23885103020548e-17,-3.38797114094392e-09,-4.77242929080857e-17,5.1963453722203e-17,1.00757307410828e-17,3.35415230504582e-19,1.04505688923299e-16,1.51890492768809e-16,2.21765912996485e-08,-3.54170119988799e-16,-2.51125246775647e-08,5.95133429769422e-17,-1.51220045290516e-16,-2.20474314523209e-17,2.34013518631695e-16,1.20052355988235e-16,9.54109200342744e-17,3.86167427432991e-17,1.30086478314967e-15,-0.707106781186548,-3.06166915151896e-15
"t72",0.241509507391491,-0.124361715800876,0.00160165420549222,-0.0133401843267915,0.091284689774305,-0.00380812581183066,0.000996224458044575,-0.00342683054078649,0.000660835761074977,-0.152822696503505,0.00630073154878804,-0.164438276212661,0.000142257326914184,-0.000581437313395955,1.44878171751543e-06,3.30227240149502e-06,1.79885243631909e-05,-0.000246102345089198,0.00052626079290021,-0.00610377416211154,0.221280296666547,-1.93185229050538e-06,0.000106435181499797,-7.03912277411662e-06,5.67692990136254e-06,-4.18579205347536e-05,0.000281296635500435,-6.72258304171752e-05,0.000503356642310981,-0.00897052177399541,0.00067389938560359,-0.00334508883227291,0.00482195000000082,-8.60812951048992e-16,-0.000228027978983778,1.91062629916343e-05,0.000101784010708273,-5.73927179524342e-05,-7.54892882432686e-05,0.00202198145930479,2.16251616246233e-05,-3.02189017906129e-05,-8.06690118622967e-06,2.94032295257591e-08,1.33131187220646e-06,-1.11046255124242e-05,-7.78034995533146e-07,-7.75325788057564e-16,0.371986697191304,-1.45465030779065e-05,-4.790789335158e-06,1.28380738681448e-16,-1.44482654202939e-16,0.000114758787532106,6.22551920990864e-05,0.00105664533843761,-0.000521003677763545,-3.16830258960306e-05,-3.97222948196775e-05,-0.00120140315349119,1.40402339083636e-16,0.067811078087585,-4.03574214461883e-05,-7.32461858399806e-05,-0.000154201699770622,-2.90084349704614e-06,9.29895498484637e-05,5.29862976789662e-16,-1.65675657826954e-08,-7.36959000563668e-08,-9.52807356479594e-07,-4.14368380642796e-05,0.000255162080519298,8.82724989023068e-15,0.326170133249257,2.10751941518482e-05,-1.12547449982977e-15,8.77588744510024e-07,-3.16197857923112e-17,7.74417917162871e-09,0.747812033218513,1.51775656059265e-15,5.12013880790624e-15,-4.0658071827078e-16,-4.93519998880552e-09,1.28903961890802e-16,-2.24020552808218e-16,-2.02729401173971e-16,-9.73702659052953e-17,6.75538563224862e-17,3.84526622431962e-17,2.9388884071381e-08,-1.26200121966523e-16,-3.27789412084542e-08,-3.68510434210807e-17,5.00994311457458e-16,-1.19217409314533e-16,-2.99757957767306e-16,-1.20418841786526e-16,1.19433753074148e-16,-1.81958495687374e-17,1.06469250426648e-17,1.06251812903579e-16,9.68413286985037e-17
"t73",0.241679664384667,-0.124516204787613,0.0016042141842047,-0.0133670991992385,0.0914905594336486,-0.0038178930440533,0.000998835898024705,-0.00343982443442714,0.000663908231320673,-0.153590815008584,0.00633587208945729,-0.165452949286374,0.000143275803694633,-0.000585725164565825,1.45957816851454e-06,3.32737662516142e-06,1.813860620617e-05,-0.000248687808485653,0.00053298628696422,-0.00618420848515319,0.224348972286709,-1.96006683258402e-06,0.000108146241818528,-7.16103742621074e-06,5.78321951173029e-06,-4.26701038160493e-05,0.000286848044404141,-6.85956839409652e-05,0.000513990955257553,-0.0091668082829741,0.000691828317659975,-0.00343679583124586,0.00495704813182967,-3.75101012222616e-16,-0.000234907726779297,1.97416304680668e-05,0.000105171057063928,-5.93781291025267e-05,-7.81594344594481e-05,0.00209622269107007,2.24539730979954e-05,-3.14396715712105e-05,-8.44122616466133e-06,3.08651384566445e-08,1.39859986836135e-06,-1.17031420315133e-05,-8.21252530069074e-07,-4.67394418488776e-16,0.393311654228901,-1.541486859237e-05,-5.10160724816475e-06,-1.91858133978527e-16,8.36126124883209e-17,0.000122938537621207,6.68419323857234e-05,0.00113939970696204,-0.000562558545840454,-3.44220603734036e-05,-4.3283568713725e-05,-0.00131410800262197,2.00575753151943e-16,0.0753068681336912,-4.48743703013327e-05,-8.15895957053772e-05,-0.000172509397936617,-3.26449598349331e-06,0.000107495191613311,-5.5454266363998e-17,-1.98067281616268e-08,-8.97477922905531e-08,-1.17515109309012e-06,-5.17228024622045e-05,0.000321433458589405,1.13686915050468e-14,0.458846995820862,3.05536026215712e-05,-2.26597765483832e-15,2.43331594831881e-06,-7.59120412085147e-16,2.90910207234614e-07,-0.659978672565444,-7.2053941767684e-16,-4.29188496055105e-15,4.85956115747943e-16,-3.21323318223975e-09,-1.1087404529695e-16,2.32037100444315e-16,1.23926725499728e-16,9.62524513810559e-17,4.6916059877862e-17,2.13773750845359e-16,2.36407336557436e-08,-2.24625301258319e-16,-2.71157660299448e-08,-6.87461383860192e-19,-7.51092855566123e-16,7.43488605623711e-17,9.58725051090727e-17,2.89872544501212e-17,6.66331988794214e-17,-8.22477897470939e-17,1.62816774844452e-16,-5.39065320159793e-16,-1.54756740858372e-16
"t66",0.241345577554386,-0.124212560011542,0.00159917907728315,-0.0133141178598354,0.0910851198152172,-0.00379864572586269,0.000993689218628278,-0.00341415659229073,0.00065782864459616,-0.152069782290706,0.00626621057859898,-0.163439124422162,0.000141250454676808,-0.000577194667911867,1.43809577753533e-06,3.2774102266431e-06,1.78394483031457e-05,-0.000243511898120818,0.000519460758269279,-0.0060223187753758,0.218164076538444,-1.90311599994581e-06,0.000104682193341442,-6.91359780130748e-06,5.56687641575018e-06,-4.10146845259102e-05,0.000275525320105278,-6.57980509555456e-05,0.000492239331401372,-0.00876469961340173,0.000654740584423433,-0.00324677236411325,0.00467676556357025,1.01121675641461e-16,-0.000220570545826611,1.84089800838789e-05,9.80665690188688e-05,-5.52021035034415e-05,-7.25339648022993e-05,0.00193936634306195,2.06968922316034e-05,-2.88402242520219e-05,-7.63383293885335e-06,2.76891797904911e-08,1.25215658057664e-06,-1.03909691738934e-05,-7.26159672621409e-07,-7.68624395334298e-16,0.346205187642144,-1.34865746633019e-05,-4.40336910923691e-06,-3.12544474458921e-16,-1.11024459521963e-16,0.000104295082000072,5.63302709189989e-05,0.000947708303149358,-0.000465978829419359,-2.79555620455635e-05,-3.48118071524373e-05,-0.00104332166790146,-1.03580778720604e-16,0.0565432305794201,-3.35281204790409e-05,-6.05265002313146e-05,-0.000125722366846541,-2.31911723492284e-06,6.65225122246894e-05,-2.45592831163523e-16,-9.50771770435837e-09,-3.48153713371491e-08,-3.71502257855986e-07,-1.24321822317159e-05,5.66673054840127e-05,-2.14766315668947e-14,-0.826130701638806,-0.000126681339835967,4.18220624026327e-15,3.66537507420685e-06,4.90611876074961e-16,2.98763932295215e-07,-0.0715777257261026,-6.72717903696387e-16,-5.09426659992707e-16,-1.66796909142476e-16,-5.2179918287662e-09,2.65159391055531e-17,1.27894525114421e-16,1.29481132215911e-16,-2.21013022602494e-17,-6.73215472509598e-17,8.90123265933551e-16,3.17870488353793e-08,3.73564863178996e-16,-3.54098989972447e-08,1.2660501219207e-17,3.30259927514776e-16,3.36838313729408e-17,1.82606341722708e-16,-7.20552054736821e-17,7.81620833951971e-17,-2.07019802573297e-17,5.77198600044011e-17,6.32306706993546e-16,-2.44892708189255e-16
"t92",0.232880989678184,-0.116213247596023,0.00146298387781005,-0.0118348626177249,0.0795563094770467,-0.0032379597010108,0.000843094390721742,-0.00258786731989032,0.000447032030395918,-0.0975117707245726,0.00363639953952146,-0.082931191151973,5.1651792558974e-05,-0.000190998606850301,4.57310959732901e-07,9.58334764281034e-07,2.73081788696257e-06,0.000103872096412037,-0.000826439287542174,0.0115131289726276,-0.57098131385319,7.02527869092819e-06,-0.000867720975912734,0.000186259921884016,0.000188141435887599,-0.000748958987185973,0.00419224191968066,-0.000775624030329589,0.00472618788586263,-0.072523366563386,0.00354688470235733,-0.0170200965101975,0.0240203532878405,-1.51422279623113e-15,-0.00107614912304366,8.71926647984749e-05,0.000464455822445607,-0.000261416629598967,-0.000344570793328724,0.00931501290154241,0.000101722203288703,-0.000148699018059985,-5.67563774638418e-05,4.77894278421082e-07,4.54741865899489e-05,4.32373170581199e-05,1.01479948982328e-06,6.1646939845596e-17,-0.021333707669055,-1.1688733790944e-05,-8.04371956872767e-06,-9.40029248847705e-18,-2.13467780620681e-16,0.000251357018526328,0.000144689985302961,0.00268632061153734,-0.00135620935298676,-9.07179756126521e-05,-0.000118445379963361,-0.003766784201869,3.54680509862643e-16,0.258737062084705,-0.000156589139178283,-0.000291202020559342,-0.000651465923295885,-1.33926995094147e-05,0.000743265240771166,-1.09952649444334e-16,-6.2225086009261e-06,1.0277450177383e-06,7.49665303650132e-06,0.000225376066586536,-0.00110474131718648,2.52904844030669e-16,-0.000672347084500214,2.84259089340573e-05,-1.22517222274962e-16,-2.74539040426242e-07,3.45425357841018e-16,1.63710786495037e-08,-7.36829536104829e-05,4.36630845431537e-16,-7.31818476263307e-16,4.4322499495267e-16,-3.06955188289716e-09,-1.92330103168362e-16,2.20324728994176e-15,-5.67692749664142e-17,2.22951389909631e-15,2.24027903732703e-14,-0.707106781186547,2.5920116503541e-08,-2.61715327251845e-15,-3.06746189050387e-08,-2.00529263875389e-16,2.30467232347067e-15,-3.85201922831212e-18,-6.06399736819722e-16,4.42345895907745e-16,2.93395159496529e-16,6.29298270240505e-17,1.98760533632704e-16,-5.16947595841089e-16,2.42237136457664e-16
"t93",0.232880989678184,-0.116213247596023,0.00146298387780985,-0.0118348626177247,0.0795563094770468,-0.00323795970101083,0.000843094390721687,-0.00258786731989019,0.000447032030395981,-0.0975117707245726,0.00363639953952146,-0.0829311911519729,5.16517925588663e-05,-0.000190998606850435,4.57310959553817e-07,9.58334764268938e-07,2.73081788704438e-06,0.000103872096411856,-0.00082643928754208,0.0115131289726277,-0.570981313853192,7.02527869085172e-06,-0.000867720975912624,0.000186259921883945,0.000188141435887522,-0.000748958987185899,0.00419224191968069,-0.000775624030329449,0.00472618788586271,-0.0725233665633863,0.00354688470235721,-0.017020096510198,0.0240203532878405,-1.79289991695257e-15,-0.00107614912304359,8.71926647985081e-05,0.00046445582244547,-0.000261416629599175,-0.000344570793328803,0.00931501290154214,0.000101722203288962,-0.000148699018059876,-5.67563774637811e-05,4.7789427852912e-07,4.54741865898648e-05,4.32373170582232e-05,1.01479949008138e-06,-3.83936137066263e-17,-0.021333707669055,-1.16887337909179e-05,-8.04371956887715e-06,1.32054569282757e-16,4.42696346879092e-16,0.000251357018526076,0.000144689985303001,0.002686320611537,-0.00135620935298657,-9.07179756129372e-05,-0.000118445379962998,-0.00376678420186879,2.47601800902325e-16,0.258737062084705,-0.000156589139178234,-0.000291202020560322,-0.000651465923296122,-1.33926995097439e-05,0.000743265240771105,3.25022229036778e-16,-6.22250860050797e-06,1.02774501806991e-06,7.49665303720137e-06,0.0002253760665861,-0.00110474131718657,-6.64490134667364e-16,-0.000672347084499252,2.84259089336838e-05,3.11731865393559e-16,-2.7453904037883e-07,-4.9527435479308e-16,1.63710791155212e-08,-7.36829536100623e-05,-1.95528685442625e-16,8.42375765578336e-16,-4.13881563885012e-16,-3.06955306620935e-09,2.29784098437763e-16,-2.10178537658675e-15,8.11413605361427e-17,-2.22167274934052e-15,-2.23508752564413e-14,0.707106781186546,2.59201180677071e-08,2.63879303297798e-15,-3.06746233897538e-08,1.56403480037239e-16,-2.15748278206514e-15,-1.12556819755001e-17,5.78516367762896e-16,-5.26759002233986e-16,-1.11290773419864e-16,-1.50970140392959e-16,-4.24051373784023e-17,-2.55871712706579e-16,-5.12515284123612e-16
"t27",0.226313476811653,-0.110433898200464,0.00136936570885948,-0.0108787821892262,0.0723718055222558,-0.00290538082929059,0.000754589255555202,-0.00219477791349795,0.000363753493415499,-0.0778718096901201,0.00282357834091445,-0.0624188763536448,3.68249697035312e-05,-0.000134520811594959,3.20661085518611e-07,6.66196929703791e-07,1.81702772371982e-06,6.00806577408049e-05,-0.000402346151703957,0.00542044210344673,-0.252941548119323,2.90337270609227e-06,-0.000307107357622053,5.65711847213059e-05,4.64747933451165e-05,-0.000164413849671613,0.000864063812975012,-0.000139730895036524,0.000708045744953194,-0.00865031297720764,-0.000256007887535914,0.00178854059066025,-0.00311125082070984,-1.50418830885774e-17,0.000233554591016632,-2.98647878909249e-05,-0.000159506622081193,0.000103799897048851,0.000147741859639007,-0.00450532978951745,-5.58807447458995e-05,9.4271404762973e-05,4.99370776190643e-05,-4.85536094973134e-07,-4.77397147533782e-05,-5.1359346954435e-05,-1.27436099178837e-06,2.11342543847638e-18,0.0283561485854042,1.66790665303806e-05,1.32018951719924e-05,-2.23740587122144e-16,-4.01957166835796e-16,-0.000479276461926866,-0.000290320375050157,-0.00590956665869856,0.00306505431657488,0.0002304119545543,0.00031674437202885,0.0107308941341044,-9.99904671675196e-16,-0.919965347061918,0.000565971549632233,0.00107708302010866,0.00254319616398743,5.60775085720431e-05,-0.00409435651046998,-7.39964828325849e-18,4.50915538761047e-05,-8.47275987001421e-06,-6.7069962920609e-05,-0.00216920304439568,0.0112159023360939,8.85791826620535e-16,0.0115775861960444,-0.000551499303551916,-7.29765912531085e-16,3.60793406182141e-05,4.32665362119351e-16,2.80985046241196e-06,-0.00379180069939471,-4.41607546575665e-16,-1.52165540447684e-16,1.34887641438591e-16,-4.23424008319462e-08,-6.18305227117627e-17,-1.79802908492414e-18,4.22850418566791e-17,-5.79985622887819e-17,2.29984405917664e-17,-6.13031852700128e-16,2.18920899880341e-07,-3.128741568825e-17,-2.33581806154565e-07,-8.15300761515474e-17,-1.11419983755088e-16,-1.92429685390707e-17,-4.23607811094605e-18,-1.48372485165583e-16,1.00504984197305e-16,-5.05458037413474e-17,2.80451315398707e-17,4.70110061989715e-16,-4.1149981703469e-17
"t23",0.207816431867906,-0.0920572470430345,0.0010452559969536,-0.00719971445518541,0.0429299691677098,-0.00142070560722382,0.000353080618454189,0.000397137547607042,-0.000408269916618741,0.139183995345144,-0.00926724808316661,0.390724758959166,-0.000848993434399524,0.0045518251535645,-1.26796404221217e-05,-3.69684324928062e-05,0.00106244819223133,-0.00092071602818178,0.000654697710725122,-0.00543022403409937,0.0507999253616374,1.20329827133917e-06,-0.00039301323527558,0.00010524993080925,0.000117338347333714,-0.00047734064001217,0.00269141387254757,-0.00050370890420658,0.00312561174448321,-0.0504549092838447,0.000339153220381703,-0.000197364693605914,-0.00159347096346281,-8.78027159448337e-16,0.000518238240751414,-0.000170983278663516,-0.000920085703200998,0.00100733964122992,0.00224990547564586,-0.871061933950796,0.000883334897912978,-0.000633142609577256,-0.000123743865139582,8.70152482970033e-07,7.97302611719994e-05,6.57012441567238e-05,1.42118531997493e-06,1.22843344325006e-16,-0.00390683280505581,-1.59195623706314e-05,-9.19213217461595e-06,-9.11559481616909e-17,-1.77439766607741e-16,0.000239792880616079,0.000128981350440418,0.00208995944308011,-0.0010095125304156,-5.39971361632753e-05,-6.24172619641866e-05,-0.00165971983307728,1.52161901838003e-16,0.0283105522250999,-1.29643459018607e-05,-1.30305380013757e-05,3.0566430957349e-05,2.303973811338e-06,-0.000550180027595267,1.07202512711269e-16,9.13541915674014e-06,-1.93332521337059e-06,-1.62735863270031e-05,-0.000552078510860207,0.0029453646165356,-1.72855370796477e-16,0.000201084358298072,-0.000183497144390909,-1.97206302791678e-15,1.42462373326681e-05,-8.2616323299216e-17,1.16221154021984e-06,-0.000133190605086236,1.53062351109829e-19,5.40764308825496e-18,-9.44275329207589e-17,-2.13740434385524e-08,-8.08512422021278e-18,8.69732724703086e-17,-9.79648224691253e-17,2.99183304790806e-17,4.23722062289052e-17,-8.79534708703392e-17,1.23731144192605e-07,-9.97787926335574e-17,-1.35913433194458e-07,6.6538365494387e-17,2.19309859474794e-16,3.18974968274434e-17,4.88702300086398e-17,-8.1584780795842e-17,9.07234923711971e-17,-8.98834587291569e-17,1.3847091893667e-17,-1.35308431126191e-16,-7.9963910114171e-18
"t64",0.21080964635081,-0.0944503211551515,0.00108077237902372,-0.00751441079621032,0.0450503972501112,-0.00150166415220609,0.000373698388127147,0.00043262658880916,-0.000454988253280934,0.156743800220901,-0.010603419364389,0.455128457920957,-0.00102089839474091,0.00551347543440047,-1.53992737385437e-05,-4.51313820843503e-05,0.00133210830169386,-0.00126215080417839,0.00100993727529048,-0.0085802523400061,0.0839250531100175,2.09451892183849e-06,-0.000772960126141241,0.000235298404698186,0.000315816206896071,-0.00143812477085341,0.00863056644727213,-0.0018551110307761,0.0140948824589583,-0.299380711304369,-0.00130543919176247,0.000555259019375476,0.00368768505993365,4.03936698997871e-16,-0.000686665766843388,0.000121292087856897,0.000649953219826774,-0.000557658611124826,-0.00107982633152211,0.325570119421099,-0.000241134113034244,0.000109130402618847,-1.7591405100263e-06,6.95506582628954e-08,7.47047812602737e-06,9.32744547659794e-06,2.30131398994846e-07,3.96145985324548e-16,-0.00070815572985475,-3.24749095213709e-06,-2.24789851380438e-06,-8.44923840971277e-16,6.20671652948333e-16,6.77071023201971e-05,3.79229750602692e-05,0.000655541102631523,-0.00032213153170643,-1.84152651820903e-05,-2.18437222867969e-05,-0.000598029828550081,-8.49577108783972e-16,0.0110960908316819,-5.10820710283969e-06,-5.17166584402368e-06,1.23288760275773e-05,9.47484908795407e-07,-0.000240642176982992,1.0858578490941e-15,4.17786896298013e-06,-8.98974461095732e-07,-7.63823791487811e-06,-0.00026112401268356,0.00140042189771472,1.76665029523329e-14,9.93519970977352e-05,-9.1215141509257e-05,-0.707106781186546,7.37086249385822e-06,5.11203758301724e-16,6.08544823558161e-07,-7.05794490097958e-05,-3.78150652645752e-16,1.19536952435063e-15,4.02695270464975e-16,-1.18530316897035e-08,5.56889150017676e-16,1.56861293070323e-16,3.24195260219082e-16,1.79515987533727e-16,-1.01689032322169e-16,5.05062748132715e-16,7.12618228962379e-08,1.6820105104337e-16,-7.90980936345499e-08,6.79531964322192e-17,-3.99937978756067e-16,1.88654299778825e-16,-1.30886078510912e-16,1.4125695144489e-16,2.68746185704353e-17,-9.76424525096479e-17,5.87857083485856e-17,1.38777878078145e-16,-2.94467766607517e-16
