"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99","V_100","V_101","V_102","V_103","V_104","V_105"
"t111",0.113938278892864,-0.0347656912190626,0.204086857039385,-0.00728949399699293,0.0451124028274748,-0.0100638169959341,0.00110786424295108,-0.196434287612211,0.00878868190613165,-0.000985733137893402,0.427993427909373,-0.0111046876139195,0.0011379593357513,0.000665611403968221,-0.0184387255936056,0.0075741992408073,-0.00230084537092431,-3.16683889765225e-05,-0.117727277993875,-0.00130033931036263,1.58876664600292e-05,-0.000211571788660309,0.00570412216696461,-1.00667322149326e-05,4.49539146439109e-05,-7.9970707971935e-05,0.000173927109688384,-0.000279464490143272,0.000328549403382,-0.00322261386200476,0.0485820163479931,-0.000166546374923224,0.000750465055145134,-1.89571029825935e-05,0.000169716748023074,-0.0209671940387647,6.72922520319055e-05,1.99570419235724e-05,-0.00013814753776889,-6.89071441736119e-05,-0.000211874929930925,0.000412158260120074,1.68028104419549e-05,-0.00538113480199312,0.00267856747902202,8.11455289282785e-05,-0.00130974196409114,0.123753500485452,0.00176325337391642,0.0422095619315259,-0.0297670503568199,3.13635830062762e-17,4.6295432765131e-17,0.00524531802903155,1.15846602313107e-16,1.4230755023084e-16,5.18709883947549e-06,3.60038460713236e-17,2.91158971816e-17,1.15773236466313e-05,-0.0829843729780419,-1.45522728297788e-15,1.94331427128547e-17,-7.51603504251776e-17,-1.57694771390117e-06,-1.24033267874042e-05,-1.87255193516189e-05,-5.41940677989697e-08,6.95366813123775e-05,-8.69116947271573e-18,-2.90573538288014e-17,-1.2907811849235e-05,-9.04616567469067e-07,-3.69019741579349e-17,-3.18599060501097e-06,2.83331729142824e-16,7.42491769948534e-06,2.55945044873173e-16,5.96531171791884e-06,-0.000101172354178357,-1.22308167162193e-07,-1.03724179185694e-06,-2.06919203517487e-09,-0.000220134815717423,2.87583890479012e-16,4.88045060999127e-17,2.9871722838753e-07,3.2635704975075e-08,4.92831399091522e-17,2.34881955959929e-16,-5.79293420350159e-06,5.80416117435914e-18,-6.71508739305209e-08,3.62011068638817e-07,1.36442953471454e-16,-9.4109385154031e-17,6.65695989334439e-16,1.1503990623542e-16,1.37612626443099e-16,1.80438740703368e-16,2.31248595755114e-15,-0.817630492335853,-4.34587984113458e-15,-3.67457390457217e-16,2.14195295676492e-16
"t112",0.113973218054142,-0.0347844714352311,0.204202390532953,-0.00730020086885075,0.0451839900550187,-0.0100807537968018,0.00110981442692352,-0.196840229520893,0.00880717429313439,-0.000988200418210041,0.429101548262636,-0.01113625387731,0.00114124518339229,0.000667563425522936,-0.0184949200573508,0.00760184693323746,-0.00230926316696022,-3.17860793083938e-05,-0.118193724393283,-0.00130667100669632,1.5970311206885e-05,-0.000212792208581317,0.00573892600732895,-1.01299224745602e-05,4.52412631959907e-05,-8.05352788377133e-05,0.000175186071861442,-0.000281654805947018,0.00033114272439341,-0.00324888012273842,0.0489905476012617,-0.000168133827518764,0.000758306825064622,-1.91661440238426e-05,0.000171908745002058,-0.0212735385207502,6.83038795768293e-05,2.02618597469848e-05,-0.000140287751756822,-7.01203072224824e-05,-0.000215748663785586,0.000419954625946708,1.71330966588381e-05,-0.00549029290493128,0.00273391773258606,8.29380416381493e-05,-0.00134137340713556,0.12700874816714,0.00181022368178631,0.0433722827320467,-0.0305882546387157,-1.13449241286646e-16,-3.68043192657968e-17,0.00539453093687797,9.37586553250897e-17,1.43540852399216e-16,5.34939805377596e-06,1.90009291079583e-16,2.23373142643991e-16,1.19455833995675e-05,-0.0858070248361668,-1.32463414146356e-15,2.50580003402656e-16,4.01884111365547e-17,-1.64149172462121e-06,-1.2935177912535e-05,-1.95584959171139e-05,-5.6623785514747e-08,7.27253112286723e-05,3.74285696092578e-16,1.93962595828676e-16,-1.36390458928725e-05,-9.57272291230877e-07,-4.97673336061679e-17,-3.38366675174255e-06,-4.52254401685452e-17,7.94886865968468e-06,-1.1297898124124e-16,6.4497824815077e-06,-0.000109683961670479,-1.32870267263888e-07,-1.13615886679905e-06,-2.27922017669421e-09,-0.000242665737894471,-3.53279520283865e-16,1.29738846472131e-16,3.44868310657825e-07,3.80472409615885e-08,9.04781306763235e-17,-3.85293962892957e-16,-7.08944339221098e-06,-2.10778448078551e-16,-8.5716839741823e-08,4.68988002150677e-07,-3.39562939154193e-16,-2.78443400285151e-16,-5.42092762989967e-16,4.48788042787363e-16,2.46464334757783e-16,4.57802759501642e-16,-1.20530019610238e-15,0.40710518106747,-0.707106781186546,9.73145530886168e-16,-7.26888702933229e-16
"t113",0.113973218054142,-0.034784471435231,0.204202390532953,-0.00730020086885061,0.0451839900550187,-0.0100807537968018,0.00110981442692351,-0.196840229520893,0.00880717429313431,-0.000988200418209964,0.429101548262637,-0.01113625387731,0.00114124518339237,0.000667563425522764,-0.0184949200573508,0.00760184693323753,-0.0023092631669602,-3.17860793084189e-05,-0.118193724393284,-0.00130667100669628,1.59703112068032e-05,-0.000212792208581338,0.00573892600732883,-1.01299224743819e-05,4.52412631959456e-05,-8.05352788377889e-05,0.000175186071861512,-0.00028165480594705,0.000331142724393343,-0.00324888012273836,0.0489905476012617,-0.000168133827518696,0.000758306825064582,-1.91661440239634e-05,0.000171908745002273,-0.0212735385207503,6.83038795766602e-05,2.02618597468751e-05,-0.000140287751756887,-7.01203072227309e-05,-0.00021574866378565,0.000419954625946718,1.71330966590487e-05,-0.00549029290493137,0.00273391773258584,8.29380416381608e-05,-0.00134137340713533,0.12700874816714,0.00181022368178616,0.0433722827320469,-0.0305882546387157,6.52615660228493e-18,-4.2073397897605e-17,0.00539453093687804,-3.92778667574139e-18,1.79499016414216e-16,5.34939805442117e-06,-1.92407419965111e-17,5.7192155702506e-17,1.1945583399052e-05,-0.0858070248361679,-1.53122033037658e-15,-1.31443152035822e-16,3.71010282189401e-17,-1.64149172490563e-06,-1.2935177912587e-05,-1.95584959172184e-05,-5.66237852404717e-08,7.27253112290556e-05,-2.33650932638122e-16,-1.70344753034685e-17,-1.36390458930912e-05,-9.572722915549e-07,7.92502098272759e-17,-3.38366675157019e-06,-1.45571636606924e-16,7.94886865978436e-06,2.32425623873799e-16,6.44978248158587e-06,-0.000109683961670581,-1.32870267101003e-07,-1.13615886669439e-06,-2.27922082309641e-09,-0.000242665737895127,-7.80908073826737e-17,-1.53944219011885e-16,3.448683111962e-07,3.80472412665542e-08,-1.71453758697957e-16,2.82710247176844e-16,-7.089443393586e-06,1.44183391843731e-16,-8.5716840475583e-08,4.68988002772589e-07,-5.47366094597544e-17,4.23078421287893e-16,-1.65692719067388e-16,-5.55154837643599e-16,-2.84319552492062e-16,-5.75165720846655e-16,-1.20678847153643e-15,0.407105181067463,0.70710678118655,-7.8494092161451e-16,-1.48824681041842e-16
"t9",0.105854193543293,-0.0304186319834419,0.177343097256102,-0.00480716260013969,0.0285118716019179,-0.00613564503115531,0.000655494849280168,-0.10222077976198,0.0044965735976157,-0.000412675949825751,0.17057978560375,-0.00376868254608482,0.000374268052263383,0.000211890057359264,-0.00537445609965383,0.00113982097095204,-0.000341764354727604,-4.27545731027263e-06,-0.00911335125401369,0.000176355516474717,-3.39813978486184e-06,7.35044321059328e-05,-0.00243038611589774,4.70690215382023e-06,-2.22405212877224e-05,5.22041267890976e-05,-0.000120907508343907,0.000234019299863834,-0.00027947150536087,0.00293844906453295,-0.0472870988328612,0.000206708693774862,-0.00109631611323038,3.03229957111677e-05,-0.000348742216159351,0.0517057737985538,-0.000172870087979619,-5.24377655720205e-05,0.000370351903764987,0.000220401113930106,0.000713008918844955,-0.00145135129986397,-6.22457836566934e-05,0.0207729078642753,-0.0105920521781706,-0.000349699626131595,0.00632071642004723,-0.664490145333299,-0.00961708604769175,-0.239954262286536,0.16953358456929,4.07820258472066e-16,-1.17459260609691e-16,-0.0310224591672555,-6.18021897584173e-16,-9.25576015580025e-16,-3.4459533284693e-05,5.08299070283763e-17,-6.68883111082352e-16,-7.84640696541926e-05,0.609859937845573,9.99544971738674e-15,1.42009763669e-18,8.66930868372904e-17,1.44608761256618e-05,0.000120207888542204,0.000189559583721465,5.53732293359102e-07,-0.000729721168761375,-3.05764790703476e-16,-1.92692133816169e-16,0.000173938127866612,1.25875035779387e-05,-3.36286317633726e-17,4.78137701339164e-05,9.19945732920722e-17,-0.00012983387897706,-4.86192985557296e-16,-0.000123409600588069,0.00218381366494922,2.72459999769716e-06,2.60647610013462e-05,5.61236148592785e-08,0.00603222469536302,-8.8189473365374e-17,-1.40013138218054e-17,-1.3810594231715e-05,-1.65765548791762e-06,-1.95671791001852e-17,4.56802411124782e-17,0.000447491419373892,6.71802739880732e-17,7.15771364115432e-06,-4.29658014188032e-05,-7.77878446701506e-17,-4.58508542685488e-16,9.09108379895341e-18,2.77090097815714e-17,2.26683939708467e-17,1.07128291109159e-16,1.13576713977729e-17,0.00333467629116389,3.04156345240103e-16,4.73494085530973e-18,2.5182273970758e-16
"t12",0.10967533056183,-0.032442046416718,0.189768058990982,-0.00584022337820399,0.0352318528399833,-0.00768227726415177,0.000828853612237405,-0.132024809192598,0.00579793372767447,-0.000264716864783333,-0.211203281433194,-0.011125358872813,0.0010672954814535,0.000593451544309172,-0.0150117254785907,0.00482470563036789,-0.00146169748707576,-1.97496150271232e-05,-0.0678955022869253,-0.000537016242571528,5.56468223656651e-06,-4.94317511406995e-05,0.00089113957653307,-1.12400605349972e-06,3.62900013379649e-06,1.12266634170371e-05,-3.7968901099026e-05,0.000171323991866075,-0.00021968390861455,0.00327767866302927,-0.0821478878857131,-0.000246696180111121,0.00031019040892751,-2.14299995404649e-06,-0.000149587952560407,0.252111842129945,0.000652709835965493,9.54985484023655e-05,-0.000449508321502538,-3.72540370353828e-05,-6.47504065699655e-05,5.48331264586075e-05,-6.01107814176752e-07,0.000868997056291522,-0.00062109358156157,-3.84658593191356e-05,0.00103913960970598,-0.139358830736659,-0.00208091363060637,-0.0563021817384455,0.039922706897879,1.83384041690858e-16,7.14025587523378e-17,-0.00787594417572391,2.27217208763728e-16,1.10614917819156e-16,-1.22264238098011e-05,-9.58284482659563e-17,3.47889165493203e-16,-3.12568365404077e-05,-0.27375611687618,-3.39454342601867e-15,1.47829032685846e-16,5.35712633545626e-16,3.39986546047382e-06,3.0236268610796e-05,4.97059351904358e-05,1.46360964656191e-07,-0.000197073342559078,3.95808921475835e-16,5.47871010551924e-16,5.45698299552891e-05,4.01523327072163e-06,-2.84957473568005e-16,1.58788710346239e-05,6.05984929170915e-16,-4.79915915963649e-05,-5.62013602632878e-15,-7.65704045438031e-05,0.838785446224218,-2.24733827959633e-07,6.38831793752299e-06,1.5516341832474e-08,0.00168468081591597,-3.62396404103179e-16,-2.98309209559395e-16,-4.58290186317252e-06,-5.56428577883374e-07,2.48584358130974e-16,2.12403426913867e-16,0.000155446863169813,-1.93232955166673e-15,2.52610052513665e-06,-1.52255240546472e-05,1.71134501773071e-16,9.47004906250849e-16,-2.15331701703091e-16,-2.75288189293127e-16,7.93334002072008e-18,7.42870219455201e-16,2.06354477521755e-16,1.37755665045869e-05,-1.26036500218191e-16,-8.79375816838497e-17,9.73482079544456e-16
"t15",0.112288395861331,-0.0338369945072232,0.198342493060453,-0.00659964213555091,0.0402556717646337,-0.00885853322899893,0.000962952663981612,-0.158175959663881,0.00697352233745806,-0.000332509800055168,-0.267927504419534,-0.0145480766305972,0.00140345637507622,0.000784815726208835,-0.0201479837049934,0.00706033719234425,-0.00214183195183773,-2.92089115019736e-05,-0.104706982233772,-0.00101669803975291,1.1762509538378e-05,-0.000139732521742406,0.00345271488696715,-5.76675526325887e-06,2.47277930159821e-05,-3.05962256768872e-05,5.60766415589201e-05,-4.53923421271023e-06,-8.77403219882501e-06,0.000947748628722789,-0.0390803303850586,-0.000241929009265585,0.000393513634208401,-3.0838208833956e-06,-0.000309376272555023,0.739515194424426,0.00211602591332535,0.000328867536412003,-0.00163955210870951,-0.000297833021250948,-0.000814757009684949,0.00146094156118765,5.53763619916449e-05,-0.0168982033044998,0.0082077918352649,0.000231985231536423,-0.00353995490267464,0.328213016171147,0.00467881605752926,0.112763275719844,-0.079563802546103,-2.7806680020853e-16,-1.37125874309534e-16,0.0142397362966256,-2.19759717945296e-16,-2.46794705481581e-19,1.69525194309382e-05,8.938406047081e-16,-1.74047366643256e-16,4.15810988132355e-05,0.310962533189628,3.79684999767583e-15,-1.4481575983335e-16,-3.74834762659391e-16,-2.66280313792376e-06,-2.18008454114265e-05,-3.36530445962487e-05,-9.77943264541938e-08,0.000126839499848109,-7.83286942712954e-17,-9.88722653640214e-17,-2.54160487626856e-05,-1.79955770071382e-06,9.54793768558555e-17,-6.51518382588613e-06,-1.68737777860284e-16,1.66207857229422e-05,1.80498164936602e-15,2.22788014814055e-05,-0.233977348516239,6.0784131579613e-08,-1.54091047718176e-06,-3.48994496043897e-09,-0.000375444354595118,7.36695679135859e-17,1.13844120502437e-16,6.66840547908613e-07,7.56493612428514e-08,-8.68290463173546e-17,2.85731543646027e-17,-1.60956314523249e-05,5.61658345336408e-16,-2.1909988555598e-07,1.25205497366216e-06,-2.39174212162902e-16,-1.76515391409961e-16,5.80864379475303e-17,5.30850800707905e-17,3.51900782270393e-17,-4.17468442910447e-17,-4.24059434288754e-17,-1.38176968922377e-07,9.0403804187985e-17,-5.88086661434128e-17,1.62900069192823e-16
"t116",0.115299139149341,-0.0354862161473055,0.208509335088837,-0.00760136532405165,0.0469812074366863,-0.0104525557811663,0.00114649349476824,-0.195440824461201,0.00865720063897199,-0.000435121170255468,-0.354851212632058,-0.0199918870860979,0.00194173032399836,0.00109333354283064,-0.0285754511364133,0.0111038869406612,-0.00337371906762144,-4.65118035703389e-05,-0.175005669065609,-0.00211010702473996,2.69676362720544e-05,-0.000394306834750004,0.0113676744590764,-2.08765171983072e-05,9.58730873356415e-05,-0.000209012534114787,0.000487887860569989,-0.00108916537153315,0.00133483982534621,-0.0165580720932156,0.355573240243708,0.000668626540153286,-0.000654899524464634,4.00500355422404e-06,0.000212478602052782,-0.317326168551387,-0.000812148487792006,-0.000118509706898139,0.000557966129160954,5.74434751716198e-05,0.000128951202876735,-0.00018958978196617,-5.55441460054422e-06,0.00131880105148079,-0.000539156720055915,-5.81699036264081e-06,-7.45428398155673e-05,0.0191181362671744,0.000295962316990027,0.00857019957120454,-0.00609090369366004,-1.43510046177178e-16,-1.08938456331591e-16,0.00124643890556677,4.18443270900963e-18,2.48037940137574e-17,2.00230445855073e-06,1.03404987865192e-18,-2.13789008430349e-16,5.11111836191285e-06,0.043905805542019,6.14003960945726e-16,7.51095973544975e-17,-4.50722454125946e-17,-4.86462067010827e-07,-4.17326070489067e-06,-6.66048318944457e-06,-1.94863198738091e-08,2.57525673052683e-05,-3.44177972819086e-16,-1.0063058164456e-16,-5.92839840522202e-06,-4.25674945126669e-07,2.89687186589134e-16,-1.58869360882238e-06,-1.01389595513987e-17,4.26921891993006e-06,4.79245679464679e-16,5.99019691694684e-06,-0.0635432095605796,1.66249905040258e-08,-4.31941378860358e-07,-9.91851728946643e-10,-0.000106889032777167,-8.6583994576912e-17,-1.48548952978563e-16,2.02874628607367e-07,2.32068645423068e-08,-1.56207078111217e-16,4.64850756436588e-17,-5.0796594318718e-06,1.09867577812568e-16,-7.01787934507787e-08,4.02639553301115e-07,-4.31207300005645e-17,-2.34191426069411e-16,1.22391291565438e-16,3.13963785706326e-16,-2.54715156840515e-16,-5.94473926949965e-16,-3.90322850992178e-16,-4.74047405218947e-08,-9.64458142037581e-17,2.20150085742506e-17,-0.707106781186548
"t117",0.115299139149341,-0.0354862161473055,0.208509335088837,-0.00760136532405162,0.046981207436686,-0.0104525557811666,0.00114649349476828,-0.195440824461201,0.00865720063897208,-0.000435121170255475,-0.354851212632058,-0.0199918870860979,0.00194173032399841,0.00109333354283071,-0.0285754511364131,0.0111038869406611,-0.00337371906762149,-4.6511803570284e-05,-0.175005669065609,-0.00211010702474014,2.69676362719924e-05,-0.000394306834750021,0.0113676744590765,-2.08765171982406e-05,9.58730873355015e-05,-0.000209012534114559,0.000487887860570127,-0.0010891653715332,0.00133483982534614,-0.0165580720932156,0.355573240243709,0.000668626540153094,-0.000654899524464533,4.00500355423628e-06,0.000212478602052727,-0.317326168551388,-0.000812148487791859,-0.000118509706898223,0.000557966129161107,5.74434751716123e-05,0.000128951202876662,-0.000189589781966366,-5.55441460035102e-06,0.00131880105148073,-0.000539156720055906,-5.81699036272004e-06,-7.45428398156653e-05,0.0191181362671748,0.000295962316990122,0.00857019957120524,-0.00609090369366041,1.71102798611506e-16,5.81184214059287e-17,0.00124643890556681,2.63487477568079e-17,-7.811785997422e-17,2.00230445877274e-06,-1.14286344825297e-16,5.37237579527397e-17,5.11111836156179e-06,0.0439058055420192,6.23589151282962e-16,-1.32707485488956e-17,7.8291284845581e-17,-4.86462066482508e-07,-4.17326070484455e-06,-6.66048318969898e-06,-1.94863204074038e-08,2.57525673055056e-05,2.10405683244304e-16,4.41367600279849e-18,-5.9283984050566e-06,-4.25674945077865e-07,-2.57176246827432e-16,-1.58869360912766e-06,4.97986882799408e-17,4.2692189201251e-06,8.60596661710042e-17,5.99019691705492e-06,-0.0635432095605808,1.66249904413131e-08,-4.31941379336321e-07,-9.91851498286435e-10,-0.000106889032777724,-3.22146514377223e-18,2.06025199423344e-16,2.02874627958105e-07,2.32068638590371e-08,8.90952312846703e-17,1.8017126857512e-17,-5.07965943070731e-06,1.05941799615139e-16,-7.01787932164743e-08,4.02639553740065e-07,-1.09758634008562e-16,1.90472530322843e-17,-4.53602333372407e-17,-2.2844755186933e-16,3.32116516423699e-16,4.02760288136276e-16,2.72734301066335e-16,-4.74047398002497e-08,-5.41321119237267e-16,-7.61832814429083e-17,0.707106781186547
"t7",0.106832916269108,-0.0309136784640467,0.180365813163853,-0.00498091778498727,0.0295212760698432,-0.00634014164710621,0.000675366102003368,-0.101705091734073,0.00443271658669328,-0.000184533438888307,-0.143830265291663,-0.00700757893465268,0.000661914892040865,0.000362128672649343,-0.0087641676305675,0.00200601746242252,-0.000603722028608519,-7.77191369919037e-06,-0.0204979871035727,0.000127706324313347,-3.31058338158187e-06,8.86757291520552e-05,-0.00321138514081993,6.51543707610399e-06,-3.17495339649074e-05,9.13357009018796e-05,-0.000226283816957429,0.000597535927904352,-0.000742285625257451,0.00976288916058206,-0.2210303862672,-0.000494030476678156,0.000526515496235148,-3.31531053253384e-06,-0.000166473372927232,0.161342341542183,0.000315380797527844,3.6516922579579e-05,-0.000126591258951574,6.65112867057101e-05,0.000254404231741952,-0.000574201122369294,-2.68698158410572e-05,0.00949280548397017,-0.00498386331753973,-0.000179662145524155,0.00356666404301913,-0.407914729016426,-0.00598287973149684,-0.155100501475472,0.10978436570813,6.14662716107379e-16,1.8840526698211e-16,-0.0209374998379074,-1.52548656842419e-16,6.74421251724582e-17,-2.99011704626294e-05,-9.89143926308067e-16,1.2731739481913e-16,-7.55344335688534e-05,-0.633563674282401,-9.12082450467011e-15,6.18389343310869e-16,5.7856185577917e-17,7.19100989420524e-06,6.27727846458958e-05,0.000101752580389156,2.98732358974935e-07,-0.000398878920561369,-2.69869559600033e-16,-1.48654232309682e-16,0.0001019131053784,7.40912906125826e-06,8.89822382567716e-17,2.83621382314003e-05,-3.80496717656877e-16,-7.6804698928379e-05,3.80589960152001e-15,-5.72218892386701e-05,-0.483329923844795,2.38835378846276e-06,1.81466511746433e-05,3.83404965679898e-08,0.00411494703532962,9.31830952233386e-17,1.67315499663428e-16,-9.33843951822499e-06,-1.12227341805539e-06,-2.08637362074736e-16,-8.2741331726496e-17,0.000304627237422929,9.7279787393545e-16,4.88901903374904e-06,-2.93752544784661e-05,-1.47504589737426e-16,9.59192755305546e-17,-7.60126717334812e-18,2.8539726199447e-16,-2.85785343328306e-17,-5.29227667837378e-16,-2.0004846965232e-16,2.54613349081056e-05,-4.34244120881138e-16,-1.06425607063988e-16,-6.42985851699689e-17
"t6",0.109030465804253,-0.0320501023020041,0.187325172223209,-0.0055046727798842,0.0328922596475514,-0.00711088723233522,0.000761484573276051,-0.117056517042285,0.00511437925752469,-0.000218250699876896,-0.170939396562834,-0.0084343434537161,0.000798196399438975,0.000437464701773732,-0.010628022319612,0.00239808136771287,-0.000720997697260499,-9.20703220688794e-06,-0.0226090201815171,0.000322311493834287,-7.27129937839361e-06,0.000193391981081092,-0.00722882896671421,1.49924720972455e-05,-7.42350386797034e-05,0.000239279965701065,-0.000614597119061082,0.00186535545336029,-0.00235108149419001,0.0331959420258145,-0.812887508843406,-0.00289210921558983,0.0063387577640998,-0.000130176018266952,0.000934664813506627,-0.39568328624923,-0.000633016608439645,-6.29627997598139e-05,0.000174537065809638,-0.000105477734848296,-0.000347934231273653,0.000698907398569571,2.89931814725532e-05,-0.0093351425662944,0.00464983742875631,0.000139863942963047,-0.00221198295626887,0.205348423331927,0.0029216945259457,0.0698935905687218,-0.0492955668100572,-1.18248250256171e-16,-1.50857190251922e-16,0.00873718135600281,6.3428156555712e-17,8.81781160224149e-17,9.9346245473851e-06,3.41981003661092e-16,-5.71168317209494e-17,2.41182403485228e-05,0.171736982497867,2.36714075873843e-15,-1.35170786365787e-16,-1.21226059849875e-16,-1.20062287109164e-06,-9.16053146156761e-06,-1.32789433940511e-05,-3.80379890526751e-08,4.72464007960208e-05,1.11725818245125e-16,-1.15034158895091e-17,-5.0014298751133e-06,-3.08865058146135e-07,2.20483025863664e-17,-7.19446181821581e-07,8.42250651805223e-17,-2.9458897609492e-07,2.19918789567072e-17,-2.36051802131589e-06,0.00224247051702345,6.42974320143444e-08,8.80451968406158e-07,2.20060219520333e-09,0.000240703512285939,-9.63491641559999e-17,5.22971673734065e-17,-9.27318725778444e-07,-1.17191369613374e-07,1.22934679316119e-17,4.94539983298654e-17,3.7177864200673e-05,4.64953856149693e-17,6.42122930387373e-07,-3.9318131340822e-06,-1.03111594971427e-16,-2.02663775786554e-16,-1.85351839781054e-17,-7.0603581041358e-17,9.26517290020284e-17,-1.20062305877829e-16,4.0506286207852e-19,4.46224422356867e-06,-1.79745112395405e-16,-2.24655195730514e-17,1.45981217508876e-16
