accepted_species,estimate
t48,-0.34916171168373505
t66,-0.3528905916715264
t192,-0.3528905916715264
t193,-0.3528905916715264
t165,-0.3528905916715264
t166,-0.38344998410465075
t167,-0.38344998410465075
t87,-0.38344998410465075
t88,-0.38344998410465075
t92,-0.41948177378720275
t144,-0.41948177378720275
t145,-0.41948177378720275
t117,-0.4387601253622429
t182,-0.4563902625677138
t114,-0.41702789361245435
t118,-0.41702789361245435
t126,-0.41702789361245435
t127,-0.41702789361245435
t124,-0.41702789361245435
t53,-0.36774570107433185
t44,-0.32884036237526226
