"accepted_species","estimate"
"t104",0.43448396426391
"t110",0.461320622156223
"t218",0.464220838426766
"t145",0.453199426981981
"t124",0.494096325816711
"t168",0.465722739791138
"t185",0.463840463486319
"t194",0.50445867822726
"t149",0.402184040982894
"t102",0.933078793444257
"t95",0.782473871678473
"t137",0.832816872623069
"t153",0.835576595958478
"t162",0.847298321635587
"t136",0.89308559410876
"t84",0.852840804010839
"t126",0.857053406508706
"t81",0.682561099639202
"t43",0.603280815283638
"t222",0.218153580589742
"t116",0.368804374096981
"t177",0.368804374096981
"t178",0.368804374096981
