"accepted_species","trait_ARD"
"t14","1"
"t15","1"
"t11","0"
"t17",NA
"t18",NA
"t172",NA
"t177",NA
"t178",NA
"t157",NA
"t158",NA
"t156",NA
"t232",NA
"t233",NA
"t218",NA
"t123",NA
"t79",NA
"t64","0"
"t108",NA
"t181","1"
"t255",NA
"t256",NA
"t229",NA
"t237",NA
"t238",NA
"t204",NA
"t205",NA
"t170",NA
"t171",NA
"t182",NA
"t198","1"
"t199",NA
"t34",NA
"t7","1"
"t8","1"
"t49","1"
"t100","0"
"t101","0"
"t120","0"
"t203","1"
"t210","0"
"t216","1"
"t217","1"
"t109","0"
"t62","1"
"t63","1"
"t52","0"
"t37","1"
"t29","0"
"t35","1"
"t36","1"
"t23","0"
"t24","0"
"t12","1"
"t13","0"
"t5","0"
"t4","0"
"t51","0"
"t206","0"
"t207","0"
"t111","0"
"t46","0"
"t47","0"
"t40","0"
"t103","1"
"t128","0"
"t251","1"
"t252","1"
"t213","0"
"t146","1"
"t147","1"
"t150","1"
"t253","0"
"t254","0"
"t159","1"
"t162","0"
"t263","1"
"t264","1"
"t179","1"
"t180","1"
"t137","1"
"t154","1"
"t225","0"
"t226","1"
"t133","1"
"t167","0"
"t168","0"
"t164","0"
"t86","1"
"t87","1"
"t92","0"
"t93","0"
"t65","0"
"t99","1"
"t112","1"
"t151","0"
"t152","0"
"t116","0"
"t59","0"
"t60","0"
"t61","0"
"t127","0"
"t129","0"
"t132","0"
"t239","1"
"t240","0"
"t67","0"
"t83","1"
"t138","1"
"t149","1"
"t166","0"
"t183","1"
"t184","1"
"t53","0"
"t68","1"
"t69","1"
"t91","1"
"t139","1"
"t140","1"
"t143","1"
"t144","1"
"t73","0"
"t75","1"
"t76","1"
"t72","1"
"t41","0"
"t43","0"
"t44","0"
"t42","0"
"t33","1"
"t88","1"
"t89","0"
"t119","1"
"t125","1"
"t134","1"
"t135","1"
"t97","0"
"t186","0"
"t241","1"
"t242","1"
"t102","1"
"t126","1"
"t173","1"
"t174","1"
"t124","0"
"t259","1"
"t260","1"
"t209","1"
"t245","0"
"t246","0"
"t77","1"
"t78","0"
"t85","0"
"t95","0"
"t96","0"
"t130","0"
"t131","0"
"t106","1"
"t243","1"
"t244","1"
"t196","0"
"t249","1"
"t250","1"
"t148","1"
"t155","0"
"t192","0"
"t234","1"
"t257","1"
"t258","1"
"t145","0"
"t117","0"
"t118","1"
"t55","0"
"t94","1"
"t189","1"
"t190","0"
"t165","0"
"t136","0"
"t265","0"
"t266","0"
"t74","0"
"t70","1"
"t71","1"
"t57","1"
"t58","1"
"t84","1"
"t115","1"
"t214","1"
"t215","0"
"t235","1"
"t236","1"
"t161","0"
"t110","1"
"t107","1"
"t121","0"
"t122","0"
"t113","1"
"t114","1"
"t197","0"
"t261","1"
"t262","1"
"t191","1"
"t163","1"
"t98","1"
"t208","1"
"t227","1"
"t228","0"
"t90","0"
"t175","0"
"t176","0"
"t194","0"
"t195","0"
"t247","0"
"t248","0"
"t185","1"
"t219","1"
"t220","1"
"t221","1"
"t222","1"
"t223","1"
"t224","0"
"t104","1"
"t105","0"
"t80","1"
"t30","0"
"t31","0"
"t3","0"
"t6","0"
"t9","0"
"t10","1"
"t16","1"
"t25","1"
"t27","0"
"t28","0"
"t19","0"
"t20","1"
"t2","0"
"t21","0"
"t22","0"
"t26","0"
"t54","1"
"t81","0"
"t82","1"
"t45","1"
"t50","1"
"t211","0"
"t212","0"
"t141","0"
"t142","1"
"t187","1"
"t188","1"
"t169","0"
"t153","1"
"t200","1"
"t201","0"
"t202","1"
"t193","1"
"t48","0"
"t230","0"
"t231","1"
"t160","0"
"t66","0"
"t56","1"
"t38","0"
"t39","0"
"t32","1"
"t1","0"
