accepted_species,estimate
t5,-0.5650753
t6,-0.47779804
t286,0.03614963
t214,-0.26882222
t179,0.33871806
t228,-0.25750682
t91,-0.34983513
t45,0.0029525706
t148,-1.0163205
t88,-1.1610954
t126,0.29219472
t74,0.69047076
t143,0.8890303
t95,0.78252053
t67,0.5016384
t17,-0.8337734
t12,-0.7642997
t291,0.49496043
t171,-0.12847316
t165,-0.098465905
t315,-0.29734704
t172,0.33952364
t316,0.42337433
t309,1.0195442
t93,-0.014000674
t35,-0.09985116
t41,0.17012507
t243,0.78723437
t182,-0.08412407
t325,0.79418796
t221,-1.3546308
t154,-0.5344666
t70,-1.0337763
