"accepted_species","trait_OU_scaled"
"t59",0.250227055004371
"t95",-0.938259495658353
"t96",-1.21968424115869
"t52",-2.09695729055027
"t56",0.614208275100973
"t43",1.65747973165708
"t44",1.24537146047082
"t99",-0.328309023680372
"t100",NA
"t63",-2.20885576832763
"t6",1.18002295035457
"t65",-0.783229014013925
"t66",-0.980025400499246
"t64",-0.751240244281062
"t16",-0.529478914713978
"t15",-0.0876384491891982
"t3",0.577512939734013
"t4",-0.73592009245256
"t1",0.148437949047885
"t93",-0.161227325222988
"t94",-0.708989918008929
"t60",-0.179711795250642
"t17",-0.247078163038684
"t87",1.3973822523736
"t88",1.10428507454245
"t54",-0.744263727906907
"t85",1.30514878389691
"t86",0.236030386789211
"t84",0.472723722540685
"t30",0.586591800674948
"t31",-0.608728268722929
"t5",0.77903815939377
"t82",-2.06603982807658
"t83",-2.85150918375012
"t47",-0.788937156937078
"t61",0.63122926023557
"t62",-0.297328558171606
"t50",NA
"t26",NA
"t23",-0.570040171524563
"t24",NA
"t36",-0.659682941281958
"t21",-0.408406845812053
"t13",NA
"t72",0.562355841294386
"t73",0.0524009612273034
"t32",-0.249291138606447
"t35",0.12936510483022
"t28",-0.322464413134482
"t29",-0.0492381823968381
"t97",2.02686464104657
"t98",2.40609690637283
"t67",NA
"t68",0.416189681115842
"t51",0.0575246050257162
"t81",NA
"t48",-0.543608958402295
"t49",0.0912730731174999
"t9",0.358503753343746
"t74",1.62482894614774
"t75",1.14073396033232
"t79",0.511025316868866
"t80",1.10748109916969
"t45",-2.00740980503468
"t20",-0.664441043883101
"t91",0.257135224912034
"t92",-0.307182404425654
"t76",-0.380013226602031
"t14",-0.64362560977808
"t70",-0.702001619103731
"t71",0.565939128220248
"t77",-1.47451779102558
"t78",-1.27262421943835
"t37",-0.718120996289952
"t40",0.757926968758103
"t11",-1.02950794334096
"t7",1.90921571419893
"t8",-1.03437480713639
"t12",NA
"t33",-1.16291145529861
"t34",0.215218852112923
"t57",0.222761700640171
"t69",1.52122801380887
"t10",-1.32983565623203
"t27",-0.230652110316341
"t41",NA
"t42",0.887587877094979
"t38",-0.121435471340383
"t39",1.13893869949447
"t25",-0.00300714489364277
"t18",-0.279538193005834
"t19",-0.702229658899653
"t53",0.662085163163719
"t89",1.14642213771073
"t90",NA
"t55",0.373965071892788
"t46",1.18688326602299
"t58",-0.283474302385003
"t22",0.87515164830412
"t2",0.942635946271846
