accepted_species,estimate
t69,0.4770134
t70,0.4770134
t217,0.3825976
t230,0.19923463
t107,0.93182856
t248,0.73222154
t249,0.73222154
t62,0.015130202
t64,-0.055113602
t212,0.4683397
t317,0.68216944
t89,0.1965068
t223,1.2980069
t57,0.17524248
t91,0.14789395
t82,0.16370942
t136,0.57945323
t207,0.6602623
t315,0.21979983
t303,-0.0340791
t124,0.26602566
t277,-1.422482
t258,-0.52164507
t259,-0.52164507
t233,0.49907443
t265,-0.82628775
t153,-0.04742157
t175,0.53274846
t296,1.8879447
t161,0.15578786
t159,-0.22606187
t260,-0.36971956
