,0,1,2,3,4,5,6,7,8,9,10,11,12,13
t1,-1.4944276,4.329707,-0.093500406,-0.07364685,6.5686603,0.3309208,-0.11381215,6.4131236,6.4358616,5.0145717,-1.7867175,-0.28647107,-0.014114808,0.74925923
t2,-2.4292343,-0.5377052,0.050776325,0.67204684,9.96666,-0.7440231,0.6168158,5.1081133,13.079128,9.333864,-3.0280051,-0.2176789,1.1706017,-0.28895926
t3,-1.7634228,8.224166,-0.1481162,-0.048668046,5.625741,3.8519788,-0.39240924,3.5711367,8.33592,3.2019277,-1.0248363,-0.50038284,-0.2817961,8.513132
t4,0.56492054,8.245955,-0.10276315,3.156302,4.6135592,5.1960974,-0.12530446,0.02246087,-0.18765555,-0.08735357,-0.10981889,-0.18999662,1.8426211,1.348989
t5,-1.8022383,14.038936,-0.1758113,1.4951328,9.753269,5.3378344,-0.3101426,3.3410532,5.4971704,3.9045494,-1.1542308,-0.41895187,0.39684492,3.4336524
t6,-1.5837821,7.9351997,-0.1510105,-0.050485514,4.8257027,4.5228148,-0.44001448,3.0970762,8.639567,2.5595653,-0.88192314,-0.5170831,-0.3394115,10.35582
t7,-1.7795266,15.962142,-0.18673879,2.225605,10.829047,6.211442,-0.31007427,3.2105947,4.889023,3.8200428,-1.153568,-0.44031456,0.9528318,3.3687873
t8,-2.0764499,-0.39142105,3.916669,1.5421649,5.4186797,-1.3091536,-0.037833743,1.7206981,10.033227,11.09916,-2.2914922,-0.15164475,7.867688,-0.15676157
t9,-2.176553,-1.8612452,0.40424827,4.5988917,11.026633,-0.7964159,3.5273175,2.921878,8.899452,11.602181,-2.9853883,-0.2086313,0.37349448,-0.3009829
t10,-1.878673,-0.5223049,4.73804,2.371082,4.5804186,-1.394061,0.037078794,0.7294745,8.867576,11.128087,-2.153916,-0.13068607,8.894343,-0.12678923
t11,-0.6548679,12.805699,-0.14120911,3.2743871,8.219865,6.692706,-0.20266527,0.5227866,0.9581991,0.8031179,-0.4854134,-0.3072812,1.7899275,2.4660306
t12,8.461344,0.20305352,-0.0785362,0.107502714,-0.329906,2.6312897,-0.004538804,5.7395334,-0.34147075,-0.051456932,-0.5599245,-0.08562128,0.22637103,2.0829291
t13,-0.0015113903,10.70938,-0.13197564,3.4623275,6.212919,6.90123,-0.16247769,0.026431205,-0.14614433,-0.0850322,-0.3016133,-0.22865017,2.9809213,1.899842
t14,-0.61719435,4.6359396,-0.12580378,-0.01638817,1.6464787,5.810892,-0.5144768,0.6985021,7.2291985,-0.022195606,-0.49002653,-0.43622828,-0.39000088,14.46749
t15,-1.2432823,15.06732,-0.1613887,2.9816265,9.676763,6.781556,-0.2619157,1.5107417,2.897867,2.2122037,-0.7405082,-0.37751338,1.185403,3.1598492
t16,-1.3500295,-1.6535083,2.531101,5.0020967,7.487441,-0.8578176,4.86457,0.72712874,6.2505975,9.73152,-2.056125,-0.1500997,2.4024699,-0.22818822
t17,-0.31386772,-0.90332544,5.2395287,6.168971,1.3738515,-1.1874377,3.3198838,0.15434578,1.7918879,8.590004,-1.2955846,-0.09569078,7.6059055,0.9333797
t18,-0.4265107,-0.8690168,4.8975763,5.7405286,1.6948333,-1.1352329,3.333777,0.1299952,2.0849073,8.348925,-1.3302077,-0.09998337,7.2601204,0.50809944
t19,-0.13129711,10.884363,-0.13190372,3.5159507,6.291387,6.757617,-0.13444103,0.042555165,-0.12896354,-0.10112002,-0.28454858,-0.22268179,2.9862158,1.9494492
t20,-0.92968875,14.372701,-0.16744879,3.484617,9.386505,7.221962,-0.17940058,0.88584894,1.557724,1.1315508,-0.6126847,-0.35288966,1.7367327,2.8018064
t21,-1.7875503,-2.874199,-0.00067248585,8.441256,11.915812,-0.77117485,6.037186,0.67008424,4.369615,13.628263,-2.8219092,-0.22032559,-0.039971,-0.24233727
t22,-0.649311,-3.099107,0.5808972,10.732596,9.259768,-0.70130795,8.460392,0.11523708,0.2014834,13.279536,-2.108863,-0.24981613,-0.0037403433,-0.00395018
t23,-0.43631744,-3.1410797,9.254311,9.989344,7.235403,-1.3656167,13.165606,0.14462887,9.583649,9.334536,-2.4597752,-0.10600708,4.50858,-0.29720795
t24,-0.23019288,-3.130815,9.3936615,10.8129635,6.636826,-1.3932775,13.575765,0.15163942,8.345394,9.547606,-2.270582,-0.121392205,4.5349956,-0.22666417
t25,0.2982973,10.789472,-0.12402607,3.426485,5.6319203,6.5806065,-0.15423894,0.025977392,-0.19683525,-0.08614604,-0.23714827,-0.22800617,2.6652937,1.8266892
t26,-0.82500494,14.124616,-0.16366644,3.4555743,9.071583,7.250348,-0.17883432,0.8243365,1.149403,0.9204792,-0.58820397,-0.3465917,1.9229494,2.6413274
t27,-1.0386127,14.783651,-0.17172384,3.4211855,9.718818,7.3230815,-0.18946956,1.200495,1.902261,1.444753,-0.68585664,-0.3728325,1.5823188,2.9577024
t28,-0.22991496,-3.2866745,9.441162,10.784644,6.9741354,-1.392173,13.898642,0.15833484,8.821023,9.429211,-2.404035,-0.11142397,4.4302483,-0.25385943
t29,-1.4112226,-3.2213159,-0.00818194,9.958232,11.924413,-0.71552736,7.051862,0.01118749,2.4496467,14.321657,-2.695156,-0.25705904,-0.08700714,-0.1540579
t30,-0.098592184,11.897289,-0.14207867,3.6351354,6.6610327,7.190592,-0.13578343,0.032630775,-0.14638014,-0.087238096,-0.29807043,-0.26765072,2.857219,1.9341052
t31,-0.7519064,-3.0647392,8.588971,8.827798,7.8715177,-1.3488318,11.927505,0.103169255,10.818728,9.321842,-2.5990903,-0.10842663,4.524071,-0.3526217
t32,-0.24199148,-3.1273472,9.465962,10.868024,6.6601143,-1.3886416,13.595236,0.161996,8.450751,9.56959,-2.2567225,-0.12645568,4.39516,-0.22406806
t33,-0.0362425,2.5401545,-0.12041145,-0.0063802116,-0.056651723,6.595473,-0.5762813,0.053523943,6.762992,-0.18384022,-0.43223444,-0.39344528,-0.3797964,17.50403
t34,-0.41346487,-2.0088887,3.4481032,7.180238,5.43338,-0.8293657,7.425163,0.08791811,2.564008,9.299098,-1.4387435,-0.17778108,2.4421148,-0.05110282
t35,0.113748,-1.8803312,3.5293534,8.238505,4.524245,-0.8410233,7.926753,0.100654185,0.7479353,9.802933,-1.318702,-0.20265998,2.3953621,0.7641035
t36,-1.5136849,-3.2032917,-0.008073803,9.71194,12.212107,-0.7236153,6.9764166,0.15656942,2.8829405,14.35763,-2.7810645,-0.2552093,-0.08742012,-0.17629689
t37,-0.23764977,-3.2252274,9.657463,11.029654,6.808489,-1.4279191,13.8911295,0.16536582,8.711088,9.66297,-2.3252685,-0.1236946,4.5471168,-0.2407655
t38,-0.095698945,10.931695,-0.13157625,3.6433537,6.2881093,6.8239284,-0.15142795,0.030996175,-0.117341,-0.0890361,-0.22733274,-0.20985986,2.7988722,1.8867941
t39,-0.057188787,2.5880165,-0.117424786,-0.0042800023,-0.04169632,6.618298,-0.59368384,0.015512664,6.742668,-0.18362004,-0.45246157,-0.38233772,-0.3623241,17.548458
t40,-0.17130879,2.9776363,-0.12438802,-0.0021153605,0.15407585,6.681059,-0.587332,0.0028009124,7.1750793,-0.15872607,-0.47251418,-0.4204237,-0.4010974,17.723812
t41,-1.4508576,-3.293067,-0.011496365,10.182674,12.249756,-0.7168052,7.134046,0.00498074,2.3125474,14.665279,-2.76019,-0.2640658,-0.097705774,-0.15315902
t42,-0.062479872,2.6407397,-0.12121831,-0.0064045843,-0.056872267,6.8224897,-0.59487176,0.0060425675,6.8707986,-0.19282827,-0.45366284,-0.39975587,-0.3773743,17.874065
t43,-0.74597645,-3.349937,0.055436436,11.377491,10.304301,-0.69632447,8.616516,0.1098365,-0.003775448,14.349723,-2.3256278,-0.2644255,-0.049967304,-0.005319145
t44,-0.78706396,-3.3424351,-0.00017180173,11.373059,10.431399,-0.6863787,8.499728,0.11371206,0.07815425,14.4064865,-2.334637,-0.2682366,-0.060803317,-0.008946457
t45,-0.7836295,-3.3345494,-0.0010352033,11.408164,10.337493,-0.6882685,8.430594,0.12288897,0.060635205,14.36476,-2.2970927,-0.2723854,-0.05544778,-0.007144228
t46,-0.32931113,3.5117896,-0.13150012,-0.007613232,0.5604904,6.8380904,-0.5997463,0.099261306,7.574334,-0.13695101,-0.49988094,-0.45386964,-0.42165062,17.838297
t47,-0.4961098,4.074046,-0.13593146,-0.0073492844,0.9315135,6.796123,-0.6176384,0.22659124,8.058285,-0.102014326,-0.53411967,-0.48624605,-0.44833174,17.919987
t48,-0.11248462,12.02881,-0.1451236,3.624454,6.738374,7.230305,-0.13571429,0.026357912,-0.14715901,-0.07821186,-0.32359803,-0.2782344,2.828396,1.950885
