accepted_species,estimate
t104,-2.1326194
t105,-0.7193722
t204,-0.34231585
t354,-0.46453437
t355,-0.31575805
t345,-0.003131425
t296,-0.5229794
t297,-0.45016897
t251,-1.2042744
t252,-1.6977445
t221,-1.5268064
t384,-0.1581938
t385,-0.19501483
t420,-0.14535466
t421,-0.17575309
t323,-0.18179968
t264,0.13932782
t244,-1.3426371
t289,-0.35057804
t290,0.1462826
t286,-1.271899
t307,-0.5507864
t308,0.1462826
t435,0.13015175
t436,0.33496258
t343,0.15705653
t279,0.10146187
t299,-0.4142102
t340,0.22167017
t366,0.10897214
t359,0.24231413
t298,-0.9656392
t100,-1.0853982
t106,-0.97055626
t242,-1.0066997
t437,-0.60354465
t438,-0.6002261
t319,-0.6751403
t320,-0.63594365
t226,-1.298349
t71,-0.9770285
t91,-1.9591392
t92,-0.78843874
t87,-1.0853982
