"accepted_species","trait_ARD"
"t84","0"
"t85","0"
"t22","0"
"t23","0"
"t21","0"
"t16","1"
"t90","0"
"t91","0"
"t13","1"
"t33","0"
"t28","1"
"t58","0"
"t59","1"
"t50","1"
"t15","0"
"t2","0"
"t24","0"
"t25","1"
"t12","1"
"t8","0"
"t31","0"
"t32","1"
"t35","0"
"t36","1"
"t14","1"
"t75","1"
"t76","1"
"t40","0"
"t41","0"
"t46","0"
"t47","0"
"t26","1"
"t18","0"
"t7","1"
"t38","1"
"t39","0"
"t53","0"
"t54","0"
"t82","1"
"t83","1"
"t62","1"
"t94","0"
"t95","0"
"t65","0"
"t92","0"
"t93","0"
"t45","0"
"t77","1"
"t78","1"
"t73","0"
"t74","0"
"t60","0"
"t61","0"
"t56","0"
"t68","0"
"t51","1"
"t52","1"
"t42","1"
"t43","0"
"t20","1"
"t30","1"
"t96","1"
"t88","1"
"t99","1"
"t100","1"
"t3","1"
"t97","1"
"t98","1"
"t89","1"
"t80","1"
"t81","1"
"t48","1"
"t49","1"
"t66","0"
"t67","0"
"t63","1"
"t64","1"
"t9","1"
"t5","0"
"t6","0"
"t57","0"
"t17","0"
"t29","0"
"t69","1"
"t70","0"
"t34","1"
"t37","0"
"t44","1"
"t86","1"
"t87","1"
"t11","0"
"t79","1"
"t10","1"
"t71","1"
"t72","1"
"t55","1"
"t19","1"
"t27","0"
"t4","1"
"t1","0"
