accepted_species,estimate
t129,2.1904216
t83,1.4621
t24,0.4750713
t56,-0.4530441
t182,0.32310194
t294,-0.2603622
t155,0.22595859
t212,0.4311056
t283,0.99290895
t69,0.14084932
t308,-0.30794793
t225,-1.536691
t341,-0.7151758
t316,-1.5673037
t127,-0.10604879
t260,0.7225557
t42,0.14052515
t286,-0.20959406
t287,-0.20959406
t219,-0.7617435
t269,-0.7845939
t320,-0.24448426
t321,-0.24448426
t232,-1.4187285
t207,1.0834036
t221,0.3705493
t226,-0.020221125
t34,0.39104676
t332,0.4981591
t146,1.2148252
t37,0.7565965
t7,0.6832473
t6,0.42616192
t3,0.030225374
