"accepted_species","trait_ARD"
"t15","1"
"t18","1"
"t19","1"
"t20","1"
"t14","1"
"t28","1"
"t29","0"
"t26","1"
"t25","1"
"t43","1"
"t58","0"
"t59","1"
"t249","1"
"t294","0"
"t400","0"
"t401","1"
"t224","0"
"t210","0"
"t123","1"
"t33","0"
"t27","0"
"t30","1"
"t31","1"
"t32","1"
"t62","0"
"t63","1"
"t51","1"
"t49","1"
"t44","1"
"t46","0"
"t128","0"
"t140","1"
"t141","0"
"t112","0"
"t52","0"
"t50","0"
"t53","0"
"t71","0"
"t72","0"
"t34","0"
"t37","1"
"t38","1"
"t39","0"
"t40","1"
"t55","1"
"t56","1"
"t57","0"
"t67","1"
"t68","1"
"t35","1"
"t16","1"
"t17","1"
"t21","1"
"t36","0"
"t42","1"
"t77","1"
"t78","1"
"t118","0"
"t139","0"
"t230","1"
"t231","1"
"t159","0"
"t195","0"
"t196","0"
"t232","1"
"t269","1"
"t396","0"
"t397","0"
"t339","1"
"t326","0"
"t456","1"
"t457","1"
"t337","0"
"t392","0"
"t393","1"
"t464","1"
"t465","1"
"t446","1"
"t331","0"
"t167","1"
"t164","0"
"t165","0"
"t85","0"
"t73","0"
"t45","1"
"t61","0"
"t79","0"
"t82","1"
"t83","0"
"t84","1"
"t119","1"
"t120","1"
"t145","0"
"t170","0"
"t171","1"
"t126","0"
"t122","0"
"t97","1"
"t131","1"
"t132","1"
"t105","1"
"t113","1"
"t114","1"
"t100","1"
"t86","1"
"t101","0"
"t102","0"
"t90","0"
"t75","0"
"t76","1"
"t80","1"
"t81","0"
"t64","0"
"t91","0"
"t93","0"
"t129","0"
"t130","1"
"t127","0"
"t223","0"
"t252","0"
"t253","1"
"t245","1"
"t246","0"
"t135","0"
"t134","1"
"t136","0"
"t147","0"
"t148","1"
"t143","0"
"t133","0"
"t160","0"
"t161","1"
"t289","0"
"t375","0"
"t454","1"
"t455","1"
"t363","1"
"t340","1"
"t332","1"
"t185","1"
"t174","1"
"t115","0"
"t116","0"
"t155","1"
"t278","1"
"t283","1"
"t284","1"
"t272","0"
"t302","1"
"t303","0"
"t290","1"
"t264","1"
"t267","1"
"t268","1"
"t241","0"
"t242","1"
"t225","0"
"t204","0"
"t172","1"
"t215","0"
"t216","0"
"t176","0"
"t295","1"
"t378","1"
"t438","0"
"t439","0"
"t394","1"
"t273","0"
"t251","1"
"t142","1"
"t157","1"
"t254","0"
"t255","0"
"t226","0"
"t199","0"
"t200","0"
"t205","0"
"t261","0"
"t426","1"
"t462","1"
"t463","1"
"t385","0"
"t386","0"
"t285","0"
"t238","0"
"t203","0"
"t201","1"
"t153","0"
"t150","1"
"t310","0"
"t315","0"
"t316","0"
"t364","1"
"t365","1"
"t346","0"
"t347","0"
"t410","0"
"t411","0"
"t395","1"
"t412","1"
"t436","0"
"t437","0"
"t344","0"
"t345","0"
"t444","1"
"t445","1"
"t415","1"
"t336","1"
"t367","1"
"t368","1"
"t322","0"
"t323","0"
"t304","0"
"t182","1"
"t183","1"
"t207","0"
"t387","0"
"t388","0"
"t262","1"
"t263","1"
"t175","1"
"t146","1"
"t144","1"
"t121","1"
"t270","0"
"t413","0"
"t430","0"
"t431","0"
"t419","0"
"t420","1"
"t279","0"
"t179","1"
"t158","0"
"t149","1"
"t189","0"
"t190","0"
"t180","1"
"t156","0"
"t137","0"
"t138","0"
"t240","0"
"t280","0"
"t440","0"
"t441","0"
"t319","0"
"t320","0"
"t327","0"
"t328","0"
"t282","0"
"t202","1"
"t214","1"
"t247","1"
"t248","1"
"t233","0"
"t234","1"
"t221","0"
"t209","1"
"t191","0"
"t192","1"
"t173","0"
"t168","1"
"t166","0"
"t181","0"
"t299","1"
"t300","1"
"t381","0"
"t382","0"
"t296","1"
"t297","0"
"t274","1"
"t256","1"
"t178","1"
"t312","1"
"t313","1"
"t275","1"
"t276","0"
"t277","0"
"t348","0"
"t349","0"
"t371","1"
"t372","0"
"t422","0"
"t423","0"
"t416","1"
"t417","0"
"t460","1"
"t461","1"
"t449","1"
"t402","1"
"t358","1"
"t317","0"
"t318","1"
"t217","0"
"t281","0"
"t287","0"
"t288","0"
"t213","1"
"t218","1"
"t219","0"
"t193","1"
"t151","0"
"t152","0"
"t162","0"
"t163","0"
"t265","0"
"t266",NA
"t184","1"
"t198","0"
"t222","0"
"t239","0"
"t351",NA
"t352",NA
"t330","0"
"t376",NA
"t384","0"
"t408","0"
"t409",NA
"t211","1"
"t208","0"
"t259",NA
"t260","1"
"t293","1"
"t321","1"
"t403","1"
"t404",NA
"t305",NA
"t236","1"
"t237",NA
"t212","1"
"t333","0"
"t450","0"
"t451","1"
"t434","0"
"t435",NA
"t421","0"
"t418","0"
"t389",NA
"t350","1"
"t341","0"
"t428","1"
"t429",NA
"t370","0"
"t355","1"
"t257","1"
"t424","0"
"t425",NA
"t407",NA
"t301","1"
"t329",NA
"t442","1"
"t458",NA
"t459","1"
"t466",NA
"t467","1"
"t447","1"
"t448","1"
"t377",NA
"t334","0"
"t258",NA
"t298","1"
"t324",NA
"t325","0"
"t311","1"
"t291","0"
"t292",NA
"t452","1"
"t453",NA
"t443","1"
"t314","0"
"t154","0"
"t169",NA
"t206",NA
"t235",NA
"t359","0"
"t360",NA
"t357","1"
"t398","0"
"t399",NA
"t306",NA
"t307","0"
"t227","0"
"t220",NA
"t338","1"
"t342",NA
"t343",NA
"t390","0"
"t391",NA
"t286","1"
"t335","1"
"t356","1"
"t405","0"
"t406","1"
"t366",NA
"t427","1"
"t432",NA
"t433",NA
"t414",NA
"t383",NA
"t373","0"
"t374","0"
"t369",NA
"t353","0"
"t354","0"
"t271","1"
"t229",NA
"t250","1"
"t361","1"
"t362",NA
"t379",NA
"t380","1"
"t228","1"
"t188","0"
"t194","1"
"t197",NA
"t243",NA
"t244",NA
"t186","0"
"t187","1"
"t177",NA
"t308",NA
"t309","0"
"t95","1"
"t96","1"
"t94","1"
"t98","0"
"t99","0"
"t117","0"
"t124","0"
"t125","1"
"t89","0"
"t87","1"
"t110","1"
"t111","1"
"t92","0"
"t103","1"
"t104","0"
"t88","0"
"t108","1"
"t109","1"
"t106","0"
"t107","0"
"t74","1"
"t60","0"
"t48","0"
"t54","1"
"t65","0"
"t66","0"
"t69","1"
"t70","1"
"t47","0"
"t41","1"
"t22","1"
"t23","1"
"t24","1"
"t6","1"
"t7","0"
"t8","0"
"t9","0"
"t10","0"
"t11","0"
"t12","0"
"t13","0"
"t5","0"
"t4","1"
"t2","0"
"t3","0"
"t1","0"
