"accepted_species","trait_BM_trend_scaled"
"t59",1
"t51",1
"t52",1
"t53",1
"t33",1
"t30",1
"t69",NA
"t95",1
"t96",1
"t47",0
"t48",NA
"t31",0
"t32",0
"t12",NA
"t87",0
"t93",0
"t94",0
"t40",0
"t41",0
"t89",1
"t90",1
"t27",1
"t28",0
"t13",0
"t78",0
"t83",0
"t84",0
"t43",0
"t18",0
"t79",0
"t80",0
"t97",0
"t98",0
"t88",0
"t11",0
"t10",1
"t26",1
"t65",1
"t66",1
"t81",NA
"t82",1
"t74",1
"t54",1
"t45",1
"t50",1
"t60",1
"t61",1
"t29",1
"t2",1
"t1",1
"t22",0
"t63",0
"t64",0
"t42",1
"t75",1
"t36",1
"t37",1
"t34",1
"t35",1
"t19",1
"t46",1
"t72",1
"t73",1
"t55",NA
"t56",1
"t57",1
"t67",1
"t68",1
"t39",NA
"t44",0
"t6",0
"t62",NA
"t58",1
"t14",0
"t15",1
"t25",1
"t20",1
"t21",1
"t91",0
"t92",0
"t86",0
"t24",0
"t9",0
"t5",0
"t16",0
"t17",0
"t3",NA
"t4",0
"t8",1
"t38",0
"t23",0
"t7",NA
"t99",1
"t100",1
"t85",1
"t49",NA
"t70",1
"t71",1
"t76",1
"t77",1
