"accepted_species","traits"
"t292",1
"t317",0
"t323",1
"t331",0
"t335",0
"t338",0
"t339",NA
"t345",1
"t347",1
"t354",1
"t359",0
"t362",1
"t365",0
"t375",0
"t377",0
"t378",0
"t379",NA
"t386",0
"t387",0
"t388",1
"t389",1
"t390",1
"t391",1
"t392",1
"t400",0
"t402",0
"t403",0
"t404",1
"t406",1
"t410",0
"t411",NA
"t413",0
"t414",1
"t415",0
"t416",NA
"t418",0
"t419",1
"t420",0
"t421",0
"t422",0
"t423",0
"t425",1
"t426",1
"t430",0
"t432",1
"t433",1
"t434",0
"t435",0
"t436",0
"t437",0
"t439",1
"t440",0
"t441",0
"t443",0
"t444",0
"t445",NA
"t446",1
"t448",0
"t449",0
"t450",1
"t451",0
"t452",0
"t453",1
"t454",1
"t455",1
"t456",1
"t457",1
"t458",NA
"t459",0
"t460",0
"t461",0
"t462",NA
"t463",1
"t464",NA
"t466",0
"t467",0
"t468",0
"t469",0
"t470",0
"t471",1
"t472",0
"t473",0
"t474",1
"t475",0
"t476",0
"t477",0
"t478",NA
"t479",0
"t480",0
"t481",0
"t482",0
"t483",0
"t484",0
"t485",0
"t486",0
"t487",0
"t488",0
"t489",NA
"t490",1
"t491",1
