"accepted_species","trait_ARD"
"t6","0"
"t7","0"
"t8","0"
"t5","0"
"t19","1"
"t22","0"
"t23","0"
"t31","0"
"t136","0"
"t137","0"
"t119","1"
"t120","0"
"t118","0"
"t100","1"
"t101","1"
"t51","1"
"t52","0"
"t38","0"
"t32","1"
"t25","1"
"t33","0"
"t34","0"
"t41","1"
"t50","0"
"t72","1"
"t80","1"
"t130","1"
"t206","1"
"t207","1"
"t233","0"
"t234","1"
"t235","1"
"t358","1"
"t359","0"
"t452","1"
"t472","1"
"t473","1"
"t436","1"
"t425","0"
"t426","0"
"t220","1"
"t157","0"
"t268","1"
"t348","1"
"t380","1"
"t468","1"
"t469","1"
"t415","1"
"t301","1"
"t306","0"
"t464","0"
"t465","0"
"t323","0"
"t292","1"
"t293","0"
"t295","0"
"t431","0"
"t432","1"
"t379","1"
"t332","1"
"t299","0"
"t296","0"
"t241","0"
"t219","1"
"t247","1"
"t285","0"
"t335","1"
"t336","1"
"t327","0"
"t365","1"
"t366","1"
"t367","1"
"t368","1"
"t300","1"
"t303","0"
"t374","0"
"t437","0"
"t470","1"
"t471","1"
"t401","1"
"t402","0"
"t393","0"
"t394","0"
"t337","0"
"t350","0"
"t351","1"
"t363","0"
"t364","1"
"t354","1"
"t355","1"
"t258","0"
"t259","0"
"t423","0"
"t424","0"
"t399","1"
"t400","0"
"t326","0"
"t298","0"
"t339","1"
"t340","0"
"t252","1"
"t98","1"
"t39","1"
"t36","0"
"t37","1"
"t84","0"
"t85","1"
"t48","0"
"t54","0"
"t78","1"
"t151","0"
"t152","1"
"t135","0"
"t76","1"
"t149","1"
"t150","1"
"t167","0"
"t168","1"
"t105","1"
"t147","1"
"t148","0"
"t49","1"
"t47","1"
"t43","1"
"t26","0"
"t21","1"
"t12","0"
"t13","1"
"t14","0"
"t11","0"
"t4","0"
"t3","1"
"t1","0"
"t2","1"
"t10","0"
"t18","0"
"t160","0"
"t161","0"
"t171","0"
"t181","1"
"t182","0"
"t159","0"
"t190","1"
"t198","0"
"t226","0"
"t227","0"
"t225","0"
"t173","0"
"t156","1"
"t187","0"
"t188","0"
"t141","1"
"t142","0"
"t164","1"
"t165","1"
"t111","1"
"t112","0"
"t91","0"
"t28","0"
"t40","0"
"t44","1"
"t45","1"
"t67","0"
"t131","1"
"t217","1"
"t218","1"
"t79","1"
"t68","1"
"t126","0"
"t127","0"
"t158","0"
"t191","1"
"t216","0"
"t356","1"
"t357","0"
"t266","0"
"t319","1"
"t320","1"
"t313","1"
"t314","1"
"t386","0"
"t387","0"
"t297","1"
"t249","0"
"t230","0"
"t273","0"
"t312","1"
"t315","1"
"t466","1"
"t467","1"
"t428","0"
"t429","0"
"t278","1"
"t272","0"
"t223","0"
"t224","0"
"t210","0"
"t251","0"
"t256","1"
"t257","1"
"t304","1"
"t305","1"
"t271","1"
"t254","1"
"t330","0"
"t405","0"
"t442","0"
"t443","0"
"t382","0"
"t383","0"
"t378","0"
"t377","0"
"t228","0"
"t229","0"
"t197","0"
"t255","1"
"t261","1"
"t262","1"
"t139","1"
"t174","1"
"t175","1"
"t153","1"
"t154","1"
"t114","1"
"t205","0"
"t360","1"
"t361","1"
"t204","0"
"t104","1"
"t99","0"
"t65","0"
"t62","1"
"t89","0"
"t90","0"
"t106","0"
"t138","0"
"t169","0"
"t170","0"
"t93","0"
"t94","1"
"t42","0"
"t70","1"
"t83","0"
"t113","0"
"t123","1"
"t124","1"
"t87","0"
"t61","0"
"t58","1"
"t102","1"
"t103","0"
"t64","1"
"t46","0"
"t29","1"
"t30","1"
"t143","1"
"t144","1"
"t193","0"
"t372","0"
"t373","1"
"t371","1"
"t329","0"
"t280","1"
"t242","1"
"t274","1"
"t275","0"
"t231","1"
"t232","1"
"t328","0"
"t384","1"
"t385","1"
"t362","0"
"t322","0"
"t421","0"
"t422","0"
"t455","0"
"t456","0"
"t441","1"
"t338","1"
"t389","0"
"t390","0"
"t375","0"
"t376","0"
"t369","1"
"t370","1"
"t345","1"
"t286","1"
"t287","1"
"t265","0"
"t308","1"
"t395","0"
"t396","0"
"t417","0"
"t418","0"
"t430","0"
"t457","0"
"t462","0"
"t463","0"
"t438","0"
"t388","1"
"t460","0"
"t461","0"
"t346","0"
"t347","0"
"t221","0"
"t281","0"
"t282","0"
"t267","0"
"t145","1"
"t146","0"
"t155","0"
"t222","0"
"t302","0"
"t321","1"
"t397","0"
"t433","0"
"t434","0"
"t412","0"
"t446","0"
"t447","0"
"t349","0"
"t317","0"
"t318","0"
"t309","1"
"t407","0"
"t408","0"
"t344","1"
"t419","1"
"t420","1"
"t411","1"
"t406","1"
"t260","1"
"t413","0"
"t414","0"
"t403","0"
"t404","0"
"t398","0"
"t409","0"
"t410","0"
"t324","1"
"t325","1"
"t290","0"
"t291","0"
"t333","1"
"t334","0"
"t416","1"
"t453","1"
"t454","1"
"t444","1"
"t450","1"
"t451","1"
"t195","0"
"t202","1"
"t203","1"
"t196","1"
"t189","1"
"t176","1"
"t276","1"
"t277","1"
"t253","1"
"t307","0"
"t341","0"
"t342","1"
"t316","1"
"t310","1"
"t311","1"
"t263","0"
"t264","1"
"t237","1"
"t269","0"
"t270","1"
