accepted_species,estimate
t183,1.0568463
t226,0.83955616
t62,0.8310397
t245,0.9494056
t121,0.9160009
t239,0.8566254
t169,0.061093375
t174,0.061093375
t307,0.54926497
t274,0.6034654
t187,0.4603767
t296,0.5965709
t158,0.62704295
t289,0.3076764
t323,0.35728508
t83,0.57974106
t185,0.023117818
t79,0.49670786
t99,0.103406146
t116,0.9721821
t134,0.9329721
t39,1.1619314
t162,-0.5529604
t287,-0.6603879
t235,-0.6994827
t204,-0.5097009
t149,-0.3192216
t181,-0.26444665
t128,-0.79288596
t60,-1.2273484
t279,-2.735724
t215,-2.745007
