,0,1,2,3,4,5,6,7,8,9,10
t1,12.587513,6.0138383,7.3684063,-2.5550973,8.990639,4.1382036,3.9454134,4.8992777,5.8952723,2.336797,3.8273215
t2,14.25818,8.330789,3.3350565,0.5317947,8.803834,6.1726966,6.556255,2.7300808,4.1960697,3.8879838,1.7428396
t3,12.519174,5.863678,7.5826635,-2.7051618,9.022326,3.94844,3.629539,5.2648473,5.9901533,2.3573835,3.9990623
t4,0.8295069,-2.7678916,5.5994167,0.22310014,5.6663632,4.8417063,8.247166,8.433809,1.410676,8.299769,4.33537
t5,0.8380531,-2.9038465,5.935357,0.077638686,5.3911076,5.2963715,7.6582923,8.770373,0.7065818,8.353872,4.328603
t6,11.135781,3.7269351,10.357205,4.8129296,11.268415,5.8546033,7.897284,-1.0583477,8.86354,-2.788742,5.409287
t7,0.78444,-2.7593365,5.754731,0.16315481,5.5236635,5.109262,7.9124527,8.631307,1.0523248,8.267368,4.2939773
t8,2.5522122,-3.8260257,4.8432784,6.2236123,3.6638353,5.402494,7.23329,7.547709,2.4213543,10.727135,0.3296709
t9,12.566204,6.011707,7.5228496,-2.6921263,9.035079,4.036383,3.7988846,5.096065,5.9005246,2.3248873,3.9588964
t10,12.605877,5.9678564,7.55219,-2.763424,9.034835,4.0114465,3.7442343,5.180091,5.8834977,2.3607,3.9820907
t11,13.965888,8.783815,3.2322023,0.27855635,9.17521,5.9562325,6.3038774,3.1615572,3.4340498,3.3090384,2.0688941
t12,0.74940807,-2.852535,5.8925967,0.040540583,5.451269,5.2775044,7.6428714,8.837775,0.6893293,8.280288,4.3130565
t13,14.355918,8.164943,3.1866124,0.6383665,8.733764,6.5458245,6.5217905,2.780051,3.9927104,4.102902,1.8617033
t14,2.5366666,-3.828711,4.8275294,6.2246203,3.7289422,5.4538727,7.266269,7.500221,2.4524324,10.729583,0.33633888
t15,0.7756543,-2.5697968,5.518766,0.2637143,5.6274567,4.8598247,8.149345,8.491499,1.4449474,8.238021,4.291893
t16,0.7767344,-2.7006478,5.776166,0.0389091,5.7895494,4.8098116,8.161944,8.49607,1.3112553,8.258496,4.3053455
t17,0.705917,-2.7636943,5.834657,0.03546103,5.5050864,5.156372,7.7537208,8.759487,0.83348924,8.182463,4.3471026
t18,10.962742,3.7374575,10.458414,4.765055,11.396045,5.880363,7.9355845,-1.0390162,8.952145,-2.944259,5.414606
t19,11.065115,3.8359687,10.445771,4.772823,11.320268,5.912538,7.9397855,-1.112,8.970261,-2.956093,5.451677
t20,11.2082405,3.8532681,10.280993,4.798231,11.465682,5.8264847,7.817149,-1.1137195,8.972641,-3.0614786,5.3272
t21,0.72955567,-3.0184965,6.165109,-0.053117078,5.2491703,5.621776,7.2250853,9.118576,0.22385193,8.454624,4.329132
t22,0.7602373,-2.947586,6.0090175,0.04747847,5.4193993,5.366905,7.5575285,8.837531,0.56222373,8.345674,4.283986
t23,0.86093104,-2.6431203,5.6289735,0.14234622,5.7172794,4.877636,8.246523,8.524459,1.6184746,8.311844,4.323433
t24,11.1832905,3.9294076,10.242642,4.647546,11.468935,5.8797555,7.8262706,-1.1345758,8.85253,-2.9097,5.4598255
t25,11.200528,3.809463,10.2813835,4.7713585,11.321195,5.885081,7.883697,-1.0716381,8.849376,-2.7791934,5.3999777
t26,14.350892,8.122862,3.1272259,0.6004291,8.837168,6.6477184,6.5349884,2.7905762,3.9893928,4.1841445,1.8551683
t27,14.394266,8.574803,3.8632934,0.3448905,8.389232,5.5583158,6.5833254,2.6700783,4.6379437,3.8769112,1.3864902
t28,0.7506666,-3.1248288,6.0648785,-0.11523576,5.469222,5.409179,7.3262715,9.077667,0.32178503,8.388177,4.360056
t29,14.331273,8.302796,3.0200624,0.6388402,8.821019,6.391256,6.5458417,2.5089023,4.218903,4.0373645,1.5959312
t30,14.393626,8.07279,3.213222,0.75270367,8.59816,6.5313215,6.599894,2.6546323,4.244407,4.1688037,1.9102554
t31,14.280023,8.5168915,3.7343981,0.41880643,8.486613,5.692285,6.5713587,2.6422105,4.519247,3.897788,1.4281691
t32,14.364258,8.572689,3.8979046,0.3195811,8.329307,5.579342,6.480457,2.756419,4.4313397,3.9741127,1.4563159
t33,2.4796553,-3.8369737,4.78984,6.191464,3.8681633,5.5638328,7.3805475,7.4307785,2.5043337,10.737666,0.34295222
t34,0.80096513,-3.2381582,6.1232033,-0.07895247,5.4482107,5.3932805,7.364482,9.00901,0.3014837,8.463777,4.348716
t35,0.7386164,-3.0390184,6.0083175,-0.005321328,5.4684677,5.364505,7.4829426,8.922748,0.46794,8.374029,4.273427
t36,14.35906,8.08793,3.2608337,0.5874122,8.803393,6.5456996,6.713039,2.781058,4.121142,4.279994,1.7125313
t37,13.900997,8.843018,3.283942,0.23476383,9.135377,5.9013433,6.2801514,3.2229073,3.3674324,3.240813,2.0805407
t38,-2.9614544,11.419684,2.8571746,-0.52312547,5.3649035,4.260454,1.8046573,5.1506195,9.991685,5.8055797,4.035266
t39,11.179151,3.8662648,10.227628,4.789756,11.297504,5.92949,7.9428134,-0.9704955,8.689939,-2.9747772,5.2935557
t40,-3.0617332,11.351921,2.7702808,-0.5219918,5.392247,4.243161,1.8171422,5.1443167,10.054054,5.730776,3.9410279
t41,0.7617207,-2.6662722,5.5484295,0.2587616,5.584262,4.8661957,8.074658,8.506275,1.350337,8.183743,4.351563
t42,-3.188074,11.545285,2.6358633,-0.5546646,5.416732,4.3324013,1.4310578,4.7736025,10.261055,5.6261673,3.73146
t43,11.136867,3.7244577,10.477589,4.828643,11.310897,6.0132732,8.006261,-0.96245795,9.13666,-2.9735098,5.307117
t44,0.6782743,-2.9888334,5.9806724,-0.12676346,5.447532,5.4591866,7.166439,9.207509,0.30969486,8.247231,4.308703
t45,0.62391996,-3.0706568,6.0913754,-0.016457591,5.4911585,5.488442,7.1565285,9.151823,0.15083441,8.218058,4.2083745
t46,-3.0137022,11.432425,2.7123911,-0.33944395,5.531382,4.216966,1.5982424,4.7749887,10.064281,5.5066786,3.9932578
t47,12.640005,6.0766654,7.714965,-2.7274876,9.163784,3.9156113,3.6215985,5.445286,5.8645372,2.3881068,4.1522493
t48,12.647842,6.0275135,7.6213927,-2.6497285,9.222885,3.9114716,3.724291,5.438597,5.8177156,2.4641514,4.1476336
t49,2.516487,-3.8697028,4.7749157,6.157843,3.948097,5.3684006,7.297118,7.537276,2.6663616,10.870551,0.16068797
t50,2.5649076,-3.9317513,4.855867,6.2252398,3.97343,5.4756813,7.402346,7.4878325,2.6403182,10.705539,0.36695305
t51,0.6908599,-2.4743423,5.648389,0.13710251,5.7201357,4.9062057,8.024417,8.663142,1.4231806,8.113353,4.2231436
t52,0.7041923,-2.507188,5.5562925,0.22004016,5.7675624,4.923004,8.157832,8.513365,1.5266649,8.220571,4.215234
t53,2.6697567,-3.9937215,4.946804,6.292033,3.8389943,5.3406134,7.3046846,7.6161685,2.6054723,10.7238655,0.20169166
t54,14.419492,8.065074,3.1916604,0.7076845,8.725589,6.69046,6.7145486,2.734208,4.2015767,4.3646927,1.9456118
t55,-2.9492385,11.321945,2.8041246,-0.43939734,5.351875,4.1302624,1.7614,5.136033,9.9536,5.724681,4.1184998
t56,-3.0475538,11.447929,2.8890269,-0.465811,5.4674654,4.447373,1.868162,5.2463164,10.111177,5.821525,3.93901
t57,-2.8682177,11.246767,2.750165,-0.40979904,5.309311,3.9334471,1.6751947,5.053271,9.857645,5.662294,4.28387
t58,-2.8102663,11.44256,2.8590736,-0.2982351,5.367151,4.227855,1.7368133,5.108687,9.906282,5.7109456,4.1258264
t59,1.0667518,-3.2645104,5.5919323,0.18773821,5.449885,4.764937,8.399473,8.244302,1.565512,8.365241,4.6312494
t60,11.082959,3.8980322,10.18762,4.810252,11.428893,5.822651,7.8252606,-1.0970287,8.875568,-3.038561,5.2044163
t61,12.54977,5.915681,7.5141945,-2.6830807,9.075198,4.0192738,3.7111447,5.308794,5.9472938,2.327583,3.9536407
t62,12.627518,6.1231446,7.761311,-2.768257,9.215014,3.8643923,3.653091,5.4955063,5.815076,2.385986,4.196608
t63,-3.0671923,11.472025,2.842857,-0.46336308,5.41158,4.3543043,1.6919533,5.081724,10.085894,5.7618856,3.909184
t64,-3.015912,11.308633,2.8354244,-0.4063715,5.3083687,4.4209766,1.8353202,5.229347,10.178792,5.663309,3.90925
t65,14.0192375,8.750411,3.1880982,0.29015273,9.214271,5.9599514,6.258221,3.1155534,3.4532645,3.3353267,2.0933113
t66,14.041432,8.790016,3.201606,0.37662563,9.206707,6.045177,6.261971,3.0773041,3.353107,3.233895,2.1175334
t67,0.7368561,-3.1095946,6.2341566,-0.14213769,5.3088546,5.632488,7.0315704,9.270863,0.021092026,8.473698,4.407172
t68,12.504459,5.8312864,7.5022516,-2.5641022,9.114966,3.9471657,3.6489615,5.4001937,6.00132,2.3935516,3.9833112
t69,12.497284,5.955289,7.538697,-2.5582201,9.174565,4.0131316,3.6426969,5.423505,5.9350743,2.306468,4.034613
t70,0.58215827,-2.941552,6.1135607,-0.12898342,5.2408304,5.751084,7.087223,9.263747,0.10155453,8.440326,4.292571
t71,0.6564098,-3.0444226,6.142595,-0.24529643,5.169405,5.765753,7.107255,9.317479,0.06582211,8.535756,4.3434997
t72,14.056035,8.867571,3.283955,0.42818183,9.119607,6.086438,6.3587904,3.0457253,3.392396,3.2571974,2.036476
t73,13.894008,8.873618,3.3415236,0.26139846,9.046773,5.926349,6.3595185,3.2159128,3.3605938,3.2372549,2.0161462
t74,11.213423,3.9411254,10.186213,4.86067,11.4248295,5.7029138,7.768828,-1.1788151,8.834747,-3.0201607,5.34071
t75,11.058733,3.920841,10.213833,4.7103915,11.403092,5.8816543,7.904942,-1.0504172,8.778952,-2.9584613,5.347783
t76,13.974324,8.508581,2.7488794,0.26929292,8.222057,6.5928435,6.191589,1.9851364,4.760385,3.972761,1.2649676
t77,13.962862,8.514518,2.8514876,0.25546956,8.346529,6.6884885,6.2944994,2.043515,4.7612967,4.108894,1.2976029
t78,14.470406,7.983664,3.10546,0.7724561,8.709667,6.680177,6.688129,2.6497622,4.2746243,4.3926196,1.8925706
t79,14.42954,8.0027075,3.1473713,0.7531532,8.7244215,6.634612,6.65064,2.6145523,4.2924066,4.3011756,1.8698547
t80,0.7166963,-3.1624205,6.1823006,-0.17277811,5.334379,5.628548,6.928978,9.35686,-0.057603072,8.393288,4.3242054
t81,0.6088348,-2.9847999,6.2496443,-0.042762496,5.379384,5.6979914,7.0050664,9.26361,-0.030346233,8.406955,4.3405247
t82,2.7231991,-3.9836757,4.9894586,6.35558,3.7855232,5.445497,7.206879,7.5493135,2.4819076,10.726275,0.26673388
t83,2.6305828,-3.9810636,4.9265943,6.2902527,3.9027116,5.4656625,7.3547807,7.484788,2.5725052,10.668861,0.3236289
t84,13.94313,8.513604,2.8475308,0.20616896,8.273617,6.7727704,6.2468305,2.0026739,4.806477,4.1262665,1.2552215
t85,1.1010774,-3.2480786,5.5482574,0.23304813,5.413402,4.744251,8.418599,8.292999,1.578432,8.409665,4.6594954
t86,1.0509725,-3.185103,5.6720843,0.11540908,5.498952,4.8408976,8.326843,8.17606,1.4844831,8.312536,4.6085973
t87,14.377784,8.030987,3.061028,0.5949628,8.930338,6.6963935,6.6318088,2.687333,4.121976,4.3349347,1.7351416
t88,14.405708,8.03374,3.0293298,0.70267344,8.936943,6.6873636,6.5922413,2.6033437,4.228822,4.2762213,1.7930437
t89,14.433882,8.564156,4.057625,0.36032766,8.210151,5.4949493,6.5044675,2.6950455,4.6091247,3.9047997,1.3149841
t90,-3.1151493,11.481989,2.6427796,-0.4520239,5.5428624,4.1935463,1.4818099,4.7171545,10.154149,5.475006,3.87576
t91,-3.0479736,11.4617405,2.6847055,-0.37574533,5.5287237,4.1715193,1.5326939,4.776163,10.080016,5.507199,3.9452424
t92,0.7009053,-3.1580906,6.148242,-0.20360397,5.303543,5.6461325,6.9550776,9.363079,-0.036271248,8.398005,4.278289
