"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116"
"t1",0,8.9416010706181,10.1557660217495,15.3634962966744,11.4419966480402,9.93044026752627,13.6454440071171,15.3634962966744,6.94274308105919,10.1557660217495,12.7051630918931,12.9139964395876,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,13.2401403151216,12.6958175371937,12.6958175371937,12.6958175371937,15.3634962966744,13.5013232269939,15.3634962966744,12.6958175371937,10.7587305306459,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,14.2788746309455,15.3634962966744,15.3634962966744,15.3634962966744,12.1182578428813,15.3634962966744,15.3634962966744,15.0124645733899,11.5489758139642,15.3634962966744,15.3634962966744,15.3634962966744,10.1557660217495,10.1557660217495,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,14.7743230538962,15.3634962966744,15.3634962966744,15.3634962966744,12.6958175371937,10.1557660217495,10.1557660217495,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,10.1557660217495,10.1557660217495,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,12.6958175371937,12.6958175371937,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,10.1557660217495,10.1557660217495,15.3634962966744,15.3634962966744,12.6958175371937,12.6958175371937,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744,15.3634962966744
"t2",8.9416010706181,0,16.0009974221327,13.6941575971184,9.77265794848417,13.2356201524653,11.976105307561,13.6941575971184,12.7879744814424,16.0009974221327,8.87620977499602,11.2446577400315,7.48448852368702,13.6941575971184,13.6941575971184,13.6941575971184,11.5708016155655,16.0009974221327,16.0009974221327,16.0009974221327,13.6941575971184,11.8319845274378,13.6941575971184,16.0009974221327,14.0639104155848,7.48448852368702,7.48448852368702,13.6941575971184,7.48448852368702,7.48448852368702,7.48448852368702,7.48448852368702,13.6941575971184,13.6941575971184,12.6095359313894,7.48448852368702,11.5345429797774,13.6941575971184,15.4234377278202,13.6941575971184,13.6941575971184,13.3431258738338,14.8541556989032,13.6941575971184,13.6941575971184,13.6941575971184,16.0009974221327,16.0009974221327,13.6941575971184,13.6941575971184,13.6941575971184,13.6941575971184,13.6941575971184,7.48448852368702,13.6941575971184,13.1049843543401,13.6941575971183,13.6941575971183,13.6941575971184,16.0009974221327,16.0009974221327,16.0009974221327,13.6941575971184,13.6941575971184,11.5345429797774,11.5345429797774,13.6941575971184,16.0009974221327,16.0009974221327,13.6941575971184,13.6941575971184,11.5345429797774,11.5345429797774,16.0009974221327,16.0009974221327,7.48448852368702,7.48448852368702,7.48448852368702,7.48448852368702,13.6941575971184,13.6941575971184,13.6941575971184,13.6941575971184,7.48448852368702,13.6941575971184,13.6941575971184,7.48448852368702,7.48448852368702,7.48448852368702,13.6941575971184,13.6941575971184,13.6941575971184,13.6941575971184,13.6941575971183,7.48448852368702,7.48448852368702,13.6941575971184,13.6941575971184,7.48448852368702,7.48448852368702,13.6941575971184,13.6941575971184,16.0009974221327,16.0009974221327,13.6941575971184,13.6941575971184,16.0009974221327,16.0009974221327,13.6941575971184,13.6941575971184,7.48448852368702,7.48448852368702,7.48448852368702,7.48448852368702,13.6941575971184,13.6941575971184
"t3",10.1557660217495,16.0009974221327,0,22.422892648189,18.5013929995548,16.9898366190408,20.7048403586316,22.422892648189,9.15616332974101,12.3691862704313,19.7645594434077,19.9733927911022,22.422892648189,22.422892648189,22.422892648189,22.422892648189,20.2995366666362,19.7552138887083,19.7552138887083,19.7552138887083,22.422892648189,20.5607195785085,22.422892648189,19.7552138887083,17.8181268821604,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,21.33827098246,22.422892648189,22.422892648189,22.422892648189,19.1776541943958,22.422892648189,22.422892648189,22.0718609249045,18.6083721654788,22.422892648189,22.422892648189,22.422892648189,9.72690256082444,9.72690256082444,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,21.8337194054107,22.422892648189,22.422892648189,22.422892648189,19.7552138887083,9.72690256082444,9.72690256082444,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,9.72690256082444,9.72690256082444,22.422892648189,22.422892648189,22.422892648189,22.422892648189,19.7552138887083,19.7552138887083,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,9.72690256082444,9.72690256082444,22.422892648189,22.422892648189,19.7552138887083,19.7552138887083,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189
"t4",15.3634962966744,13.6941575971184,22.422892648189,0,5.69249509646682,19.6575153785216,8.94131807294527,11.4892506777521,19.2098697074987,22.422892648189,17.4577196183933,8.2098705054158,20.1160528231747,11.4892506777521,10.6593703625026,10.6593703625026,8.53601438094984,22.422892648189,22.422892648189,22.422892648189,10.6593703625026,8.79719729282211,10.6593703625026,22.422892648189,20.4858056416412,20.1160528231747,20.1160528231747,10.6593703625026,20.1160528231747,20.1160528231747,20.1160528231747,20.1160528231747,11.4892506777521,10.6593703625026,9.57474869677369,20.1160528231747,20.1160528231747,11.4625568025439,21.8453329538766,11.4625568025439,10.6593703625026,11.1115250792593,21.2760509249595,10.6593703625026,10.6593703625026,11.4625568025439,22.422892648189,22.422892648189,11.4892506777521,11.4892506777521,10.6593703625026,10.6593703625026,11.4892506777521,20.1160528231747,11.4625568025439,10.8733835597656,11.4625568025439,11.4625568025439,11.116213836186,22.422892648189,22.422892648189,22.422892648189,11.4625568025439,11.4625568025439,20.1160528231747,20.1160528231747,10.6593703625026,22.422892648189,22.422892648189,10.6593703625026,10.6593703625026,20.1160528231747,20.1160528231747,22.422892648189,22.422892648189,20.1160528231747,20.1160528231747,20.1160528231747,20.1160528231747,10.6593703625026,10.6593703625026,11.4892506777521,11.4892506777521,20.1160528231747,11.116213836186,11.116213836186,20.1160528231747,20.1160528231747,20.1160528231747,11.4625568025439,11.4625568025439,10.6593703625026,10.6593703625026,11.4625568025439,20.1160528231747,20.1160528231747,11.4625568025439,11.4625568025439,20.1160528231747,20.1160528231747,11.116213836186,11.116213836186,22.422892648189,22.422892648189,11.4892506777521,11.4892506777521,22.422892648189,22.422892648189,11.4625568025439,11.4625568025439,20.1160528231747,20.1160528231747,20.1160528231747,20.1160528231747,10.6593703625026,10.6593703625026
"t5",11.4419966480402,9.77265794848417,18.5013929995548,5.69249509646682,0,15.7360157298874,5.01981842431109,7.56775102911789,15.2883700588645,18.5013929995548,13.5362199697592,4.28837085678162,16.1945531745405,7.56775102911789,6.73787071386846,6.73787071386846,4.61451473231566,18.5013929995548,18.5013929995548,18.5013929995548,6.73787071386846,4.87569764418793,6.73787071386846,18.5013929995548,16.564305993007,16.1945531745405,16.1945531745405,6.73787071386846,16.1945531745405,16.1945531745405,16.1945531745405,16.1945531745405,7.56775102911789,6.73787071386846,5.65324904813951,16.1945531745405,16.1945531745405,7.54105715390969,17.9238333052424,7.54105715390969,6.73787071386846,7.19002543062517,17.3545512763253,6.73787071386846,6.73787071386846,7.54105715390969,18.5013929995548,18.5013929995548,7.56775102911789,7.56775102911789,6.73787071386846,6.73787071386846,7.56775102911789,16.1945531745405,7.54105715390969,6.95188391113143,7.54105715390969,7.54105715390969,7.19471418755186,18.5013929995548,18.5013929995548,18.5013929995548,7.54105715390969,7.54105715390969,16.1945531745405,16.1945531745405,6.73787071386846,18.5013929995548,18.5013929995548,6.73787071386846,6.73787071386846,16.1945531745405,16.1945531745405,18.5013929995548,18.5013929995548,16.1945531745405,16.1945531745405,16.1945531745405,16.1945531745405,6.73787071386846,6.73787071386846,7.56775102911789,7.56775102911789,16.1945531745405,7.19471418755186,7.19471418755186,16.1945531745405,16.1945531745405,16.1945531745405,7.54105715390969,7.54105715390969,6.73787071386846,6.73787071386846,7.54105715390969,16.1945531745405,16.1945531745405,7.54105715390969,7.54105715390969,16.1945531745405,16.1945531745405,7.19471418755186,7.19471418755186,18.5013929995548,18.5013929995548,7.56775102911789,7.56775102911789,18.5013929995548,18.5013929995548,7.54105715390969,7.54105715390969,16.1945531745405,16.1945531745405,16.1945531745405,16.1945531745405,6.73787071386846,6.73787071386846
"t6",9.93044026752627,13.2356201524653,16.9898366190408,19.6575153785216,15.7360157298874,0,17.9394630889642,19.6575153785216,13.7768136783505,16.9898366190408,16.9991821737402,17.2080155214347,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,17.5341593969688,5.82042594325523,5.82042594325523,5.82042594325523,19.6575153785216,17.795342308841,19.6575153785216,5.82042594325523,3.88333893670741,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,18.5728937127926,19.6575153785216,19.6575153785216,19.6575153785216,5.24286624894281,19.6575153785216,19.6575153785216,19.306483655237,4.67358422002577,19.6575153785216,19.6575153785216,19.6575153785216,16.9898366190408,16.9898366190408,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.0683421357433,19.6575153785216,19.6575153785216,19.6575153785216,5.82042594325523,16.9898366190408,16.9898366190408,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,16.9898366190408,16.9898366190408,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,5.82042594325523,5.82042594325523,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,16.9898366190408,16.9898366190408,19.6575153785216,19.6575153785216,5.82042594325523,5.82042594325523,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216,19.6575153785216
"t7",13.6454440071171,11.976105307561,20.7048403586316,8.94131807294527,5.01981842431109,17.9394630889642,0,9.7711983881947,17.4918174179413,20.7048403586316,15.739667328836,6.4084995080111,18.3980005336173,9.7711983881947,6.69220287419653,6.69220287419653,4.56884689264373,20.7048403586316,20.7048403586316,20.7048403586316,8.85799936509793,6.9958262954174,6.69220287419653,20.7048403586316,18.7677533520838,18.3980005336173,18.3980005336173,8.85799936509793,18.3980005336173,18.3980005336173,18.3980005336173,18.3980005336173,9.7711983881947,8.85799936509793,7.77337769936898,18.3980005336173,18.3980005336173,9.74450451298651,20.1272806643192,9.74450451298651,6.69220287419653,9.39347278970198,19.5579986354022,8.85799936509793,8.85799936509793,9.74450451298651,20.7048403586316,20.7048403586316,9.7711983881947,9.7711983881947,6.69220287419653,6.69220287419653,9.7711983881947,18.3980005336173,9.74450451298651,9.15533127020825,9.7445045129865,9.7445045129865,9.39816154662867,20.7048403586316,20.7048403586316,20.7048403586316,9.74450451298651,9.74450451298651,18.3980005336173,18.3980005336173,8.85799936509793,20.7048403586316,20.7048403586316,8.85799936509793,8.85799936509793,18.3980005336173,18.3980005336173,20.7048403586316,20.7048403586316,18.3980005336173,18.3980005336173,18.3980005336173,18.3980005336173,8.85799936509793,8.85799936509793,9.7711983881947,9.7711983881947,18.3980005336173,9.39816154662867,9.39816154662867,18.3980005336173,18.3980005336173,18.3980005336173,9.74450451298651,9.74450451298651,8.85799936509793,8.85799936509793,9.7445045129865,18.3980005336173,18.3980005336173,9.74450451298651,9.74450451298651,18.3980005336173,18.3980005336173,9.39816154662867,9.39816154662867,20.7048403586316,20.7048403586316,9.7711983881947,9.7711983881947,20.7048403586316,20.7048403586316,9.74450451298651,9.74450451298651,18.3980005336173,18.3980005336173,18.3980005336173,18.3980005336173,6.69220287419653,6.69220287419653
"t8",15.3634962966744,13.6941575971184,22.422892648189,11.4892506777521,7.56775102911789,19.6575153785216,9.7711983881947,0,19.2098697074987,22.422892648189,17.4577196183933,9.03975082066524,20.1160528231747,7.5573878290706,11.4892506777521,11.4892506777521,9.36589469619927,22.422892648189,22.422892648189,22.422892648189,11.4892506777521,9.62707760807154,11.4892506777521,22.422892648189,20.4858056416412,20.1160528231747,20.1160528231747,11.4892506777521,20.1160528231747,20.1160528231747,20.1160528231747,20.1160528231747,7.5573878290706,11.4892506777521,10.4046290120231,20.1160528231747,20.1160528231747,11.4892506777521,21.8453329538766,11.4892506777521,11.4892506777521,11.1382189544675,21.2760509249595,11.4892506777521,11.4892506777521,11.4892506777521,22.422892648189,22.422892648189,7.5573878290706,7.5573878290706,11.4892506777521,11.4892506777521,7.5573878290706,20.1160528231747,11.4892506777521,10.9000774349738,11.4892506777521,11.4892506777521,11.4892506777521,22.422892648189,22.422892648189,22.422892648189,11.4892506777521,11.4892506777521,20.1160528231747,20.1160528231747,11.4892506777521,22.422892648189,22.422892648189,11.4892506777521,11.4892506777521,20.1160528231747,20.1160528231747,22.422892648189,22.422892648189,20.1160528231747,20.1160528231747,20.1160528231747,20.1160528231747,11.4892506777521,11.4892506777521,7.5573878290706,7.5573878290706,20.1160528231747,11.4892506777521,11.4892506777521,20.1160528231747,20.1160528231747,20.1160528231747,11.4892506777521,11.4892506777521,11.4892506777521,11.4892506777521,11.4892506777521,20.1160528231747,20.1160528231747,11.4892506777521,11.4892506777521,20.1160528231747,20.1160528231747,11.4892506777521,11.4892506777521,22.422892648189,22.422892648189,7.5573878290706,7.5573878290706,22.422892648189,22.422892648189,11.4892506777521,11.4892506777521,20.1160528231747,20.1160528231747,20.1160528231747,20.1160528231747,11.4892506777521,11.4892506777521
"t9",6.94274308105919,12.7879744814424,9.15616332974101,19.2098697074987,15.2883700588645,13.7768136783505,17.4918174179413,19.2098697074987,0,4.23337952605324,16.5515365027173,16.7603698504118,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,17.0865137259459,16.5421909480179,16.5421909480179,16.5421909480179,19.2098697074987,17.3476966378182,19.2098697074987,16.5421909480179,14.6051039414701,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,18.1252480417697,19.2098697074987,19.2098697074987,19.2098697074987,15.9646312537055,19.2098697074987,19.2098697074987,18.8588379842142,15.3953492247885,19.2098697074987,19.2098697074987,19.2098697074987,9.15616332974101,9.15616332974101,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,18.6206964647204,19.2098697074987,19.2098697074987,19.2098697074987,16.5421909480179,9.15616332974101,9.15616332974101,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,9.15616332974101,9.15616332974101,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,16.5421909480179,16.5421909480179,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,9.15616332974101,9.15616332974101,19.2098697074987,19.2098697074987,16.5421909480179,16.5421909480179,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987,19.2098697074987
"t10",10.1557660217495,16.0009974221327,12.3691862704313,22.422892648189,18.5013929995548,16.9898366190408,20.7048403586316,22.422892648189,4.23337952605324,0,19.7645594434077,19.9733927911022,22.422892648189,22.422892648189,22.422892648189,22.422892648189,20.2995366666362,19.7552138887083,19.7552138887083,19.7552138887083,22.422892648189,20.5607195785085,22.422892648189,19.7552138887083,17.8181268821604,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,21.33827098246,22.422892648189,22.422892648189,22.422892648189,19.1776541943958,22.422892648189,22.422892648189,22.0718609249045,18.6083721654788,22.422892648189,22.422892648189,22.422892648189,12.3691862704313,12.3691862704313,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,21.8337194054107,22.422892648189,22.422892648189,22.422892648189,19.7552138887083,12.3691862704313,12.3691862704313,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,12.3691862704313,12.3691862704313,22.422892648189,22.422892648189,22.422892648189,22.422892648189,19.7552138887083,19.7552138887083,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,12.3691862704313,12.3691862704313,22.422892648189,22.422892648189,19.7552138887083,19.7552138887083,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189,22.422892648189
