"accepted_species","traits"
"t1",1
"t2",1
"t3",1
"t4",1
"t5",1
"t6",1
"t7",1
"t8",NA
"t9",1
"t10",1
"t11",1
"t12",0
"t13",1
"t14",1
"t15",0
"t16",1
"t17",NA
"t18",0
"t19",1
"t20",1
"t21",1
"t22",1
"t23",1
"t24",1
"t25",1
"t26",1
"t27",1
"t28",1
"t29",1
"t30",1
"t31",1
"t32",0
"t33",1
"t34",0
"t35",0
"t36",1
"t37",1
"t38",0
"t39",0
"t40",1
"t41",1
"t42",1
"t43",NA
"t44",1
"t45",0
"t46",1
"t47",1
"t48",0
"t49",1
"t50",1
"t51",1
"t52",1
"t53",1
"t54",1
"t55",0
"t56",1
"t57",1
"t58",1
"t59",0
"t60",0
"t61",1
"t62",1
"t63",0
"t64",0
"t65",1
"t66",0
"t67",1
"t68",NA
"t69",1
"t70",1
"t71",0
"t72",NA
"t73",NA
"t74",NA
"t75",1
"t76",0
"t77",1
"t78",NA
"t79",1
"t80",0
"t81",1
"t82",1
"t83",1
"t84",1
"t85",0
"t86",NA
"t87",NA
"t88",1
"t89",1
"t90",0
"t91",0
"t92",0
"t93",0
"t94",0
"t95",1
"t96",1
"t97",NA
"t98",1
"t99",1
"t100",0
"t101",1
"t102",0
"t103",1
"t104",1
"t105",1
"t106",0
"t107",1
"t108",1
"t109",1
"t110",1
"t111",1
"t112",1
"t113",1
"t114",NA
"t115",1
"t116",1
"t117",1
"t118",1
"t119",1
"t120",1
"t121",1
"t122",1
