accepted_species,estimate
t219,-1.0658602
t65,0.075649984
t11,1.5778087
t249,-0.7843242
t291,-0.844648
t82,0.29039285
t150,-0.25630993
t122,0.3371068
t71,0.3949354
t162,-0.45313838
t223,-0.7697631
t207,-0.44183785
t153,-0.100041196
t42,0.8820411
t297,-0.81471384
t240,-0.8462102
t320,-0.5783042
t280,-0.66825354
t89,0.29807073
t166,-0.41179556
t112,0.47682953
t192,-0.20789416
t160,-0.17050411
t97,0.53496933
t87,0.51592845
t158,-0.055763718
t303,-0.36333767
t278,-0.52524704
t140,0.4039827
t105,0.28729987
t49,1.0420781
t102,0.35478815
