"accepted_species","trait_ARD"
"t48","1"
"t49","1"
"t9","1"
"t10","1"
"t62","1"
"t63","1"
"t38","1"
"t19","1"
"t21","1"
"t54","1"
"t25","1"
"t26","1"
"t15","1"
"t23",NA
"t24","1"
"t85","1"
"t86","1"
"t58",NA
"t59","1"
"t42","0"
"t43","0"
"t67","1"
"t68","1"
"t12","1"
"t13",NA
"t51","1"
"t52","1"
"t22","1"
"t71","1"
"t72",NA
"t17",NA
"t8","1"
"t53",NA
"t91","1"
"t92","1"
"t16","1"
"t3","1"
"t39","1"
"t73","0"
"t74","0"
"t35","0"
"t36","1"
"t84","0"
"t89","0"
"t90","0"
"t64","0"
"t60",NA
"t61","0"
"t27","0"
"t33","0"
"t34","0"
"t5","1"
"t55","0"
"t56","0"
"t37","0"
"t46","1"
"t97","1"
"t98","1"
"t41","1"
"t4","1"
"t7","1"
"t11","1"
"t40","1"
"t57","1"
"t69",NA
"t70","1"
"t20","0"
"t66","0"
"t82","0"
"t83","0"
"t77","0"
"t95","0"
"t96","0"
"t99","1"
"t100","1"
"t2","1"
"t29","1"
"t32","1"
"t65","1"
"t50","1"
"t87","1"
"t30","1"
"t78",NA
"t79","1"
"t44","1"
"t45","1"
"t28","1"
"t6","1"
"t1",NA
"t80","1"
"t81","1"
"t47","1"
"t31","1"
"t75","1"
"t76","1"
"t14","1"
"t88","1"
"t93","1"
"t94","1"
"t18","1"
