"accepted_species","trait_ARD"
"t58","1"
"t64","1"
"t65","1"
"t66","1"
"t173","1"
"t186","1"
"t187","1"
"t184","1"
"t185","1"
"t247","0"
"t248","0"
"t82","1"
"t54","1"
"t38","1"
"t31","1"
"t61","1"
"t88","1"
"t110","0"
"t111","1"
"t108","1"
"t79","1"
"t77","1"
"t13","1"
"t14","1"
"t5","0"
"t29","0"
"t50","0"
"t137","1"
"t138","1"
"t32","0"
"t161","1"
"t162","1"
"t87","1"
"t89","0"
"t120","0"
"t121","0"
"t97","0"
"t106","1"
"t107","1"
"t19","1"
"t42","1"
"t43","1"
"t59","1"
"t60","1"
"t25","1"
"t26","0"
"t23","1"
"t24","1"
"t22","1"
"t17","1"
"t15","0"
"t27","1"
"t149","1"
"t150","1"
"t227","1"
"t228","1"
"t219","1"
"t163","1"
"t164","1"
"t127","1"
"t119","1"
"t154","1"
"t198","0"
"t199","0"
"t99","1"
"t114","1"
"t134","1"
"t192","1"
"t196","1"
"t251","1"
"t252","1"
"t263","1"
"t264","1"
"t197","1"
"t201","1"
"t240","1"
"t241","1"
"t209","1"
"t94","1"
"t105","1"
"t122","1"
"t212","0"
"t213","0"
"t235","0"
"t236","0"
"t156","0"
"t157","0"
"t242","0"
"t243","0"
"t214","0"
"t215","0"
"t139","0"
"t126","0"
"t165","0"
"t166","1"
"t118","0"
"t116","0"
"t104","1"
"t123","1"
"t124","1"
"t36","1"
"t41","1"
"t55","1"
"t56","1"
"t69","1"
"t70","1"
"t46","1"
"t85","1"
"t151","1"
"t176","1"
"t231","1"
"t232","1"
"t144","1"
"t113","1"
"t191","1"
"t204","1"
"t205","1"
"t188","0"
"t257","1"
"t258","1"
"t148","1"
"t52",NA
"t53","0"
"t83",NA
"t84",NA
"t45",NA
"t47",NA
"t100",NA
"t101",NA
"t152",NA
"t181",NA
"t182","1"
"t143","1"
"t125",NA
"t102","1"
"t103",NA
"t57",NA
"t76",NA
"t217",NA
"t218","0"
"t170",NA
"t216","0"
"t220",NA
"t221",NA
"t253",NA
"t254",NA
"t147",NA
"t189",NA
"t190",NA
"t171",NA
"t117",NA
"t75",NA
"t68",NA
"t91","1"
"t92","1"
"t48","0"
"t49","0"
"t72","0"
"t73","0"
"t44","1"
"t71","0"
"t93","0"
"t174","0"
"t175","0"
"t194","0"
"t195","0"
"t172","0"
"t244","0"
"t245","0"
"t246","0"
"t183","0"
"t131","1"
"t140","1"
"t141","1"
"t158","1"
"t225","1"
"t226","1"
"t81","0"
"t62","0"
"t63","0"
"t51","0"
"t98","0"
"t180","0"
"t229","0"
"t230","0"
"t95","0"
"t96","0"
"t78","0"
"t74","1"
"t86","0"
"t233","1"
"t234","1"
"t129","1"
"t130","1"
"t37","0"
"t223","1"
"t224","1"
"t159","1"
"t160","1"
"t153","1"
"t177","1"
"t210","1"
"t211","1"
"t206","1"
"t249","1"
"t250","1"
"t237","1"
"t238","1"
"t178","1"
"t179","1"
"t202","1"
"t203","1"
"t155","1"
"t167","1"
"t222","1"
"t261","1"
"t262","1"
"t128","1"
"t115","1"
"t90","1"
"t39","0"
"t132","1"
"t133","1"
"t255","1"
"t256","1"
"t169","1"
"t109","1"
"t112","1"
"t168","1"
"t207","1"
"t208","1"
"t200","1"
"t239","1"
"t259","1"
"t260","1"
"t193","1"
"t40","0"
"t80","1"
"t135","1"
"t136","1"
"t142","1"
"t145","1"
"t146","1"
"t67","0"
"t12","0"
"t9","1"
"t10","1"
"t11","1"
"t20","0"
"t21","0"
"t16","0"
"t30","0"
"t34","0"
"t35","0"
"t33","0"
"t28","0"
"t18","0"
"t8","0"
"t7","0"
"t6","0"
"t3","1"
"t4","1"
"t2","1"
"t1","1"
