"accepted_species","trait_ARD"
"t3","0"
"t63","0"
"t8","0"
"t41","0"
"t42","0"
"t61","1"
"t79","1"
"t95","1"
"t96",NA
"t46","1"
"t2",NA
"t22","1"
"t48","1"
"t49","1"
"t82",NA
"t83",NA
"t25","0"
"t39","0"
"t40","0"
"t93","0"
"t94","0"
"t91","1"
"t92","1"
"t12","0"
"t15","1"
"t35","1"
"t50","1"
"t57","1"
"t58","1"
"t34","1"
"t76","1"
"t33","1"
"t51","1"
"t52",NA
"t85","0"
"t86","0"
"t26","1"
"t27","0"
"t5","0"
"t31","1"
"t19","0"
"t70","1"
"t71","1"
"t16","1"
"t17","1"
"t75","0"
"t72","0"
"t1","0"
"t44","0"
"t45","0"
"t14","0"
"t28",NA
"t29","0"
"t54","1"
"t55","0"
"t38","0"
"t20","0"
"t84","1"
"t99","1"
"t100","1"
"t7","0"
"t32","0"
"t59","0"
"t60","0"
"t64","0"
"t65","1"
"t43","1"
"t62","1"
"t87","1"
"t88","1"
"t13","0"
"t97","0"
"t98",NA
"t30","0"
"t18","0"
"t66","0"
"t67","0"
"t9","1"
"t4",NA
"t77","1"
"t78","1"
"t80","1"
"t81","1"
"t21","1"
"t56","0"
"t47","1"
"t36","0"
"t37","0"
"t89","0"
"t90",NA
"t73","0"
"t74",NA
"t53","1"
"t10","0"
"t11","0"
"t23","1"
"t24","0"
"t68","0"
"t69","0"
"t6","1"
