,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,4.860269,5.2404337,6.8715434,6.3514156,5.7832813,4.184405,7.279634,5.1923957,2.6395624,3.371614,5.3632054,3.8798094,2.8983407,4.448761,4.95727,5.648639,3.1580374,7.6633987
t2,4.857165,5.248873,6.8906283,6.3795323,5.7896414,4.198012,7.252366,5.2082896,2.621162,3.353618,5.3643513,3.864783,2.8893726,4.425494,4.965329,5.610654,3.1495252,7.673697
t3,5.0103397,5.312278,6.8564,6.3083706,5.861364,4.089761,7.3480945,5.268835,2.410851,3.4280393,5.3671913,3.862268,2.842329,4.511072,4.918833,5.685213,3.2152321,7.5922623
t4,4.245107,5.300896,7.066292,6.684122,5.379391,4.7119184,6.6982503,5.0483646,3.3420384,3.0428743,5.397059,3.892006,2.9782445,4.080578,5.177213,5.138947,3.0682962,7.7437415
t5,4.192555,5.3212886,7.0184646,6.7242312,5.443392,4.7308955,6.686615,5.106661,3.404706,3.0914264,5.402334,3.9271684,3.0325747,4.098048,5.1456556,5.1958904,3.062944,7.750542
t6,3.8511424,5.393366,7.108537,6.826643,5.253209,4.9532204,6.4519663,5.027375,3.8628943,2.9235647,5.4630504,4.026953,3.1125097,3.9849336,5.268544,5.029097,3.0878034,7.7003446
t7,4.0671444,5.3977103,7.006762,6.772174,5.3044057,4.8719053,6.537356,5.09075,3.5448465,3.049526,5.354091,3.880526,3.076146,4.0061164,5.2155423,5.1195445,3.0749211,7.7220573
t8,4.4920387,5.1895037,7.0144334,6.623667,5.5894475,4.540822,6.8848577,5.141546,2.9864297,3.125944,5.370712,3.892146,2.9365869,4.174892,5.1210666,5.2484145,3.0648088,7.7499633
t9,4.0451903,5.354496,7.0787525,6.747977,5.30825,4.847568,6.5600696,5.027915,3.5883486,2.9777377,5.417781,3.957922,3.040706,4.033906,5.2374463,5.081347,3.0879974,7.708175
t10,4.471788,5.230768,7.0069513,6.6139965,5.5651975,4.532811,6.8795414,5.122344,3.013765,3.1549013,5.3880825,3.8928418,2.9357154,4.192671,5.089391,5.2726417,3.0651505,7.7583203
t11,4.670882,5.267761,7.008169,6.5921593,5.609277,4.37341,6.982342,5.0687947,2.80105,3.2032902,5.424012,3.8384507,2.8705854,4.2505226,4.9489894,5.398381,2.9850855,7.840156
t12,4.697592,5.2302547,6.977324,6.546013,5.6640186,4.3443704,7.0348916,5.116231,2.7426763,3.2415955,5.4042425,3.8515399,2.868478,4.292643,4.9640603,5.4143786,3.03062,7.802445
t13,4.8184414,5.2214966,6.880514,6.4566927,5.7481947,4.265558,7.1092215,5.171747,2.520566,3.3600307,5.3641725,3.8549404,2.777939,4.4097414,4.9502425,5.4419484,3.1086147,7.741624
t14,4.5679827,5.224768,6.965545,6.535989,5.6305313,4.426693,6.9918914,5.145141,2.879723,3.2424645,5.398051,3.8984673,2.9158008,4.284047,5.0238414,5.3712482,3.0894465,7.746336
t15,4.6268096,5.1514845,6.9182634,6.458819,5.719551,4.3708863,7.082249,5.2268577,2.764923,3.290912,5.3783994,3.9358873,2.9175353,4.3534927,5.0403433,5.4014606,3.1564755,7.676773
t16,3.7599385,5.4271708,7.0745444,6.988254,5.255847,5.035993,6.4045076,5.1645365,4.0081043,2.997169,5.4817224,3.9964135,3.2345085,3.908216,5.1981564,5.0005474,3.0005605,7.7955847
t17,4.8231087,5.290087,6.9451666,6.4709563,5.6660857,4.2481585,7.103352,5.0992007,2.6604416,3.3068166,5.4674053,3.8799262,2.8284497,4.3794947,4.874494,5.5046067,2.998778,7.8029532
t18,4.708086,5.224921,6.9821854,6.550682,5.668545,4.3336654,7.0408387,5.1036983,2.7264922,3.2388403,5.405745,3.8431692,2.8651488,4.291895,4.953019,5.420516,3.0138257,7.8181834
t19,4.84293,5.2420444,6.917253,6.483683,5.8331003,4.210298,7.157673,5.227381,2.5003605,3.326341,5.3757277,3.7799394,2.8119185,4.374533,4.9420276,5.4497046,3.0785046,7.7847276
t20,3.8554306,5.403035,7.067848,6.8678374,5.2526937,4.9848957,6.4246798,5.066802,3.8777363,2.9686246,5.451366,3.9853532,3.1492994,3.9781153,5.236078,5.033756,3.0472925,7.7364016
t21,3.6675706,5.484598,7.1800737,6.7822175,5.07658,5.0879407,6.28012,4.876228,4.051369,2.730065,5.481996,4.1321893,3.094073,3.9324417,5.462637,4.9063983,3.203998,7.5390964
t22,3.7887485,5.4343348,7.0601945,6.8803425,5.200059,5.054541,6.340246,5.0439544,3.974827,2.9385502,5.452612,3.9958272,3.1713893,3.9737508,5.280951,5.007679,3.0573282,7.7048597
t23,13.5505905,-3.4844,7.7219753,5.9040136,3.6507752,5.241979,6.3476005,2.1383145,4.5472856,1.5782671,8.14426,4.166725,4.253725,3.5755398,5.7613225,4.21406,4.1568575,8.472332
t24,3.563664,5.543747,7.221764,6.7187405,4.990439,5.150295,6.1940327,4.78001,4.158716,2.6110582,5.490848,4.217953,3.0525026,3.9051049,5.57694,4.83978,3.2844932,7.437169
t25,8.098457,9.455724,9.383508,4.7223744,3.9517224,1.633539,9.754014,1.4051276,2.4910371,4.6300683,5.4695587,2.8393817,4.363179,4.058391,2.9831452,7.6408505,5.673798,6.2102013
