,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
t1,-0.032248434,-0.7521656,0.9984306,-0.04301856,2.6624126,-0.15051863,-0.22048263,1.793105,0.94395477,0.12726617,0.23028068,4.125231,4.432651,1.0770646,-0.25426847,4.559647,2.495836,1.4567192
t2,-0.0331794,-0.7544574,1.0032145,-0.04707687,2.7405188,-0.14849803,-0.22396089,1.75292,0.9587304,0.13107443,0.18780518,4.307719,4.536026,1.0632023,-0.27174458,4.643702,2.5029018,1.4892693
t3,-0.05804628,-0.56698525,1.4143902,1.0120074,0.22478697,-0.23643719,-0.0026316198,3.5891361,0.45871362,0.01065897,1.2437303,-0.081740305,2.0296447,2.2190747,1.0014268,1.9735446,1.2189049,0.020584863
t4,-0.08823535,-0.8313334,-0.07994547,-0.50246763,8.961375,1.2908285,-0.6864223,-0.7255036,1.9323838,0.40134346,-1.2464539,15.940504,11.609637,-0.036461577,-1.3870882,9.505077,3.5582418,4.463719
t5,-0.05787884,-0.60487735,-0.14378338,-0.21571389,6.5759597,2.1936142,-0.5099893,-1.0045962,1.5828418,0.35292318,-0.95543134,14.222624,9.544555,0.26161388,-1.2535281,7.309921,3.685795,4.051352
t6,0.1974278,-0.4934069,-0.19657683,0.60508394,2.5848343,5.1782794,-0.27934837,-1.741535,1.3561643,0.373376,-0.7225445,13.378604,7.4619765,0.9258565,-1.2208202,3.1617305,4.507502,4.984682
t7,-0.034472596,-0.68440425,-0.5698617,-0.022428716,6.86984,5.263289,-0.59258556,-1.9557716,2.025997,0.51113206,-1.3801835,19.12271,12.1146145,0.7080868,-1.696153,7.042251,5.6106706,6.837855
t8,-0.13143301,-0.9918868,0.5452155,-0.60670865,11.858187,-0.63501483,-0.67252153,5.029912,1.4314678,0.2535439,-0.39120796,7.824566,5.6017365,0.08647953,-0.017086243,11.528685,0.03705301,0.8664716
t9,-0.027682604,-0.62746817,-0.62924826,-0.13630186,6.122005,4.977168,-0.55720687,-1.9581393,1.9531373,0.5010547,-1.3478556,19.273254,11.357816,0.7987896,-1.6770356,6.578782,4.450396,7.1457357
t10,-0.13913174,-1.0781709,2.0663023,-0.6229547,14.018841,-0.7367836,-0.78928286,4.2946634,1.7619861,0.28119904,-0.34479475,10.3916445,6.7693777,-0.13707824,-0.50284046,13.687959,0.02254794,0.8245804
t11,-0.0989033,-1.2639177,2.5546172,-0.7450772,7.353716,-0.2137912,-0.6406787,5.2425804,1.8251336,0.24289337,-0.40403342,9.400008,14.09883,0.09552089,-1.113297,8.712711,1.2679034,0.8211697
t12,-0.0993342,-1.2779772,2.9891467,-0.53677124,6.1833763,-0.22720127,-0.52871764,6.7489495,1.5567677,0.18143623,-0.14099962,5.718345,13.125072,0.6022169,-0.77649575,6.6173005,0.8161274,-0.008509556
t13,-0.11911464,-1.2463326,4.4685354,-0.07587287,4.2861466,-0.27886942,-0.37749028,8.986077,1.2440093,0.10245403,1.3577194,0.91915137,11.989385,1.3963811,-0.22633658,4.14627,0.0030048324,-0.16616507
t14,-0.06028478,-1.005563,2.9048872,-0.6177966,7.3346148,-0.6362169,-0.54119307,6.6830754,1.4657705,0.21590391,-1.1901045,7.609388,7.361427,7.256832,-0.32092416,11.191622,0.18914635,2.3429394
t15,-0.06690256,-1.024023,3.6819687,-0.27621627,6.942096,-0.6464196,-0.42933002,8.406519,1.1740721,0.15791515,-1.1697656,4.1568284,5.6781945,9.521521,0.6394662,9.520171,0.005200871,1.622247
t16,-0.029302383,-1.1309621,3.7566125,0.20353569,-0.36595568,7.410564,-0.074246906,-1.4635961,1.2544413,0.35970476,-0.4408004,10.279762,5.752036,2.8834379,-1.2188582,0.41725188,8.865257,3.5959964
t17,-0.11651295,-1.4159124,4.8689075,-0.12228263,4.769396,-0.26654652,-0.43316093,10.357209,1.4252576,0.12905106,1.609416,1.0263569,14.594893,1.7024715,-0.4140617,4.276503,0.018486813,-0.21664922
