"accepted_species","trait_ARD"
"t6","0"
"t29","0"
"t30","0"
"t39","1"
"t73","1"
"t80","1"
"t81","0"
"t69","1"
"t70","1"
"t23","0"
"t7","0"
"t10","0"
"t17","0"
"t21","0"
"t22","0"
"t24","1"
"t38","0"
"t46","0"
"t59","0"
"t60",NA
"t94","0"
"t126","0"
"t127","0"
"t125","0"
"t66","0"
"t89","1"
"t117","0"
"t118","0"
"t99","1"
"t100","1"
"t58","0"
"t57","0"
"t47","1"
"t36","0"
"t42","0"
"t43","0"
"t37","0"
"t62","0"
"t63",NA
"t61","0"
"t50","0"
"t48","0"
"t20","1"
"t32","1"
"t33","0"
"t40","0"
"t41","0"
"t44","0"
"t45","0"
"t92","1"
"t93","1"
"t128","1"
"t129","0"
"t95","1"
"t96","1"
"t84","0"
"t82","1"
"t115","1"
"t169","0"
"t174","0"
"t175","0"
"t190","1"
"t191","1"
"t185","0"
"t152","1"
"t67","1"
"t68","1"
"t54","0"
"t65","0"
"t71","1"
"t72","0"
"t31","0"
"t56","1"
"t305","1"
"t366","1"
"t367",NA
"t354",NA
"t355","1"
"t331","1"
"t332","1"
"t297","1"
"t279","1"
"t269","1"
"t253","1"
"t254",NA
"t188","1"
"t226","1"
"t230","1"
"t311","1"
"t419",NA
"t420","1"
"t396","1"
"t270","1"
"t312","1"
"t349","1"
"t385","1"
"t386","1"
"t377","1"
"t383","1"
"t415","1"
"t416","1"
"t382","0"
"t263","1"
"t245","1"
"t221","1"
"t181","0"
"t208",NA
"t409","1"
"t469","1"
"t470","1"
"t316","1"
"t317","1"
"t324",NA
"t443","1"
"t444","1"
"t381","1"
"t293","1"
"t370","1"
"t371","1"
"t290",NA
"t289","0"
"t271","0"
"t144","1"
"t154","1"
"t328","0"
"t433","0"
"t434","0"
"t361","0"
"t460","0"
"t461","0"
"t326",NA
"t432","0"
"t438","0"
"t458","0"
"t459","0"
"t364","0"
"t365","0"
"t304","0"
"t213","0"
"t239","0"
"t240","0"
"t200","0"
"t285","0"
"t286","0"
"t421",NA
"t439","0"
"t440","0"
"t474","1"
"t475","0"
"t341",NA
"t335","0"
"t336","0"
"t234","0"
"t205","1"
"t227","1"
"t329","1"
"t330","0"
"t358","1"
"t359","1"
"t484",NA
"t485","1"
"t476","1"
"t197","0"
"t134","1"
"t102","0"
"t103","0"
"t142",NA
"t143","0"
"t133",NA
"t123","0"
"t101","0"
"t76","0"
"t97","0"
"t104","0"
"t116","0"
"t130","0"
"t131","0"
"t108","1"
"t109","1"
"t83","1"
"t105","0"
"t140","0"
"t243","1"
"t248","1"
"t255","0"
"t256","1"
"t232","0"
"t233","0"
"t231",NA
"t173","0"
"t171","1"
"t172","0"
"t161","0"
"t164","1"
"t176","0"
"t215","1"
"t216","0"
"t199","0"
"t258","1"
"t266","0"
"t267","0"
"t136","0"
"t151",NA
"t158","1"
"t159","1"
"t150","0"
"t157","1"
"t182","1"
"t204","1"
"t209","1"
"t218","1"
"t219",NA
"t214","1"
"t189","1"
"t202","1"
"t203","1"
"t160","1"
"t137","1"
"t121","0"
"t122","0"
"t120","1"
"t141","1"
"t162","0"
"t196","1"
"t247","0"
"t273","1"
"t274","1"
"t259","1"
"t333","0"
"t334","0"
"t298","0"
"t299","0"
"t295",NA
"t241",NA
"t251","0"
"t252","0"
