,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
t1,-0.68195045,-0.27692136,0.016987987,1.4020544,2.3455205,1.6420321,0.9612031,0.6395233,1.1250705,0.70276743,3.8608513,8.299421,0.47534522,0.54611945,1.5582197,-0.7604054
t2,4.64885,3.4763417,1.5703477,1.9305298,0.11930081,4.417313,1.0589415,0.87339395,0.19182971,-0.07198251,-0.05812034,-0.1640656,2.7256067,1.1466271,7.2941737,-0.26518825
t3,6.127584,4.914916,3.1172867,1.4225434,0.1381423,7.3493876,2.209323,1.2925066,0.7933731,0.8721243,-0.21017769,-0.35451812,3.7969708,1.5922632,11.91458,-0.8470571
t4,4.9142222,3.8439693,2.7527542,1.1182046,0.121861026,6.6832023,2.1026783,1.1391593,0.93655,0.9501082,-0.18498912,-0.26322323,3.1325371,1.450759,10.715562,-0.8750935
t5,-0.6451528,-0.73016477,0.10438159,-0.5675863,1.7909898,2.2283516,0.99396026,0.5906133,3.3798027,4.0638185,4.3201346,7.8115673,-0.07358723,0.42789418,2.4795144,-0.61026925
t6,11.784312,9.746809,3.0362453,1.8395754,0.034934495,3.8160229,1.2379953,1.2530854,0.01406077,-0.827759,-0.27665794,-0.6593267,6.9726243,1.4646631,8.2650175,2.1140802
t7,11.945183,10.058623,3.054177,1.7855724,0.032483984,3.7230139,1.2216028,1.2449948,0.019288689,-0.8654107,-0.27222416,-0.6822856,7.0816483,1.4590551,8.12546,2.3735209
t8,12.091492,10.310496,3.0288243,1.7450484,0.027693914,3.4254699,1.152323,1.2189273,0.0059268614,-0.9036849,-0.26988888,-0.7149407,7.204854,1.4107299,7.8578053,2.6274335
t9,5.4667606,4.1146936,1.2419192,4.56969,0.29385963,8.612674,1.107189,1.2620243,0.340344,-0.010685694,2.0436041,-0.030079568,3.0960994,1.5585967,8.6613035,-0.20469181
t10,12.537231,11.293483,3.1919172,1.250993,0.038584452,2.5296266,1.0461175,1.1505257,0.0054132836,-1.0888543,-0.28246257,-0.82522947,7.6695666,1.2464327,6.8406935,3.6026282
t11,10.828005,9.3067665,2.5573177,1.6405611,0.045196597,2.7785308,0.9160094,1.072505,0.0122497715,-0.8297445,-0.2091363,-0.6533622,6.501796,1.2196276,6.7800674,2.743572
t12,4.9984527,5.5946856,3.8222942,1.0818406,0.037716534,0.399091,1.419205,0.59306943,0.37834135,-0.64409906,0.7709563,-0.65959567,2.687198,0.34872648,-0.30046472,5.623791
t13,9.176956,8.080006,2.0540476,1.3713167,0.060909864,1.8810333,0.6154306,0.8851355,0.0154069485,-0.7278726,-0.14216298,-0.5717921,5.5233917,0.95864516,5.334996,2.7858875
t14,7.790128,7.0699778,1.6375592,1.1430107,0.07305057,1.1837311,0.37778148,0.7273363,0.024204155,-0.66625744,-0.09529217,-0.4834219,4.796317,0.74980646,4.0610905,2.9048178
t15,9.391075,8.279512,2.0821497,1.33301,0.059069138,1.9914627,0.64547056,0.90580684,0.01681085,-0.7407935,-0.1494774,-0.575891,5.609862,0.9790283,5.432881,2.8041599
t16,-0.56888175,-1.3896644,0.019386752,-1.1915729,0.12752134,5.081652,2.5752115,0.14285253,8.71412,8.566552,1.456462,2.9519956,-0.048535056,0.9979549,11.412268,-2.05355
t17,-0.4186778,-0.88212156,0.022978093,-1.2341188,0.042163916,3.8064106,2.5708926,0.7288188,3.4988348,6.462226,0.029215777,4.992701,1.6890714,1.1099001,10.284236,-1.7623985
t18,0.9320351,1.0146351,0.032532427,3.41494,0.31491312,6.6579328,0.3580913,0.90686804,0.0048407665,1.664884,4.9559917,4.0007434,0.5092491,1.1075433,3.3340757,-0.056932583
t19,7.2876124,7.282608,3.232522,0.8500286,0.2726164,0.233444,0.24957219,0.6536003,0.2464466,-0.8210468,-0.030765852,-0.70316154,3.8727765,0.4761391,0.8167934,5.1310325
t20,-0.8784662,-1.0682186,0.18098594,-1.5170652,7.6964726,3.5490658,1.9102404,0.9938563,4.013331,4.814932,3.351985,10.659922,-0.0056485054,0.589364,4.785326,-0.69643503
t21,-1.5745727,-2.368414,0.3222368,-0.88609946,0.9409201,3.6868818,1.0766157,0.37067372,14.227208,12.029112,10.824326,13.408904,0.13724379,0.6239994,7.259396,-1.1574305
t22,-1.7890339,-0.5415645,0.21739312,9.326031,0.44726872,6.440983,0.39330378,2.0139503,1.0134721,12.536052,13.550266,17.051544,2.5321786,0.43594998,-1.3254633,-0.97244626
t23,-0.2542292,0.8897907,0.099158056,7.3014727,0.52896065,9.110764,0.43189296,1.150038,0.28633487,4.189857,5.767877,4.3609886,3.2331834,0.926259,3.3341703,-0.45348054
t24,7.9209313,8.344659,2.003067,1.927348,0.32287714,0.26552513,0.1601973,0.56597996,0.007331463,-1.4290642,-0.26976028,-0.4983888,11.724817,0.64926165,2.5599194,6.660183
t25,-0.84437835,-0.13271305,0.17975137,9.212237,0.57348454,8.569899,0.3556912,1.4103792,0.55660206,6.90328,8.404856,9.078068,3.802872,0.8177619,0.3047685,-0.76442164
t26,8.559237,5.5403733,0.011890262,3.653315,0.3476131,1.6440274,3.8064833,0.9282286,0.007019587,-0.83518916,3.987167,-0.40077892,5.708292,0.7382505,2.5210242,6.4396977
t27,-0.75348926,-1.5992649,0.07172828,-1.2197939,0.1107298,4.769763,2.2718217,0.054179087,10.568658,9.619449,3.2418456,4.733388,-0.058689293,0.94574654,11.379217,-1.9410479
t28,1.91485,0.17891555,1.4945861,5.505685,0.512823,0.18354481,8.639315,0.7310678,0.33476508,-0.4137178,7.824573,-0.3650856,2.3566484,0.32948512,-1.0057883,7.769877
t29,-0.699543,-0.15958875,0.16577475,14.149559,0.8202699,11.514276,0.009190951,1.5352932,0.769054,7.1334786,7.883579,6.647903,7.2073793,0.8595711,1.1721966,-0.80534625
t30,-0.5831317,-0.02077803,0.09869904,4.2558365,0.20294547,5.5051093,0.30670565,1.4656223,0.5391281,5.7960787,8.821211,10.379399,-0.078558974,0.92835194,-0.4603186,-0.25666845
t31,-1.7677242,-0.64900655,0.21425006,8.943113,0.43930632,6.1016746,0.30568138,2.0795245,0.96056396,12.724685,13.453758,17.293694,2.284258,0.5366242,-1.5075204,-0.88905776
t32,-0.0111904405,2.9484792,3.362342,2.8666358,0.44462842,0.88509804,3.9610083,0.17415105,0.32569104,-1.0763209,-0.003916038,-0.15141414,8.64292,0.12684304,-1.1207314,7.111355
t33,3.414493,5.439298,2.0588288,2.2834787,0.43742076,0.6149776,2.0185528,0.2717466,0.10819536,-1.3008959,-0.12965205,-0.2316437,10.849518,0.3000154,-0.3059932,7.164344
t34,-1.3495786,-0.40990633,0.10917635,6.2461615,0.17906146,4.43591,0.15750246,2.0322235,0.92080057,10.867826,13.479797,16.100697,-0.026708683,0.5430136,-1.6047783,-0.3619289
t35,-2.0689814,-1.8727238,0.23874348,-0.28291237,0.0790724,0.35063082,0.6794585,1.6061523,8.190741,14.183525,10.00552,22.737942,6.443018,1.0982012,3.849768,-1.4369876
t36,8.53644,7.2709017,6.6080847,0.2673353,4.5455604,0.60875314,0.0025751144,0.6861256,0.6770993,-0.89036095,-0.13006535,-1.3688158,1.1282076,0.4399511,-0.55734795,6.6744246
t37,5.356086,4.4355035,7.945352,1.0056274,5.154679,0.83962756,1.1752696,0.61459047,0.92475,-0.69953555,-0.043378014,-1.3504015,-0.27762148,0.32981172,-1.2698855,7.0837674
t38,-1.716879,-0.60126215,0.22577006,15.921227,0.8683155,10.011866,0.12500392,2.319248,1.6456159,13.82316,13.440083,14.606046,7.0045595,0.63795096,-1.3379538,-1.124578
t39,-1.0510799,-0.29878542,0.18386582,14.896065,0.8801993,10.805577,0.030196501,1.7950585,1.1189278,9.655423,9.459953,9.286996,7.444613,0.7808766,-0.28684255,-0.9774029
t40,7.258321,7.081597,5.055417,0.2221521,2.6745129,0.47882256,0.0074215503,0.65005034,0.5049379,-0.8903134,-0.053507484,-0.9956338,2.046218,0.4123505,-0.46314794,6.5870214
t41,3.671404,3.929455,6.319392,1.066799,2.300534,0.6716535,1.348823,0.57247466,0.7218032,-0.6619548,0.63008606,-0.99251395,-0.03518752,0.2306011,-1.2574989,6.8652067
t42,2.2223577,4.2894297,2.727306,2.5338593,0.3658639,0.70521796,2.957786,0.2528825,0.19880986,-1.2591842,-0.09409476,-0.22500585,9.277536,0.18942584,-0.7416155,7.311939
t43,4.061023,4.9120064,5.0145226,0.8647303,1.1630472,0.5768049,1.3932377,0.5608566,0.5574702,-0.6547723,0.69124377,-0.7421498,0.8888739,0.30277646,-0.8361884,6.4180927
t44,5.280788,5.8458033,4.6382637,0.6124236,1.2732706,0.47616372,0.8050453,0.5970409,0.46172988,-0.7268251,0.31180176,-0.7728447,1.6766386,0.34751165,-0.5598433,6.2482376
t45,-0.63931924,-0.051146008,0.1119418,4.3164525,0.19592635,5.379248,0.31189862,1.5072831,0.5762165,6.223451,9.243351,10.879582,-0.10458979,0.8968684,-0.5559938,-0.24383424
