"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160"
"t1",0,7.35050038126037,5.89087116589208,6.38302501486063,10.1061902202411,6.95316508785908,6.99688894142089,7.13632492592896,7.21843772607633,7.63361745331526,7.62891212683022,10.7098348188228,8.28318999173448,8.82833915294534,8.23267555208357,9.44224431585389,9.12742953274184,9.15969871755263,9.95470939795567,9.98560686228494,11.4774079204547,11.9809923156432,9.32866996963693,9.26797083141707,10.3069615610002,9.3287454487102,9.87059806149031,11.9809923156432,9.97211677347344,10.5590104034098,11.9809923156432,11.9809923156432,10.6959786820134,11.9809923156432,11.9809923156432,10.6419230588395,11.9809923156432,11.9809923156432,10.6896231613127,10.6552649026659,11.9809923156432,11.3232670292234,11.5002785802692,11.0513197801777,10.6818999671178,10.3716267753667,11.2409985018818,11.5024599813342,11.9809923156432,10.7884686024144,11.3349526910386,11.2864702138978,11.768892718509,11.9809923156432,10.9654154575676,11.9809923156432,11.9809923156432,11.0528653398524,11.6493352891714,11.9809923156432,10.8604007944238,11.9809923156432,11.9809923156432,11.6000182047383,11.9809923156432,11.8695416006259,11.9809923156432,11.5049258158541,11.9809923156432,11.9809923156432,11.5175739394726,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9706234301393,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.5415376623231,11.9809923156432,11.9809923156432,11.9809923156432,11.7801070319017,11.9809923156432,11.9809923156432,11.9809923156432,11.4550024270119,11.9809923156432,11.9809923156432,11.9809923156432,11.6910173224062,11.7678795759248,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9540844994392,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9326160462188,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9489686124736,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432,11.9809923156432
"t2",7.35050038126037,0,3.32528758167575,3.8174414306443,7.54060663602478,3.74505740491778,3.78878125847959,3.92821724298766,4.30299409899358,4.42550977037396,4.42080444388892,7.50172713588155,5.07508230879318,5.62023147000404,5.02456786914227,6.87666073163756,6.56184594852551,6.24425509046988,6.74660171501437,7.42002327806861,8.91182433623838,9.0655486885604,6.41322634255418,6.05986314847577,7.39151793391749,6.1206377657689,7.30501447727398,8.77288463270186,7.05667314639068,7.64356677632703,9.0655486885604,8.77288463270186,7.48787099907214,9.0655486885604,9.41540873142683,7.4338153758982,8.77288463270186,9.0655486885604,7.77417953422991,7.4471572197246,8.77288463270186,8.11515934628209,8.29217089732787,7.84321209723644,7.76645634003506,7.45618314828397,8.32555487479908,8.29435229839291,8.77288463270186,7.58036091947309,8.4195090639558,8.37102658681503,8.85344909142629,8.77288463270186,7.75730777462626,8.77288463270186,8.77288463270186,8.48728175563603,8.44122760623005,8.77288463270186,8.29481721020749,9.41540873142683,9.41540873142683,8.39191052179704,8.77288463270186,8.66143391768457,9.41540873142683,8.93934223163773,8.77288463270186,9.41540873142682,8.6021303123898,8.77288463270186,8.77288463270186,9.41540873142683,9.41540873142683,9.40503984592297,9.41540873142683,8.77288463270185,8.77288463270185,9.41540873142683,8.77288463270186,8.77288463270186,8.77288463270185,8.3334299793818,8.77288463270186,9.41540873142683,9.41540873142683,8.86466340481892,9.0655486885604,8.77288463270186,8.77288463270186,8.24689474407056,8.77288463270186,8.77288463270186,8.77288463270186,8.48290963946487,9.20229599170847,9.41540873142683,9.0655486885604,9.0655486885604,9.41540873142682,8.77288463270185,9.41540873142683,9.03864087235648,9.0655486885604,9.41540873142683,8.77288463270185,9.41540873142682,9.41540873142682,8.77288463270186,9.41540873142683,9.41540873142683,9.0655486885604,9.0655486885604,8.77288463270186,8.77288463270186,8.77288463270186,9.0655486885604,9.0655486885604,8.77288463270186,8.77288463270186,8.72450836327751,8.77288463270185,8.77288463270186,9.41540873142683,9.41540873142683,9.41540873142683,9.41540873142683,8.77288463270186,8.77288463270186,9.41540873142683,8.77288463270186,8.77288463270186,9.41540873142682,9.41540873142682,8.77288463270185,8.77288463270185,9.41540873142683,9.41540873142683,8.77288463270186,8.77288463270186,9.41540873142683,8.77288463270185,8.77288463270185,8.77288463270186,9.41540873142683,9.41540873142683,8.74086092953231,8.77288463270186,8.77288463270186,9.41540873142683,9.41540873142683,8.77288463270186,8.77288463270186,8.77288463270186,8.77288463270186,8.77288463270186,8.77288463270186,9.41540873142683,9.41540873142683
"t3",5.89087116589208,3.32528758167575,0,0.896389682287745,5.31192228737003,2.92795228827446,2.97167614183627,3.11111212634434,3.19322492649171,3.60840465373063,3.60369932724559,6.68462201923822,4.25797719214986,4.80312635336072,4.20746275249895,4.64797638298282,4.33316159987077,5.13448591796801,5.92949659837105,5.19133892941386,6.68313998758364,7.95577951605853,5.30345717005231,5.24275803183244,6.28174876141562,5.30353264912557,5.07633012861923,7.95577951605853,5.94690397388882,6.53379760382516,7.95577951605853,7.95577951605853,6.67076588242882,7.95577951605853,7.18672438277208,6.61671025925488,7.95577951605853,7.95577951605853,6.66441036172804,6.63005210308128,7.95577951605853,7.29805422963877,7.47506578068455,7.02610698059311,6.6566871675332,6.3464139757821,7.21578570229722,7.47724718174959,7.95577951605853,6.76325580282977,7.30973989145393,7.26125741431316,7.74367991892442,7.95577951605853,6.94020265798293,7.95577951605853,7.95577951605853,6.25859740698129,7.62412248958673,7.95577951605853,6.06613286155275,7.18672438277208,7.18672438277208,7.57480540515372,7.95577951605853,7.84432880104125,7.18672438277208,6.71065788298299,7.95577951605853,7.18672438277208,7.49236113988794,7.95577951605853,7.95577951605853,7.18672438277208,7.18672438277208,7.17635549726823,7.18672438277208,7.95577951605853,7.95577951605853,7.18672438277208,7.95577951605853,7.95577951605853,7.95577951605853,7.51632486273848,7.95577951605853,7.18672438277208,7.18672438277208,7.75489423231706,7.95577951605853,7.95577951605853,7.95577951605853,7.42978962742723,7.95577951605853,7.95577951605853,7.95577951605853,7.66580452282154,6.97361164305373,7.18672438277208,7.95577951605853,7.95577951605853,7.18672438277208,7.95577951605853,7.18672438277208,7.92887169985461,7.95577951605853,7.18672438277208,7.95577951605853,7.18672438277208,7.18672438277208,7.95577951605853,7.18672438277208,7.18672438277208,7.95577951605853,7.95577951605853,7.95577951605853,7.95577951605853,7.95577951605853,7.95577951605853,7.95577951605853,7.95577951605853,7.95577951605853,7.90740324663419,7.95577951605853,7.95577951605853,7.18672438277208,7.18672438277208,7.18672438277208,7.18672438277208,7.95577951605853,7.95577951605853,7.18672438277208,7.95577951605853,7.95577951605853,7.18672438277208,7.18672438277208,7.95577951605853,7.95577951605853,7.18672438277208,7.18672438277208,7.95577951605853,7.95577951605853,7.18672438277208,7.95577951605853,7.95577951605853,7.95577951605853,7.18672438277208,7.18672438277208,7.92375581288899,7.95577951605853,7.95577951605853,7.18672438277208,7.18672438277208,7.95577951605853,7.95577951605853,7.95577951605853,7.95577951605853,7.95577951605853,7.95577951605853,7.18672438277208,7.18672438277208
"t4",6.38302501486063,3.8174414306443,0.896389682287745,0,5.80407613633859,3.42010613724301,3.46382999080482,3.60326597531289,3.68537877546026,4.10055850269918,4.09585317621414,7.17677586820678,4.75013104111841,5.29528020232927,4.6996166014675,5.14013023195137,4.82531544883932,5.62663976693656,6.4216504473396,5.68349277838241,7.17529383655219,8.44793336502708,5.79561101902086,5.734911880801,6.77390261038417,5.79568649809412,5.56848397758779,8.44793336502709,6.43905782285737,7.02595145279372,8.44793336502708,8.44793336502709,7.16291973139737,8.44793336502708,7.67887823174064,7.10886410822343,8.44793336502709,8.44793336502708,7.1565642106966,7.12220595204983,8.44793336502708,7.79020807860732,7.9672196296531,7.51826082956167,7.14884101650175,6.83856782475065,7.70793955126577,7.96940103071814,8.44793336502708,7.25540965179832,7.80189374042248,7.75341126328172,8.23583376789297,8.44793336502708,7.43235650695149,8.44793336502708,8.44793336502708,6.75075125594984,8.11627633855528,8.44793336502708,6.5582867105213,7.67887823174063,7.67887823174064,8.06695925412227,8.44793336502708,8.3364826500098,7.67887823174063,7.20281173195154,8.44793336502708,7.67887823174063,7.98451498885649,8.44793336502708,8.44793336502708,7.67887823174063,7.67887823174063,7.66850934623678,7.67887823174064,8.44793336502708,8.44793336502708,7.67887823174064,8.44793336502709,8.44793336502709,8.44793336502708,8.00847871170703,8.44793336502709,7.67887823174064,7.67887823174064,8.24704808128561,8.44793336502709,8.44793336502708,8.44793336502708,7.92194347639578,8.44793336502708,8.44793336502709,8.44793336502709,8.1579583717901,7.46576549202228,7.67887823174064,8.44793336502708,8.44793336502708,7.67887823174063,8.44793336502708,7.67887823174063,8.42102554882316,8.44793336502708,7.67887823174063,8.44793336502708,7.67887823174063,7.67887823174063,8.44793336502708,7.67887823174063,7.67887823174063,8.44793336502708,8.44793336502708,8.44793336502709,8.44793336502709,8.44793336502709,8.44793336502708,8.44793336502708,8.44793336502709,8.44793336502709,8.39955709560274,8.44793336502708,8.44793336502708,7.67887823174064,7.67887823174064,7.67887823174063,7.67887823174063,8.44793336502708,8.44793336502709,7.67887823174063,8.44793336502709,8.44793336502709,7.67887823174063,7.67887823174063,8.44793336502708,8.44793336502708,7.67887823174063,7.67887823174063,8.44793336502709,8.44793336502709,7.67887823174063,8.44793336502708,8.44793336502708,8.44793336502709,7.67887823174063,7.67887823174063,8.41590966185754,8.44793336502708,8.44793336502709,7.67887823174063,7.67887823174063,8.44793336502708,8.44793336502708,8.44793336502709,8.44793336502709,8.44793336502708,8.44793336502708,7.67887823174063,7.67887823174063
"t5",10.1061902202411,7.54060663602478,5.31192228737003,5.80407613633859,0,7.14327134262349,7.1869951961853,7.32643118069336,7.40854398084074,7.82372370807966,7.81901838159462,10.8999410735873,8.47329624649888,9.01844540770974,8.42278180684798,7.97770793250119,7.66289314938914,9.34980497231704,10.1448156527201,8.52107047893223,10.012871537102,12.1710985704076,9.51877622440134,9.45807708618147,10.4970678157646,9.5188517034746,8.40606167813761,12.1710985704076,10.1622230282378,10.7491166581742,12.1710985704076,12.1710985704076,10.8860849367778,12.1710985704076,10.5164559322905,10.8320293136039,12.1710985704076,12.1710985704076,10.8797294160771,10.8453711574303,12.1710985704076,11.5133732839878,11.6903848350336,11.2414260349421,10.8720062218822,10.5617330301311,11.4311047566462,11.6925662360986,12.1710985704076,10.9785748571788,11.525058945803,11.4765764686622,11.9589989732734,12.1710985704076,11.155521712332,12.1710985704076,12.1710985704076,9.58832895649966,11.8394415439358,12.1710985704076,9.39586441107113,10.5164559322905,10.5164559322905,11.7901244595027,12.1710985704076,12.0596478553903,10.5164559322905,10.0403894325014,12.1710985704076,10.5164559322905,11.707680194237,12.1710985704076,12.1710985704076,10.5164559322905,10.5164559322905,10.5060870467866,10.5164559322905,12.1710985704076,12.1710985704076,10.5164559322905,12.1710985704076,12.1710985704076,12.1710985704076,11.7316439170875,12.1710985704076,10.5164559322905,10.5164559322905,11.9702132866661,12.1710985704076,12.1710985704076,12.1710985704076,11.6451086817763,12.1710985704076,12.1710985704076,12.1710985704076,11.8811235771706,10.3033431925721,10.5164559322905,12.1710985704076,12.1710985704076,10.5164559322905,12.1710985704076,10.5164559322905,12.1441907542036,12.1710985704076,10.5164559322905,12.1710985704076,10.5164559322905,10.5164559322905,12.1710985704076,10.5164559322905,10.5164559322905,12.1710985704076,12.1710985704076,12.1710985704076,12.1710985704076,12.1710985704076,12.1710985704076,12.1710985704076,12.1710985704076,12.1710985704076,12.1227223009832,12.1710985704076,12.1710985704076,10.5164559322905,10.5164559322905,10.5164559322905,10.5164559322905,12.1710985704076,12.1710985704076,10.5164559322905,12.1710985704076,12.1710985704076,10.5164559322905,10.5164559322905,12.1710985704076,12.1710985704076,10.5164559322905,10.5164559322905,12.1710985704076,12.1710985704076,10.5164559322905,12.1710985704076,12.1710985704076,12.1710985704076,10.5164559322905,10.5164559322905,12.139074867238,12.1710985704076,12.1710985704076,10.5164559322905,10.5164559322905,12.1710985704076,12.1710985704076,12.1710985704076,12.1710985704076,12.1710985704076,12.1710985704076,10.5164559322905,10.5164559322905
"t6",6.95316508785908,3.74505740491778,2.92795228827446,3.42010613724301,7.14327134262349,0,0.898192103244726,1.03762808775279,3.90565880559228,1.53492061513909,1.53021528865405,4.61113798064668,2.18449315355831,2.72964231476917,2.1339787139074,6.47932543823627,6.16451065512422,5.84691979706859,3.8560125597795,7.02268798466731,8.51448904283709,8.66821339515911,6.01589104915288,3.1692739932409,6.9941826405162,3.23004861053403,6.90767918387269,5.88229547746699,6.65933785298939,7.24623148292574,8.66821339515911,5.88229547746699,4.59728184383727,8.66821339515911,9.01807343802554,4.54322622066333,5.88229547746699,8.66821339515911,7.37684424082862,4.55656806448973,5.88229547746699,5.22457019104722,5.40158174209301,4.95262294200157,7.36912104663377,7.05884785488268,7.92821958139779,5.40376314315804,5.88229547746699,4.68977176423823,8.02217377055451,7.97369129341374,8.456113798025,5.88229547746699,4.86671861939139,5.88229547746699,5.88229547746699,8.08994646223474,5.55063845099519,5.88229547746699,7.8974819168062,9.01807343802553,9.01807343802553,5.50132136656217,5.88229547746699,5.7708447624497,9.01807343802553,8.54200693823644,5.88229547746699,9.01807343802553,8.20479501898851,5.88229547746699,5.88229547746699,9.01807343802553,9.01807343802553,9.00770455252168,9.01807343802553,5.88229547746699,5.88229547746699,9.01807343802553,5.88229547746699,5.88229547746699,5.88229547746699,5.44284082414693,5.88229547746699,9.01807343802554,9.01807343802554,8.46732811141763,8.66821339515911,5.88229547746699,5.88229547746699,5.35630558883569,5.88229547746699,5.88229547746699,5.88229547746699,5.59232048423,8.80496069830718,9.01807343802553,8.66821339515911,8.66821339515911,9.01807343802553,5.88229547746699,9.01807343802553,8.64130557895519,8.66821339515911,9.01807343802553,5.88229547746699,9.01807343802553,9.01807343802553,5.88229547746699,9.01807343802553,9.01807343802553,8.66821339515911,8.66821339515911,5.88229547746699,5.88229547746699,5.88229547746699,8.66821339515911,8.66821339515911,5.88229547746699,5.88229547746699,5.83391920804264,5.88229547746699,5.88229547746699,9.01807343802554,9.01807343802554,9.01807343802553,9.01807343802553,5.88229547746699,5.88229547746699,9.01807343802553,5.88229547746699,5.88229547746699,9.01807343802553,9.01807343802553,5.88229547746699,5.88229547746699,9.01807343802553,9.01807343802553,5.88229547746699,5.88229547746699,9.01807343802553,5.88229547746699,5.88229547746699,5.88229547746699,9.01807343802553,9.01807343802553,5.85027177429745,5.88229547746699,5.88229547746699,9.01807343802553,9.01807343802553,5.88229547746699,5.88229547746699,5.88229547746699,5.88229547746699,5.88229547746699,5.88229547746699,9.01807343802553,9.01807343802553
"t7",6.99688894142089,3.78878125847959,2.97167614183627,3.46382999080482,7.1869951961853,0.898192103244726,0,0.928805683942707,3.9493826591541,1.426098211329,1.42139288484396,4.5023155768366,2.07567074974823,2.62081991095909,2.02515631009732,6.52304929179808,6.20823450868603,5.8906436506304,3.74719015596942,7.06641183822912,8.5582128963989,8.71193724872092,6.0596149027147,3.06045158943081,7.03790649407801,3.12122620672394,6.9514030374345,5.77347307365691,6.7030617065512,7.28995533648755,8.71193724872092,5.7734730736569,4.48845944002719,8.71193724872092,9.06179729158735,4.43440381685325,5.7734730736569,8.71193724872092,7.42056809439043,4.44774566067965,5.7734730736569,5.11574778723713,5.29275933828292,4.84380053819148,7.41284490019559,7.10257170844449,7.9719434349596,5.29494073934796,5.7734730736569,4.58094936042814,8.06589762411632,8.01741514697555,8.49983765158681,5.7734730736569,4.7578962155813,5.7734730736569,5.7734730736569,8.13367031579656,5.4418160471851,5.7734730736569,7.94120577036802,9.06179729158735,9.06179729158735,5.39249896275209,5.7734730736569,5.66202235863962,9.06179729158735,8.58573079179825,5.7734730736569,9.06179729158735,8.24851887255032,5.7734730736569,5.7734730736569,9.06179729158735,9.06179729158735,9.0514284060835,9.06179729158735,5.7734730736569,5.7734730736569,9.06179729158735,5.7734730736569,5.7734730736569,5.7734730736569,5.33401842033685,5.7734730736569,9.06179729158735,9.06179729158735,8.51105196497944,8.71193724872092,5.7734730736569,5.7734730736569,5.2474831850256,5.7734730736569,5.7734730736569,5.7734730736569,5.48349808041991,8.848684551869,9.06179729158735,8.71193724872092,8.71193724872092,9.06179729158734,5.7734730736569,9.06179729158735,8.685029432517,8.71193724872092,9.06179729158735,5.7734730736569,9.06179729158734,9.06179729158734,5.7734730736569,9.06179729158735,9.06179729158735,8.71193724872092,8.71193724872092,5.7734730736569,5.7734730736569,5.7734730736569,8.71193724872092,8.71193724872092,5.7734730736569,5.7734730736569,5.72509680423256,5.7734730736569,5.7734730736569,9.06179729158735,9.06179729158735,9.06179729158735,9.06179729158735,5.7734730736569,5.7734730736569,9.06179729158735,5.7734730736569,5.7734730736569,9.06179729158734,9.06179729158734,5.7734730736569,5.7734730736569,9.06179729158735,9.06179729158735,5.7734730736569,5.7734730736569,9.06179729158735,5.7734730736569,5.7734730736569,5.7734730736569,9.06179729158735,9.06179729158735,5.74144937048736,5.7734730736569,5.7734730736569,9.06179729158735,9.06179729158735,5.7734730736569,5.7734730736569,5.7734730736569,5.7734730736569,5.7734730736569,5.7734730736569,9.06179729158735,9.06179729158735
"t8",7.13632492592896,3.92821724298766,3.11111212634434,3.60326597531289,7.32643118069336,1.03762808775279,0.928805683942707,0,4.08881864366216,1.34347656089165,0.675196135915514,4.41969392639924,1.32947400081978,1.87462316203064,1.27895956116887,6.66248527630615,6.34767049319409,6.03007963513846,3.66456850553207,7.20584782273719,8.69764888090697,8.85137323322899,6.19905088722276,2.97782993899346,7.17734247858608,3.03860455628659,7.09083902194256,5.69085142321955,6.84249769105927,7.42939132099562,8.85137323322899,5.69085142321955,4.40583778958984,8.85137323322899,9.20123327609541,4.3517821664159,5.69085142321955,8.85137323322899,7.5600040788985,4.3651240102423,5.69085142321955,5.03312613679978,5.21013768784557,4.76117888775413,7.55228088470365,7.24200769295255,8.11137941946767,5.21231908891061,5.69085142321955,4.49832770999079,8.20533360862438,8.15685113148362,8.63927363609487,5.69085142321955,4.67527456514395,5.69085142321955,5.69085142321955,8.27310630030462,5.35919439674775,5.69085142321955,8.08064175487608,9.20123327609541,9.20123327609541,5.30987731231474,5.69085142321955,5.57940070820227,9.20123327609541,8.72516677630632,5.69085142321955,9.20123327609541,8.38795485705839,5.69085142321955,5.69085142321955,9.20123327609541,9.20123327609541,9.19086439059156,9.20123327609541,5.69085142321955,5.69085142321955,9.20123327609541,5.69085142321955,5.69085142321955,5.69085142321955,5.2513967698995,5.69085142321955,9.20123327609541,9.20123327609541,8.65048794948751,8.85137323322899,5.69085142321955,5.69085142321955,5.16486153458825,5.69085142321955,5.69085142321955,5.69085142321955,5.40087642998256,8.98812053637706,9.20123327609541,8.85137323322899,8.85137323322899,9.20123327609541,5.69085142321955,9.20123327609541,8.82446541702507,8.85137323322899,9.20123327609541,5.69085142321955,9.20123327609541,9.20123327609541,5.69085142321955,9.20123327609541,9.20123327609541,8.85137323322899,8.85137323322899,5.69085142321955,5.69085142321955,5.69085142321955,8.85137323322899,8.85137323322899,5.69085142321955,5.69085142321955,5.64247515379521,5.69085142321955,5.69085142321955,9.20123327609541,9.20123327609541,9.20123327609541,9.20123327609541,5.69085142321955,5.69085142321955,9.20123327609541,5.69085142321955,5.69085142321955,9.20123327609541,9.20123327609541,5.69085142321955,5.69085142321955,9.20123327609541,9.20123327609541,5.69085142321955,5.69085142321955,9.20123327609541,5.69085142321955,5.69085142321955,5.69085142321955,9.20123327609541,9.20123327609541,5.65882772005001,5.69085142321955,5.69085142321955,9.20123327609541,9.20123327609541,5.69085142321955,5.69085142321955,5.69085142321955,5.69085142321955,5.69085142321955,5.69085142321955,9.20123327609541,9.20123327609541
"t9",7.21843772607633,4.30299409899358,3.19322492649171,3.68537877546026,7.40854398084074,3.90565880559228,3.9493826591541,4.08881864366216,0,4.58611117104846,4.58140584456342,7.66232853655605,5.23568370946768,5.78083287067854,5.18516926981677,6.74459807645352,6.42978329334147,2.04074873204409,6.90720311568887,7.28796062288456,8.77976168105434,5.99994168199458,3.34761933598836,6.22046454915027,4.32591092735167,6.2812391664434,7.17295182208994,8.93348603337636,3.99106613982487,3.44006041790125,5.99994168199458,8.93348603337636,7.64847239974664,4.86204233013462,9.28334607624278,7.5944167765727,8.93348603337636,5.99994168199458,4.70857252766409,7.6077586203991,8.93348603337636,8.27576074695659,8.45277229800238,8.00381349791094,3.56294998160928,3.25267678985819,4.1220485163733,8.45495369906741,8.93348603337636,7.7409623201476,4.21600270553002,4.16752022838925,5.78784208486047,8.93348603337636,7.91790917530076,8.93348603337636,8.93348603337636,8.35521910045199,8.60182900690456,8.93348603337636,8.16275455502345,9.28334607624278,9.28334607624278,8.55251192247154,8.93348603337636,8.82203531835907,9.28334607624278,8.80727957645369,8.93348603337636,9.28334607624278,5.53652330582398,8.93348603337636,8.93348603337636,9.28334607624278,9.28334607624278,9.27297719073893,9.28334607624278,8.93348603337636,8.93348603337636,9.28334607624278,8.93348603337636,8.93348603337636,8.93348603337636,8.4940313800563,8.93348603337636,9.28334607624278,9.28334607624278,5.7990563982531,5.99994168199458,8.93348603337636,8.93348603337636,8.40749614474506,8.93348603337636,8.93348603337636,8.93348603337636,8.64351104013937,9.07023333652443,9.28334607624278,5.99994168199458,5.99994168199458,9.28334607624278,8.93348603337636,9.28334607624278,5.97303386579066,5.99994168199458,9.28334607624278,8.93348603337636,9.28334607624278,9.28334607624278,8.93348603337636,9.28334607624278,9.28334607624278,5.99994168199458,5.99994168199458,8.93348603337636,8.93348603337636,8.93348603337636,5.99994168199458,5.99994168199458,8.93348603337636,8.93348603337636,8.88510976395201,8.93348603337636,8.93348603337636,9.28334607624278,9.28334607624278,9.28334607624278,9.28334607624278,8.93348603337636,8.93348603337636,9.28334607624278,8.93348603337636,8.93348603337636,9.28334607624278,9.28334607624278,8.93348603337636,8.93348603337636,9.28334607624278,9.28334607624278,8.93348603337636,8.93348603337636,9.28334607624278,8.93348603337636,8.93348603337636,8.93348603337636,9.28334607624278,9.28334607624278,8.90146233020682,8.93348603337636,8.93348603337636,9.28334607624278,9.28334607624278,8.93348603337636,8.93348603337636,8.93348603337636,8.93348603337636,8.93348603337636,8.93348603337636,9.28334607624278,9.28334607624278
"t10",7.63361745331526,4.42550977037396,3.60840465373063,4.10055850269918,7.82372370807966,1.53492061513909,1.426098211329,1.34347656089165,4.58611117104846,0,1.83606376179291,3.72239544653406,2.49034162669717,3.03549078790803,2.43982718704626,7.15977780369244,6.84496302058039,6.52737216252476,2.96727002566688,7.70314035012349,9.19494140829326,9.34866576061528,6.69634341460906,2.75428231519397,7.67463500597237,3.15946346970707,7.58813154932886,5.81171033664003,7.33979021844557,7.92668384838191,9.34866576061528,5.46730379942006,4.18229016579035,9.34866576061528,9.69852580348171,3.65448368655071,4.99355294335437,9.34866576061528,8.05729660628479,3.66782553037711,4.99355294335436,4.80957851300029,4.51283920798038,4.06388040788895,8.04957341208995,7.73930022033885,8.60867194685397,4.51502060904542,5.46730379942006,3.8010292301256,8.70262613601068,8.65414365886991,9.13656616348117,5.46730379942006,4.45172694134446,4.99355294335436,5.81171033664003,8.77039882769092,5.13564677294826,5.46730379942006,8.57793428226238,9.69852580348171,9.69852580348171,4.61257883244955,5.46730379942006,4.88210222833708,9.69852580348171,9.22245930369261,5.81171033664003,9.69852580348171,8.88524738444468,4.99355294335436,4.99355294335436,9.69852580348171,9.69852580348171,9.68815691797785,9.69852580348171,4.99355294335437,4.99355294335437,9.69852580348171,4.99355294335437,4.99355294335437,4.99355294335437,4.55409829003431,5.46730379942006,9.69852580348171,9.69852580348171,9.1477804768738,9.34866576061528,4.99355294335436,4.99355294335436,4.46756305472307,4.99355294335437,4.99355294335437,5.46730379942006,5.52173534340304,9.48541306376335,9.69852580348171,9.34866576061528,9.34866576061528,9.6985258034817,4.99355294335436,9.69852580348171,9.32175794441136,9.34866576061528,9.69852580348171,4.99355294335436,9.6985258034817,9.6985258034817,5.46730379942006,9.69852580348171,9.69852580348171,9.34866576061528,9.34866576061528,4.99355294335437,5.81171033664003,5.81171033664003,9.34866576061528,9.34866576061528,4.99355294335437,4.99355294335437,4.94517667393002,4.99355294335436,5.46730379942006,9.69852580348171,9.69852580348171,9.69852580348171,9.69852580348171,5.46730379942006,5.46730379942006,9.69852580348171,5.46730379942006,5.46730379942006,9.6985258034817,9.6985258034817,4.99355294335436,4.99355294335436,9.69852580348171,9.69852580348171,5.46730379942006,5.46730379942006,9.69852580348171,4.99355294335436,4.99355294335436,5.46730379942006,9.69852580348171,9.69852580348171,5.43528009625052,5.46730379942006,4.99355294335436,9.69852580348171,9.69852580348171,5.46730379942006,5.46730379942006,4.99355294335437,4.99355294335437,5.46730379942006,5.46730379942006,9.69852580348171,9.69852580348171
