"accepted_species","traits"
"t1",0
"t2",NA
"t3",NA
"t4",0
"t5",0
"t6",1
"t7",1
"t8",0
"t9",NA
"t10",1
"t11",0
"t12",1
"t13",0
"t14",0
"t15",1
"t16",1
"t17",1
"t18",1
"t19",1
"t20",0
"t21",0
"t22",NA
"t23",0
"t24",1
"t25",1
"t26",0
"t27",NA
"t28",1
"t29",0
"t30",1
"t31",0
"t32",1
"t33",1
"t34",0
"t35",1
"t36",1
"t37",0
"t38",1
"t39",1
"t40",1
"t41",0
"t42",NA
"t43",0
"t44",1
"t45",0
"t46",1
"t47",1
"t48",0
"t49",0
"t50",0
"t51",0
"t52",0
"t53",0
"t54",1
"t55",1
"t56",0
"t57",1
"t58",0
"t59",1
"t60",1
"t61",1
"t62",NA
"t63",0
"t64",1
"t65",1
"t66",1
"t67",1
"t68",1
"t69",1
"t70",1
"t71",1
"t72",0
"t73",1
"t74",1
"t75",1
"t76",1
"t77",1
"t78",1
"t79",1
"t80",1
"t81",0
"t82",NA
"t83",1
"t84",1
"t85",0
"t86",1
"t87",0
"t88",1
"t89",1
"t90",0
"t91",0
"t92",0
"t93",1
"t94",1
"t95",0
"t96",1
"t97",1
"t98",1
"t99",1
"t100",0
"t101",0
"t102",0
"t103",0
"t104",1
"t105",0
"t106",0
"t107",1
"t108",0
"t109",1
"t110",0
"t111",0
"t112",NA
"t113",1
"t114",1
"t115",0
"t116",0
"t117",0
"t118",1
"t119",0
"t120",0
"t121",1
"t122",1
"t123",0
"t124",0
"t125",0
"t126",1
"t127",1
"t128",0
"t129",1
"t130",NA
"t131",1
"t132",1
"t133",0
"t134",NA
"t135",1
"t136",0
"t137",NA
"t138",0
"t139",0
"t140",0
"t141",1
"t142",0
"t143",1
"t144",1
"t145",1
"t146",0
"t147",0
"t148",1
"t149",0
"t150",NA
"t151",NA
"t152",1
"t153",NA
"t154",1
"t155",0
"t156",1
"t157",NA
"t158",1
"t159",0
"t160",NA
"t161",NA
"t162",1
"t163",1
"t164",1
"t165",1
"t166",1
"t167",0
"t168",0
"t169",0
"t170",1
"t171",1
"t172",1
"t173",1
"t174",1
"t175",1
"t176",0
"t177",0
"t178",1
"t179",1
"t180",0
"t181",1
"t182",0
"t183",0
"t184",1
"t185",NA
"t186",1
"t187",0
"t188",1
"t189",1
"t190",0
"t191",0
"t192",1
"t193",1
"t194",0
"t195",NA
"t196",1
"t197",0
"t198",NA
"t199",1
"t200",0
"t201",1
"t202",0
"t203",0
"t204",0
"t205",NA
"t206",0
"t207",0
"t208",1
"t209",1
"t210",0
"t211",0
"t212",0
"t213",0
"t214",1
"t215",1
"t216",NA
"t217",1
"t218",1
"t219",0
"t220",0
"t221",0
"t222",1
"t223",1
"t224",1
"t225",1
"t226",0
"t227",0
"t228",1
"t229",NA
"t230",1
"t231",1
"t232",0
"t233",1
"t234",1
"t235",1
"t236",1
"t237",1
"t238",1
"t239",0
"t240",NA
"t241",1
"t242",1
"t243",1
"t244",1
"t245",1
"t246",1
"t247",1
"t248",0
"t249",0
"t250",1
"t251",0
"t252",0
"t253",0
"t254",1
"t255",1
"t256",1
"t257",NA
"t258",1
"t259",0
"t260",1
"t261",1
"t262",0
"t263",0
"t264",0
"t265",0
"t266",1
"t267",1
"t268",NA
"t269",1
"t270",0
"t271",0
