accepted_species,estimate
t51,0.011190076
t208,0.011190076
t233,0.011190076
t223,0.011190076
t293,0.011190076
t302,0.011190076
t204,0.011190076
t277,0.011190076
t243,0.011190076
t228,0.011190076
t166,0.020645475
t85,0.020645475
t125,0.020645475
t174,0.020645475
t91,0.020645475
t127,0.25305614
t139,0.25305614
t236,0.25305614
t195,0.25305614
t79,0.020645475
t21,0.011190076
t31,0.011190076
t278,0.11348465
t291,0.11348465
t292,0.11348465
t280,0.11348465
t34,-0.050474383
t52,0.011190076
t11,0.011190076
t54,0.10402925
t9,0.10402925
