accepted_species,estimate
t51,0.07771946
t208,-0.06291806
t233,-0.38590574
t223,-0.21307778
t293,-0.30422518
t302,-0.1366403
t204,-0.3215928
t277,-0.25214687
t243,-0.3029321
t228,-0.43232438
t166,0.06617777
t85,0.26679394
t125,-0.059373982
t174,0.3564226
t91,0.3576272
t127,-0.014268026
t139,0.008602669
t236,0.14696357
t195,0.09185441
t79,0.2843688
t21,-0.22874421
t31,-0.13523778
t278,-0.16102795
t291,-0.06792968
t292,-0.06792968
t280,-0.07556279
t34,0.13237834
t52,0.21338195
t11,-0.19778606
t54,0.12208737
t9,-0.016453799
