"accepted_species","trait_ARD"
"t6","1"
"t7","1"
"t8","1"
"t50","1"
"t63","0"
"t64","1"
"t185","1"
"t186","1"
"t167","1"
"t191","1"
"t192","0"
"t239","0"
"t240","0"
"t222","1"
"t174","1"
"t152","1"
"t171","1"
"t243","1"
"t244","1"
"t245","1"
"t236","1"
"t157","1"
"t148","1"
"t246","1"
"t247","1"
"t248","1"
"t123","1"
"t139","1"
"t180","1"
"t181","1"
"t96","1"
"t94","1"
"t251","1"
"t252","1"
"t166","1"
"t143","1"
"t212","1"
"t213","1"
"t158","1"
"t159","1"
"t160","0"
"t109","1"
"t154","1"
"t232","0"
"t233","0"
"t199","0"
"t99","0"
"t130","0"
"t249","0"
"t250","0"
"t208","0"
"t113","0"
"t183","1"
"t184","1"
"t135","1"
"t136","1"
"t124","1"
"t161","1"
"t162","1"
"t200","1"
"t201","1"
"t92","1"
"t175","0"
"t176","0"
"t220","0"
"t221","0"
"t179","1"
"t204","0"
"t228","0"
"t229","0"
"t227","0"
"t153","0"
"t144","0"
"t116","0"
"t189","0"
"t190","0"
"t114","0"
"t150","0"
"t169","0"
"t170","0"
"t56","1"
"t73","1"
"t74","1"
"t100","0"
"t101","0"
"t105","0"
"t106","0"
"t133","0"
"t134","1"
"t79","1"
"t69","1"
"t31","1"
"t18","1"
"t17","1"
"t15","1"
"t13","1"
"t14","1"
"t28","1"
"t29","1"
"t44","1"
"t54","1"
"t55","1"
"t46","1"
"t51","1"
"t129","1"
"t197","0"
"t198","0"
"t81","1"
"t70","1"
"t61","1"
"t205","1"
"t206","1"
"t156","1"
"t155","1"
"t118","1"
"t195","1"
"t196","1"
"t163","1"
"t216","0"
"t217","0"
"t149","0"
"t151","1"
"t172","1"
"t173","1"
"t121","0"
"t122","0"
"t164","0"
"t165","0"
"t241","0"
"t242","0"
"t65","1"
"t49","1"
"t41","1"
"t45","1"
"t52","1"
"t53","1"
"t25","1"
"t33","1"
"t34","0"
"t32","0"
"t39","0"
"t40","0"
"t38","0"
"t102","1"
"t211","0"
"t223","0"
"t224","0"
"t117","1"
"t77","1"
"t86","1"
"t87","1"
"t42","0"
"t26","1"
"t27","1"
"t10","1"
"t9","1"
"t1","0"
"t2","0"
"t4","0"
"t5","0"
"t3","0"
"t12","1"
"t23","0"
"t24","0"
"t30","0"
"t36","1"
"t37","1"
"t43","1"
"t68","0"
"t82","0"
"t83","1"
"t59","0"
"t60","1"
"t58","0"
"t21","0"
"t22","0"
"t19","0"
"t20","0"
"t16","0"
"t62","0"
"t168","0"
"t234","1"
"t235","1"
"t182","0"
"t225","0"
"t226","0"
"t125","0"
"t115","0"
"t145","0"
"t146","1"
"t140","1"
"t104","0"
"t67","0"
"t57","0"
"t48","0"
"t84","0"
"t97","0"
"t131","0"
"t132","0"
"t209","0"
"t210","0"
"t214","0"
"t215","0"
"t127","1"
"t128","0"
"t237","0"
"t238","0"
"t98","0"
"t76","0"
"t103","0"
"t141","0"
"t142","1"
"t218","0"
"t219","0"
"t80","0"
"t66","0"
"t78","0"
"t107","1"
"t108","0"
"t85","0"
"t72","0"
"t88","0"
"t89","0"
"t187","0"
"t188","0"
"t95","0"
"t119","0"
"t120","0"
"t93","0"
"t90","0"
"t71","0"
"t75","0"
"t230","1"
"t231","1"
"t207","1"
"t110","0"
"t111","0"
"t112","0"
"t177","0"
"t178","0"
"t147","0"
"t193","0"
"t194","0"
"t137","1"
"t138","0"
"t202","0"
"t203","0"
"t126","0"
"t91","0"
"t47","0"
"t35","0"
"t11","0"
