,0,1,2,3,4,5,6,7,8,9,10,11
t1,-0.007901598,0.075791314,0.30824983,1.7281007,0.16909865,0.9178435,0.20384982,3.1833158,-0.037620086,-0.13820681,2.9132595,3.0646691
t2,4.4590044,0.101174295,10.640425,0.13604939,0.58525383,-0.012173195,0.056818116,0.33979017,-0.12739174,-0.51538247,0.70893526,0.21058907
t3,4.9033437,0.3771746,10.450468,0.102016926,0.40583104,0.26458746,0.021362705,0.17025408,-0.14833178,-0.3630106,0.48886856,0.13572727
t4,-0.051226586,0.17111887,-0.03182189,7.6142964,0.20480752,2.830837,0.5440664,9.8635435,-0.014880113,-0.33285266,10.181541,10.339133
t5,-0.039130658,0.099229746,-0.013747566,0.43769768,4.6405187,-0.11951593,0.09472481,0.15066291,-0.10883824,-0.15977529,0.22023875,0.1282839
t6,-0.01671735,0.13063662,0.35096496,0.022582283,2.8673046,-0.13431792,0.12533614,0.2598081,-0.10602007,-0.23918197,0.32316115,0.16468716
t7,5.489212,0.4275752,9.770961,0.114245914,0.33142352,0.91056186,0.20353143,0.14101627,-0.15266244,-0.29046157,0.39625916,0.094379544
t8,-0.052346073,0.13871978,-0.022027096,0.20373692,5.813204,-0.17918245,0.11357772,0.2401275,-0.15454945,-0.21745063,0.25193024,0.20812885
t9,5.206789,0.039413426,10.738367,0.11482742,0.4951632,0.17352876,0.010392191,0.25055414,-0.1557449,-0.47384518,0.57906175,0.18147261
t10,-0.13664344,0.07390859,-0.047292773,1.0372297,9.006098,-0.15891054,0.012852934,0.08799378,-0.17092203,-0.16757469,0.057762574,0.13383763
t11,-0.06049964,0.17725424,-0.03408705,8.298173,0.20996736,3.1010509,0.5980928,11.088349,-0.019121625,-0.3270127,11.28602,11.443278
t12,-0.019246971,0.16563435,-0.025971146,6.0036826,0.18747245,2.1013544,0.53177476,8.76592,-0.035356678,-0.43559375,8.058033,8.910915
t13,5.471246,0.020058082,10.215899,0.12570666,0.40341917,0.6555191,0.112449005,0.18015744,-0.13715872,-0.35728693,0.5506832,0.11775097
t14,-0.07118171,0.1897466,-0.034306053,8.515138,0.24490477,3.3207765,0.58829105,10.860746,-0.010469998,-0.3338161,11.509367,11.517592
t15,-0.056134164,0.18396923,-0.03464372,8.193769,0.22874516,3.0957906,0.5875269,10.687058,-0.011837751,-0.353579,10.894468,11.213587
t16,-0.013104199,0.1789913,-0.030186743,6.8530674,0.21598496,2.464974,0.57471293,9.790829,-0.03532566,-0.44531038,9.271705,9.911787
t17,7.465636,3.3420417,13.859679,0.07845019,0.046451565,2.1153839,0.013303661,0.12030302,-0.23670392,-0.028658569,0.10434878,0.030754786
t18,-0.1537671,0.10545794,-0.056884333,1.2326277,10.741388,-0.21032135,0.041875586,0.17288306,-0.19816482,-0.187233,0.07779168,0.18309362
t19,-0.04308486,0.18517731,-0.033614445,7.7593822,0.20904475,2.791364,0.5897392,10.449706,-0.030875754,-0.38528267,10.392368,10.584888
t20,7.991809,3.4842474,14.879676,0.092655145,0.07318441,2.3655088,0.006037835,0.12318307,-0.24807067,-0.05693512,0.14416458,0.02382608
t21,-0.08603919,0.119567625,-0.035777386,0.7389079,7.639296,-0.1830353,0.0864447,0.17027594,-0.1753815,-0.19899796,0.16346,0.19276993
t22,-0.1493515,0.106426634,-0.056260027,1.2489691,10.5489435,-0.20317683,0.043025356,0.14838271,-0.19694832,-0.19011591,0.098591715,0.17771997
t23,6.265117,1.2601041,10.838804,0.10950918,0.25251147,1.2386274,0.3984174,0.09468934,-0.14619188,-0.23348288,0.41803086,0.065122396
t24,-0.11877578,0.1300538,-0.053051233,1.2890213,9.960399,-0.21538,0.07263968,0.18570653,-0.19078979,-0.19705333,0.13158354,0.19109753
t25,-0.14293513,0.078615755,-0.047335997,1.2166805,9.52314,-0.17201206,0.033794407,0.07612624,-0.18208428,-0.15500756,0.06867359,0.15713876
t26,-0.051480804,0.20259504,-0.036794383,9.156696,0.25132895,3.5969114,0.6291202,11.488121,-0.018566549,-0.35600924,12.241474,12.401547
t27,-0.09038289,0.11220748,-0.039746642,1.0040232,8.127312,-0.1851335,0.07989099,0.14471634,-0.18135092,-0.18201056,0.13284835,0.192576
t28,-0.14241554,0.07936647,-0.0478613,1.1046215,9.45354,-0.16625856,0.038149092,0.05464482,-0.18024215,-0.15216598,0.07875325,0.15259309
t29,6.6925015,2.2057128,10.68801,0.06862295,0.12020161,2.1808002,0.8504405,0.121467784,-0.15704271,-0.07416813,0.098055735,0.009888186
t30,-0.07159252,0.18332593,-0.03834128,8.788047,0.22979413,3.1897957,0.6038422,11.077176,-0.0065526767,-0.32848975,11.588023,11.659843
t31,-0.051459614,0.183642,-0.033720303,8.646602,0.21445143,3.153358,0.60893786,11.200932,-0.029425723,-0.33577597,11.616186,11.61697
t32,-0.051720638,0.18651156,-0.03423062,8.5385475,0.21410601,3.1160588,0.6182093,11.352156,-0.02889327,-0.3487118,11.54431,11.53322
t33,-0.080964506,0.052246988,-0.027875718,0.5958075,6.98466,-0.104358464,0.06594373,0.050319336,-0.14292003,-0.13211064,0.10355805,0.09664667
t34,-0.07671704,0.07115145,-0.029002339,0.8729472,6.8238697,-0.119124435,0.07150832,0.052139435,-0.13727836,-0.12644045,0.116731785,0.11060946
t35,-0.1516138,0.111445226,-0.059870753,1.1430569,10.641717,-0.20844412,0.038015794,0.16245246,-0.19475865,-0.19629389,0.085155606,0.17573884
