,0,1,2,3,4,5,6,7,8,9,10,11
t1,11.55237,-1.759823,1.6436692,6.21834,1.720722,2.532552,1.4592001,5.8793783,2.5728407,7.049948,9.478232,3.5752733
t2,8.135447,11.392742,4.3039374,8.371276,5.574387,4.935308,7.8805246,2.0080462,5.677292,13.857749,0.97448504,1.4382255
t3,8.1715975,11.526715,4.1921926,8.349415,5.5896173,4.906982,7.8578725,2.0252168,5.731639,13.828329,0.93705237,1.5029187
t4,11.52586,-1.8333467,1.6160716,6.143619,1.6517326,2.4651723,1.4405043,5.823063,2.5368853,7.122004,9.54397,3.480413
t5,3.1498218,8.043259,3.466038,5.812007,2.952155,5.974929,12.303874,5.040347,4.1565194,4.141521,8.910896,9.266254
t6,3.0826747,7.9607325,3.4140112,5.750077,2.9479792,6.053717,12.378046,5.1152015,4.1593275,4.0548735,8.962084,9.349552
t7,7.9437613,10.71338,5.5206757,8.605822,4.5725927,5.345116,5.621169,0.7425062,4.8752804,15.574542,1.4037766,2.4856553
t8,2.9719775,7.947233,3.416567,5.8550067,2.932144,5.93885,12.389663,5.0735297,4.063605,4.092113,8.837757,9.283278
t9,8.19175,11.4815035,4.2431917,8.395504,5.619807,4.886832,7.9030285,2.0516422,5.6825805,13.866707,0.94150054,1.4275765
t10,3.3907022,8.184663,3.3038154,5.532841,2.992661,5.347483,11.983651,4.6327314,3.7318225,4.0323014,9.219884,9.263153
t11,11.995932,-1.2066486,1.0308634,5.4246545,2.3308294,2.4964373,1.5954796,6.839468,2.9747572,8.194702,8.95331,4.1506877
t12,11.579723,-1.8586842,1.8097581,6.227024,1.6840124,2.369282,1.4543192,5.857782,2.3625193,7.017174,9.611775,3.4877067
t13,7.862514,10.835025,5.4696136,8.737487,4.8048162,5.5191565,5.7195573,0.94051105,4.8049083,15.471418,1.3847734,2.452864
t14,11.773287,-1.8907466,1.8055705,6.1467676,2.0131073,2.2709627,1.3973517,6.071969,2.1954758,7.519322,9.324003,3.5818944
t15,11.739458,-1.9246198,1.8577147,6.161,1.9043034,2.297123,1.362306,5.9660115,2.198802,7.261732,9.466674,3.5664554
t16,11.372884,-1.8925819,1.8100928,6.2985754,1.2460003,2.4441414,1.4847592,5.5333734,2.5610013,6.573743,9.893276,3.3807232
t17,8.283371,11.776274,3.915418,8.404423,5.685618,4.7751656,7.9530277,2.0763738,5.838075,13.70973,0.8427335,1.4897422
t18,2.7677305,7.56278,2.78399,5.747489,3.3718216,5.4205804,12.676611,4.972377,3.2896996,3.645118,8.904259,9.179945
t19,11.459881,-1.8990575,1.6856713,6.2201333,1.4016905,2.5327983,1.4023513,5.617453,2.5921376,6.8601847,9.704238,3.4150321
t20,8.29301,11.856664,3.8721082,8.3831835,5.680464,4.751037,7.9454446,2.0878873,5.860744,13.643247,0.8909737,1.5288699
t21,3.0839815,8.035614,3.3609643,5.8260427,2.9791949,5.8830876,12.364013,5.007424,4.0081315,4.0627675,8.873817,9.296815
t22,2.8749564,7.597581,2.882453,5.692496,3.3719778,5.456782,12.640902,4.894514,3.270285,3.5696323,8.900859,9.382754
t23,7.816417,10.748897,5.5519543,8.663942,4.74786,5.5680323,5.5577173,0.8304849,4.7377763,15.611015,1.3567494,2.5154688
t24,2.7686262,7.5863442,2.9846017,5.720529,3.3163023,5.6086493,12.685951,5.09309,3.5916357,3.6215463,8.832569,9.312141
t25,3.539606,8.352949,3.2426267,5.8007703,3.1124864,5.715439,12.078583,4.522919,3.7847052,4.1024575,9.031853,9.194891
t26,11.438967,-2.0644095,1.7189008,6.444366,0.7674525,2.6307173,1.2991546,5.136077,2.7831643,6.3045125,9.986403,3.402777
t27,3.1172123,8.098204,3.3499062,5.8816442,2.9876966,5.8024797,12.352051,4.9475703,3.9406993,4.0938115,8.8116,9.257408
t28,3.446804,8.291977,3.1760528,5.8580494,3.093469,5.7359233,12.217871,4.6029863,3.7437289,4.1044593,8.936767,9.289767
t29,7.8338614,10.538637,5.6638565,8.416737,4.2296305,5.160823,5.148386,0.41883764,4.539217,15.930715,1.3278366,2.3539472
t30,11.872645,-1.9848856,1.9096318,6.2195964,2.0527563,2.2031472,1.3510805,6.0406165,2.0541832,7.472584,9.344712,3.6163826
t31,11.6503315,-1.8130156,1.6140583,6.076879,1.809486,2.5586803,1.3412308,5.918456,2.5818522,7.4401784,9.3159895,3.6200635
t32,11.696431,-1.8470316,1.6122125,6.0299935,1.7979463,2.6093438,1.2742447,5.873909,2.624843,7.4798803,9.266002,3.6808517
t33,3.4801545,8.177386,3.5494285,5.5893197,2.9236605,5.906427,11.993327,4.7577314,4.2408853,4.2187066,9.2635355,9.1947565
t34,3.4053462,8.170014,3.554801,5.5694413,2.910425,5.899025,12.041633,4.8633647,4.239487,4.1689544,9.207276,9.226398
t35,2.7727087,7.433991,2.7419143,5.690315,3.5441053,5.5097537,12.698814,4.96747,3.4923918,3.3970573,8.936674,9.211798
t36,2.866967,7.517362,2.810253,5.830807,3.552816,5.5783634,12.734536,5.038423,3.426815,3.5402558,8.892775,9.125445
