"","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124"
"t1",0,6.19107918078976,7.68184736677075,7.60223276747794,7.9080279650291,6.72874846315974,8.03454788880495,7.32440378629593,7.12662006278823,9.32430178239421,7.99961202515948,6.83678728056751,7.60247419877465,7.99961202515948,7.7935025420903,7.06755090065777,9.32430178239421,9.32430178239421,7.60537078653749,9.32430178239421,7.9868808746159,9.32430178239421,8.50019234779639,8.62172342552829,9.32430178239421,7.99961202515948,8.21147978945968,9.32430178239421,9.32430178239421,7.99961202515948,7.99961202515948,7.99961202515948,9.32430178239421,9.03054463567361,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.13939923166628,8.96275124763191,9.32430178239421,10.1663011673569,10.1663011673569,9.32430178239421,10.1663011673569,9.32430178239421,7.52017679538609,9.32430178239421,9.32430178239421,9.32430178239422,7.99961202515948,7.99961202515948,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,7.99961202515948,7.99961202515948,7.99961202515948,7.99961202515948,7.99961202515948,9.32430178239421,9.32430178239421,9.32430178239421,7.99961202515948,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.0608595121185,9.32430178239421,9.32430178239421,9.32430178239421,10.1663011673569,7.99961202515948,10.1663011673569,10.1663011673569,9.32430178239421,7.99961202515948,7.99961202515948,10.1663011673569,10.1663011673569,7.99961202515948,7.99961202515948,9.32430178239421,7.99961202515948,7.99961202515948,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,7.99961202515948,7.99961202515948,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,7.99961202515948,7.99961202515948,7.99961202515948,9.32430178239421,9.26443313946078,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421,7.99961202515948,7.99961202515948,9.32430178239421,9.32430178239421,9.32430178239421,9.32430178239421
"t2",6.19107918078976,0,2.6231523729721,7.40557764797096,5.64489688134991,4.46561737948054,4.6210696315115,5.06127270261673,2.06792506898958,7.06117069871502,7.80295690565249,6.64013216106052,4.18899594148121,7.80295690565249,7.59684742258331,6.87089578115078,4.26560678859556,7.06117069871502,7.4087156670305,4.26560678859556,5.7237497909367,7.06117069871501,5.08671409050295,6.35859234184909,7.06117069871501,7.80295690565249,5.94834870578049,7.06117069871501,5.91082352510077,7.80295690565249,7.80295690565249,7.80295690565249,7.06117069871501,6.76741355199441,7.06117069871501,7.06117069871501,7.06117069871501,7.06117069871501,4.38556423103292,4.20066168030498,6.69962016395271,5.91082352510077,8.64495629061517,8.64495629061517,4.38556423103292,8.64495629061517,5.91082352510077,7.3235216758791,5.91082352510077,5.91082352510077,5.91082352510077,7.80295690565249,7.80295690565249,4.26560678859556,7.06117069871502,4.26560678859556,5.91082352510077,5.91082352510077,7.80295690565249,7.80295690565249,7.80295690565249,7.80295690565249,7.80295690565249,4.38556423103292,4.26560678859556,4.26560678859556,7.80295690565249,7.06117069871501,7.06117069871501,7.06117069871501,7.06117069871501,7.06117069871501,7.06117069871502,7.06117069871502,4.38556423103292,4.12212196075721,5.91082352510077,5.91082352510077,7.06117069871502,8.64495629061517,7.80295690565249,8.64495629061517,8.64495629061517,7.06117069871501,7.80295690565249,7.80295690565249,8.64495629061517,8.64495629061517,7.80295690565249,7.80295690565249,7.06117069871502,7.80295690565249,7.80295690565249,7.06117069871502,7.06117069871502,5.91082352510077,5.91082352510077,7.80295690565249,7.80295690565249,5.91082352510077,5.91082352510077,4.38556423103292,7.06117069871501,7.06117069871501,7.06117069871501,7.06117069871501,7.06117069871501,4.38556423103292,4.38556423103292,7.80295690565249,7.80295690565249,7.80295690565249,4.38556423103292,4.32569558809948,7.06117069871502,7.06117069871502,7.06117069871501,7.06117069871501,7.80295690565249,7.80295690565249,4.26560678859556,4.26560678859556,4.38556423103292,4.38556423103292
"t3",7.68184736677075,2.6231523729721,0,8.89634583395194,7.13566506733089,5.95638556546153,6.11183781749249,6.55204088859771,3.28297943770231,8.551938884696,9.29372509163347,8.13090034704151,5.67976412746219,9.29372509163347,9.08761560856429,8.36166396713176,4.94717343485499,8.551938884696,8.89948385301149,4.94717343485499,7.21451797691768,8.551938884696,6.57748227648394,7.84936052783008,8.551938884696,9.29372509163347,7.43911689176147,8.551938884696,7.40159171108175,9.29372509163347,9.29372509163347,9.29372509163347,8.551938884696,8.25818173797539,8.551938884696,8.551938884696,8.551938884696,8.551938884696,5.8763324170139,5.69142986628596,8.19038834993369,7.40159171108175,10.1357244765962,10.1357244765962,5.8763324170139,10.1357244765962,7.40159171108175,8.81428986186009,7.40159171108175,7.40159171108175,7.40159171108175,9.29372509163347,9.29372509163347,4.94717343485499,8.551938884696,4.94717343485499,7.40159171108175,7.40159171108175,9.29372509163347,9.29372509163347,9.29372509163347,9.29372509163347,9.29372509163347,5.8763324170139,4.94717343485499,4.94717343485499,9.29372509163347,8.551938884696,8.551938884696,8.551938884696,8.551938884696,8.551938884696,8.551938884696,8.551938884696,5.8763324170139,5.61289014673819,7.40159171108175,7.40159171108175,8.551938884696,10.1357244765962,9.29372509163347,10.1357244765962,10.1357244765962,8.551938884696,9.29372509163347,9.29372509163347,10.1357244765962,10.1357244765962,9.29372509163347,9.29372509163347,8.551938884696,9.29372509163347,9.29372509163347,8.551938884696,8.551938884696,7.40159171108175,7.40159171108175,9.29372509163347,9.29372509163347,7.40159171108175,7.40159171108175,5.8763324170139,8.551938884696,8.551938884696,8.551938884696,8.551938884696,8.551938884696,5.8763324170139,5.8763324170139,9.29372509163347,9.29372509163347,9.29372509163347,5.8763324170139,5.81646377408046,8.551938884696,8.551938884696,8.551938884696,8.551938884696,9.29372509163347,9.29372509163347,5.4806611573083,5.4806611573083,5.8763324170139,5.8763324170139
"t4",7.60223276747794,7.40557764797096,8.89634583395194,0,9.1225264322103,7.94324693034093,9.24904635598614,8.53890225347712,8.34111852996942,10.5388002495754,5.96929530292476,4.80647055833279,8.81697266595584,5.96929530292476,5.76318581985558,5.01224007849591,10.5388002495754,10.5388002495754,5.55005996437563,10.5388002495754,9.20137934179709,10.5388002495754,9.71469081497759,9.83622189270949,10.5388002495754,5.94430120299762,9.42597825664087,10.5388002495754,10.5388002495754,5.96929530292476,5.83831215201292,5.83831215201292,10.5388002495754,10.2450431028548,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.3538976988475,10.1772497148131,10.5388002495754,11.3807996345381,11.3807996345381,10.5388002495754,11.3807996345381,10.5388002495754,5.46486597322423,10.5388002495754,10.5388002495754,10.5388002495754,5.96929530292476,5.96929530292476,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,5.96929530292476,5.96929530292476,5.96929530292476,5.94430120299762,5.94430120299762,10.5388002495754,10.5388002495754,10.5388002495754,5.96929530292476,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.2753579792997,10.5388002495754,10.5388002495754,10.5388002495754,11.3807996345381,5.94430120299762,11.3807996345381,11.3807996345381,10.5388002495754,5.94430120299762,5.94430120299762,11.3807996345381,11.3807996345381,5.94430120299762,5.94430120299762,10.5388002495754,5.94430120299762,5.94430120299762,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,5.83831215201292,5.83831215201292,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,5.96929530292476,5.96929530292476,5.96929530292476,10.5388002495754,10.478931606642,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754,5.96929530292476,5.96929530292476,10.5388002495754,10.5388002495754,10.5388002495754,10.5388002495754
"t5",7.9080279650291,5.64489688134991,7.13566506733089,9.1225264322103,0,1.80509432329917,7.48836558936509,3.78080229326848,6.58043776334837,5.78070028936676,9.51990568989183,8.35708094529986,7.05629189933479,9.51990568989183,9.31379620682265,8.58784456539012,8.77811948295436,5.78070028936676,9.12566445126984,8.77811948295435,4.44327938158845,5.78070028936676,7.95401004835654,5.07812193250084,5.78070028936676,9.51990568989183,4.66787829643223,5.78070028936676,8.77811948295435,9.51990568989183,9.51990568989183,9.51990568989183,4.40064764253364,4.10689049581304,5.78070028936676,5.78070028936676,5.78070028936676,5.78070028936676,8.77811948295436,8.59321693222642,5.41914975460445,8.77811948295435,10.3619050748545,10.3619050748545,8.77811948295435,10.3619050748545,8.77811948295435,9.04047046011844,8.77811948295435,8.77811948295435,8.77811948295435,9.51990568989183,9.51990568989183,8.77811948295435,4.40064764253364,8.77811948295435,8.77811948295435,8.77811948295435,9.51990568989183,9.51990568989183,9.51990568989183,9.51990568989183,9.51990568989183,8.77811948295436,8.77811948295435,8.77811948295435,9.51990568989183,5.78070028936676,5.78070028936676,5.78070028936676,5.78070028936676,5.78070028936676,5.78070028936676,5.78070028936676,8.77811948295435,8.51467721267865,8.77811948295435,8.77811948295435,5.78070028936676,10.3619050748545,9.51990568989183,10.3619050748545,10.3619050748545,5.78070028936676,9.51990568989183,9.51990568989183,10.3619050748545,10.3619050748545,9.51990568989183,9.51990568989183,4.40064764253364,9.51990568989183,9.51990568989183,5.78070028936676,5.78070028936676,8.77811948295436,8.77811948295436,9.51990568989183,9.51990568989183,8.77811948295435,8.77811948295435,8.77811948295435,5.78070028936676,5.78070028936676,5.78070028936676,5.78070028936676,5.78070028936676,8.77811948295436,8.77811948295436,9.51990568989183,9.51990568989183,9.51990568989183,8.77811948295436,8.71825084002092,4.40064764253365,4.40064764253365,5.78070028936676,5.78070028936676,9.51990568989183,9.51990568989183,8.77811948295436,8.77811948295436,8.77811948295435,8.77811948295435
"t6",6.72874846315974,4.46561737948054,5.95638556546153,7.94324693034093,1.80509432329917,0,6.30908608749572,2.60152279139911,5.401158261479,4.6014207874974,8.34062618802247,7.1778014434305,5.87701239746543,8.34062618802247,8.13451670495328,7.40856506352076,7.59883998108499,4.6014207874974,7.94638494940048,7.59883998108499,3.26399987971908,4.60142078749739,6.77473054648717,3.89884243063147,4.6014207874974,8.34062618802247,3.48859879456287,4.6014207874974,7.59883998108499,8.34062618802247,8.34062618802247,8.34062618802247,2.77165734252025,2.47790019579965,4.60142078749739,4.60142078749739,4.6014207874974,4.6014207874974,7.59883998108499,7.41393743035705,4.23987025273509,7.59883998108499,9.18262557298514,9.18262557298514,7.59883998108499,9.18262557298514,7.59883998108499,7.86119095824908,7.59883998108499,7.59883998108499,7.59883998108499,8.34062618802247,8.34062618802247,7.59883998108499,2.77165734252025,7.59883998108499,7.59883998108499,7.59883998108499,8.34062618802247,8.34062618802247,8.34062618802247,8.34062618802247,8.34062618802247,7.59883998108499,7.59883998108499,7.59883998108499,8.34062618802247,4.60142078749739,4.6014207874974,4.6014207874974,4.6014207874974,4.6014207874974,4.6014207874974,4.6014207874974,7.59883998108499,7.33539771080928,7.59883998108499,7.59883998108499,4.6014207874974,9.18262557298514,8.34062618802247,9.18262557298514,9.18262557298514,4.60142078749739,8.34062618802247,8.34062618802247,9.18262557298514,9.18262557298514,8.34062618802247,8.34062618802247,2.77165734252025,8.34062618802247,8.34062618802247,4.6014207874974,4.6014207874974,7.59883998108499,7.59883998108499,8.34062618802247,8.34062618802247,7.59883998108499,7.59883998108499,7.59883998108499,4.6014207874974,4.6014207874974,4.60142078749739,4.6014207874974,4.6014207874974,7.59883998108499,7.59883998108499,8.34062618802247,8.34062618802247,8.34062618802247,7.59883998108499,7.53897133815155,2.77165734252025,2.77165734252025,4.60142078749739,4.60142078749739,8.34062618802247,8.34062618802247,7.59883998108499,7.59883998108499,7.59883998108499,7.59883998108499
"t7",8.03454788880495,4.6210696315115,6.11183781749249,9.24904635598614,7.48836558936509,6.30908608749572,0,6.90474141063191,5.55661051350997,8.9046394067302,9.64642561366767,8.4836008690757,3.62780034309203,9.64642561366767,9.44031613059849,8.71436448916596,7.75429223311595,8.9046394067302,9.25218437504568,7.75429223311595,7.56721849895188,8.9046394067302,4.52551849211378,8.20206104986427,8.9046394067302,9.64642561366767,7.79181741379567,8.9046394067302,6.34900941626349,9.64642561366767,9.64642561366767,9.64642561366767,8.9046394067302,8.61088226000959,8.9046394067302,8.9046394067302,8.9046394067302,8.9046394067302,7.75429223311595,7.56938968238802,8.54308887196789,6.34900941626349,10.4884249986303,10.4884249986303,7.75429223311595,10.4884249986303,5.3496279267116,9.16699038389429,4.01776380309319,4.01776380309319,6.34900941626349,9.64642561366767,9.64642561366767,7.75429223311595,8.9046394067302,7.75429223311595,6.34900941626349,6.34900941626349,9.64642561366767,9.64642561366767,9.64642561366767,9.64642561366767,9.64642561366767,7.75429223311595,7.75429223311595,7.75429223311595,9.64642561366767,8.90463940673019,8.9046394067302,8.9046394067302,8.9046394067302,8.9046394067302,8.9046394067302,8.9046394067302,7.75429223311595,7.49084996284024,6.34900941626349,6.34900941626349,8.9046394067302,10.4884249986303,9.64642561366767,10.4884249986303,10.4884249986303,8.90463940673019,9.64642561366767,9.64642561366767,10.4884249986303,10.4884249986303,9.64642561366767,9.64642561366767,8.9046394067302,9.64642561366767,9.64642561366767,8.9046394067302,8.9046394067302,5.3496279267116,5.3496279267116,9.64642561366767,9.64642561366767,6.34900941626349,6.34900941626349,7.75429223311595,8.9046394067302,8.9046394067302,8.90463940673019,8.9046394067302,8.9046394067302,7.75429223311595,7.75429223311595,9.64642561366767,9.64642561366767,9.64642561366767,7.75429223311595,7.69442359018251,8.9046394067302,8.9046394067302,8.90463940673019,8.90463940673019,9.64642561366767,9.64642561366767,7.75429223311595,7.75429223311595,7.75429223311595,7.75429223311595
"t8",7.32440378629593,5.06127270261673,6.55204088859771,8.53890225347712,3.78080229326848,2.60152279139911,6.90474141063191,0,5.99681358461519,3.09220986854542,8.93628151115866,7.77345676656669,6.47266772060162,8.93628151115866,8.73017202808948,8.00422038665694,8.19449530422118,3.71346128458201,8.54204027253667,8.19449530422118,1.73089063554065,3.71346128458201,7.37038586962336,3.01088292771609,3.06831154331896,8.93628151115866,1.95548955038443,3.06831154331896,8.19449530422118,8.93628151115866,8.93628151115866,8.93628151115866,5.19707611063358,4.90331896391298,3.71346128458201,3.71346128458201,3.06831154331896,3.06831154331896,8.19449530422118,8.00959275349324,3.35191074981971,8.19449530422118,9.77828089612133,9.77828089612133,8.19449530422118,9.77828089612133,8.19449530422118,8.45684628138527,8.19449530422118,8.19449530422118,8.19449530422118,8.93628151115866,8.93628151115866,8.19449530422118,5.19707611063358,8.19449530422118,8.19449530422118,8.19449530422118,8.93628151115866,8.93628151115866,8.93628151115866,8.93628151115866,8.93628151115866,8.19449530422118,8.19449530422118,8.19449530422118,8.93628151115866,3.71346128458201,3.09220986854542,3.09220986854542,3.06831154331896,3.06831154331896,3.09220986854542,3.09220986854542,8.19449530422118,7.93105303394547,8.19449530422118,8.19449530422118,3.71346128458201,9.77828089612133,8.93628151115866,9.77828089612133,9.77828089612133,3.71346128458201,8.93628151115866,8.93628151115866,9.77828089612133,9.77828089612133,8.93628151115866,8.93628151115866,5.19707611063358,8.93628151115866,8.93628151115866,3.71346128458201,3.71346128458201,8.19449530422118,8.19449530422118,8.93628151115866,8.93628151115866,8.19449530422118,8.19449530422118,8.19449530422118,3.71346128458201,3.71346128458201,3.71346128458201,3.71346128458201,3.71346128458201,8.19449530422118,8.19449530422118,8.93628151115866,8.93628151115866,8.93628151115866,8.19449530422118,8.13462666128774,5.19707611063358,5.19707611063358,3.71346128458201,3.71346128458201,8.93628151115866,8.93628151115866,8.19449530422118,8.19449530422118,8.19449530422118,8.19449530422118
"t9",7.12662006278823,2.06792506898958,3.28297943770231,8.34111852996942,6.58043776334837,5.401158261479,5.55661051350997,5.99681358461519,0,7.99671158071348,8.73849778765095,7.57567304305899,5.12453682347967,8.73849778765095,8.53238830458177,7.80643666314924,4.92543385332578,7.99671158071348,8.34425654902896,4.92543385332578,6.65929067293516,7.99671158071348,6.02225497250142,7.29413322384756,7.99671158071348,8.73849778765095,6.88388958777895,7.99671158071348,6.84636440709923,8.73849778765095,8.73849778765095,8.73849778765095,7.99671158071348,7.70295443399287,7.99671158071348,7.99671158071348,7.99671158071348,7.99671158071348,5.32110511303138,5.13620256230344,7.63516104595117,6.84636440709923,9.58049717261363,9.58049717261363,5.32110511303138,9.58049717261363,6.84636440709923,8.25906255787757,6.84636440709923,6.84636440709923,6.84636440709923,8.73849778765095,8.73849778765095,4.92543385332578,7.99671158071348,4.92543385332578,6.84636440709923,6.84636440709923,8.73849778765095,8.73849778765095,8.73849778765095,8.73849778765095,8.73849778765095,5.32110511303138,4.92543385332578,4.92543385332578,8.73849778765095,7.99671158071348,7.99671158071348,7.99671158071348,7.99671158071348,7.99671158071348,7.99671158071348,7.99671158071348,5.32110511303138,5.05766284275567,6.84636440709923,6.84636440709923,7.99671158071348,9.58049717261363,8.73849778765095,9.58049717261363,9.58049717261363,7.99671158071348,8.73849778765095,8.73849778765095,9.58049717261363,9.58049717261363,8.73849778765095,8.73849778765095,7.99671158071348,8.73849778765095,8.73849778765095,7.99671158071348,7.99671158071348,6.84636440709923,6.84636440709923,8.73849778765095,8.73849778765095,6.84636440709923,6.84636440709923,5.32110511303138,7.99671158071348,7.99671158071348,7.99671158071348,7.99671158071348,7.99671158071348,5.32110511303138,5.32110511303138,8.73849778765095,8.73849778765095,8.73849778765095,5.32110511303138,5.26123647009794,7.99671158071348,7.99671158071348,7.99671158071348,7.99671158071348,8.73849778765095,8.73849778765095,2.68448298377293,2.68448298377293,5.32110511303138,5.32110511303138
"t10",9.32430178239421,7.06117069871502,8.551938884696,10.5388002495754,5.78070028936676,4.6014207874974,8.9046394067302,3.09220986854542,7.99671158071348,0,10.9361795072569,9.77335476266497,8.4725657166999,10.9361795072569,10.7300700241878,10.0041183827552,10.1943933003195,5.7133592806803,10.541938268635,10.1943933003195,3.75468695686539,5.7133592806803,9.37028386572165,5.01078092381437,5.09210786464371,10.9361795072569,3.97928587170918,5.09210786464371,10.1943933003195,10.9361795072569,10.9361795072569,10.9361795072569,7.19697410673187,6.90321696001126,5.7133592806803,5.7133592806803,5.09210786464371,5.09210786464371,10.1943933003195,10.0094907495915,5.35180874591799,10.1943933003195,11.7781788922196,11.7781788922196,10.1943933003195,11.7781788922196,10.1943933003195,10.4567442774836,10.1943933003195,10.1943933003195,10.1943933003195,10.9361795072569,10.9361795072569,10.1943933003195,7.19697410673187,10.1943933003195,10.1943933003195,10.1943933003195,10.9361795072569,10.9361795072569,10.9361795072569,10.9361795072569,10.9361795072569,10.1943933003195,10.1943933003195,10.1943933003195,10.9361795072569,5.7133592806803,4.85461138020547,4.85461138020547,5.09210786464371,5.09210786464371,4.85461138020547,4.85461138020547,10.1943933003195,9.93095103004375,10.1943933003195,10.1943933003195,5.7133592806803,11.7781788922196,10.9361795072569,11.7781788922196,11.7781788922196,5.7133592806803,10.9361795072569,10.9361795072569,11.7781788922196,11.7781788922196,10.9361795072569,10.9361795072569,7.19697410673187,10.9361795072569,10.9361795072569,5.7133592806803,5.7133592806803,10.1943933003195,10.1943933003195,10.9361795072569,10.9361795072569,10.1943933003195,10.1943933003195,10.1943933003195,5.7133592806803,5.7133592806803,5.7133592806803,5.7133592806803,5.7133592806803,10.1943933003195,10.1943933003195,10.9361795072569,10.9361795072569,10.9361795072569,10.1943933003195,10.134524657386,7.19697410673187,7.19697410673187,5.7133592806803,5.7133592806803,10.9361795072569,10.9361795072569,10.1943933003195,10.1943933003195,10.1943933003195,10.1943933003195
