"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99"
"t7",-0.0494812479893911,0.0760880117433017,5.32359661033169e-05,0.0177241140200798,0.020265510518576,-0.0994607224701544,0.0382795228041446,-0.0483799467586214,0.659519853343034,-0.16782392294653,0.0552836217748771,-0.00537917699071961,0.00504027740625155,-0.00559458426165663,0.000806072395313371,0.707106781186547,-0.0228076124713132,0.00486046279684886,-0.00352869796477902,0.0034660588609414,-0.00469535862490046,0.0203605693169279,-0.000552662814220206,0.00153025739772945,-0.00550552127967952,0.000615152455498096,-0.00353030438456784,0.00167298804661252,-0.000200655434917437,0.000536413178388185,-0.00282553495942615,0.00138854002460564,4.11430442511262e-18,-0.000478688963529019,0.000111322151804788,0.000319582980254887,-0.000342331977454252,8.88034201276331e-05,-0.000117255726067291,0.000277320610644375,6.43912913311614e-07,-3.84188622140889e-17,-0.000635406208279814,-1.14936915775065e-16,0.000363928965869623,0.00022942280100457,-0.00032735402660706,5.04082672298089e-17,4.07931931216815e-17,2.66393080661949e-05,3.27244131419751e-05,-0.000240187360351214,-6.66345848910097e-05,-2.09837804886966e-17,-8.53752746150672e-19,-0.00013218485709908,5.12992234111676e-05,1.41272447683131e-17,-1.15635882861452e-17,7.4594131989368e-06,5.53861469649599e-17,3.601803967282e-05,-0.00026627982317148,-1.07676543017067e-17,-2.14045222170552e-18,-5.94119962778366e-06,5.89747988279111e-17,8.89946026114532e-08,-5.89473301924845e-18,7.68998472376358e-06,5.86151661327892e-18,-6.89629641689295e-18,-7.44940167200051e-05,-5.67400999617398e-18,-3.1514213450921e-17,-1.5465455384989e-06,-2.14495444943405e-05,9.04567382625713e-06,7.55984677782168e-06,-4.33560812084016e-18,-6.27964806434222e-18,4.71295340823145e-17,-3.26460196627186e-06,-4.9278741875155e-07,-5.77687682820264e-18,8.21673884719663e-17,2.46067300256655e-05,-3.84515780381472e-06,9.18012453650487e-17,5.64449993120685e-17,-5.37200063095146e-17,2.50001628490964e-18,1.46223566528492e-17,2.87882684166663e-17,1.11748411240857e-16,-2.98544624948864e-17,-1.4870246035745e-17,3.45768425741602e-17,-1.08215445607431e-17
"t5",-0.0494812479893916,0.0760880117433025,5.32359661034319e-05,0.0177241140200798,0.0202655105185758,-0.0994607224701555,0.0382795228041453,-0.0483799467586221,0.659519853343033,-0.167823922946529,0.0552836217748776,-0.00537917699071902,0.00504027740625156,-0.00559458426165704,0.000806072395310977,-0.707106781186547,-0.0228076124713124,0.00486046279684502,-0.00352869796477969,0.00346605886093848,-0.00469535862490074,0.0203605693169278,-0.000552662814218721,0.00153025739772913,-0.00550552127967934,0.000615152455497229,-0.00353030438456855,0.00167298804661225,-0.000200655434918724,0.000536413178387945,-0.00282553495942701,0.00138854002460635,8.75942502597167e-17,-0.000478688963529155,0.000111322151804907,0.000319582980254605,-0.000342331977454524,8.88034201269328e-05,-0.00011725572606732,0.000277320610644412,6.43912913246855e-07,1.74466539202319e-17,-0.000635406208279776,-5.13886269987162e-17,0.000363928965870157,0.000229422801004188,-0.000327354026606999,-8.83744753512937e-17,-4.47775786700224e-17,2.66393080658956e-05,3.27244131420408e-05,-0.000240187360351353,-6.66345848913808e-05,2.42502760721154e-17,-8.52355445968459e-18,-0.000132184857098953,5.12992234107612e-05,1.43368756391398e-16,-4.85659170238203e-17,7.45941319847726e-06,-6.993333739497e-17,3.60180396732202e-05,-0.000266279823171321,6.09573821220876e-17,-9.77207353668629e-17,-5.94119962760009e-06,4.17942063563446e-18,8.89946024889278e-08,-6.78810396482279e-18,7.68998472364621e-06,6.68798730145236e-17,3.19435348271812e-17,-7.44940167201468e-05,4.9887148268451e-17,4.14319336534321e-17,-1.54654553838266e-06,-2.1449544494601e-05,9.04567382588095e-06,7.55984677751385e-06,3.62156583255983e-17,-6.1444230994345e-17,-3.30517291319372e-17,-3.26460196656492e-06,-4.92787418470719e-07,-5.38219531470508e-18,-5.44945972850644e-17,2.46067300262305e-05,-3.84515780417009e-06,1.14859361225717e-16,8.22398491883193e-17,8.03609392743397e-18,-5.43581719161877e-17,-2.66498254174527e-18,4.05646927411376e-17,3.60235561981583e-17,3.49960548384821e-17,-3.41139146586903e-17,2.58897899570997e-17,6.20247759703695e-17
"t3",-0.0232237862156142,0.0528212476461866,0.00191516791019982,0.02867947588211,0.0493654401719466,-0.221316781596117,0.101345456378522,-0.195911479204812,-0.0612905568231879,-0.00175220325098023,0.0159386067973549,-0.000139923080676025,-0.00410237543282629,0.00244556871442267,-0.000411592371082005,6.66133814775094e-16,0.612222036952387,0.0728977714864921,-0.0140970662886556,0.011969144684275,-0.0168671398002747,0.028720434502662,-0.00299147819372021,0.00304240434349434,-0.0061071015023736,0.00223045854658371,-0.00560297122977849,0.00636687620282214,-0.000652534282923058,0.000523249779262163,-0.00372579802588096,0.00180362076347979,0.707106781186547,-0.00135744175591296,0.000314841529061816,0.000396420303026598,-0.000415471957735526,0.000106646731236148,-0.000305317133610132,0.000712420459586473,1.63671430253167e-06,4.84379572912741e-17,-0.00158139519820367,1.01280892217025e-16,0.000304009302715706,0.000257502157995793,-0.000365992605397947,-1.53065585750177e-16,6.94552307827837e-17,6.29467804503243e-05,7.70044954406915e-05,-0.000264282302928245,-7.32576523332814e-05,3.84643101756249e-17,9.35071164666161e-17,-0.00030697268441537,5.59784359825273e-05,-2.66819130026547e-16,-9.10553286698304e-17,1.72105661028567e-05,1.39178757309674e-16,8.24121074374507e-05,-0.000288980600121993,1.26557026308182e-16,-1.54871345321304e-17,-1.35828859765562e-05,3.45951867437957e-16,2.02545793141378e-07,5.11629832241879e-17,0.000131329514895902,-2.28809542105845e-16,1.57121178721065e-17,-7.99453788854192e-05,-9.54085741063679e-18,6.48095601940317e-17,-3.48193965746918e-06,-2.29454460079746e-05,2.02844720133439e-05,1.694101387607e-05,-1.30287914689215e-17,1.75308865681145e-16,-7.95092953203067e-17,-7.29730832018013e-06,-1.10147150744928e-06,1.61876649713836e-16,-4.67700962843099e-17,2.6125432240639e-05,-8.5519972762266e-06,3.84136230733016e-16,-2.31948450139215e-17,1.93328268598354e-17,-4.18396756153582e-17,9.44079403746821e-17,1.17798155967483e-16,-8.62818044477887e-17,1.8924408669613e-16,-2.03671495021873e-16,8.46911618135686e-17,9.35726442721677e-17
"t62",-0.0232237862156141,0.0528212476461866,0.00191516791019986,0.0286794758821101,0.0493654401719464,-0.221316781596116,0.101345456378522,-0.195911479204812,-0.0612905568231872,-0.00175220325098044,0.0159386067973548,-0.000139923080675939,-0.00410237543282656,0.00244556871442291,-0.000411592371081792,-1.11022302462516e-16,0.612222036952386,0.0728977714864925,-0.0140970662886564,0.0119691446842748,-0.016867139800275,0.0287204345026613,-0.00299147819372016,0.00304240434349452,-0.00610710150237422,0.0022304585465825,-0.00560297122977771,0.00636687620282142,-0.000652534282920811,0.000523249779265594,-0.00372579802588295,0.00180362076348288,-0.707106781186549,-0.00135744175591173,0.000314841529059133,0.000396420303024555,-0.000415471957732178,0.000106646731235566,-0.000305317133610231,0.000712420459586588,1.63671430179458e-06,-1.04483545542363e-16,-0.0015813951982033,-3.74201035885222e-16,0.000304009302715735,0.000257502157996019,-0.000365992605396951,4.97149010337712e-17,-2.28772746472587e-16,6.29467804508073e-05,7.7004495440465e-05,-0.000264282302928392,-7.32576523322773e-05,-6.22951501770877e-17,-1.55612023351144e-17,-0.000306972684415383,5.59784359827155e-05,2.33154434029981e-16,4.80126741051148e-17,1.72105661022317e-05,-1.59240627528076e-16,8.2412107436946e-05,-0.00028898060012195,-1.65982414154571e-16,-2.56888228899377e-17,-1.35828859766425e-05,-2.40292332079276e-16,2.02545793277556e-07,-7.66387508461028e-17,0.00013132951489542,3.21648171771651e-16,8.92577916488641e-17,-7.99453788851018e-05,-1.47143243888437e-17,6.07164610407715e-17,-3.48193965757622e-06,-2.29454460077508e-05,2.02844720129402e-05,1.69410138761471e-05,-2.27390002321262e-17,-2.46451837190882e-16,6.93543195939297e-17,-7.29730832002132e-06,-1.101471507506e-06,-4.24031247630017e-17,2.88741128876016e-17,2.61254322403863e-05,-8.55199727608964e-06,-1.58242435805601e-16,1.15650647807342e-16,-8.10222772714996e-17,-5.992799819175e-17,-8.02873195423639e-17,1.53400275001242e-16,3.63132004157435e-16,-5.3989193401986e-17,1.0502694241722e-16,-1.39356946501149e-17,-7.67827499810026e-17
"t48",-0.0245101391587756,0.0617751243534816,0.00233047353461642,0.0356247300850008,0.0662447431173079,-0.311250321108423,0.144322191109145,-0.319220460506626,-0.119250075224935,-0.00368560801442913,0.0342353163507903,-0.00317109576062158,0.0102459904708212,-0.00495857273788189,0.000747297727965527,8.88178419700125e-16,-0.278241585241432,-0.0200739533501093,0.0033786801119086,-0.00241274869501126,0.000534414403315687,-0.000393860456718059,-8.47378943375632e-05,9.30352900646615e-05,-0.000868762852659204,0.000352462969593718,-0.00109674105200337,0.00125675566579088,-0.000135969829805602,0.000120741775666075,-0.000911250146706735,0.000463360859446512,1.44539508943151e-16,-0.000384615362877323,8.9675722224514e-05,0.000116812724950436,-0.000130632375342708,3.45648992042208e-05,-0.000102763645456952,0.000246217057899979,5.7743201380117e-07,-2.26818762963215e-16,-0.000580833924209511,2.44882951241426e-16,0.000119003798584179,0.000100844433953212,-0.000143754404954249,4.25197510020109e-16,1.60002685227112e-16,2.53963244981907e-05,3.12650039830998e-05,-0.000107830079119494,-2.99459707495734e-05,4.54506422257991e-17,3.92995234332429e-17,-0.000127018129412156,2.31869921254438e-05,1.25770930291568e-15,-3.99419569228871e-16,7.16181491534428e-06,1.55174734491497e-16,3.43234301070767e-05,-0.000120354451998349,6.99659019527992e-16,-2.96175364324633e-16,-5.59433461661203e-06,-3.00867329593098e-16,7.83283529080366e-08,2.84902016952688e-15,-0.816652888122001,-4.82954293031843e-14,6.80861471551211e-16,-3.98955504259257e-05,-7.50378077121771e-16,-1.40936776165014e-16,-1.62582450207324e-06,-1.0705816889073e-05,9.38116430311573e-06,7.83062516378017e-06,4.19469343136916e-16,-2.98709461715514e-16,-1.4427506190857e-16,-3.37093849510106e-06,-5.08818932258907e-07,-1.62294067464208e-16,-1.15225978184292e-16,1.2092587026215e-05,-3.96079553999314e-06,1.47613212761977e-16,-2.4335253313915e-16,7.41994524026723e-17,4.97601026444195e-16,3.04035114554233e-16,6.60298992122211e-17,-9.30500983381757e-17,2.33073157123799e-16,-4.85773262857121e-17,-1.39115464903842e-16,-3.58778171823264e-16
"t49",-0.0245118730705681,0.061786407723361,0.00233098491219441,0.0356331845583165,0.0662644868175213,-0.311353220907021,0.144371087796883,-0.319353285444054,-0.119308973442825,-0.00368753067620051,0.0342534123468378,-0.00317352777943501,0.0102555916118916,-0.00496336123065884,0.000748031962925306,5.82867087928207e-16,-0.278597956281991,-0.020102151748709,0.00338353612488935,-0.00241630981480688,0.000535336277355105,-0.000394554561930674,-8.48957052559567e-05,9.32091065528407e-05,-0.00087074053591233,0.000353294896969406,-0.00109959850627606,0.00126004567670004,-0.00013633769643123,0.000121093493923847,-0.000914043347369782,0.000464853220935446,-3.8223738567555e-16,-0.000386014745906374,9.00044974518755e-05,0.000117264218400419,-0.000131202086811502,3.47262687194534e-05,-0.00010329319834131,0.000247592902217499,5.808983469834e-07,3.19021144799352e-16,-0.000584963864568138,8.76418878386879e-17,0.000120275048594335,0.000101925966155782,-0.000145337045293185,-1.88966024753813e-16,-1.28780049172741e-16,2.57733853386175e-05,3.17753443540989e-05,-0.000109745356774478,-3.04971301476651e-05,-1.30126597051772e-16,-7.07627349739414e-16,-0.000130208701738684,2.37928127071276e-05,-1.36967672144145e-15,6.36813635072499e-16,7.40556888996733e-06,-1.63976161787841e-16,3.57371459807297e-05,-0.000125378815513879,-2.99223943910148e-16,-7.58090589554865e-16,-6.02636322107574e-06,-9.57912637605057e-16,9.34665271643188e-08,2.89257539914495e-16,0.408091916675912,-0.707106781186523,1.54168767118363e-15,-3.29846273881601e-05,-1.86964246772741e-15,1.58722825675175e-15,-1.51168683457958e-06,-9.97052507842384e-06,8.94921820783168e-06,7.49008231467698e-06,9.31987818191019e-17,-2.97820538110558e-16,-6.76348904330877e-16,-3.24940576617364e-06,-4.90528469589456e-07,6.08315563419865e-16,1.00784442578271e-15,1.17558366019395e-05,-3.85477931808255e-06,-4.36074947474851e-17,5.51440400036116e-16,-3.45937816397813e-16,-8.67352402775904e-16,-1.73489217671408e-17,-4.35325516947902e-20,-9.50755787449962e-18,-2.0631324180264e-16,-7.34269937390878e-17,9.89783673726939e-17,2.0054964268367e-16
"t50",-0.0245118730705681,0.0617864077233609,0.0023309849121944,0.0356331845583162,0.0662644868175211,-0.31135322090702,0.144371087796883,-0.319353285444055,-0.119308973442825,-0.00368753067620042,0.034253412346838,-0.00317352777943505,0.0102555916118914,-0.00496336123065884,0.000748031962925437,5.69856661858381e-16,-0.278597956281992,-0.0201021517487089,0.00338353612488928,-0.00241630981480689,0.000535336277355011,-0.000394554561930938,-8.48957052559333e-05,9.3209106553041e-05,-0.000870740535912712,0.000353294896969433,-0.00109959850627622,0.00126004567669982,-0.000136337696431558,0.000121093493923759,-0.000914043347369678,0.000464853220935368,-2.24323957316158e-16,-0.000386014745905695,9.00044974517251e-05,0.000117264218400453,-0.000131202086811721,3.47262687194023e-05,-0.000103293198341608,0.000247592902217519,5.80898346401548e-07,-1.24955609354007e-16,-0.000584963864567623,-5.51599974478894e-16,0.00012027504859438,0.000101925966155936,-0.000145337045293356,-2.04149869832866e-16,-2.56523574029385e-17,2.57733853386839e-05,3.17753443550539e-05,-0.000109745356774524,-3.04971301479998e-05,1.10108909673189e-16,5.99031611405429e-16,-0.000130208701737728,2.37928127067217e-05,3.64723383072135e-16,-2.49904612067763e-16,7.40556889168887e-06,-3.95402352435657e-17,3.57371459789529e-05,-0.000125378815516363,-3.09033866121871e-16,9.85762437646037e-16,-6.02636321915663e-06,1.43195878940193e-15,9.34665286457705e-08,-3.14369656015436e-15,0.408091916675829,0.707106781186572,-2.24773864565503e-15,-3.29846274065914e-05,2.7471724917908e-15,-1.52100438799699e-15,-1.51168683446495e-06,-9.9705250763364e-06,8.94921820834276e-06,7.4900823147416e-06,-4.72522594598199e-16,4.91547934160883e-16,9.7106698778501e-16,-3.24940576585403e-06,-4.9052847051428e-07,-5.00681155594231e-16,-8.1531082239451e-16,1.17558366015223e-05,-3.85477931849758e-06,1.85478571030722e-16,-1.63885846009251e-16,1.87682431957653e-16,2.66422366770107e-16,-1.99503409342597e-16,2.7931760915662e-17,3.12940803536133e-16,-2.49792084980656e-17,4.59294890912226e-17,1.00847428193303e-16,2.40144305239296e-16
"t29",0.040655811890818,0.0232700776099064,0.000985062580958453,0.0156904635333297,0.0574572396390077,-0.154881926178228,0.0748004034660374,0.208754581375658,-0.00397907638746335,0.00296161756857116,-0.27213717295147,-0.00104246373407962,0.0193165684889742,-0.000885189647970547,0.000136709167538362,-1.04083408558608e-16,-0.00355586347597553,-0.00723924834504713,2.2343733795803e-05,-0.000350551638931856,0.575079737014151,0.0603406725136921,-0.019648542919365,0.001916897540832,-0.00285395575905784,0.00680750675314225,-0.00485188147446866,0.0195148519537242,-0.00182143363389965,0.000202639259763049,-0.00147089920888543,0.000719768287637243,-2.79041935711839e-16,-0.00350003517886623,0.000810860908857259,0.000159946000156765,-0.000170787531776639,4.42706446839095e-05,-0.000774156354436305,0.0018221541338689,4.26649678475129e-06,-2.97619009762156e-16,-0.0366305371504846,9.85998608351517e-18,0.000120461677751243,0.000102082616958167,-0.000145527251292278,-0.707106781186548,-1.71521745686854e-15,0.000144655845019395,0.000177094855487412,-0.000108063684754862,-2.99913571450085e-05,-8.64266744501893e-16,8.82208912735139e-16,-0.000707021092108418,2.29713426510491e-05,6.44884708612599e-16,8.31569941741077e-17,3.96313838957286e-05,1.40605813291523e-16,0.000189009261908304,-0.00011970066964952,-1.09566366624821e-16,1.11296656533032e-17,-3.12701629765816e-05,-1.04074057345811e-16,4.66063694163528e-07,3.34865942216395e-16,7.31088068564275e-06,6.68935845981467e-17,1.83429812033497e-16,-3.35688898841745e-05,1.40536062287489e-16,6.54397080837935e-17,-8.00078787965291e-06,-9.66458888600218e-06,4.65820566497161e-05,3.88997766263745e-05,-9.46259973068191e-17,3.18234717567017e-17,5.9247458538855e-16,-1.67491203296808e-05,-2.52813028660802e-06,1.02555004811899e-16,-1.70008664653023e-16,1.10820345480414e-05,-1.96122314640722e-05,-1.66085101153021e-16,-6.35903329422658e-17,2.65016824625702e-16,1.30708834526178e-16,5.89016039524731e-17,-9.17600390689362e-17,3.04706713252461e-16,9.82755668313573e-17,2.27777818965908e-16,1.45694934223831e-16,-2.92960960355642e-17
"t13",0.040655811890818,0.0232700776099064,0.000985062580958596,0.0156904635333296,0.0574572396390074,-0.154881926178228,0.0748004034660374,0.208754581375658,-0.00397907638746342,0.00296161756857072,-0.272137172951471,-0.00104246373407967,0.0193165684889744,-0.000885189647970765,0.000136709167538431,-1.97758476261356e-16,-0.00355586347597546,-0.0072392483450469,2.23437337957388e-05,-0.000350551638931947,0.575079737014151,0.0603406725136923,-0.019648542919365,0.00191689754083197,-0.00285395575905881,0.00680750675314266,-0.00485188147446963,0.0195148519537245,-0.00182143363389896,0.000202639259763257,-0.00147089920888646,0.000719768287638117,3.05521211753358e-17,-0.00350003517886633,0.000810860908856504,0.000159946000157205,-0.000170787531777069,4.42706446846962e-05,-0.000774156354435827,0.00182215413386984,4.26649678495528e-06,5.27961992668853e-16,-0.0366305371504862,-1.10518797592952e-15,0.000120461677750431,0.000102082616959313,-0.000145527251307665,0.707106781186548,1.6551320598166e-15,0.000144655845018171,0.000177094855484075,-0.000108063684752928,-2.99913571452926e-05,8.23041604097236e-16,-8.68292467013924e-16,-0.00070702109210821,2.29713426509598e-05,-6.65773356582827e-16,-1.42479497865967e-16,3.96313838956291e-05,-1.72476659357331e-16,0.00018900926191038,-0.000119700669648374,1.36293814534786e-16,-5.60629909757326e-17,-3.12701629762142e-05,2.32692102040083e-16,4.66063693883683e-07,-3.07020620389692e-16,7.31088068658893e-06,-7.63741333075602e-17,-3.17076206162089e-16,-3.35688898844807e-05,-2.30428089725021e-17,-1.3792205692477e-16,-8.00078787883846e-06,-9.66458888520009e-06,4.65820566496361e-05,3.88997766263276e-05,4.05565170388109e-17,-2.16081659629695e-17,-4.70502493552167e-17,-1.67491203300069e-05,-2.52813028666928e-06,-9.97156065809618e-17,4.7160218567627e-16,1.1082034547792e-05,-1.96122314639418e-05,2.6233908356439e-16,1.65456129181732e-16,-2.31058459107882e-16,-1.94380992136028e-16,2.11840728030205e-17,8.94292679293638e-17,-5.60679805976699e-17,-1.94089073036839e-16,-1.76237409878329e-16,-1.19661173270638e-16,2.10488836276884e-17
"t11",0.0411608857692932,0.0241065730328004,0.00102931410624457,0.0164678504682497,0.0612856748266097,-0.166773784882962,0.0807437667912802,0.231165172659911,-0.00454124918908512,0.00342104008355879,-0.315334236765568,-0.00139848138391008,0.0311451587387268,-0.0014895120237656,0.000236414716267418,-2.09034178855205e-16,-0.0235664134972446,0.04443298040725,-8.3182495220116e-05,0.000852151940119721,-0.260581394672059,-0.021921321942113,0.00371720648939785,-0.000347083966797412,-0.000306455786575538,0.000903660977564551,-0.000864084860201508,0.00350356282656589,-0.000342114622807274,3.98513642039661e-05,-0.00028737775279869,0.0001356613795786,1.78479974047058e-16,-0.000511242271481839,0.000115201061764205,1.74865827317558e-05,1.36833386087803e-06,-4.97828268860093e-06,0.000271908693232074,-0.00126898001689589,-5.39310567381412e-06,-5.38401106721648e-16,0.851198600850728,7.50359368900935e-15,0.000223067669789384,0.00018806267006561,-0.000259604516095781,8.80772611097971e-16,-9.66902732807072e-17,0.000206332004993694,0.00024265342528675,-0.000143816640785242,-3.94868934158465e-05,-4.21029226139077e-16,5.14251715962811e-16,-0.000869649927168745,2.80806550854613e-05,8.62931120951352e-17,-1.93870536657998e-17,4.68828943767049e-05,5.344875622746e-17,0.000219882415060314,-0.000139111020942495,9.89120907876171e-17,3.27933308135701e-18,-3.52095774747425e-05,-1.36790163660847e-16,5.14718962336398e-07,-9.49324964461076e-18,7.96853673955516e-06,-3.05376278842033e-16,1.7590651463166e-16,-3.62011908234972e-05,-6.9492692727898e-17,-8.37735405029433e-18,-8.49047523677725e-06,-1.02503232870589e-05,4.88067734162811e-05,4.06739252988764e-05,9.25367588747439e-17,2.95480543048197e-17,6.25165540270525e-16,-1.73848304931687e-05,-2.6237622134172e-06,-1.35760166119386e-16,-7.49687505563125e-17,1.13692317581411e-05,-2.00813151089963e-05,1.56387750566183e-16,1.39982804279189e-16,-8.05262881787943e-17,-5.09048393659373e-17,-1.92340882786716e-16,8.96073574757447e-17,-1.33918960820912e-17,4.32806384541096e-17,-4.70352356959425e-17,2.63212623711292e-17,3.1558684459866e-17
