"accepted_species","traits"
"t1",0
"t2",0
"t3",0
"t4",0
"t5",0
"t6",0
"t7",0
"t8",0
"t9",NA
"t10",0
"t11",0
"t12",0
"t13",0
"t14",0
"t15",1
"t16",0
"t17",1
"t18",0
"t19",NA
"t20",1
"t21",0
"t22",0
"t23",NA
"t24",0
"t25",0
"t26",0
"t27",0
"t28",NA
"t29",0
"t30",0
"t31",NA
"t32",1
"t33",0
"t34",1
"t35",NA
"t36",0
"t37",0
"t38",NA
"t39",0
"t40",0
"t41",0
"t42",0
"t43",1
"t44",NA
"t45",0
"t46",0
"t47",NA
"t48",0
"t49",0
"t50",0
"t51",0
"t52",1
"t53",1
"t54",1
"t55",0
"t56",0
"t57",0
"t58",0
"t59",1
"t60",0
"t61",0
"t62",1
"t63",0
"t64",1
"t65",0
"t66",1
"t67",1
"t68",1
"t69",0
"t70",1
"t71",1
"t72",0
"t73",0
"t74",1
"t75",0
"t76",0
"t77",0
"t78",0
"t79",0
"t80",0
"t81",1
"t82",0
"t83",0
"t84",0
"t85",0
"t86",0
"t87",0
"t88",0
"t89",1
"t90",0
"t91",NA
"t92",0
"t93",0
"t94",0
"t95",0
"t96",0
"t97",NA
"t98",0
"t99",0
"t100",0
"t101",0
"t102",0
"t103",1
"t104",1
"t105",0
"t106",NA
"t107",1
"t108",0
"t109",0
"t110",0
"t111",0
"t112",1
"t113",0
"t114",1
"t115",1
"t116",0
"t117",0
"t118",0
"t119",1
"t120",0
"t121",0
"t122",0
"t123",0
"t124",0
"t125",0
"t126",1
"t127",0
"t128",1
"t129",1
"t130",1
"t131",0
"t132",1
"t133",1
"t134",0
"t135",1
"t136",NA
"t137",1
"t138",0
"t139",1
"t140",1
"t141",0
"t142",0
"t143",0
"t144",0
"t145",0
"t146",0
"t147",1
"t148",0
"t149",0
"t150",NA
"t151",0
"t152",0
"t153",1
"t154",1
"t155",0
"t156",1
"t157",0
"t158",0
"t159",0
"t160",0
"t161",1
"t162",1
"t163",0
"t164",NA
"t165",0
"t166",1
"t167",NA
"t168",0
"t169",0
"t170",0
"t171",NA
"t172",1
"t173",NA
"t174",1
"t175",0
"t176",1
"t177",0
"t178",1
"t179",0
"t180",1
"t181",1
"t182",0
"t183",0
"t184",1
"t185",0
"t186",0
"t187",0
"t188",1
"t189",0
"t190",0
"t191",0
"t192",0
"t193",0
"t194",0
"t195",0
"t196",0
"t197",1
"t198",0
"t199",0
"t200",0
"t201",0
"t202",0
"t203",0
"t204",1
"t205",0
"t206",1
"t207",1
"t208",0
"t209",0
"t210",1
"t211",0
"t212",1
"t213",NA
"t214",1
"t215",0
"t216",0
"t217",1
"t218",1
"t219",1
"t220",NA
"t221",0
"t222",1
"t223",0
"t224",0
"t225",0
"t226",0
"t227",1
"t228",1
"t229",NA
"t230",0
"t231",0
"t232",0
"t233",0
"t234",0
"t235",0
"t236",0
"t237",0
"t238",0
"t239",1
"t240",0
"t241",1
"t242",0
"t243",0
"t244",0
"t245",0
"t246",0
"t247",0
"t248",NA
"t249",1
"t250",0
"t251",0
"t252",0
"t253",NA
"t254",NA
"t255",0
"t256",0
"t257",0
"t258",1
"t259",0
"t260",NA
"t261",0
"t262",0
"t263",0
"t264",0
"t265",0
"t266",0
"t267",0
"t268",NA
"t269",0
"t270",1
"t271",0
"t272",0
"t273",0
"t274",0
"t275",0
"t276",NA
"t277",0
"t278",1
"t279",0
"t280",0
"t281",0
"t282",0
"t283",0
"t284",0
"t285",0
"t286",1
"t287",0
"t288",0
"t289",0
"t290",0
"t291",0
"t292",1
"t293",0
"t294",0
"t295",0
"t296",1
"t297",0
"t298",0
"t299",0
"t300",0
"t301",0
"t302",0
"t303",1
"t304",1
"t305",NA
"t306",NA
"t307",0
"t308",1
"t309",1
"t310",0
"t311",0
"t312",1
"t313",1
"t314",0
"t315",0
"t316",0
"t317",0
"t318",1
"t319",1
"t320",0
"t321",NA
"t322",0
"t323",NA
"t324",0
"t325",1
"t326",1
"t327",1
"t328",0
"t329",0
"t330",1
"t331",0
"t332",0
"t333",0
"t334",1
"t335",1
"t336",0
"t337",0
"t338",0
"t339",1
"t340",1
"t341",0
"t342",0
"t343",0
"t344",1
"t345",0
"t346",1
"t347",NA
"t348",1
"t349",0
"t350",0
"t351",0
"t352",1
"t353",1
"t354",NA
"t355",0
"t356",0
"t357",1
"t358",0
"t359",1
"t360",NA
"t361",0
"t362",NA
"t363",0
"t364",0
"t365",0
"t366",1
"t367",NA
"t368",1
"t369",NA
"t370",0
"t371",1
"t372",1
"t373",0
"t374",0
"t375",1
"t376",1
"t377",0
"t378",0
"t379",0
"t380",0
"t381",0
"t382",1
"t383",0
"t384",0
"t385",NA
"t386",0
"t387",0
"t388",0
"t389",1
"t390",0
"t391",1
"t392",1
"t393",0
"t394",1
"t395",1
"t396",0
"t397",0
"t398",0
"t399",0
"t400",0
"t401",0
"t402",1
"t403",0
"t404",0
"t405",NA
"t406",0
"t407",0
"t408",1
"t409",1
"t410",1
"t411",1
"t412",1
"t413",0
"t414",0
"t415",0
"t416",0
"t417",0
"t418",NA
"t419",1
"t420",0
"t421",0
"t422",1
"t423",1
"t424",1
"t425",NA
"t426",NA
"t427",NA
"t428",0
"t429",0
"t430",0
"t431",0
"t432",0
"t433",0
