"accepted_species","trait_ARD"
"t3","0"
"t5","1"
"t6","1"
"t7","0"
"t8","0"
"t4","1"
"t22","0"
"t23","0"
"t24","0"
"t54","1"
"t55","1"
"t51","1"
"t135","1"
"t136","1"
"t113","1"
"t122","1"
"t128","1"
"t129","1"
"t117","1"
"t138","1"
"t139","1"
"t93","1"
"t92","1"
"t99","1"
"t100","0"
"t45","1"
"t43","1"
"t62","1"
"t63","1"
"t111","0"
"t112","0"
"t108","0"
"t149","0"
"t168","0"
"t169","0"
"t280","0"
"t281","0"
"t67","1"
"t30","0"
"t36","0"
"t83","0"
"t158","0"
"t199","0"
"t250","0"
"t251","0"
"t205","0"
"t177","0"
"t237","0"
"t238","0"
"t123","0"
"t89","0"
"t75","0"
"t72","0"
"t107","0"
"t164","0"
"t283","1"
"t284","1"
"t282","1"
"t130","0"
"t131","0"
"t182","0"
"t183","1"
"t90","0"
"t91","1"
"t249","0"
"t265","0"
"t266","1"
"t197","0"
"t242","0"
"t243","0"
"t217","0"
"t218","0"
"t295","0"
"t296","0"
"t299","0"
"t300","0"
"t208","0"
"t255","1"
"t256","1"
"t305","0"
"t306","0"
"t134","0"
"t116","0"
"t150","0"
"t151","0"
"t232","0"
"t233","0"
"t189","0"
"t190","0"
"t209","0"
"t210","0"
"t165","1"
"t166","0"
"t132","0"
"t124","0"
"t202","0"
"t203","0"
"t180","0"
"t141","0"
"t239","0"
"t244","0"
"t245","0"
"t191","1"
"t192","1"
"t140","0"
"t109","0"
"t110","0"
"t262","0"
"t263","0"
"t195","0"
"t196","0"
"t103","0"
"t225","1"
"t227","1"
"t228","1"
"t146","1"
"t104","0"
"t154","0"
"t187","0"
"t188","0"
"t126","0"
"t125","1"
"t80","0"
"t105","0"
"t119","0"
"t120","0"
"t114","0"
"t81","0"
"t79","0"
"t60","0"
"t173","0"
"t236","0"
"t297","0"
"t298","0"
"t289","0"
"t290","0"
"t279","0"
"t216","0"
"t223","0"
"t224","0"
"t201","0"
"t171","0"
"t170","0"
"t179","0"
"t267","0"
"t268","0"
"t157","0"
"t145","0"
"t61","0"
"t121","0"
"t214","1"
"t215","1"
"t167","0"
"t206","0"
"t273","0"
"t309","0"
"t310","0"
"t71","1"
"t58","0"
"t59","0"
"t97","0"
"t98","0"
"t68","0"
"t69","0"
"t64","0"
"t49","0"
"t137","0"
"t221","1"
"t235","1"
"t269","1"
"t270","1"
"t274","1"
"t275","1"
"t186","0"
"t162","0"
"t147","0"
"t148","0"
"t86","0"
"t101","0"
"t102","0"
"t84","0"
"t76","0"
"t65","0"
"t184","0"
"t185","0"
"t118","0"
"t174","1"
"t175","1"
"t252","1"
"t253","1"
"t207","1"
"t200","1"
"t285","1"
"t286","1"
"t277","1"
"t240","1"
"t241","1"
"t176","1"
"t172","1"
"t153","0"
"t152","1"
"t115","1"
"t127","1"
"t193","1"
"t194","1"
"t159","1"
"t264","1"
"t291","1"
"t292","1"
"t254","1"
"t293","1"
"t294","1"
"t288","1"
"t106","0"
"t144","0"
"t211","0"
"t212","0"
"t160","0"
"t161","0"
"t94","0"
"t95","0"
"t88","0"
"t87","0"
"t260","0"
"t261","0"
"t248","0"
"t178","0"
"t204","0"
"t278","0"
"t303","0"
"t304","0"
"t231","0"
"t181","1"
"t257","1"
"t258","1"
"t226","1"
"t213","1"
"t198","1"
"t96","0"
"t66","0"
"t52","1"
"t53","1"
"t35","1"
"t32","1"
"t31","0"
"t38","0"
"t47","0"
"t48","0"
"t41","0"
"t70","0"
"t77","0"
"t78","0"
"t46","0"
"t44","0"
"t25","0"
"t26","0"
"t37","0"
"t39","0"
"t40","0"
"t33","1"
"t34","0"
"t73","0"
"t74","0"
"t50","0"
"t42","0"
"t133","0"
"t163","0"
"t219","0"
"t220","0"
"t230","0"
"t271","0"
"t272","0"
"t229","0"
"t276","0"
"t287","0"
"t307","0"
"t308","0"
"t259","0"
"t301","0"
"t302","0"
"t222","0"
"t142","1"
"t155","0"
"t156","0"
"t143","0"
"t234","0"
"t246","0"
"t247","0"
"t85","0"
"t82","0"
"t29","0"
"t28","0"
"t27","0"
"t56","1"
"t57","1"
"t12","0"
"t13","0"
"t10","0"
"t19","1"
"t20","1"
"t21","1"
"t18","1"
"t11","0"
"t14","1"
"t15","1"
"t16","0"
"t17","0"
"t9","0"
"t1","0"
"t2","0"
