"accepted_species","sorted"
"t62",0.575602513934982
"t63",0.576071186950092
"t37",0.214794600751616
"t12",0.651808526226583
"t74",0.60197587485786
"t75",0.500969757091862
"t47",-0.174743903893403
"t48",0.120332568805352
"t42",0.196864360767614
"t35",-0.36225724537173
"t34",-0.0837474294246881
"t7",NA
"t50",0.661648769633666
"t96",NA
"t97",0.559335929413314
"t98",0.587244729497581
"t71",0.0135500691998043
"t85",-0.280534063917063
"t86",-0.0770649477743737
"t79",0.00448010618468248
"t88",0.674348651033383
"t89",0.561526276041903
"t19",0.346562263161193
"t20",0.173587089981703
"t8",-0.0814244223355471
"t27",-0.0040868124023582
"t28",0.244352715833977
"t1",0.977636840970717
"t60",-0.571540695597553
"t61",-0.130844398559074
"t52",-0.175718691267206
"t51",-0.106416360988027
"t39",0.290998583546621
"t40",NA
"t14",NA
"t15",NA
"t9",1.38313149472739
"t72",1.36910452559115
"t73",1.65993650063814
"t81",0.126573683745581
"t82",-0.0334936482723436
"t77",-1.43782111847042
"t78",-1.47120392936057
"t41",-1.49456073782582
"t33",-0.497503050237526
"t83",-0.243933529667077
"t84",0.0396644229664075
"t43",-0.990002269465392
"t13",-0.0628508716747584
"t5",NA
"t56",-1.04343147354074
"t57",-1.41848639005176
"t38",-1.22922365099171
"t49",-1.22786740472096
"t99",-1.73620604402445
"t100",-1.72693317520318
"t17",-1.56165900739643
"t22",-1.89570636483097
"t80",NA
"t90",-1.89808343085985
"t32",-1.96088555851755
"t76",-1.61335741595864
"t91",-1.89707532208763
"t94",NA
"t95",-1.73154514287743
"t21",0.0490368865426939
"t92",-0.888235378024779
"t93",-0.934100329935667
"t87",-0.785933045258023
"t18",-0.79573663483375
"t3",-0.0248193129979064
"t54",NA
"t55",0.560120217299976
"t10",1.64154798539215
"t31",1.27981143885197
"t2",1.56987069517138
"t6",1.06453700767221
"t44",NA
"t58",1.08075329944897
"t59",1.02558445928748
"t64",1.18163808457602
"t65",1.01510115883875
"t68",0.839401231892087
"t69",1.09915565164472
"t70",0.996257362196431
"t53",1.8615604510438
"t45",-0.430353497622757
"t46",-0.101753070042808
"t25",-0.415825936564961
"t26",-0.106208826661894
"t16",-0.00451211284695135
"t36",0.667358195733872
"t66",0.846123055512841
"t67",1.01956846701184
"t4",0.755157426466936
"t11",0.863230749711978
"t23",0.727139717778214
"t24",0.804967414455071
"t29",-0.47194893991494
"t30",-0.208854244517214
