"","V_1","V_2","V_3","V_4","V_5","V_6","V_7","V_8","V_9","V_10","V_11","V_12","V_13","V_14","V_15","V_16","V_17","V_18","V_19","V_20","V_21","V_22","V_23","V_24","V_25","V_26","V_27","V_28","V_29","V_30","V_31","V_32","V_33","V_34","V_35","V_36","V_37","V_38","V_39","V_40","V_41","V_42","V_43","V_44","V_45","V_46","V_47","V_48","V_49","V_50","V_51","V_52","V_53","V_54","V_55","V_56","V_57","V_58","V_59","V_60","V_61","V_62","V_63","V_64","V_65","V_66","V_67","V_68","V_69","V_70","V_71","V_72","V_73","V_74","V_75","V_76","V_77","V_78","V_79","V_80","V_81","V_82","V_83","V_84","V_85","V_86","V_87","V_88","V_89","V_90","V_91","V_92","V_93","V_94","V_95","V_96","V_97","V_98","V_99"
"t2",-0.145780413030535,-0.0917931880872768,0.00551443459097885,-0.00297216880263778,-0.00453326945993098,0.0156292699744861,-0.00262354800764905,0.000400156059268681,-0.00133773917931066,0.00268360408535514,-0.268722955754485,0.000940993008626788,0.12419383702338,-0.285444673780226,0.000552009682253665,0.00824742385879238,-0.0254508634342629,0.0613265267921172,-0.000665732994772305,-0.00235380910813431,-0.000100550208040061,0.0101798290167176,-0.0402541113108259,2.52213146757461e-06,-0.000584836666227674,0.000160556438401996,-0.00336296203509328,0.0150791674091793,-0.885620764381259,2.998373764046e-05,-0.00152428970862279,0.000446614478798245,-0.000929051196040316,0.00937939562563864,0.000206401299090315,-0.00053924458297496,-6.27980554224849e-05,0.000347910655765206,-0.000213129714894002,-4.93041074153285e-17,6.62180428093134e-05,4.80723560359438e-18,1.31605242793256e-16,3.83411376562488e-18,-9.61333219665297e-05,0.000157010933551817,5.82045891224814e-05,-6.72313212250793e-06,-0.000137320009156008,0.00326493055569755,-0.00197838210658831,-9.87807336086755e-17,-0.00254799408340885,1.94484196852279e-05,8.85338108142009e-06,0.000191159066170789,-2.7047084539874e-17,9.56936607578542e-18,-2.83132766116673e-06,-5.10802343054857e-06,4.34363491894653e-05,1.23079649440987e-17,1.26678000382248e-15,1.31569575383385e-16,4.37050210576776e-06,-7.34572069769237e-06,7.9544499047023e-17,1.09748273291381e-16,2.63804248102706e-17,-4.91414201392477e-17,-6.82569266820278e-17,0.00174318833328282,2.80969496066678e-06,-2.18929052910745e-16,1.33876400138945e-05,-8.7667495734091e-06,5.60798824848271e-17,2.21623035642578e-17,3.39201513242719e-05,-8.2696320526335e-17,-2.69139663724878e-17,-2.14461448488838e-17,-5.89495548926478e-17,9.03704452207322e-18,4.4869032402755e-18,-3.93419541435173e-17,-3.71564893861701e-07,2.6915469591356e-17,9.2428136002798e-18,-2.96036929681157e-17,-4.71642429347322e-17,1.64630436860155e-17,-5.77389570562534e-17,-3.22870717869388e-17,8.97969838267218e-17,-1.26266015834084e-16,-1.058038549223e-16,3.43014442617342e-18,8.34109673749086e-18
"t31",-0.147866159270246,-0.0938801383979419,0.00581872292961717,-0.00317068037119787,-0.00498959104033199,0.0180086953273487,-0.00308040294802713,0.000484895515303519,-0.00168103196142701,0.00345101748713006,-0.346856134146139,0.0012407341688398,0.166665860234432,-0.38345251230665,0.000788163468421057,0.0118892321121894,-0.0378482386120548,0.102979298888529,-0.00122515490141746,-0.00436960986910975,-0.000361625672991295,0.0535016387485558,-0.219736352295295,-1.17349513779162e-05,0.00104589656422849,-9.15254823072865e-05,0.00151418797663971,-0.00541977596255055,0.316852490316802,-3.76413430832641e-06,0.000125270070326092,3.56037694317226e-07,-7.46700152182091e-06,0.00083014619115061,1.92564890817496e-05,-6.55019280004227e-05,-8.93462068190218e-06,6.29491918088268e-05,-5.09799706463135e-05,2.18810940171995e-16,1.98750197660108e-05,6.65764829402533e-17,-2.0931657437819e-17,-1.71759990653656e-16,-3.55196347751357e-05,5.92278860247886e-05,2.23475814940662e-05,-2.63566940483266e-06,-6.03563983099225e-05,0.00144069204518457,-0.000893410722129961,1.06617535737079e-16,-0.00117167652354525,9.0291097074679e-06,4.11619276419294e-06,8.99512354530004e-05,-5.44901510824062e-16,-5.38793768591903e-16,-1.35925103584669e-06,-2.47631612641852e-06,2.14928847323585e-05,2.58222703256294e-15,-0.707106781186548,5.44058033391772e-14,2.1964952776496e-06,-3.73848960511671e-06,-1.08181124186132e-15,4.33985511221511e-15,4.38663292213129e-16,9.98019170433867e-16,-9.02567402508108e-16,0.000904209245718677,1.46081074905148e-06,1.85094748306165e-17,6.99541792113863e-06,-4.58320087981998e-06,3.03356197766018e-17,-3.00563384320294e-18,1.79424497941026e-05,5.13681990348458e-16,-5.76406789588384e-17,-8.41361501021599e-17,-4.17453228491619e-16,-4.30099049011757e-16,-2.02678305749064e-16,-1.25657289352769e-16,-2.00916539627107e-07,7.89750593906742e-16,-8.18427476425699e-17,1.38272587871709e-16,-2.09859518702197e-16,1.66693734068919e-16,1.34798322684041e-16,1.323152561918e-16,7.00609299790652e-17,-1.14722570263538e-16,-1.93402022698607e-17,-7.77920487636454e-17,4.34528333043574e-16
"t32",-0.147866159270246,-0.0938801383979423,0.00581872292961689,-0.00317068037119779,-0.00498959104033195,0.0180086953273486,-0.003080402948027,0.000484895515303518,-0.00168103196142691,0.00345101748713011,-0.346856134146139,0.00124073416883983,0.166665860234431,-0.38345251230665,0.000788163468421093,0.0118892321121896,-0.0378482386120547,0.102979298888529,-0.00122515490141753,-0.00436960986910968,-0.00036162567299154,0.0535016387485553,-0.219736352295295,-1.17349513776778e-05,0.00104589656422822,-9.15254823074265e-05,0.00151418797663958,-0.00541977596255053,0.316852490316804,-3.76413430808763e-06,0.000125270070325725,3.5603769460332e-07,-7.46700152215728e-06,0.00083014619115078,1.92564890821955e-05,-6.55019280008233e-05,-8.93462068377349e-06,6.29491918090431e-05,-5.09799706467479e-05,-1.53386516273329e-16,1.98750197663768e-05,-7.43670250543441e-17,-3.79073391799945e-17,1.8599568349576e-16,-3.55196347755151e-05,5.92278860242871e-05,2.23475814938234e-05,-2.63566940443203e-06,-6.03563983093722e-05,0.00144069204518546,-0.000893410722130147,-1.84332819925525e-16,-0.00117167652354435,9.02910970681484e-06,4.11619276554745e-06,8.99512354563623e-05,5.45371288884372e-16,5.28276375072711e-16,-1.35925103574682e-06,-2.47631612651357e-06,2.14928847443685e-05,-2.53141548640936e-15,0.707106781186548,-5.44481935427677e-14,2.19649528965588e-06,-3.738489606729e-06,1.17807728702469e-15,-4.54581459090213e-15,-4.47401183651997e-16,-9.20510656750731e-16,9.5397981400381e-16,0.000904209245714653,1.46081074694707e-06,-1.49878230237218e-16,6.99541792139566e-06,-4.58320088157839e-06,6.58859979503128e-17,3.48182617833002e-17,1.79424497925333e-05,-4.88281124951381e-16,1.55351194334639e-17,6.13557111872618e-17,5.11972759350212e-16,5.81303488555976e-16,1.9810889422375e-16,9.96871271860238e-17,-2.00916540077958e-07,-4.28360454935084e-16,9.86946463895641e-17,-1.65976636411205e-16,2.03795811549065e-16,-6.31621011895675e-17,-5.50769678948013e-17,-2.0949423061697e-16,-3.72852260732952e-16,-1.31827050204831e-16,-1.65487046695153e-16,-1.02911420322597e-16,-1.96620129655488e-16
"t55",-0.169494762154862,-0.118741323994551,0.0138484371052632,-0.0121333769111688,0.0159214266050238,-0.0103162963909853,0.00110861980872025,-7.5503094747809e-05,-2.62612955975522e-06,0.000489011610058245,-0.0639650185346969,-0.00181053820912074,-0.0289254933596524,0.0625017358678492,2.3667956472478e-05,0.000494885958614027,-0.00270780422609436,-0.505873753291391,-0.000155958352209645,-0.000567891568855035,-6.51558372797422e-05,0.00986128329449731,-0.040549387859294,-2.13593495533221e-06,0.000176539449244847,-9.40459053007262e-06,0.000112191598890378,-0.000210426016268616,0.0120446960121144,1.12557100041516e-06,-7.22777615872645e-05,2.98822380741607e-05,-6.38075777619566e-05,0.00696418304600337,1.3351693584002e-05,-4.88468092109482e-05,-6.07186361543913e-06,3.70704742177851e-05,-2.56761609592915e-05,-2.35878969596241e-17,8.87836016516328e-06,5.41108964177256e-17,3.41271914265542e-16,4.71969986065812e-18,-1.40841912581603e-05,2.31514365988805e-05,8.62307675145392e-06,-1.00052227723034e-06,-2.17303576593825e-05,0.00286412166330658,-0.0018267361120656,-1.60774597853625e-16,-0.00221805626998065,2.35513660193771e-06,1.06984874458661e-06,0.000133520313314817,9.87104878792478e-17,6.53073338003402e-17,-2.74274826810858e-07,-2.50002106579604e-06,1.37948561661846e-06,1.88617613256975e-16,-3.00445901995676e-15,3.36703790344866e-16,-2.4009689335113e-07,1.70678224720754e-06,-2.04841312871324e-16,-5.88012194499696e-16,-5.99813469827591e-16,-5.69220254814546e-16,-8.70044694150306e-16,-0.824479134071882,1.11253862168391e-05,-2.7792980260546e-15,1.87968380782713e-05,-1.16391015653644e-05,-5.76156779250589e-16,-2.53017498757716e-16,2.27047764914684e-05,2.68499389312491e-16,-3.49175606434821e-17,-9.46170108533867e-17,1.17488795132984e-16,3.38467899436427e-16,-3.74614282888884e-17,-3.8651917088916e-16,-1.63825820968709e-07,-2.81107426084753e-16,2.23365095883367e-16,1.82768087966859e-16,3.38683167132987e-16,-1.33882373977764e-16,1.51144940500211e-16,2.18182090347203e-16,-4.29071267059547e-16,-1.08359371103239e-16,-1.4834858801724e-17,-6.14815292729663e-17,5.89907106360073e-17
"t91",-0.169789091383993,-0.119063713383089,0.0139343753575504,-0.0122226524521476,0.0160880519616614,-0.0104667032121123,0.00112650844089131,-7.6906523389695e-05,-2.68178327898945e-06,0.00050012956545221,-0.0654347317780863,-0.00185456948802108,-0.0296597303639368,0.0640920354139602,2.43501092374891e-05,0.000509393469363552,-0.00279133637195611,-0.52409337012727,-0.000162073408602325,-0.000590315815468446,-6.85749802815261e-05,0.0104136331525327,-0.0428315983457635,-2.28269589074379e-06,0.0001900177485232,-1.02698758834082e-05,0.000122930401508451,-0.000231305269861859,0.0132406638647435,1.25270027889879e-06,-8.07129438384185e-05,3.36391807357486e-05,-7.18892362515934e-05,0.00793379947322553,1.52227289922693e-05,-5.59749572637263e-05,-6.98747517630957e-06,4.30585988142712e-05,-3.03945740473758e-05,2.78521241775626e-17,1.08405443092696e-05,4.49445272834711e-17,-9.24727088413502e-17,4.40450009905402e-17,-1.83965703413258e-05,3.06001186593154e-05,1.15287579285803e-05,-1.35851396794998e-06,-3.46796421731506e-05,0.00461714925236269,-0.00316606538265118,-1.43329327619968e-16,-0.00416260535251386,4.66773530404085e-06,2.14003793489705e-06,0.000292372069758882,-2.77872660454403e-16,-5.61861823047129e-17,-7.60979695884478e-07,-8.41637083494817e-06,1.34746629616198e-05,-2.44988848098102e-16,1.00392766104974e-15,-4.16197428861996e-16,1.56106525644411e-06,-3.28487990916726e-06,-4.30532985048772e-17,2.15898707380946e-16,4.19336124212659e-16,1.33846261651227e-16,4.16956858545626e-16,0.400121205016747,-4.43152175211699e-06,1.31905344617638e-15,-4.51393910828945e-06,2.62984939858778e-06,4.23117442761244e-16,-7.76041867389005e-17,7.78327712377902e-07,-7.78142686551216e-17,-1.12467880175141e-16,1.35781228586861e-16,4.43274744751539e-16,-8.71286940075186e-17,6.59269904753117e-17,2.7460243064581e-16,-5.24787296726618e-08,-1.75691668282657e-16,-3.84786354373547e-17,1.05243816875781e-16,-8.41662757621236e-16,-1.26078710781773e-17,-5.19202796972107e-16,-8.41246702181211e-16,0.707106781186548,-2.36143431823871e-16,-1.07277835617641e-15,1.32467300684634e-16,-7.92319921164447e-16
"t92",-0.169789091383993,-0.119063713383089,0.0139343753575504,-0.0122226524521475,0.0160880519616615,-0.0104667032121126,0.00112650844089123,-7.69065233897576e-05,-2.68178327897644e-06,0.000500129565452131,-0.0654347317780863,-0.00185456948802109,-0.0296597303639367,0.06409203541396,2.43501092373317e-05,0.000509393469363267,-0.00279133637195619,-0.52409337012727,-0.000162073408602344,-0.000590315815468478,-6.85749802814345e-05,0.0104136331525325,-0.0428315983457632,-2.2826958907272e-06,0.000190017748523269,-1.02698758835822e-05,0.000122930401508428,-0.000231305269861935,0.0132406638647436,1.25270027886566e-06,-8.071294383856e-05,3.36391807354201e-05,-7.18892362514425e-05,0.00793379947322587,1.52227289922714e-05,-5.59749572638243e-05,-6.98747517645244e-06,4.30585988143307e-05,-3.03945740474884e-05,1.00663725756773e-16,1.08405443091502e-05,-2.54901636932671e-18,-1.11808083105488e-16,-6.45921820099568e-17,-1.83965703413399e-05,3.06001186594549e-05,1.15287579286963e-05,-1.35851396780637e-06,-3.46796421733414e-05,0.00461714925236274,-0.00316606538265095,-8.24465199751275e-17,-0.00416260535251414,4.66773530420392e-06,2.14003793470746e-06,0.000292372069758431,1.35753342311672e-16,1.30651236435883e-17,-7.6097969605448e-07,-8.41637083517546e-06,1.34746629613575e-05,1.30166647664686e-16,1.06539380174683e-15,-6.00144810325365e-17,1.56106525655296e-06,-3.28487990873986e-06,4.10908380804952e-16,2.19298001410347e-16,1.48904208839963e-16,3.82671305611788e-16,3.45840298997404e-16,0.400121205016749,-4.43152175189993e-06,1.09395422303663e-15,-4.51393910833563e-06,2.62984939858265e-06,3.28062970490907e-16,4.02469878101859e-16,7.78327712394136e-07,-1.41706458169983e-16,7.48151340091598e-17,-7.43735292664603e-17,-5.61986028124954e-16,-1.79136746376515e-16,-4.11702926782585e-17,3.42906290925692e-18,-5.24787293876557e-08,6.87132665273218e-16,-1.53876929902015e-16,-2.42347609235719e-16,3.56111394514785e-16,2.42817317357711e-16,4.14542796252058e-16,4.83686651018142e-16,-0.707106781186546,-1.52614017259773e-17,7.76735838996506e-16,-2.53706403440442e-16,1.03279899845404e-15
"t49",-0.173302934944689,-0.123064552857744,0.015175287135798,-0.013585143240273,0.0190912511080626,-0.0140281515844914,0.00160698719571238,-0.000124698524326654,-5.32876108681746e-06,0.00119106547194044,-0.161367461240818,-0.0058456225576764,-0.125810852059411,0.277733970330243,-0.000181157648833875,-0.00245814935602283,0.00576040799034286,0.171915476255125,6.39182233299739e-06,1.28612398321258e-05,-2.48718517739084e-05,0.00423478533549654,-0.0175429701989492,-1.14915581658628e-06,0.000102278509866351,-6.01557165660626e-06,7.30438398147132e-05,-0.000139128326316307,0.00796602094831056,7.83495336015937e-07,-5.0932784175341e-05,2.16382381373189e-05,-4.63271486105992e-05,0.0052296941634174,1.00493950079982e-05,-3.72969180961215e-05,-4.69050006616735e-06,2.93515224527016e-05,-2.1325300339797e-05,-3.91835072626509e-18,7.9490693277665e-06,-2.07762076843153e-18,1.4477056095756e-16,7.62083128723672e-17,-1.49555970571744e-05,2.54036156963786e-05,9.77911618588471e-06,-1.18894656841546e-06,-6.13091054266755e-05,0.00903513452510291,-0.542443423604046,-2.31535699271562e-14,0.0215447721369151,-1.66386871643566e-06,-6.818564112819e-07,-2.04553065121969e-05,8.04657348178257e-17,-1.50949067929475e-16,-1.06223760712209e-07,-1.640603903489e-06,3.45217119265172e-06,-1.30476312702538e-18,-2.60243839871423e-16,1.92722772570941e-16,4.07726091661296e-07,-7.53598852941754e-07,1.89265329986828e-15,-1.78934059413069e-15,1.40606552119505e-15,-4.14236664312506e-15,1.67715548926461e-15,0.00122922515185342,3.09444475119904e-07,-0.707106781186547,1.55275815022603e-06,-1.01995402339476e-06,1.75730736307794e-15,1.63695747801911e-15,4.17169087600977e-06,1.38676262192941e-15,-7.54605438950178e-16,6.33938093607849e-16,-3.69518668205209e-16,2.16499478914318e-16,-7.44579892858852e-16,-6.38286445438143e-16,-4.94636644050574e-08,2.551469492673e-16,-4.93749980323553e-16,1.06405166359652e-16,-1.13398328503847e-16,8.82015816815002e-17,-5.50367146292785e-17,-9.0753235865661e-17,2.24045941528845e-16,-1.39152593743824e-16,-9.65476517670996e-17,-1.33442622871957e-16,-2.93008966310161e-16
"t50",-0.173302934944689,-0.123064552857744,0.0151752871357979,-0.0135851432402736,0.0190912511080625,-0.0140281515844912,0.00160698719571242,-0.000124698524326441,-5.32876108650304e-06,0.00119106547194046,-0.161367461240817,-0.00584562255767639,-0.12581085205941,0.277733970330242,-0.000181157648833913,-0.00245814935602295,0.00576040799034283,0.171915476255125,6.39182233297744e-06,1.28612398319836e-05,-2.48718517736905e-05,0.0042347853354965,-0.0175429701989494,-1.1491558166371e-06,0.000102278509866022,-6.01557165644285e-06,7.30438398146582e-05,-0.000139128326316362,0.00796602094831054,7.83495335950414e-07,-5.09327841753207e-05,2.16382381375622e-05,-4.63271486106302e-05,0.00522969416341648,1.00493950079508e-05,-3.72969180960209e-05,-4.69050006630386e-06,2.93515224527026e-05,-2.13253003397546e-05,2.81478238544771e-17,7.94906932719957e-06,4.20347604383422e-16,3.52054694289011e-17,4.30642146910908e-17,-1.49555970572646e-05,2.54036156965579e-05,9.77911618603135e-06,-1.18894656879554e-06,-6.13091054267788e-05,0.00903513452510247,-0.542443423604044,-2.30945371164289e-14,0.0215447721369152,-1.66386871681891e-06,-6.81856411409077e-07,-2.04553065118642e-05,1.70670236682243e-16,6.8745712906547e-17,-1.06223761026261e-07,-1.64060390363248e-06,3.45217119300672e-06,-3.37817659986291e-16,9.22563453957142e-17,3.72419138453492e-16,4.07726091524813e-07,-7.53598853193367e-07,-9.7687156953156e-16,1.57662802381156e-15,-1.25615521024036e-15,4.84738283962727e-15,-1.6295674371109e-15,0.00122922515184879,3.0944448083933e-07,0.707106781186548,1.55275815227358e-06,-1.01995402883591e-06,-1.63155647577599e-15,-1.73919281841081e-15,4.17169087706932e-06,-1.27844732177018e-15,4.92058826815414e-16,-7.84679023497262e-16,3.82507749630854e-17,-1.20292838952705e-16,7.462321990707e-16,5.32970729919661e-16,-4.94636655045747e-08,-3.46580234063857e-16,6.27129965422614e-16,-2.52286324011151e-16,-1.21026983111239e-16,-6.67326548861786e-17,1.29201031335622e-16,2.23552084281653e-16,-2.32478281512695e-17,-1.14815202630452e-16,-2.06742429643101e-16,3.14255074004832e-16,-2.38094151694163e-16
"t39",-0.173181013505467,-0.122929038197918,0.0151369425250803,-0.0135443900414329,0.0190095048732744,-0.0139440800414458,0.00159630937929783,-0.000123741376009169,-5.28198832130174e-06,0.00117982977207744,-0.159828650257953,-0.00578652972982198,-0.124481754791232,0.274792738493101,-0.000178975992946401,-0.00242802257299421,0.0056859829966963,0.169306597659635,6.28582845682134e-06,1.26463871898651e-05,-2.43111365731338e-05,0.0041324526391639,-0.0171168647520407,-1.11456605050373e-06,9.88257274036129e-05,-5.76605333955119e-06,6.98771625931064e-05,-0.000132848165194702,0.00760615284408164,7.42528910443574e-07,-4.81677189223262e-05,2.03578518907458e-05,-4.35621839125957e-05,0.00488085817922908,9.37389821914578e-06,-3.46659900796321e-05,-4.34635241736007e-06,2.70107258736711e-05,-1.93298211048128e-05,-2.57641481813107e-17,7.00489094839396e-06,-8.5495739554629e-17,2.27721593053871e-16,8.83183077424286e-17,-1.21369698575251e-05,2.02356173990693e-05,7.63841054935506e-06,-9.01810898153824e-07,-1.68480476453498e-05,0.00191740092686354,0.358784948949733,1.46182093844269e-14,-0.411717946667375,-8.24985816719764e-06,-2.96295897979712e-06,-4.99932191057278e-05,6.260022787246e-16,7.58539133992359e-17,-1.83333283733241e-07,-2.59100895465864e-06,4.83903015823797e-06,-3.34094213522121e-16,1.74728873264899e-15,-1.68480036318729e-15,5.39210695955267e-07,-9.61953650571509e-07,-0.707106781186547,7.23565183569367e-14,2.72106860237773e-14,-3.50950880549896e-16,6.80929386444389e-16,0.00150630571930273,3.77605341993447e-07,-1.75605802711063e-15,1.8785908916126e-06,-1.23295048883969e-06,4.1012541063768e-16,1.13178583372637e-16,4.95404921491778e-06,-1.04418129664842e-16,4.7565372093465e-16,2.22131961566393e-16,-3.64936662907503e-16,-8.12951442700291e-17,-3.61060488191864e-16,7.25896881007418e-17,-5.71802808203632e-08,2.24636727737105e-16,2.8477086221017e-16,1.73767088331879e-16,1.03215029047679e-16,-2.37965751514995e-16,-1.22472500431904e-17,-1.52682341264803e-16,1.05958561691706e-16,-8.45999716376658e-17,-2.97623897951742e-17,4.84061373804592e-17,-1.01876338969055e-16
"t40",-0.173181013505467,-0.122929038197918,0.0151369425250803,-0.0135443900414331,0.0190095048732745,-0.0139440800414457,0.00159630937929763,-0.000123741376009112,-5.28198832130001e-06,0.00117982977207745,-0.159828650257953,-0.00578652972982197,-0.124481754791233,0.274792738493101,-0.000178975992946389,-0.00242802257299416,0.00568598299669614,0.169306597659635,6.28582845678405e-06,1.26463871898616e-05,-2.43111365731627e-05,0.00413245263916384,-0.0171168647520406,-1.11456605046238e-06,9.88257274035318e-05,-5.7660533394368e-06,6.98771625929928e-05,-0.00013284816519468,0.00760615284408158,7.42528910402509e-07,-4.8167718922399e-05,2.03578518904071e-05,-4.35621839126443e-05,0.00488085817922961,9.37389821921344e-06,-3.46659900797653e-05,-4.34635241736505e-06,2.70107258734976e-05,-1.93298211046845e-05,7.06845600037642e-17,7.00489094842454e-06,-1.10084138397463e-16,2.00389535685715e-16,-4.33320045736634e-17,-1.21369698574381e-05,2.02356173991561e-05,7.63841054961722e-06,-9.01810898634899e-07,-1.68480476445756e-05,0.00191740092686349,0.358784948949734,1.46577680834796e-14,-0.411717946667374,-8.24985816787579e-06,-2.96295897974928e-06,-4.99932191037186e-05,-4.40850895827625e-16,3.5182252231291e-16,-1.83333284281095e-07,-2.59100895437716e-06,4.8390301580555e-06,7.53137852842539e-16,-6.85608805949743e-16,1.12158824944175e-15,5.39210696282256e-07,-9.61953632168573e-07,0.707106781186547,-7.21057091882845e-14,-2.72634351210208e-14,-1.0348419899967e-16,-7.7617574318446e-16,0.00150630571930232,3.77605342634309e-07,1.31878328403515e-15,1.87859089263793e-06,-1.23295048980797e-06,-3.33285324701157e-16,-1.05471327750758e-16,4.95404921462824e-06,2.35670120153226e-16,-4.03991569580598e-16,-1.60889751139128e-16,7.11580725540304e-16,8.97569748450963e-17,3.90072594231849e-16,-1.42760502324089e-16,-5.71802814890298e-08,4.02598828251282e-17,-4.96352688377751e-16,-2.27249745344773e-16,-9.30160485250446e-17,2.40762062480604e-16,-3.60244497747628e-17,-2.12680117217288e-17,4.811582688614e-16,-2.22973791250225e-16,-4.33265723401735e-17,-4.76839088958045e-16,2.30411427137005e-16
