"accepted_species","trait_ARD"
"t40","1"
"t54","1"
"t55","1"
"t14","1"
"t64","1"
"t65","1"
"t27","1"
"t33",NA
"t28","1"
"t9","1"
"t47","0"
"t48","0"
"t1",NA
"t10","0"
"t7","1"
"t29","0"
"t34","1"
"t35","1"
"t58","0"
"t59",NA
"t79","1"
"t86","1"
"t87","1"
"t62","1"
"t63","1"
"t3","1"
"t95","0"
"t96","0"
"t88","0"
"t18",NA
"t66",NA
"t67","0"
"t4","0"
"t75","1"
"t76","1"
"t45","0"
"t46","0"
"t50","0"
"t51","0"
"t81","1"
"t82","1"
"t41","0"
"t42","0"
"t39","0"
"t30","0"
"t31","0"
"t11","1"
"t6","1"
"t56","0"
"t57","0"
"t93","0"
"t94","0"
"t60","0"
"t61","0"
"t23","0"
"t5","0"
"t53",NA
"t73","0"
"t74","0"
"t15","1"
"t36","1"
"t71","1"
"t72","1"
"t68","1"
"t69","1"
"t83","1"
"t91","1"
"t92","1"
"t19","1"
"t13","0"
"t24","0"
"t20","0"
"t77",NA
"t78",NA
"t49","0"
"t43","0"
"t44","0"
"t26","1"
"t8","0"
"t37","0"
"t38","0"
"t97","1"
"t98","1"
"t22",NA
"t84","0"
"t85","0"
"t17","0"
"t16","0"
"t99","0"
"t100","0"
"t89","1"
"t90","1"
"t80","1"
"t70","1"
"t25",NA
"t21","1"
"t12","0"
"t2","0"
"t32","1"
"t52","1"
